,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
87,87,0.8108990919865479,2025-01-02 00:07:46.964156,2025-01-02 00:08:10.252298,0 days 00:00:23.288142,3,5,5.0,40.0,,,,,,,,4,2.0,5.0,,,,,,,,COMPLETE
88,88,0.8701668299167975,2025-01-02 00:08:10.252862,2025-01-02 00:08:19.815833,0 days 00:00:09.562971,2,10,80.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
89,89,0.8711586120819547,2025-01-02 00:08:19.816349,2025-01-02 00:08:27.714579,0 days 00:00:07.898230,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
90,90,0.8814559259785234,2025-01-02 00:08:27.714972,2025-01-02 00:08:35.708501,0 days 00:00:07.993529,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
91,91,0.8401476925378424,2025-01-02 00:08:35.708887,2025-01-02 00:08:43.768796,0 days 00:00:08.059909,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
92,92,0.6215015371443009,2025-01-02 00:08:43.769109,2025-01-02 00:08:51.785714,0 days 00:00:08.016605,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
93,93,0.7988659484362448,2025-01-02 00:08:51.786075,2025-01-02 00:08:59.902120,0 days 00:00:08.116045,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
94,94,0.8294152545720814,2025-01-02 00:08:59.902456,2025-01-02 00:09:07.899131,0 days 00:00:07.996675,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
95,95,0.8497164895336213,2025-01-02 00:09:07.899464,2025-01-02 00:09:18.436777,0 days 00:00:10.537313,2,20,85.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
96,96,0.7389443346374607,2025-01-02 00:09:18.437147,2025-01-02 00:09:26.340381,0 days 00:00:07.903234,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
97,97,0.859883219910516,2025-01-02 00:09:26.340823,2025-01-02 00:09:45.102065,0 days 00:00:18.761242,2,5,70.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
