,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
67,67,0.5783972125435539,2025-01-01 20:24:41.887284,2025-01-01 20:24:45.589884,0 days 00:00:03.702600,1,70,,,,,,,,,,6,,,,,,,,,,COMPLETE
68,68,0.5727272727272728,2025-01-01 20:24:45.590245,2025-01-01 20:24:51.084717,0 days 00:00:05.494472,2,35,5.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
69,69,0.574468085106383,2025-01-01 20:24:51.085087,2025-01-01 20:24:55.084743,0 days 00:00:03.999656,1,60,,,,,,,,,,4,,,,,,,,,,COMPLETE
70,70,0.5982142857142857,2025-01-01 20:24:55.085135,2025-01-01 20:25:02.596385,0 days 00:00:07.511250,2,50,20.0,,,,,,,,,3,5.0,,,,,,,,,COMPLETE
71,71,0.648479427549195,2025-01-01 20:25:02.596770,2025-01-01 20:25:05.762879,0 days 00:00:03.166109,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
72,72,0.5887311446317658,2025-01-01 20:25:05.763216,2025-01-01 20:25:09.006064,0 days 00:00:03.242848,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
73,73,0.6333333333333333,2025-01-01 20:25:09.006415,2025-01-01 20:25:12.146754,0 days 00:00:03.140339,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
74,74,0.6268518518518519,2025-01-01 20:25:12.147084,2025-01-01 20:25:14.768915,0 days 00:00:02.621831,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
75,75,0.5758928571428572,2025-01-01 20:25:14.769297,2025-01-01 20:25:17.983133,0 days 00:00:03.213836,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
76,76,0.5523809523809524,2025-01-01 20:25:17.983470,2025-01-01 20:25:37.603057,0 days 00:00:19.619587,7,65,50.0,15.0,5.0,5.0,80.0,70.0,,,,2,3.0,6.0,6.0,3.0,3.0,4.0,,,,COMPLETE
77,77,0.7386363636363636,2025-01-01 20:25:37.603762,2025-01-01 20:25:42.806908,0 days 00:00:05.203146,2,55,25.0,,,,,,,,,5,2.0,,,,,,,,,COMPLETE
78,78,0.5111111111111111,2025-01-01 20:25:42.807296,2025-01-01 20:25:48.148600,0 days 00:00:05.341304,2,55,25.0,,,,,,,,,5,2.0,,,,,,,,,COMPLETE
79,79,0.6148255813953488,2025-01-01 20:25:48.149029,2025-01-01 20:25:55.960851,0 days 00:00:07.811822,3,45,20.0,50.0,,,,,,,,5,2.0,3.0,,,,,,,,COMPLETE
80,80,0.4699248120300752,2025-01-01 20:25:55.961269,2025-01-01 20:26:03.655608,0 days 00:00:07.694339,2,60,40.0,,,,,,,,,5,3.0,,,,,,,,,COMPLETE
81,81,0.5927952576379389,2025-01-01 20:26:03.656101,2025-01-01 20:26:07.836806,0 days 00:00:04.180705,1,65,,,,,,,,,,5,,,,,,,,,,COMPLETE
82,82,0.5852272727272727,2025-01-01 20:26:07.837295,2025-01-01 20:26:11.732113,0 days 00:00:03.894818,1,75,,,,,,,,,,5,,,,,,,,,,COMPLETE
83,83,0.5624103299856529,2025-01-01 20:26:11.732470,2025-01-01 20:26:19.354229,0 days 00:00:07.621759,3,55,10.0,80.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
84,84,0.6103723404255319,2025-01-01 20:26:19.354640,2025-01-01 20:26:26.805524,0 days 00:00:07.450884,2,40,35.0,,,,,,,,,6,3.0,,,,,,,,,COMPLETE
85,85,0.6737588652482269,2025-01-01 20:26:26.805945,2025-01-01 20:26:39.898280,0 days 00:00:13.092335,5,70,25.0,30.0,65.0,100.0,,,,,,4,4.0,5.0,2.0,4.0,,,,,,COMPLETE
86,86,0.49402199904351984,2025-01-01 20:26:39.898805,2025-01-01 20:26:55.637380,0 days 00:00:15.738575,6,50,25.0,30.0,70.0,100.0,35.0,,,,,4,5.0,5.0,2.0,4.0,3.0,,,,,COMPLETE
