,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
123,123,0.780539397144368,2025-01-01 11:38:20.340163,2025-01-01 11:38:37.905252,0 days 00:00:17.565089,4,70,40.0,70.0,20.0,,,,,,,3,4.0,4.0,4.0,,,,,,,COMPLETE
124,124,0.7040624159268227,2025-01-01 11:38:37.905765,2025-01-01 11:39:04.505814,0 days 00:00:26.600049,6,85,10.0,50.0,45.0,30.0,35.0,,,,,3,5.0,5.0,5.0,6.0,4.0,,,,,COMPLETE
125,125,0.8385416666666667,2025-01-01 11:39:04.506409,2025-01-01 11:39:30.881917,0 days 00:00:26.375508,5,35,25.0,65.0,15.0,25.0,,,,,,3,3.0,5.0,4.0,5.0,,,,,,COMPLETE
126,126,0.7564807541241163,2025-01-01 11:39:30.882657,2025-01-01 11:40:08.503260,0 days 00:00:37.620603,9,55,45.0,85.0,10.0,45.0,70.0,80.0,55.0,35.0,,5,2.0,4.0,3.0,6.0,2.0,3.0,5.0,2.0,,COMPLETE
127,127,0.7889499869075673,2025-01-01 11:40:08.504090,2025-01-01 11:40:14.337056,0 days 00:00:05.832966,1,5,,,,,,,,,,3,,,,,,,,,,COMPLETE
128,128,0.7889499869075673,2025-01-01 11:40:14.337505,2025-01-01 11:40:28.729174,0 days 00:00:14.391669,4,45,5.0,80.0,50.0,,,,,,,2,4.0,4.0,2.0,,,,,,,COMPLETE
129,129,0.715079365079365,2025-01-01 11:40:28.729681,2025-01-01 11:40:51.436711,0 days 00:00:22.707030,7,90,75.0,60.0,25.0,15.0,50.0,50.0,,,,2,6.0,3.0,5.0,5.0,3.0,4.0,,,,COMPLETE
130,130,0.8221642764015646,2025-01-01 11:40:51.437354,2025-01-01 11:41:06.053438,0 days 00:00:14.616084,3,20,60.0,45.0,,,,,,,,3,4.0,5.0,,,,,,,,COMPLETE
131,131,0.7898305084745763,2025-01-01 11:41:06.054370,2025-01-01 11:41:17.277901,0 days 00:00:11.223531,3,45,35.0,80.0,,,,,,,,3,2.0,4.0,,,,,,,,COMPLETE
132,132,0.780539397144368,2025-01-01 11:41:17.278380,2025-01-01 11:41:32.730192,0 days 00:00:15.451812,4,40,40.0,75.0,5.0,,,,,,,3,2.0,4.0,4.0,,,,,,,COMPLETE
133,133,0.8529644268774703,2025-01-01 11:41:32.730967,2025-01-01 11:41:39.703318,0 days 00:00:06.972351,2,40,30.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
134,134,0.7391181458451102,2025-01-01 11:41:39.703765,2025-01-01 11:41:47.232877,0 days 00:00:07.529112,2,85,20.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
135,135,0.8031746031746032,2025-01-01 11:41:47.233346,2025-01-01 11:41:54.182709,0 days 00:00:06.949363,2,40,30.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
136,136,0.8847503373819163,2025-01-01 11:41:54.183269,2025-01-01 11:41:59.471596,0 days 00:00:05.288327,1,35,,,,,,,,,,3,,,,,,,,,,COMPLETE
137,137,0.7960805084745763,2025-01-01 11:41:59.472044,2025-01-01 11:42:06.414557,0 days 00:00:06.942513,1,30,,,,,,,,,,4,,,,,,,,,,COMPLETE
138,138,0.8640552995391705,2025-01-01 11:42:06.415007,2025-01-01 11:42:10.416444,0 days 00:00:04.001437,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
139,139,0.8638703036541431,2025-01-01 11:42:10.416900,2025-01-01 11:42:14.389242,0 days 00:00:03.972342,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
140,140,0.849624060150376,2025-01-01 11:42:14.389712,2025-01-01 11:42:18.607907,0 days 00:00:04.218195,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
141,141,0.8455843469063987,2025-01-01 11:42:18.608318,2025-01-01 11:42:22.832293,0 days 00:00:04.223975,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
142,142,0.8293650793650793,2025-01-01 11:42:22.832757,2025-01-01 11:42:27.082033,0 days 00:00:04.249276,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
143,143,0.8618037135278515,2025-01-01 11:42:27.082579,2025-01-01 11:42:31.037418,0 days 00:00:03.954839,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
144,144,0.7332301341589267,2025-01-01 11:42:31.038124,2025-01-01 11:42:39.001153,0 days 00:00:07.963029,1,30,,,,,,,,,,6,,,,,,,,,,COMPLETE
145,145,0.8529644268774703,2025-01-01 11:42:39.001580,2025-01-01 11:42:42.961602,0 days 00:00:03.960022,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
146,146,0.7836484983314794,2025-01-01 11:42:42.962067,2025-01-01 11:42:47.221605,0 days 00:00:04.259538,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
147,147,0.7486803519061583,2025-01-01 11:42:47.222040,2025-01-01 11:42:51.177728,0 days 00:00:03.955688,1,30,,,,,,,,,,2,,,,,,,,,,COMPLETE
148,148,0.8841594827586207,2025-01-01 11:42:51.178162,2025-01-01 11:42:55.410024,0 days 00:00:04.231862,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
149,149,0.8538884524744697,2025-01-01 11:42:55.410446,2025-01-01 11:42:59.676092,0 days 00:00:04.265646,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
150,150,0.7473794549266247,2025-01-01 11:42:59.676521,2025-01-01 11:43:03.905987,0 days 00:00:04.229466,1,30,,,,,,,,,,2,,,,,,,,,,COMPLETE
151,151,0.8214192196910186,2025-01-01 11:43:03.906406,2025-01-01 11:43:08.178229,0 days 00:00:04.271823,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
152,152,0.8640552995391705,2025-01-01 11:43:08.178661,2025-01-01 11:43:12.160225,0 days 00:00:03.981564,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
153,153,0.861904761904762,2025-01-01 11:43:12.160863,2025-01-01 11:43:16.445082,0 days 00:00:04.284219,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
154,154,0.8349567099567099,2025-01-01 11:43:16.445522,2025-01-01 11:43:20.663943,0 days 00:00:04.218421,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
155,155,0.759046052631579,2025-01-01 11:43:20.664350,2025-01-01 11:43:25.174279,0 days 00:00:04.509929,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
156,156,0.7921146953405018,2025-01-01 11:43:25.174717,2025-01-01 11:43:29.426323,0 days 00:00:04.251606,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
157,157,0.8380145278450364,2025-01-01 11:43:29.426816,2025-01-01 11:43:33.699865,0 days 00:00:04.273049,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
158,158,0.8385416666666667,2025-01-01 11:43:33.700309,2025-01-01 11:43:37.854196,0 days 00:00:04.153887,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
159,159,0.841639261320516,2025-01-01 11:43:37.854614,2025-01-01 11:43:42.138680,0 days 00:00:04.284066,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
160,160,0.7359307359307359,2025-01-01 11:43:42.139127,2025-01-01 11:43:46.340266,0 days 00:00:04.201139,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
161,161,0.8216007714561234,2025-01-01 11:43:46.340813,2025-01-01 11:43:50.336568,0 days 00:00:03.995755,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
162,162,0.7416666666666667,2025-01-01 11:43:50.337013,2025-01-01 11:43:54.561446,0 days 00:00:04.224433,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
163,163,0.7518115942028986,2025-01-01 11:43:54.561894,2025-01-01 11:43:58.531239,0 days 00:00:03.969345,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
164,164,0.7840676229508197,2025-01-01 11:43:58.531678,2025-01-01 11:44:02.750092,0 days 00:00:04.218414,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
165,165,0.8202898550724638,2025-01-01 11:44:02.750784,2025-01-01 11:44:09.755564,0 days 00:00:07.004780,2,50,50.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
166,166,0.8052151238591917,2025-01-01 11:44:09.756024,2025-01-01 11:44:14.235515,0 days 00:00:04.479491,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
167,167,0.8467532467532467,2025-01-01 11:44:14.235973,2025-01-01 11:44:18.209505,0 days 00:00:03.973532,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
168,168,0.7804555084745763,2025-01-01 11:44:18.209966,2025-01-01 11:44:28.391639,0 days 00:00:10.181673,2,35,50.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
169,169,0.7636363636363637,2025-01-01 11:44:28.392112,2025-01-01 11:44:32.988223,0 days 00:00:04.596111,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
170,170,0.7898305084745763,2025-01-01 11:44:32.988656,2025-01-01 11:44:37.238752,0 days 00:00:04.250096,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
171,171,0.8412298387096775,2025-01-01 11:44:37.239204,2025-01-01 11:44:41.178384,0 days 00:00:03.939180,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
172,172,0.8062547673531655,2025-01-01 11:44:41.178980,2025-01-01 11:44:45.436981,0 days 00:00:04.258001,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
173,173,0.8385416666666667,2025-01-01 11:44:45.437417,2025-01-01 11:45:17.950843,0 days 00:00:32.513426,8,15,55.0,100.0,70.0,45.0,90.0,35.0,90.0,,,2,5.0,3.0,2.0,3.0,5.0,2.0,3.0,,,COMPLETE
174,174,0.8452950558213717,2025-01-01 11:45:17.951563,2025-01-01 11:45:21.930877,0 days 00:00:03.979314,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
175,175,0.849624060150376,2025-01-01 11:45:21.931321,2025-01-01 11:45:26.139712,0 days 00:00:04.208391,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
176,176,0.8257575757575758,2025-01-01 11:45:26.140154,2025-01-01 11:45:30.179560,0 days 00:00:04.039406,1,45,,,,,,,,,,2,,,,,,,,,,COMPLETE
177,177,0.7922149122807017,2025-01-01 11:45:30.180021,2025-01-01 11:45:39.972954,0 days 00:00:09.792933,2,30,65.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
178,178,0.776775956284153,2025-01-01 11:45:39.973428,2025-01-01 11:45:44.239618,0 days 00:00:04.266190,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
179,179,0.8387096774193549,2025-01-01 11:45:44.240056,2025-01-01 11:45:48.207509,0 days 00:00:03.967453,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
180,180,0.818426724137931,2025-01-01 11:45:48.207958,2025-01-01 11:45:56.740757,0 days 00:00:08.532799,2,80,60.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
181,181,0.7968253968253969,2025-01-01 11:45:56.741233,2025-01-01 11:46:07.111541,0 days 00:00:10.370308,2,40,35.0,,,,,,,,,3,5.0,,,,,,,,,COMPLETE
182,182,0.81889338731444,2025-01-01 11:46:07.112057,2025-01-01 11:46:15.607555,0 days 00:00:08.495498,2,45,40.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
183,183,0.7966684294024325,2025-01-01 11:46:15.608298,2025-01-01 11:46:24.766200,0 days 00:00:09.157902,2,40,45.0,,,,,,,,,3,4.0,,,,,,,,,COMPLETE
184,184,0.7898305084745763,2025-01-01 11:46:24.766684,2025-01-01 11:46:30.437894,0 days 00:00:05.671210,1,35,,,,,,,,,,3,,,,,,,,,,COMPLETE
185,185,0.7257351027842831,2025-01-01 11:46:30.438418,2025-01-01 11:46:35.744551,0 days 00:00:05.306133,1,40,,,,,,,,,,3,,,,,,,,,,COMPLETE
186,186,0.7739583333333333,2025-01-01 11:46:35.745034,2025-01-01 11:46:47.195784,0 days 00:00:11.450750,3,65,30.0,95.0,,,,,,,,2,5.0,2.0,,,,,,,,COMPLETE
187,187,0.8291777188328913,2025-01-01 11:46:47.196284,2025-01-01 11:46:55.767918,0 days 00:00:08.571634,2,25,25.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
188,188,0.825220680958386,2025-01-01 11:46:55.768357,2025-01-01 11:47:00.025332,0 days 00:00:04.256975,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
189,189,0.7419354838709677,2025-01-01 11:47:00.025791,2025-01-01 11:47:28.940405,0 days 00:00:28.914614,7,55,45.0,90.0,35.0,55.0,70.0,60.0,,,,2,4.0,5.0,3.0,5.0,3.0,3.0,,,,COMPLETE
190,190,0.7419354838709677,2025-01-01 11:47:28.941048,2025-01-01 11:47:34.619298,0 days 00:00:05.678250,1,10,,,,,,,,,,3,,,,,,,,,,COMPLETE
191,191,0.7786435786435786,2025-01-01 11:47:34.619743,2025-01-01 11:47:38.305978,0 days 00:00:03.686235,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
192,192,0.8255578093306288,2025-01-01 11:47:38.306418,2025-01-01 11:47:41.993368,0 days 00:00:03.686950,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
193,193,0.868813825608798,2025-01-01 11:47:41.993812,2025-01-01 11:47:46.219622,0 days 00:00:04.225810,1,30,,,,,,,,,,2,,,,,,,,,,COMPLETE
194,194,0.8025335320417288,2025-01-01 11:47:46.220104,2025-01-01 11:47:50.416918,0 days 00:00:04.196814,1,30,,,,,,,,,,2,,,,,,,,,,COMPLETE
195,195,0.8152734778121775,2025-01-01 11:47:50.417347,2025-01-01 11:47:54.646177,0 days 00:00:04.228830,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
196,196,0.8225344782721832,2025-01-01 11:47:54.646623,2025-01-01 11:48:07.792054,0 days 00:00:13.145431,4,30,10.0,35.0,65.0,,,,,,,2,2.0,4.0,3.0,,,,,,,COMPLETE
197,197,0.7639257294429709,2025-01-01 11:48:07.792679,2025-01-01 11:48:13.083580,0 days 00:00:05.290901,1,30,,,,,,,,,,3,,,,,,,,,,COMPLETE
198,198,0.8380355276907001,2025-01-01 11:48:13.084231,2025-01-01 11:48:25.613417,0 days 00:00:12.529186,3,35,35.0,85.0,,,,,,,,2,3.0,5.0,,,,,,,,COMPLETE
199,199,0.8637295081967213,2025-01-01 11:48:25.613938,2025-01-01 11:48:29.828985,0 days 00:00:04.215047,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
200,200,0.8269546200109349,2025-01-01 11:48:29.829469,2025-01-01 11:48:34.054911,0 days 00:00:04.225442,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
201,201,0.8709677419354839,2025-01-01 11:48:34.055346,2025-01-01 11:48:38.029144,0 days 00:00:03.973798,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
202,202,0.7639257294429709,2025-01-01 11:48:38.029598,2025-01-01 11:48:41.953956,0 days 00:00:03.924358,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
203,203,0.8445623342175066,2025-01-01 11:48:41.954384,2025-01-01 11:48:45.895376,0 days 00:00:03.940992,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
204,204,0.6604954367666231,2025-01-01 11:48:45.895828,2025-01-01 11:49:25.648494,0 days 00:00:39.752666,10,20,55.0,70.0,50.0,90.0,5.0,20.0,70.0,75.0,50.0,2,6.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,COMPLETE
205,205,0.817685047193244,2025-01-01 11:49:25.649252,2025-01-01 11:49:29.881538,0 days 00:00:04.232286,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
206,206,0.8452950558213717,2025-01-01 11:49:29.882022,2025-01-01 11:49:34.087019,0 days 00:00:04.204997,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
207,207,0.8307692307692308,2025-01-01 11:49:34.087462,2025-01-01 11:49:38.031820,0 days 00:00:03.944358,1,30,,,,,,,,,,2,,,,,,,,,,COMPLETE
208,208,0.8056426332288402,2025-01-01 11:49:38.032399,2025-01-01 11:49:42.241188,0 days 00:00:04.208789,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
209,209,0.8461981566820276,2025-01-01 11:49:42.241640,2025-01-01 11:49:46.206266,0 days 00:00:03.964626,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
210,210,0.7404761904761905,2025-01-01 11:49:46.206725,2025-01-01 11:49:50.443237,0 days 00:00:04.236512,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
211,211,0.7251629726205997,2025-01-01 11:49:50.443703,2025-01-01 11:49:56.083066,0 days 00:00:05.639363,1,40,,,,,,,,,,3,,,,,,,,,,COMPLETE
212,212,0.7329813837176993,2025-01-01 11:49:56.083536,2025-01-01 11:50:04.811157,0 days 00:00:08.727621,2,95,20.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
213,213,0.7257351027842831,2025-01-01 11:50:04.811613,2025-01-01 11:50:10.511866,0 days 00:00:05.700253,1,15,,,,,,,,,,3,,,,,,,,,,COMPLETE
214,214,0.8615384615384616,2025-01-01 11:50:10.512324,2025-01-01 11:50:14.238301,0 days 00:00:03.725977,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
215,215,0.8445623342175066,2025-01-01 11:50:14.238774,2025-01-01 11:50:18.214026,0 days 00:00:03.975252,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
216,216,0.818426724137931,2025-01-01 11:50:18.214488,2025-01-01 11:50:22.128357,0 days 00:00:03.913869,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
217,217,0.8512931034482758,2025-01-01 11:50:22.128783,2025-01-01 11:50:26.350357,0 days 00:00:04.221574,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
218,218,0.8779904306220095,2025-01-01 11:50:26.350811,2025-01-01 11:50:30.567946,0 days 00:00:04.217135,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
219,219,0.7865591397849463,2025-01-01 11:50:30.568422,2025-01-01 11:50:34.560496,0 days 00:00:03.992074,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
220,220,0.7574967405475881,2025-01-01 11:50:34.560953,2025-01-01 11:50:42.627825,0 days 00:00:08.066872,4,80,5.0,45.0,40.0,,,,,,,2,5.0,5.0,3.0,,,,,,,COMPLETE
221,221,0.8098360655737705,2025-01-01 11:50:42.628368,2025-01-01 11:50:46.632855,0 days 00:00:04.004487,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
222,222,0.87042842215256,2025-01-01 11:50:46.633321,2025-01-01 11:50:50.893967,0 days 00:00:04.260646,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
223,223,0.8544980443285528,2025-01-01 11:50:50.894392,2025-01-01 11:50:54.843797,0 days 00:00:03.949405,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
224,224,0.8062108810784785,2025-01-01 11:50:54.844238,2025-01-01 11:50:58.844834,0 days 00:00:04.000596,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
225,225,0.848951048951049,2025-01-01 11:50:58.845398,2025-01-01 11:51:03.068177,0 days 00:00:04.222779,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
226,226,0.8414835164835165,2025-01-01 11:51:03.068615,2025-01-01 11:51:07.305524,0 days 00:00:04.236909,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
227,227,0.7831555920153132,2025-01-01 11:51:07.305991,2025-01-01 11:51:11.291760,0 days 00:00:03.985769,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
228,228,0.8435501066098081,2025-01-01 11:51:11.292191,2025-01-01 11:51:15.247219,0 days 00:00:03.955028,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
229,229,0.8779904306220095,2025-01-01 11:51:15.247684,2025-01-01 11:51:21.738965,0 days 00:00:06.491281,1,60,,,,,,,,,,4,,,,,,,,,,COMPLETE
230,230,0.8000512032770097,2025-01-01 11:51:21.739396,2025-01-01 11:51:28.243685,0 days 00:00:06.504289,1,60,,,,,,,,,,4,,,,,,,,,,COMPLETE
231,231,0.7902680197762164,2025-01-01 11:51:28.244181,2025-01-01 11:51:36.146534,0 days 00:00:07.902353,1,65,,,,,,,,,,5,,,,,,,,,,COMPLETE
232,232,0.7779850746268657,2025-01-01 11:51:36.146990,2025-01-01 11:51:44.071068,0 days 00:00:07.924078,1,65,,,,,,,,,,5,,,,,,,,,,COMPLETE
233,233,0.8221642764015646,2025-01-01 11:51:44.071531,2025-01-01 11:51:50.559307,0 days 00:00:06.487776,1,65,,,,,,,,,,4,,,,,,,,,,COMPLETE
234,234,0.8277511961722488,2025-01-01 11:51:50.559781,2025-01-01 11:51:54.527297,0 days 00:00:03.967516,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
235,235,0.8489449305198147,2025-01-01 11:51:54.527771,2025-01-01 11:51:58.764887,0 days 00:00:04.237116,1,60,,,,,,,,,,2,,,,,,,,,,COMPLETE
236,236,0.7761674718196457,2025-01-01 11:51:58.765313,2025-01-01 11:52:05.237725,0 days 00:00:06.472412,1,90,,,,,,,,,,4,,,,,,,,,,COMPLETE
237,237,0.8221642764015646,2025-01-01 11:52:05.238383,2025-01-01 11:52:09.231566,0 days 00:00:03.993183,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
238,238,0.8638703036541431,2025-01-01 11:52:09.232008,2025-01-01 11:52:13.493759,0 days 00:00:04.261751,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
239,239,0.7296650717703349,2025-01-01 11:52:13.494233,2025-01-01 11:52:36.600849,0 days 00:00:23.106616,5,80,55.0,55.0,30.0,5.0,,,,,,2,6.0,4.0,4.0,4.0,,,,,,COMPLETE
240,240,0.7928571428571429,2025-01-01 11:52:36.601461,2025-01-01 11:52:40.828178,0 days 00:00:04.226717,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
241,241,0.7840676229508197,2025-01-01 11:52:40.828643,2025-01-01 11:52:45.129888,0 days 00:00:04.301245,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
242,242,0.87042842215256,2025-01-01 11:52:45.130334,2025-01-01 11:52:48.817479,0 days 00:00:03.687145,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
243,243,0.8225344782721832,2025-01-01 11:52:48.817934,2025-01-01 11:53:11.563715,0 days 00:00:22.745781,6,90,70.0,20.0,45.0,35.0,20.0,,,,,2,3.0,5.0,3.0,5.0,2.0,,,,,COMPLETE
244,244,0.8166666666666667,2025-01-01 11:53:11.564308,2025-01-01 11:53:15.529464,0 days 00:00:03.965156,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
245,245,0.8296963946869069,2025-01-01 11:53:15.529922,2025-01-01 11:53:19.772602,0 days 00:00:04.242680,1,50,,,,,,,,,,2,,,,,,,,,,COMPLETE
246,246,0.8056426332288402,2025-01-01 11:53:19.773066,2025-01-01 11:53:23.995076,0 days 00:00:04.222010,1,30,,,,,,,,,,2,,,,,,,,,,COMPLETE
247,247,0.8371848739495797,2025-01-01 11:53:23.995722,2025-01-01 11:53:28.207808,0 days 00:00:04.212086,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
248,248,0.8385416666666667,2025-01-01 11:53:28.208255,2025-01-01 11:53:32.400733,0 days 00:00:04.192478,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
249,249,0.8253837719298245,2025-01-01 11:53:32.401168,2025-01-01 11:53:38.057587,0 days 00:00:05.656419,1,70,,,,,,,,,,3,,,,,,,,,,COMPLETE
250,250,0.850389321468298,2025-01-01 11:53:38.058134,2025-01-01 11:53:42.253228,0 days 00:00:04.195094,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
251,251,0.715079365079365,2025-01-01 11:53:42.253688,2025-01-01 11:53:46.228821,0 days 00:00:03.975133,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
252,252,0.80625,2025-01-01 11:53:46.229273,2025-01-01 11:54:02.768569,0 days 00:00:16.539296,4,35,40.0,65.0,95.0,,,,,,,3,5.0,4.0,2.0,,,,,,,COMPLETE
253,253,0.80625,2025-01-01 11:54:02.769178,2025-01-01 11:54:06.446888,0 days 00:00:03.677710,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
254,254,0.87042842215256,2025-01-01 11:54:06.447339,2025-01-01 11:54:10.674160,0 days 00:00:04.226821,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
255,255,0.8090909090909091,2025-01-01 11:54:10.674630,2025-01-01 11:54:14.671735,0 days 00:00:03.997105,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
256,256,0.8166007905138339,2025-01-01 11:54:14.672194,2025-01-01 11:54:18.910631,0 days 00:00:04.238437,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
257,257,0.8293650793650793,2025-01-01 11:54:18.911101,2025-01-01 11:54:36.256689,0 days 00:00:17.345588,5,80,25.0,95.0,25.0,75.0,,,,,,2,3.0,2.0,4.0,4.0,,,,,,COMPLETE
258,258,0.8452380952380952,2025-01-01 11:54:36.257281,2025-01-01 11:54:40.222795,0 days 00:00:03.965514,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
259,259,0.7564807541241163,2025-01-01 11:54:40.223252,2025-01-01 11:55:00.179121,0 days 00:00:19.955869,6,30,70.0,85.0,35.0,60.0,55.0,,,,,2,3.0,3.0,3.0,6.0,2.0,,,,,COMPLETE
260,260,0.7868852459016393,2025-01-01 11:55:00.179724,2025-01-01 11:55:04.207549,0 days 00:00:04.027825,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
261,261,0.825220680958386,2025-01-01 11:55:04.208000,2025-01-01 11:55:08.447640,0 days 00:00:04.239640,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
262,262,0.7898305084745763,2025-01-01 11:55:08.448360,2025-01-01 11:55:15.411074,0 days 00:00:06.962714,1,10,,,,,,,,,,4,,,,,,,,,,COMPLETE
263,263,0.8095238095238095,2025-01-01 11:55:15.411545,2025-01-01 11:55:19.614890,0 days 00:00:04.203345,1,45,,,,,,,,,,2,,,,,,,,,,COMPLETE
264,264,0.8119363395225465,2025-01-01 11:55:19.615461,2025-01-01 11:55:23.863770,0 days 00:00:04.248309,1,60,,,,,,,,,,2,,,,,,,,,,COMPLETE
265,265,0.8090909090909091,2025-01-01 11:55:23.864431,2025-01-01 11:55:28.109869,0 days 00:00:04.245438,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
266,266,0.679637526652452,2025-01-01 11:55:28.110340,2025-01-01 11:56:08.964128,0 days 00:00:40.853788,9,35,100.0,100.0,55.0,40.0,30.0,45.0,25.0,25.0,,2,3.0,5.0,4.0,5.0,4.0,6.0,3.0,5.0,,COMPLETE
267,267,0.8144621718991251,2025-01-01 11:56:08.964845,2025-01-01 11:56:13.209713,0 days 00:00:04.244868,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
268,268,0.849624060150376,2025-01-01 11:56:13.210193,2025-01-01 11:56:17.220023,0 days 00:00:04.009830,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
269,269,0.8264705882352941,2025-01-01 11:56:17.220496,2025-01-01 11:56:21.173462,0 days 00:00:03.952966,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
