,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
94,94,0.5245098039215687,2025-01-01 14:09:59.614956,2025-01-01 14:10:24.264458,0 days 00:00:24.649502,7,50,40.0,25.0,80.0,35.0,45.0,40.0,,,,3,3.0,2.0,5.0,2.0,2.0,6.0,,,,COMPLETE
95,95,0.6186270574066639,2025-01-01 14:10:24.265139,2025-01-01 14:10:48.221133,0 days 00:00:23.955994,8,55,35.0,65.0,95.0,30.0,65.0,50.0,40.0,,,3,3.0,2.0,6.0,2.0,2.0,6.0,2.0,,,COMPLETE
96,96,0.5245969408846631,2025-01-01 14:10:48.221874,2025-01-01 14:10:59.636605,0 days 00:00:11.414731,7,45,30.0,20.0,85.0,40.0,20.0,40.0,,,,4,3.0,2.0,5.0,2.0,2.0,5.0,,,,COMPLETE
97,97,0.4821428571428571,2025-01-01 14:10:59.637358,2025-01-01 14:11:13.649631,0 days 00:00:14.012273,6,35,25.0,30.0,75.0,85.0,40.0,,,,,2,2.0,2.0,3.0,2.0,2.0,,,,,COMPLETE
98,98,0.5126156433978133,2025-01-01 14:11:13.650358,2025-01-01 14:11:34.266470,0 days 00:00:20.616112,6,85,45.0,15.0,80.0,95.0,30.0,,,,,3,3.0,2.0,5.0,3.0,2.0,,,,,COMPLETE
99,99,0.5470338983050848,2025-01-01 14:11:34.267069,2025-01-01 14:11:59.204539,0 days 00:00:24.937470,8,50,20.0,20.0,90.0,50.0,65.0,55.0,15.0,,,3,2.0,2.0,6.0,2.0,3.0,5.0,2.0,,,COMPLETE
100,100,0.5245969408846631,2025-01-01 14:11:59.205363,2025-01-01 14:12:27.884185,0 days 00:00:28.678822,7,90,40.0,35.0,95.0,35.0,70.0,30.0,,,,5,3.0,2.0,5.0,3.0,2.0,6.0,,,,COMPLETE
101,101,0.5889830508474576,2025-01-01 14:12:27.884916,2025-01-01 14:12:52.516352,0 days 00:00:24.631436,5,55,45.0,10.0,85.0,25.0,,,,,,5,3.0,3.0,5.0,5.0,,,,,,COMPLETE
102,102,0.6244029526704298,2025-01-01 14:12:52.516970,2025-01-01 14:13:19.171160,0 days 00:00:26.654190,6,60,35.0,10.0,100.0,15.0,55.0,,,,,5,3.0,3.0,5.0,5.0,2.0,,,,,COMPLETE
103,103,0.46374946374946374,2025-01-01 14:13:19.171822,2025-01-01 14:13:40.826953,0 days 00:00:21.655131,4,60,50.0,15.0,50.0,,,,,,,5,2.0,5.0,5.0,,,,,,,COMPLETE
104,104,0.6729559748427673,2025-01-01 14:13:40.827554,2025-01-01 14:13:50.365238,0 days 00:00:09.537684,2,55,40.0,,,,,,,,,6,2.0,,,,,,,,,COMPLETE
105,105,0.5857142857142856,2025-01-01 14:13:50.365869,2025-01-01 14:13:57.253626,0 days 00:00:06.887757,2,55,35.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
106,106,0.6181972789115646,2025-01-01 14:13:57.254144,2025-01-01 14:14:08.274133,0 days 00:00:11.019989,3,95,40.0,25.0,,,,,,,,6,2.0,2.0,,,,,,,,COMPLETE
107,107,0.5773809523809523,2025-01-01 14:14:08.274691,2025-01-01 14:14:17.412111,0 days 00:00:09.137420,2,65,45.0,,,,,,,,,6,2.0,,,,,,,,,COMPLETE
108,108,0.4217032967032967,2025-01-01 14:14:17.412605,2025-01-01 14:14:24.510064,0 days 00:00:07.097459,1,90,,,,,,,,,,6,,,,,,,,,,COMPLETE
109,109,0.5149321266968326,2025-01-01 14:14:24.510539,2025-01-01 14:14:33.488554,0 days 00:00:08.978015,3,55,30.0,80.0,,,,,,,,3,2.0,2.0,,,,,,,,COMPLETE
110,110,0.5707133917396746,2025-01-01 14:14:33.489070,2025-01-01 14:14:59.014317,0 days 00:00:25.525247,7,65,40.0,45.0,80.0,75.0,85.0,45.0,,,,4,2.0,3.0,3.0,4.0,2.0,6.0,,,,COMPLETE
111,111,0.4246031746031746,2025-01-01 14:14:59.014945,2025-01-01 14:15:06.514183,0 days 00:00:07.499238,1,50,,,,,,,,,,6,,,,,,,,,,COMPLETE
112,112,0.5441176470588236,2025-01-01 14:15:06.514711,2025-01-01 14:15:17.718565,0 days 00:00:11.203854,2,60,40.0,,,,,,,,,5,3.0,,,,,,,,,COMPLETE
113,113,0.545343137254902,2025-01-01 14:15:17.719056,2025-01-01 14:15:49.162805,0 days 00:00:31.443749,6,55,85.0,5.0,60.0,30.0,50.0,,,,,3,6.0,5.0,5.0,5.0,4.0,,,,,COMPLETE
114,114,0.545343137254902,2025-01-01 14:15:49.163574,2025-01-01 14:16:19.411950,0 days 00:00:30.248376,7,45,45.0,15.0,75.0,20.0,20.0,35.0,,,,5,3.0,3.0,6.0,6.0,3.0,5.0,,,,COMPLETE
115,115,0.495640802092415,2025-01-01 14:16:19.413137,2025-01-01 14:16:40.347770,0 days 00:00:20.934633,5,85,50.0,20.0,55.0,25.0,,,,,,4,2.0,2.0,5.0,5.0,,,,,,COMPLETE
116,116,0.5772425249169435,2025-01-01 14:16:40.348371,2025-01-01 14:17:16.536805,0 days 00:00:36.188434,10,5,35.0,10.0,65.0,30.0,10.0,25.0,25.0,20.0,35.0,3,2.0,4.0,4.0,2.0,2.0,6.0,2.0,3.0,3.0,COMPLETE
117,117,0.40577249575551777,2025-01-01 14:17:16.538185,2025-01-01 14:17:48.155032,0 days 00:00:31.616847,7,60,40.0,5.0,85.0,40.0,55.0,5.0,,,,2,3.0,6.0,5.0,5.0,4.0,5.0,,,,COMPLETE
118,118,0.5798319327731092,2025-01-01 14:17:48.155866,2025-01-01 14:18:21.605184,0 days 00:00:33.449318,8,90,35.0,15.0,90.0,45.0,75.0,30.0,5.0,,,4,4.0,3.0,5.0,4.0,2.0,4.0,3.0,,,COMPLETE
119,119,0.5894909688013137,2025-01-01 14:18:21.605988,2025-01-01 14:18:41.747322,0 days 00:00:20.141334,6,50,50.0,75.0,15.0,35.0,60.0,,,,,3,2.0,2.0,6.0,3.0,3.0,,,,,COMPLETE
120,120,0.4461864406779661,2025-01-01 14:18:41.748075,2025-01-01 14:19:13.731210,0 days 00:00:31.983135,8,65,10.0,95.0,75.0,30.0,70.0,15.0,35.0,,,6,3.0,4.0,2.0,6.0,4.0,6.0,2.0,,,COMPLETE
121,121,0.5720338983050848,2025-01-01 14:19:13.731881,2025-01-01 14:19:50.109273,0 days 00:00:36.377392,10,70,60.0,15.0,70.0,35.0,60.0,45.0,15.0,60.0,75.0,3,4.0,2.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,COMPLETE
122,122,0.6565656565656566,2025-01-01 14:19:50.109995,2025-01-01 14:20:16.264876,0 days 00:00:26.154881,9,65,45.0,10.0,70.0,35.0,65.0,40.0,10.0,70.0,,3,4.0,2.0,5.0,4.0,2.0,6.0,4.0,5.0,,COMPLETE
123,123,0.5894909688013137,2025-01-01 14:20:16.266278,2025-01-01 14:20:55.182838,0 days 00:00:38.916560,9,65,45.0,10.0,60.0,25.0,65.0,40.0,10.0,55.0,,3,4.0,2.0,5.0,4.0,2.0,6.0,2.0,6.0,,COMPLETE
124,124,0.512987012987013,2025-01-01 14:20:55.183541,2025-01-01 14:21:40.486800,0 days 00:00:45.303259,10,55,40.0,5.0,80.0,40.0,80.0,85.0,5.0,45.0,50.0,3,4.0,4.0,5.0,4.0,2.0,6.0,3.0,4.0,5.0,COMPLETE
125,125,0.5,2025-01-01 14:21:40.487705,2025-01-01 14:22:15.170703,0 days 00:00:34.682998,8,60,45.0,25.0,65.0,35.0,40.0,40.0,25.0,,,3,4.0,2.0,5.0,5.0,5.0,6.0,3.0,,,COMPLETE
126,126,0.40408163265306124,2025-01-01 14:22:15.171403,2025-01-01 14:22:50.211583,0 days 00:00:35.040180,9,80,45.0,30.0,70.0,40.0,70.0,55.0,10.0,65.0,,3,4.0,2.0,5.0,4.0,2.0,4.0,2.0,5.0,,COMPLETE
127,127,0.6198479391756703,2025-01-01 14:22:50.212865,2025-01-01 14:23:19.099717,0 days 00:00:28.886852,7,55,75.0,20.0,35.0,30.0,65.0,100.0,,,,3,5.0,4.0,5.0,2.0,2.0,5.0,,,,COMPLETE
128,128,0.44191814799503926,2025-01-01 14:23:19.100504,2025-01-01 14:23:55.205908,0 days 00:00:36.105404,10,60,35.0,10.0,55.0,50.0,25.0,50.0,85.0,85.0,50.0,3,3.0,2.0,4.0,5.0,6.0,6.0,6.0,5.0,2.0,COMPLETE
129,129,0.56,2025-01-01 14:23:55.207342,2025-01-01 14:24:26.550086,0 days 00:00:31.342744,8,95,50.0,15.0,75.0,25.0,90.0,35.0,70.0,,,4,2.0,2.0,5.0,3.0,2.0,6.0,4.0,,,COMPLETE
130,130,0.565936337329475,2025-01-01 14:24:26.550944,2025-01-01 14:24:53.488971,0 days 00:00:26.938027,7,75,70.0,5.0,85.0,45.0,30.0,45.0,,,,3,3.0,3.0,6.0,4.0,3.0,4.0,,,,COMPLETE
131,131,0.5784825371336813,2025-01-01 14:24:53.489628,2025-01-01 14:25:11.233932,0 days 00:00:17.744304,9,70,55.0,20.0,70.0,35.0,60.0,45.0,20.0,75.0,,3,4.0,2.0,5.0,4.0,2.0,3.0,4.0,5.0,,COMPLETE
132,132,0.6594684385382059,2025-01-01 14:25:11.234619,2025-01-01 14:25:45.984645,0 days 00:00:34.750026,9,65,40.0,15.0,70.0,30.0,50.0,35.0,15.0,70.0,,3,5.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,,COMPLETE
133,133,0.5833333333333333,2025-01-01 14:25:45.985428,2025-01-01 14:26:31.438722,0 days 00:00:45.453294,10,65,40.0,10.0,75.0,30.0,50.0,35.0,15.0,70.0,95.0,3,5.0,2.0,5.0,4.0,2.0,2.0,5.0,4.0,5.0,COMPLETE
134,134,0.5192307692307692,2025-01-01 14:26:31.439596,2025-01-01 14:27:11.661367,0 days 00:00:40.221771,9,60,40.0,15.0,60.0,20.0,55.0,25.0,5.0,60.0,,3,5.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,,COMPLETE
135,135,0.4981934965877158,2025-01-01 14:27:11.662153,2025-01-01 14:27:42.534530,0 days 00:00:30.872377,8,100,45.0,25.0,80.0,65.0,45.0,30.0,30.0,,,3,5.0,2.0,5.0,4.0,2.0,2.0,4.0,,,COMPLETE
136,136,0.43253467843631777,2025-01-01 14:27:42.535292,2025-01-01 14:28:14.809853,0 days 00:00:32.274561,9,60,30.0,15.0,65.0,100.0,40.0,10.0,15.0,5.0,,3,5.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,,COMPLETE
137,137,0.4572441293752769,2025-01-01 14:28:14.810584,2025-01-01 14:28:40.440613,0 days 00:00:25.630029,6,65,40.0,20.0,55.0,35.0,80.0,,,,,2,5.0,3.0,5.0,5.0,2.0,,,,,COMPLETE
138,138,0.40555555555555556,2025-01-01 14:28:40.441278,2025-01-01 14:28:51.603765,0 days 00:00:11.162487,2,20,35.0,,,,,,,,,5,3.0,,,,,,,,,COMPLETE
139,139,0.6473063973063973,2025-01-01 14:28:51.604345,2025-01-01 14:29:11.870212,0 days 00:00:20.265867,5,55,45.0,65.0,45.0,40.0,,,,,,3,2.0,4.0,6.0,4.0,,,,,,COMPLETE
140,140,0.5437806873977087,2025-01-01 14:29:11.870911,2025-01-01 14:29:21.514054,0 days 00:00:09.643143,5,50,45.0,65.0,45.0,40.0,,,,,,3,2.0,5.0,6.0,4.0,,,,,,COMPLETE
141,141,0.6940024479804161,2025-01-01 14:29:21.514657,2025-01-01 14:29:43.488518,0 days 00:00:21.973861,5,55,40.0,75.0,50.0,40.0,,,,,,3,2.0,4.0,6.0,4.0,,,,,,COMPLETE
142,142,0.5103448275862069,2025-01-01 14:29:43.489130,2025-01-01 14:30:04.065016,0 days 00:00:20.575886,5,55,40.0,75.0,40.0,40.0,,,,,,3,2.0,4.0,6.0,4.0,,,,,,COMPLETE
143,143,0.5253061224489797,2025-01-01 14:30:04.065712,2025-01-01 14:30:20.343976,0 days 00:00:16.278264,4,50,35.0,65.0,45.0,,,,,,,3,2.0,4.0,6.0,,,,,,,COMPLETE
144,144,0.64,2025-01-01 14:30:20.344575,2025-01-01 14:30:46.976242,0 days 00:00:26.631667,6,55,40.0,70.0,45.0,45.0,70.0,,,,,3,2.0,4.0,6.0,4.0,4.0,,,,,COMPLETE
145,145,0.6443478260869566,2025-01-01 14:30:46.977022,2025-01-01 14:31:04.376944,0 days 00:00:17.399922,4,50,40.0,70.0,50.0,,,,,,,3,2.0,4.0,6.0,,,,,,,COMPLETE
146,146,0.6532027743778049,2025-01-01 14:31:04.377517,2025-01-01 14:31:22.608406,0 days 00:00:18.230889,5,55,45.0,80.0,50.0,35.0,,,,,,3,2.0,2.0,6.0,4.0,,,,,,COMPLETE
147,147,0.6653027823240589,2025-01-01 14:31:22.609022,2025-01-01 14:31:42.963601,0 days 00:00:20.354579,6,85,95.0,90.0,50.0,35.0,15.0,,,,,3,2.0,2.0,6.0,4.0,2.0,,,,,COMPLETE
148,148,0.436046511627907,2025-01-01 14:31:42.964287,2025-01-01 14:32:05.163935,0 days 00:00:22.199648,6,90,90.0,85.0,50.0,35.0,15.0,,,,,3,2.0,2.0,6.0,4.0,2.0,,,,,COMPLETE
149,149,0.6150097465886939,2025-01-01 14:32:05.164720,2025-01-01 14:32:28.692213,0 days 00:00:23.527493,6,85,95.0,90.0,50.0,30.0,5.0,,,,,3,2.0,2.0,6.0,4.0,2.0,,,,,COMPLETE
150,150,0.4583333333333333,2025-01-01 14:32:28.692837,2025-01-01 14:32:48.821307,0 days 00:00:20.128470,6,80,100.0,80.0,70.0,35.0,20.0,,,,,3,2.0,2.0,6.0,4.0,2.0,,,,,COMPLETE
151,151,0.5103448275862069,2025-01-01 14:32:48.821913,2025-01-01 14:32:58.816810,0 days 00:00:09.994897,7,85,85.0,80.0,75.0,30.0,10.0,40.0,,,,3,2.0,2.0,6.0,4.0,2.0,2.0,,,,COMPLETE
152,152,0.6565656565656566,2025-01-01 14:32:58.817453,2025-01-01 14:33:25.230320,0 days 00:00:26.412867,10,60,40.0,90.0,80.0,90.0,15.0,50.0,100.0,50.0,20.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,3.0,COMPLETE
153,153,0.5050847457627119,2025-01-01 14:33:25.231149,2025-01-01 14:34:04.040509,0 days 00:00:38.809360,10,55,40.0,90.0,80.0,95.0,15.0,60.0,10.0,50.0,20.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,3.0,COMPLETE
154,154,0.6753246753246753,2025-01-01 14:34:04.041445,2025-01-01 14:34:27.079074,0 days 00:00:23.037629,10,60,90.0,95.0,85.0,90.0,15.0,50.0,100.0,70.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
155,155,0.6598639455782312,2025-01-01 14:34:27.079785,2025-01-01 14:34:46.321847,0 days 00:00:19.242062,10,60,95.0,90.0,85.0,95.0,15.0,50.0,100.0,70.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
156,156,0.6845238095238095,2025-01-01 14:34:46.322524,2025-01-01 14:35:25.025092,0 days 00:00:38.702568,10,60,90.0,90.0,80.0,90.0,15.0,50.0,100.0,70.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
157,157,0.47929249352890424,2025-01-01 14:35:25.026190,2025-01-01 14:36:00.937733,0 days 00:00:35.911543,10,60,95.0,95.0,90.0,95.0,10.0,50.0,95.0,70.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
158,158,0.6186270574066639,2025-01-01 14:36:00.938443,2025-01-01 14:36:27.548559,0 days 00:00:26.610116,10,90,90.0,100.0,85.0,90.0,20.0,55.0,95.0,80.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
159,159,0.5798319327731092,2025-01-01 14:36:27.549317,2025-01-01 14:36:48.545773,0 days 00:00:20.996456,10,65,90.0,95.0,80.0,100.0,15.0,45.0,100.0,65.0,20.0,3,2.0,2.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,COMPLETE
160,160,0.5586380832282472,2025-01-01 14:36:48.546636,2025-01-01 14:37:06.903906,0 days 00:00:18.357270,10,85,95.0,85.0,75.0,95.0,10.0,60.0,95.0,70.0,15.0,3,2.0,2.0,6.0,4.0,5.0,6.0,5.0,2.0,2.0,COMPLETE
161,161,0.4644607843137255,2025-01-01 14:37:06.904656,2025-01-01 14:37:44.377885,0 days 00:00:37.473229,10,60,100.0,90.0,80.0,90.0,15.0,50.0,100.0,60.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,3.0,COMPLETE
162,162,0.6198479391756703,2025-01-01 14:37:44.378606,2025-01-01 14:38:19.470587,0 days 00:00:35.091981,10,95,95.0,90.0,80.0,85.0,15.0,50.0,90.0,55.0,20.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
163,163,0.6818181818181819,2025-01-01 14:38:19.471570,2025-01-01 14:38:55.634796,0 days 00:00:36.163226,10,60,85.0,100.0,85.0,90.0,25.0,55.0,100.0,70.0,15.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,3.0,COMPLETE
164,164,0.68,2025-01-01 14:38:55.635725,2025-01-01 14:39:29.982521,0 days 00:00:34.346796,10,65,85.0,100.0,85.0,95.0,20.0,55.0,90.0,80.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
165,165,0.677938808373591,2025-01-01 14:39:29.983281,2025-01-01 14:39:51.857294,0 days 00:00:21.874013,10,60,80.0,100.0,85.0,85.0,25.0,65.0,90.0,80.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
166,166,0.6247954173486088,2025-01-01 14:39:51.858280,2025-01-01 14:40:27.222521,0 days 00:00:35.364241,10,60,80.0,100.0,85.0,85.0,25.0,65.0,85.0,80.0,10.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
167,167,0.4981934965877158,2025-01-01 14:40:27.223392,2025-01-01 14:41:02.739531,0 days 00:00:35.516139,10,65,85.0,100.0,85.0,90.0,25.0,75.0,90.0,80.0,15.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
168,168,0.6598639455782312,2025-01-01 14:41:02.740469,2025-01-01 14:41:40.453302,0 days 00:00:37.712833,10,60,90.0,95.0,90.0,80.0,20.0,65.0,95.0,85.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
169,169,0.5755517826825127,2025-01-01 14:41:40.454229,2025-01-01 14:42:13.504023,0 days 00:00:33.049794,10,60,80.0,95.0,90.0,85.0,20.0,65.0,95.0,90.0,5.0,3,2.0,2.0,6.0,4.0,4.0,6.0,5.0,2.0,2.0,COMPLETE
170,170,0.6365914786967418,2025-01-01 14:42:13.504760,2025-01-01 14:42:37.930436,0 days 00:00:24.425676,10,60,85.0,95.0,95.0,75.0,25.0,70.0,80.0,85.0,10.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,3.0,2.0,COMPLETE
171,171,0.5398159263705482,2025-01-01 14:42:37.931164,2025-01-01 14:43:14.268797,0 days 00:00:36.337633,10,60,90.0,100.0,90.0,80.0,20.0,60.0,95.0,75.0,15.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
172,172,0.6376811594202898,2025-01-01 14:43:14.269780,2025-01-01 14:43:34.098852,0 days 00:00:19.829072,10,55,85.0,100.0,85.0,95.0,30.0,55.0,100.0,90.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,3.0,COMPLETE
173,173,0.5416666666666666,2025-01-01 14:43:34.099572,2025-01-01 14:44:12.441008,0 days 00:00:38.341436,10,65,90.0,95.0,90.0,80.0,20.0,65.0,90.0,75.0,10.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
174,174,0.5383380168606985,2025-01-01 14:44:12.441847,2025-01-01 14:44:46.025101,0 days 00:00:33.583254,10,60,80.0,95.0,85.0,90.0,20.0,70.0,100.0,65.0,15.0,2,2.0,2.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,COMPLETE
175,175,0.5586380832282472,2025-01-01 14:44:46.026158,2025-01-01 14:45:21.565123,0 days 00:00:35.538965,9,65,95.0,100.0,85.0,100.0,15.0,55.0,90.0,80.0,,3,2.0,2.0,6.0,4.0,2.0,5.0,5.0,3.0,,COMPLETE
176,176,0.5383380168606985,2025-01-01 14:45:21.565871,2025-01-01 14:45:43.599576,0 days 00:00:22.033705,10,60,85.0,90.0,95.0,95.0,25.0,75.0,95.0,85.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,4.0,COMPLETE
177,177,0.5993589743589745,2025-01-01 14:45:43.600298,2025-01-01 14:46:02.424140,0 days 00:00:18.823842,10,55,90.0,95.0,90.0,85.0,35.0,55.0,80.0,70.0,25.0,3,2.0,3.0,6.0,3.0,2.0,6.0,6.0,2.0,2.0,COMPLETE
178,178,0.6179966044142615,2025-01-01 14:46:02.425061,2025-01-01 14:46:24.208392,0 days 00:00:21.783331,10,70,80.0,85.0,85.0,95.0,10.0,45.0,100.0,75.0,10.0,3,2.0,2.0,6.0,4.0,4.0,4.0,5.0,2.0,3.0,COMPLETE
179,179,0.5571658615136876,2025-01-01 14:46:24.209122,2025-01-01 14:46:39.625899,0 days 00:00:15.416777,9,90,90.0,95.0,100.0,85.0,20.0,70.0,85.0,60.0,,3,2.0,2.0,6.0,4.0,2.0,6.0,5.0,3.0,,COMPLETE
180,180,0.6465306122448979,2025-01-01 14:46:39.626582,2025-01-01 14:47:14.225358,0 days 00:00:34.598776,10,65,85.0,50.0,85.0,90.0,75.0,65.0,95.0,95.0,60.0,2,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,2.0,COMPLETE
181,181,0.6782496782496783,2025-01-01 14:47:14.226094,2025-01-01 14:47:31.671029,0 days 00:00:17.444935,10,55,90.0,100.0,80.0,100.0,15.0,50.0,100.0,65.0,5.0,3,2.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,COMPLETE
182,182,0.47117794486215536,2025-01-01 14:47:31.671836,2025-01-01 14:48:02.487808,0 days 00:00:30.815972,10,55,90.0,100.0,80.0,100.0,15.0,50.0,100.0,65.0,5.0,3,2.0,6.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,COMPLETE
183,183,0.5571658615136876,2025-01-01 14:48:02.488691,2025-01-01 14:48:31.730353,0 days 00:00:29.241662,10,60,95.0,100.0,90.0,100.0,25.0,60.0,95.0,70.0,10.0,3,2.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,COMPLETE
184,184,0.5941558441558441,2025-01-01 14:48:31.731575,2025-01-01 14:48:54.107401,0 days 00:00:22.375826,10,85,95.0,95.0,80.0,90.0,15.0,45.0,100.0,75.0,5.0,3,2.0,2.0,6.0,4.0,2.0,6.0,2.0,2.0,2.0,COMPLETE
185,185,0.6122448979591837,2025-01-01 14:48:54.108226,2025-01-01 14:49:22.993698,0 days 00:00:28.885472,9,55,90.0,100.0,85.0,95.0,20.0,55.0,90.0,55.0,,3,2.0,3.0,6.0,4.0,2.0,2.0,2.0,3.0,,COMPLETE
186,186,0.47456914670029426,2025-01-01 14:49:22.994523,2025-01-01 14:49:42.563909,0 days 00:00:19.569386,10,60,85.0,90.0,85.0,70.0,10.0,50.0,100.0,65.0,40.0,3,2.0,2.0,6.0,5.0,2.0,5.0,5.0,2.0,4.0,COMPLETE
187,187,0.6222222222222222,2025-01-01 14:49:42.564763,2025-01-01 14:50:14.639517,0 days 00:00:32.074754,10,60,90.0,95.0,75.0,100.0,15.0,45.0,60.0,80.0,70.0,3,2.0,5.0,2.0,5.0,2.0,6.0,2.0,2.0,2.0,COMPLETE
188,188,0.5903212348769296,2025-01-01 14:50:14.640197,2025-01-01 14:50:52.644237,0 days 00:00:38.004040,9,55,100.0,100.0,80.0,80.0,85.0,50.0,95.0,65.0,,3,2.0,2.0,6.0,4.0,2.0,4.0,5.0,6.0,,COMPLETE
189,189,0.6565656565656566,2025-01-01 14:50:52.645202,2025-01-01 14:51:15.278922,0 days 00:00:22.633720,6,95,80.0,95.0,90.0,95.0,5.0,,,,,3,2.0,2.0,6.0,4.0,4.0,,,,,COMPLETE
190,190,0.6998799519807923,2025-01-01 14:51:15.279543,2025-01-01 14:51:50.278606,0 days 00:00:34.999063,10,60,95.0,90.0,80.0,90.0,25.0,55.0,95.0,70.0,95.0,3,2.0,3.0,6.0,4.0,3.0,6.0,5.0,2.0,2.0,COMPLETE
191,191,0.4293523969722456,2025-01-01 14:51:50.279390,2025-01-01 14:52:22.502401,0 days 00:00:32.223011,10,60,95.0,90.0,80.0,90.0,30.0,55.0,50.0,70.0,90.0,3,2.0,3.0,6.0,4.0,3.0,6.0,5.0,2.0,2.0,COMPLETE
192,192,0.5649509803921569,2025-01-01 14:52:22.503320,2025-01-01 14:53:06.819045,0 days 00:00:44.315725,10,60,95.0,85.0,75.0,90.0,25.0,60.0,90.0,75.0,100.0,3,2.0,3.0,6.0,4.0,6.0,6.0,5.0,2.0,2.0,COMPLETE
193,193,0.5361295681063123,2025-01-01 14:53:06.819853,2025-01-01 14:53:40.115250,0 days 00:00:33.295397,10,55,85.0,90.0,80.0,95.0,20.0,55.0,100.0,60.0,95.0,3,2.0,3.0,6.0,4.0,3.0,6.0,5.0,2.0,2.0,COMPLETE
194,194,0.5993589743589745,2025-01-01 14:53:40.116023,2025-01-01 14:54:21.698833,0 days 00:00:41.582810,10,60,90.0,100.0,85.0,80.0,75.0,60.0,95.0,70.0,85.0,3,2.0,3.0,6.0,4.0,5.0,6.0,5.0,2.0,6.0,COMPLETE
195,195,0.6989160979526294,2025-01-01 14:54:21.699751,2025-01-01 14:54:58.158815,0 days 00:00:36.459064,10,65,100.0,60.0,85.0,85.0,25.0,95.0,100.0,90.0,10.0,3,2.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,3.0,COMPLETE
196,196,0.571488645920942,2025-01-01 14:54:58.159512,2025-01-01 14:55:32.589522,0 days 00:00:34.430010,10,65,100.0,60.0,85.0,85.0,25.0,80.0,95.0,95.0,10.0,3,2.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,3.0,COMPLETE
197,197,0.677938808373591,2025-01-01 14:55:32.591119,2025-01-01 14:56:05.542305,0 days 00:00:32.951186,10,55,100.0,75.0,95.0,90.0,20.0,50.0,100.0,90.0,10.0,3,2.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,4.0,COMPLETE
198,198,0.5974235104669887,2025-01-01 14:56:05.543121,2025-01-01 14:56:29.416141,0 days 00:00:23.873020,6,55,100.0,75.0,95.0,90.0,30.0,,,,,3,2.0,3.0,6.0,4.0,3.0,,,,,COMPLETE
199,199,0.6198479391756703,2025-01-01 14:56:29.416923,2025-01-01 14:57:12.788480,0 days 00:00:43.371557,10,50,100.0,55.0,80.0,100.0,25.0,45.0,100.0,100.0,15.0,3,2.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,4.0,COMPLETE
