,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
300,300,0.8150943396226416,2025-01-01 08:48:28.319879,2025-01-01 08:48:33.504318,0 days 00:00:05.184439,2,125,190.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.0,2025-01-01 08:48:33.504772,2025-01-01 08:48:35.563071,0 days 00:00:02.058299,3,155,195.0,,,,,,,,,,,15.0,,,,,,,,3,2.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
302,302,0.7868248772504092,2025-01-01 08:48:35.563525,2025-01-01 08:48:46.998528,0 days 00:00:11.435003,4,145,175.0,,,,,,,,,,,20.0,115.0,,,,,,,3,6.0,,,,,,,,,,,6.0,5.0,,,,,,,COMPLETE
303,303,0.8361204013377926,2025-01-01 08:48:46.999047,2025-01-01 08:48:54.165617,0 days 00:00:07.166570,3,100,160.0,,,,,,,,,,,30.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
304,304,0.8116627265563435,2025-01-01 08:48:54.166083,2025-01-01 08:48:56.612387,0 days 00:00:02.446304,1,150,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.8578595317725752,2025-01-01 08:48:56.612784,2025-01-01 08:49:01.717599,0 days 00:00:05.104815,2,135,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.8599439775910365,2025-01-01 08:49:01.718045,2025-01-01 08:49:09.063072,0 days 00:00:07.345027,3,110,180.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
307,307,0.8122895622895623,2025-01-01 08:49:09.063551,2025-01-01 08:49:16.917928,0 days 00:00:07.854377,3,125,190.0,,,,,,,,,,,10.0,,,,,,,,2,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
308,308,0.8891162029459901,2025-01-01 08:49:16.918578,2025-01-01 08:49:22.056299,0 days 00:00:05.137721,2,120,170.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.7726333195535345,2025-01-01 08:49:22.056756,2025-01-01 08:49:32.230824,0 days 00:00:10.174068,4,130,175.0,,,,,,,,,,,15.0,60.0,,,,,,,3,6.0,,,,,,,,,,,6.0,6.0,,,,,,,COMPLETE
310,310,0.0,2025-01-01 08:49:32.231354,2025-01-01 08:49:35.447020,0 days 00:00:03.215666,3,140,195.0,,,,,,,,,,,145.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
311,311,0.0,2025-01-01 08:49:35.447502,2025-01-01 08:49:38.563325,0 days 00:00:03.115823,3,160,180.0,,,,,,,,,,,35.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
312,312,0.8181818181818181,2025-01-01 08:49:38.563823,2025-01-01 08:49:41.201359,0 days 00:00:02.637536,1,90,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.8281632653061224,2025-01-01 08:49:41.201802,2025-01-01 08:49:45.979413,0 days 00:00:04.777611,2,115,165.0,,,,,,,,,,,,,,,,,,,3,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.8199279711884754,2025-01-01 08:49:45.979886,2025-01-01 08:49:51.189504,0 days 00:00:05.209618,2,145,190.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.8193496587715776,2025-01-01 08:49:51.189968,2025-01-01 08:49:57.575511,0 days 00:00:06.385543,4,135,25.0,,,,,,,,,,,25.0,40.0,,,,,,,3,6.0,,,,,,,,,,,6.0,4.0,,,,,,,COMPLETE
316,316,0.0,2025-01-01 08:49:57.576022,2025-01-01 08:50:00.788382,0 days 00:00:03.212360,5,120,170.0,,,,,,,,,,,5.0,150.0,55.0,,,,,,3,6.0,,,,,,,,,,,6.0,2.0,2.0,,,,,,COMPLETE
317,317,0.8470057424118129,2025-01-01 08:50:00.788903,2025-01-01 08:50:08.772382,0 days 00:00:07.983479,3,150,200.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
318,318,0.8599439775910365,2025-01-01 08:50:08.772858,2025-01-01 08:50:17.344205,0 days 00:00:08.571347,3,125,80.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
319,319,0.8798076923076923,2025-01-01 08:50:17.344703,2025-01-01 08:50:21.387786,0 days 00:00:04.043083,2,155,185.0,,,,,,,,,,,,,,,,,,,3,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.0,2025-01-01 08:50:21.388230,2025-01-01 08:50:24.288185,0 days 00:00:02.899955,4,180,105.0,,,,,,,,,,,30.0,100.0,,,,,,,3,6.0,,,,,,,,,,,4.0,3.0,,,,,,,COMPLETE
321,321,0.0,2025-01-01 08:50:24.288828,2025-01-01 08:50:27.872467,0 days 00:00:03.583639,3,105,175.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
322,322,0.825925925925926,2025-01-01 08:50:27.872986,2025-01-01 08:50:33.468350,0 days 00:00:05.595364,2,130,155.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
323,323,0.8470057424118129,2025-01-01 08:50:33.468819,2025-01-01 08:50:41.467895,0 days 00:00:07.999076,3,35,190.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
324,324,0.8999599839935974,2025-01-01 08:50:41.468387,2025-01-01 08:50:45.619229,0 days 00:00:04.150842,2,140,55.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
325,325,0.84,2025-01-01 08:50:45.619704,2025-01-01 08:50:48.475833,0 days 00:00:02.856129,1,140,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
326,326,0.0,2025-01-01 08:50:48.476278,2025-01-01 08:50:53.294336,0 days 00:00:04.818058,8,195,180.0,,,,,,,,,,,110.0,15.0,85.0,20.0,155.0,100.0,,,3,6.0,,,,,,,,,,,5.0,5.0,6.0,4.0,4.0,5.0,,,COMPLETE
327,327,0.9089795918367347,2025-01-01 08:50:53.294973,2025-01-01 08:50:58.408785,0 days 00:00:05.113812,2,145,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.8240740740740741,2025-01-01 08:50:58.409242,2025-01-01 08:51:00.149635,0 days 00:00:01.740393,1,145,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.8566666666666667,2025-01-01 08:51:00.150046,2025-01-01 08:51:05.194915,0 days 00:00:05.044869,2,160,55.0,,,,,,,,,,,,,,,,,,,3,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
330,330,0.8889795918367347,2025-01-01 08:51:05.195363,2025-01-01 08:51:10.365700,0 days 00:00:05.170337,2,145,175.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
331,331,0.8480392156862746,2025-01-01 08:51:10.366151,2025-01-01 08:51:13.013243,0 days 00:00:02.647092,1,140,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.8685714285714285,2025-01-01 08:51:13.013701,2025-01-01 08:51:18.218648,0 days 00:00:05.204947,2,150,195.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.8864795918367347,2025-01-01 08:51:18.219106,2025-01-01 08:51:21.039630,0 days 00:00:02.820524,1,150,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.8470057424118129,2025-01-01 08:51:21.040050,2025-01-01 08:51:25.465898,0 days 00:00:04.425848,2,45,120.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.8313725490196079,2025-01-01 08:51:25.466354,2025-01-01 08:51:30.933578,0 days 00:00:05.467224,2,140,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
336,336,0.8685714285714285,2025-01-01 08:51:30.934026,2025-01-01 08:51:36.058077,0 days 00:00:05.124051,2,150,180.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.7987117552334944,2025-01-01 08:51:36.058678,2025-01-01 08:51:41.496210,0 days 00:00:05.437532,2,145,200.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
338,338,0.8678396072013093,2025-01-01 08:51:41.496676,2025-01-01 08:51:46.393948,0 days 00:00:04.897272,2,35,170.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.8775,2025-01-01 08:51:46.394404,2025-01-01 08:51:51.891313,0 days 00:00:05.496909,2,155,180.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
340,340,0.0,2025-01-01 08:51:51.891791,2025-01-01 08:51:56.535423,0 days 00:00:04.643632,6,140,190.0,,,,,,,,,,,5.0,50.0,100.0,105.0,,,,,3,6.0,,,,,,,,,,,6.0,6.0,3.0,5.0,,,,,COMPLETE
341,341,0.8574999999999999,2025-01-01 08:51:56.536003,2025-01-01 08:52:03.878297,0 days 00:00:07.342294,3,40,175.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
342,342,0.0,2025-01-01 08:52:03.878791,2025-01-01 08:52:10.875392,0 days 00:00:06.996601,14,145,160.0,180.0,125.0,85.0,70.0,,,,,,,90.0,180.0,15.0,40.0,90.0,25.0,180.0,145.0,3,6.0,2.0,3.0,6.0,3.0,,,,,,,2.0,2.0,4.0,3.0,6.0,5.0,2.0,3.0,COMPLETE
343,343,0.7614634146341464,2025-01-01 08:52:10.876129,2025-01-01 08:52:13.651723,0 days 00:00:02.775594,1,50,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.8792270531400965,2025-01-01 08:52:13.652150,2025-01-01 08:52:22.032516,0 days 00:00:08.380366,3,135,185.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
345,345,0.0,2025-01-01 08:52:22.033002,2025-01-01 08:52:26.353366,0 days 00:00:04.320364,11,30,165.0,140.0,,,,,,,,,,120.0,125.0,140.0,125.0,65.0,180.0,25.0,180.0,3,6.0,4.0,,,,,,,,,,6.0,3.0,5.0,2.0,3.0,6.0,6.0,5.0,COMPLETE
346,346,0.88,2025-01-01 08:52:26.354057,2025-01-01 08:52:31.500869,0 days 00:00:05.146812,3,40,190.0,,,,,,,,,,,170.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
347,347,0.0,2025-01-01 08:52:31.501352,2025-01-01 08:52:34.177387,0 days 00:00:02.676035,4,115,185.0,,,,,,,,,,,40.0,160.0,,,,,,,3,2.0,,,,,,,,,,,6.0,4.0,,,,,,,COMPLETE
348,348,0.9089795918367347,2025-01-01 08:52:34.177877,2025-01-01 08:52:39.353362,0 days 00:00:05.175485,2,165,195.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.0,2025-01-01 08:52:39.353842,2025-01-01 08:52:46.381422,0 days 00:00:07.027580,17,45,200.0,110.0,30.0,130.0,155.0,155.0,145.0,140.0,,,,30.0,80.0,65.0,60.0,45.0,110.0,5.0,25.0,3,6.0,6.0,5.0,4.0,6.0,5.0,3.0,2.0,,,,6.0,6.0,6.0,6.0,2.0,5.0,3.0,6.0,COMPLETE
350,350,0.8240740740740741,2025-01-01 08:52:46.382387,2025-01-01 08:52:49.008324,0 days 00:00:02.625937,1,165,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
351,351,0.8599439775910365,2025-01-01 08:52:49.008753,2025-01-01 08:52:53.816179,0 days 00:00:04.807426,2,185,195.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.8553511705685619,2025-01-01 08:52:53.816630,2025-01-01 08:52:58.943518,0 days 00:00:05.126888,2,140,195.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.7937710437710437,2025-01-01 08:52:58.943969,2025-01-01 08:53:03.901281,0 days 00:00:04.957312,2,130,195.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
354,354,0.7996794871794872,2025-01-01 08:53:03.901758,2025-01-01 08:53:06.334031,0 days 00:00:02.432273,1,145,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
355,355,0.828137817883511,2025-01-01 08:53:06.334441,2025-01-01 08:53:11.857127,0 days 00:00:05.522686,2,110,200.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
356,356,0.8561844863731656,2025-01-01 08:53:11.857586,2025-01-01 08:53:16.891122,0 days 00:00:05.033536,2,50,5.0,,,,,,,,,,,,,,,,,,,3,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.0,2025-01-01 08:53:16.891587,2025-01-01 08:53:19.878545,0 days 00:00:02.986958,3,170,130.0,,,,,,,,,,,100.0,,,,,,,,3,6.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
358,358,0.828137817883511,2025-01-01 08:53:19.879017,2025-01-01 08:53:25.360655,0 days 00:00:05.481638,2,135,190.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
359,359,0.8193496587715776,2025-01-01 08:53:25.361119,2025-01-01 08:53:33.195156,0 days 00:00:07.834037,3,150,190.0,,,,,,,,,,,15.0,,,,,,,,2,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
360,360,0.0,2025-01-01 08:53:33.195660,2025-01-01 08:53:40.553452,0 days 00:00:07.357792,13,125,195.0,90.0,85.0,170.0,,,,,,,,25.0,10.0,115.0,175.0,140.0,5.0,140.0,65.0,3,6.0,3.0,6.0,3.0,,,,,,,,6.0,2.0,2.0,4.0,4.0,2.0,6.0,2.0,COMPLETE
361,361,0.8544973544973544,2025-01-01 08:53:40.554178,2025-01-01 08:53:43.184659,0 days 00:00:02.630481,1,40,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.0,2025-01-01 08:53:43.185106,2025-01-01 08:53:47.512094,0 days 00:00:04.326988,7,35,170.0,,,,,,,,,,,95.0,135.0,155.0,55.0,25.0,,,,3,6.0,,,,,,,,,,,6.0,5.0,4.0,5.0,6.0,,,,COMPLETE
363,363,0.8199279711884754,2025-01-01 08:53:47.512727,2025-01-01 08:53:52.328782,0 days 00:00:04.816055,2,45,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
364,364,0.6806972789115646,2025-01-01 08:53:52.329233,2025-01-01 08:54:06.224583,0 days 00:00:13.895350,4,140,115.0,,,,,,,,,,,5.0,30.0,,,,,,,5,6.0,,,,,,,,,,,5.0,3.0,,,,,,,COMPLETE
365,365,0.9183333333333333,2025-01-01 08:54:06.225239,2025-01-01 08:54:11.045074,0 days 00:00:04.819835,2,185,165.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.7871873628784555,2025-01-01 08:54:11.045553,2025-01-01 08:54:13.660810,0 days 00:00:02.615257,1,190,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.88,2025-01-01 08:54:13.661251,2025-01-01 08:54:18.791780,0 days 00:00:05.130529,2,190,165.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
368,368,0.8397435897435898,2025-01-01 08:54:18.792235,2025-01-01 08:54:24.267950,0 days 00:00:05.475715,2,180,160.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.7203751065643649,2025-01-01 08:54:24.268411,2025-01-01 08:54:28.983805,0 days 00:00:04.715394,2,185,170.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
370,370,0.8248081841432224,2025-01-01 08:54:28.984266,2025-01-01 08:54:31.439256,0 days 00:00:02.454990,1,200,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.0,2025-01-01 08:54:31.439685,2025-01-01 08:54:33.174517,0 days 00:00:01.734832,3,80,165.0,,,,,,,,,,,195.0,,,,,,,,3,2.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
372,372,0.8594941790445605,2025-01-01 08:54:33.174971,2025-01-01 08:54:38.654918,0 days 00:00:05.479947,2,195,150.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
373,373,0.8199279711884754,2025-01-01 08:54:38.655380,2025-01-01 08:54:44.812628,0 days 00:00:06.157248,3,105,175.0,,,,,,,,,,,160.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
374,374,0.8678396072013093,2025-01-01 08:54:44.813117,2025-01-01 08:54:49.964815,0 days 00:00:05.151698,2,175,155.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.8425925925925926,2025-01-01 08:54:49.965270,2025-01-01 08:54:52.581875,0 days 00:00:02.616605,1,175,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.88,2025-01-01 08:54:52.582448,2025-01-01 08:54:57.376919,0 days 00:00:04.794471,2,130,175.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
377,377,0.8397435897435898,2025-01-01 08:54:57.377378,2025-01-01 08:55:04.349240,0 days 00:00:06.971862,3,200,170.0,,,,,,,,,,,40.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
378,378,0.8397435897435898,2025-01-01 08:55:04.349738,2025-01-01 08:55:11.393718,0 days 00:00:07.043980,3,120,200.0,,,,,,,,,,,35.0,,,,,,,,3,5.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
379,379,0.8599439775910365,2025-01-01 08:55:11.394210,2025-01-01 08:55:16.545880,0 days 00:00:05.151670,2,185,160.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.0,2025-01-01 08:55:16.546366,2025-01-01 08:55:19.678201,0 days 00:00:03.131835,4,135,165.0,,,,,,,,,,,115.0,145.0,,,,,,,3,6.0,,,,,,,,,,,6.0,4.0,,,,,,,COMPLETE
381,381,0.8095238095238095,2025-01-01 08:55:19.678746,2025-01-01 08:55:25.115764,0 days 00:00:05.437018,3,115,170.0,,,,,,,,,,,130.0,,,,,,,,5,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
382,382,0.8687448728465956,2025-01-01 08:55:25.116254,2025-01-01 08:55:30.232557,0 days 00:00:05.116303,2,95,195.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.8594941790445605,2025-01-01 08:55:30.233014,2025-01-01 08:55:37.615385,0 days 00:00:07.382371,3,30,180.0,,,,,,,,,,,45.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
384,384,0.823257604928764,2025-01-01 08:55:37.615885,2025-01-01 08:55:40.402497,0 days 00:00:02.786612,1,45,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.8166666666666667,2025-01-01 08:55:40.402905,2025-01-01 08:55:45.370176,0 days 00:00:04.967271,2,130,190.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.7987117552334944,2025-01-01 08:55:45.370645,2025-01-01 08:55:52.064727,0 days 00:00:06.694082,3,50,175.0,,,,,,,,,,,105.0,,,,,,,,3,6.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
387,387,0.8465473145780051,2025-01-01 08:55:52.065219,2025-01-01 08:55:59.347322,0 days 00:00:07.282103,3,125,35.0,,,,,,,,,,,25.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
388,388,0.8594941790445605,2025-01-01 08:55:59.347826,2025-01-01 08:56:03.136331,0 days 00:00:03.788505,2,140,200.0,,,,,,,,,,,,,,,,,,,3,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.8480392156862746,2025-01-01 08:56:03.136949,2025-01-01 08:56:10.966221,0 days 00:00:07.829272,3,135,190.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
390,390,0.7132107023411371,2025-01-01 08:56:10.966722,2025-01-01 08:56:21.351730,0 days 00:00:10.385008,4,195,85.0,,,,,,,,,,,20.0,200.0,,,,,,,3,4.0,,,,,,,,,,,6.0,5.0,,,,,,,COMPLETE
391,391,0.7951505016722409,2025-01-01 08:56:21.352279,2025-01-01 08:56:23.916937,0 days 00:00:02.564658,1,110,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.0,2025-01-01 08:56:23.917362,2025-01-01 08:56:29.825570,0 days 00:00:05.908208,15,120,185.0,55.0,180.0,35.0,125.0,55.0,,,,,,30.0,170.0,170.0,85.0,190.0,150.0,180.0,140.0,3,6.0,5.0,2.0,5.0,2.0,5.0,,,,,,6.0,6.0,3.0,3.0,5.0,4.0,5.0,4.0,COMPLETE
393,393,0.767156862745098,2025-01-01 08:56:29.826352,2025-01-01 08:56:34.935171,0 days 00:00:05.108819,2,35,175.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.0,2025-01-01 08:56:34.935649,2025-01-01 08:56:38.199683,0 days 00:00:03.264034,5,40,180.0,,,,,,,,,,,15.0,90.0,40.0,,,,,,2,6.0,,,,,,,,,,,4.0,2.0,5.0,,,,,,COMPLETE
395,395,0.8444160272804775,2025-01-01 08:56:38.200215,2025-01-01 08:56:43.347535,0 days 00:00:05.147320,2,145,160.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.7777777777777778,2025-01-01 08:56:43.348017,2025-01-01 08:56:57.843171,0 days 00:00:14.495154,4,50,180.0,,,,,,,,,,,5.0,105.0,,,,,,,3,6.0,,,,,,,,,,,6.0,3.0,,,,,,,COMPLETE
397,397,0.9497549019607843,2025-01-01 08:56:57.843710,2025-01-01 08:57:03.032800,0 days 00:00:05.189090,2,55,195.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.7987117552334944,2025-01-01 08:57:03.033249,2025-01-01 08:57:05.647875,0 days 00:00:02.614626,1,60,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
399,399,0.8876127973748975,2025-01-01 08:57:05.648285,2025-01-01 08:57:10.060835,0 days 00:00:04.412550,2,55,200.0,,,,,,,,,,,,,,,,,,,3,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.8599439775910365,2025-01-01 08:57:10.061269,2025-01-01 08:57:14.355523,0 days 00:00:04.294254,2,65,195.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.8328267477203647,2025-01-01 08:57:14.355958,2025-01-01 08:57:19.477506,0 days 00:00:05.121548,2,140,195.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.8317610062893082,2025-01-01 08:57:19.478103,2025-01-01 08:57:21.919634,0 days 00:00:02.441531,1,55,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
403,403,0.8366666666666667,2025-01-01 08:57:21.920042,2025-01-01 08:57:26.448765,0 days 00:00:04.528723,2,45,100.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
404,404,0.8599439775910365,2025-01-01 08:57:26.449216,2025-01-01 08:57:33.163231,0 days 00:00:06.714015,3,125,190.0,,,,,,,,,,,185.0,,,,,,,,5,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
405,405,0.7677551020408163,2025-01-01 08:57:33.163712,2025-01-01 08:57:38.039986,0 days 00:00:04.876274,2,55,195.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.0,2025-01-01 08:57:38.040446,2025-01-01 08:57:42.638281,0 days 00:00:04.597835,10,50,185.0,,,,,,,,,,,75.0,190.0,75.0,15.0,50.0,200.0,120.0,85.0,3,6.0,,,,,,,,,,,4.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,COMPLETE
407,407,0.8480392156862746,2025-01-01 08:57:42.638927,2025-01-01 08:57:47.460057,0 days 00:00:04.821130,2,25,200.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
408,408,0.0,2025-01-01 08:57:47.460528,2025-01-01 08:57:51.236833,0 days 00:00:03.776305,3,145,185.0,,,,,,,,,,,85.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
409,409,0.7777777777777778,2025-01-01 08:57:51.237291,2025-01-01 08:57:55.124291,0 days 00:00:03.887000,2,135,190.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
410,410,0.8273322422258592,2025-01-01 08:57:55.124745,2025-01-01 08:57:57.726566,0 days 00:00:02.601821,1,115,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.0,2025-01-01 08:57:57.726982,2025-01-01 08:58:04.149032,0 days 00:00:06.422050,12,45,180.0,175.0,35.0,,,,,,,,,35.0,70.0,200.0,190.0,5.0,45.0,95.0,165.0,3,6.0,4.0,4.0,,,,,,,,,5.0,5.0,6.0,6.0,3.0,6.0,6.0,2.0,COMPLETE
