,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
573,573,0.752093023255814,2025-01-08 13:03:22.746060,2025-01-08 13:03:27.869925,0 days 00:00:05.123865,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
574,574,0.6568687487242294,2025-01-08 13:03:27.871301,2025-01-08 13:03:34.356878,0 days 00:00:06.485577,5,1,3,15,20.0,,,,,,20.0,40.0,5.0,,,,,,COMPLETE
575,575,0.602051282051282,2025-01-08 13:03:34.357797,2025-01-08 13:03:39.336293,0 days 00:00:04.978496,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
576,576,0.752093023255814,2025-01-08 13:03:39.337212,2025-01-08 13:03:44.565190,0 days 00:00:05.227978,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
577,577,0.6023255813953488,2025-01-08 13:03:44.566589,2025-01-08 13:03:50.638890,0 days 00:00:06.072301,5,3,3,15,10.0,,,,,,20.0,40.0,15.0,,,,,,COMPLETE
578,578,0.752093023255814,2025-01-08 13:03:50.640244,2025-01-08 13:03:55.762391,0 days 00:00:05.122147,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
579,579,0.6452358926919519,2025-01-08 13:03:55.763812,2025-01-08 13:04:01.060207,0 days 00:00:05.296395,4,3,3,15,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
580,580,0.752093023255814,2025-01-08 13:04:01.061635,2025-01-08 13:04:06.184458,0 days 00:00:05.122823,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
581,581,0.5888888888888888,2025-01-08 13:04:06.185858,2025-01-08 13:04:12.325742,0 days 00:00:06.139884,5,3,3,15,15.0,,,,,,20.0,40.0,25.0,,,,,,COMPLETE
582,582,0.7188219052001841,2025-01-08 13:04:12.327039,2025-01-08 13:04:18.709149,0 days 00:00:06.382110,4,3,3,45,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
583,583,0.752093023255814,2025-01-08 13:04:18.710707,2025-01-08 13:04:23.841237,0 days 00:00:05.130530,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
584,584,0.5368421052631579,2025-01-08 13:04:23.842811,2025-01-08 13:04:29.122877,0 days 00:00:05.280066,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
585,585,0.5071428571428571,2025-01-08 13:04:29.124247,2025-01-08 13:04:35.104164,0 days 00:00:05.979917,5,3,3,15,15.0,,,,,,20.0,40.0,10.0,,,,,,COMPLETE
586,586,0.752093023255814,2025-01-08 13:04:35.105675,2025-01-08 13:04:40.227496,0 days 00:00:05.121821,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
587,587,0.602051282051282,2025-01-08 13:04:40.228578,2025-01-08 13:04:45.202115,0 days 00:00:04.973537,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
588,588,0.527536231884058,2025-01-08 13:04:45.203449,2025-01-08 13:04:50.378533,0 days 00:00:05.175084,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
589,589,0.6665124884366327,2025-01-08 13:04:50.379948,2025-01-08 13:04:55.596410,0 days 00:00:05.216462,4,3,3,15,10.0,,,,,,20.0,45.0,,,,,,,COMPLETE
590,590,0.6149455111572393,2025-01-08 13:04:55.597682,2025-01-08 13:05:01.756521,0 days 00:00:06.158839,5,3,3,15,15.0,,,,,,20.0,40.0,35.0,,,,,,COMPLETE
591,591,0.752093023255814,2025-01-08 13:05:01.757413,2025-01-08 13:05:06.984215,0 days 00:00:05.226802,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
592,592,0.687847866419295,2025-01-08 13:05:06.985625,2025-01-08 13:05:12.132531,0 days 00:00:05.146906,4,3,3,15,20.0,,,,,,15.0,40.0,,,,,,,COMPLETE
593,593,0.602051282051282,2025-01-08 13:05:12.133344,2025-01-08 13:05:17.114590,0 days 00:00:04.981246,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
594,594,0.6944045911047346,2025-01-08 13:05:17.115824,2025-01-08 13:05:23.020878,0 days 00:00:05.905054,4,3,3,30,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
595,595,0.5119047619047619,2025-01-08 13:05:23.022352,2025-01-08 13:05:29.152048,0 days 00:00:06.129696,5,3,3,15,15.0,,,,,,20.0,40.0,20.0,,,,,,COMPLETE
596,596,0.6665124884366327,2025-01-08 13:05:29.153538,2025-01-08 13:05:34.383064,0 days 00:00:05.229526,4,3,3,15,10.0,,,,,,20.0,45.0,,,,,,,COMPLETE
597,597,0.527536231884058,2025-01-08 13:05:34.384591,2025-01-08 13:05:39.584755,0 days 00:00:05.200164,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
598,598,0.752093023255814,2025-01-08 13:05:39.585692,2025-01-08 13:05:44.707413,0 days 00:00:05.121721,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
599,599,0.565410199556541,2025-01-08 13:05:44.708861,2025-01-08 13:05:51.205056,0 days 00:00:06.496195,5,3,3,15,15.0,,,,,,20.0,40.0,50.0,,,,,,COMPLETE
600,600,0.041666666666666664,2025-01-08 13:05:51.206458,2025-01-08 13:05:57.755646,0 days 00:00:06.549188,4,3,4,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
601,601,0.5368421052631579,2025-01-08 13:05:57.756629,2025-01-08 13:06:02.917201,0 days 00:00:05.160572,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
602,602,0.5948232951717272,2025-01-08 13:06:02.918680,2025-01-08 13:06:07.851857,0 days 00:00:04.933177,4,3,3,10,20.0,,,,,,15.0,40.0,,,,,,,COMPLETE
603,603,0.752093023255814,2025-01-08 13:06:07.853185,2025-01-08 13:06:12.970646,0 days 00:00:05.117461,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
604,604,0.752093023255814,2025-01-08 13:06:12.972061,2025-01-08 13:06:18.191334,0 days 00:00:05.219273,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
605,605,0.0,2025-01-08 13:06:18.197134,2025-01-08 13:06:24.882393,0 days 00:00:06.685259,5,1,3,15,15.0,,,,,,20.0,45.0,40.0,,,,,,COMPLETE
606,606,0.752093023255814,2025-01-08 13:06:24.883483,2025-01-08 13:06:30.006968,0 days 00:00:05.123485,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
607,607,0.527536231884058,2025-01-08 13:06:30.008413,2025-01-08 13:06:35.175147,0 days 00:00:05.166734,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
608,608,0.5769421078673924,2025-01-08 13:06:35.176596,2025-01-08 13:06:40.277106,0 days 00:00:05.100510,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
609,609,0.038461538461538464,2025-01-08 13:06:40.278796,2025-01-08 13:06:52.250232,0 days 00:00:11.971436,10,3,3,15,15.0,,,,,,20.0,40.0,45.0,30.0,25.0,5.0,30.0,10.0,COMPLETE
610,610,0.1843501326259947,2025-01-08 13:06:52.251785,2025-01-08 13:07:00.688778,0 days 00:00:08.436993,5,3,5,15,15.0,,,,,,20.0,40.0,25.0,,,,,,COMPLETE
611,611,0.7273584905660377,2025-01-08 13:07:00.690179,2025-01-08 13:07:06.622703,0 days 00:00:05.932524,4,3,3,35,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
612,612,0.5210401891252955,2025-01-08 13:07:06.624302,2025-01-08 13:07:13.801545,0 days 00:00:07.177243,6,3,3,10,15.0,,,,,,40.0,40.0,30.0,15.0,,,,,COMPLETE
613,613,0.752093023255814,2025-01-08 13:07:13.802913,2025-01-08 13:07:18.931794,0 days 00:00:05.128881,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
614,614,0.5368421052631579,2025-01-08 13:07:18.932751,2025-01-08 13:07:24.197544,0 days 00:00:05.264793,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
615,615,0.687847866419295,2025-01-08 13:07:24.198849,2025-01-08 13:07:29.351795,0 days 00:00:05.152946,4,3,3,15,20.0,,,,,,15.0,40.0,,,,,,,COMPLETE
616,616,0.5697738554881412,2025-01-08 13:07:29.353111,2025-01-08 13:07:35.307665,0 days 00:00:05.954554,5,3,3,15,15.0,,,,,,20.0,35.0,5.0,,,,,,COMPLETE
617,617,0.5419047619047619,2025-01-08 13:07:35.308796,2025-01-08 13:07:40.297753,0 days 00:00:04.988957,4,3,3,15,5.0,,,,,,10.0,40.0,,,,,,,COMPLETE
618,618,0.752093023255814,2025-01-08 13:07:40.298602,2025-01-08 13:07:45.525537,0 days 00:00:05.226935,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
619,619,0.6447124304267161,2025-01-08 13:07:45.526815,2025-01-08 13:07:50.513938,0 days 00:00:04.987123,4,3,3,15,15.0,,,,,,5.0,40.0,,,,,,,COMPLETE
620,620,0.46886446886446886,2025-01-08 13:07:50.515233,2025-01-08 13:07:56.759563,0 days 00:00:06.244330,5,3,3,15,10.0,,,,,,20.0,45.0,20.0,,,,,,COMPLETE
621,621,0.602051282051282,2025-01-08 13:07:56.760890,2025-01-08 13:08:01.745150,0 days 00:00:04.984260,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
622,622,0.752093023255814,2025-01-08 13:08:01.746441,2025-01-08 13:08:07.002156,0 days 00:00:05.255715,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
623,623,0.752093023255814,2025-01-08 13:08:07.003111,2025-01-08 13:08:12.129045,0 days 00:00:05.125934,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
624,624,0.5597771023302938,2025-01-08 13:08:12.130464,2025-01-08 13:08:18.278177,0 days 00:00:06.147713,5,3,3,15,15.0,,,,,,20.0,40.0,15.0,,,,,,COMPLETE
625,625,0.752093023255814,2025-01-08 13:08:18.279622,2025-01-08 13:08:23.411624,0 days 00:00:05.132002,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
626,626,0.752093023255814,2025-01-08 13:08:23.413026,2025-01-08 13:08:28.537122,0 days 00:00:05.124096,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
627,627,0.5788497217068646,2025-01-08 13:08:28.538556,2025-01-08 13:08:33.688936,0 days 00:00:05.150380,4,3,3,15,20.0,,,,,,15.0,45.0,,,,,,,COMPLETE
628,628,0.565410199556541,2025-01-08 13:08:33.690372,2025-01-08 13:08:40.287048,0 days 00:00:06.596676,5,3,3,15,15.0,,,,,,20.0,40.0,50.0,,,,,,COMPLETE
629,629,0.6556776556776557,2025-01-08 13:08:40.288158,2025-01-08 13:08:45.319766,0 days 00:00:05.031608,4,3,3,15,10.0,,,,,,20.0,35.0,,,,,,,COMPLETE
630,630,0.5368421052631579,2025-01-08 13:08:45.321181,2025-01-08 13:08:50.482394,0 days 00:00:05.161213,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
631,631,0.602051282051282,2025-01-08 13:08:50.483814,2025-01-08 13:08:55.560192,0 days 00:00:05.076378,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
632,632,0.752093023255814,2025-01-08 13:08:55.561503,2025-01-08 13:09:00.696019,0 days 00:00:05.134516,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
633,633,0.0,2025-01-08 13:09:00.697666,2025-01-08 13:09:05.043187,0 days 00:00:04.345521,4,1,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
634,634,0.6149455111572393,2025-01-08 13:09:05.044565,2025-01-08 13:09:11.332265,0 days 00:00:06.287700,5,3,3,15,15.0,,,,,,20.0,40.0,35.0,,,,,,COMPLETE
635,635,0.6452358926919519,2025-01-08 13:09:11.333694,2025-01-08 13:09:16.533693,0 days 00:00:05.199999,4,3,3,15,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
636,636,0.45,2025-01-08 13:09:16.535078,2025-01-08 13:09:21.366174,0 days 00:00:04.831096,4,7,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
637,637,0.6333333333333333,2025-01-08 13:09:21.367427,2025-01-08 13:09:27.553763,0 days 00:00:06.186336,5,3,3,15,15.0,,,,,,20.0,35.0,30.0,,,,,,COMPLETE
638,638,0.752093023255814,2025-01-08 13:09:27.555215,2025-01-08 13:09:32.683751,0 days 00:00:05.128536,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
639,639,0.5474806201550388,2025-01-08 13:09:32.684548,2025-01-08 13:09:37.835465,0 days 00:00:05.150917,4,3,3,15,15.0,,,,,,25.0,45.0,,,,,,,COMPLETE
640,640,0.5452991452991452,2025-01-08 13:09:37.836886,2025-01-08 13:09:43.667705,0 days 00:00:05.830819,5,3,3,10,10.0,,,,,,20.0,40.0,10.0,,,,,,COMPLETE
641,641,0.38301886792452833,2025-01-08 13:09:43.668574,2025-01-08 13:09:48.742925,0 days 00:00:05.074351,4,9,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
642,642,0.08823529411764706,2025-01-08 13:09:48.743733,2025-01-08 13:09:59.079162,0 days 00:00:10.335429,9,3,3,15,15.0,,,,,,20.0,40.0,45.0,20.0,10.0,25.0,25.0,,COMPLETE
643,643,0.752093023255814,2025-01-08 13:09:59.080495,2025-01-08 13:10:04.310477,0 days 00:00:05.229982,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
644,644,0.5368421052631579,2025-01-08 13:10:04.311829,2025-01-08 13:10:09.481342,0 days 00:00:05.169513,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
645,645,0.752093023255814,2025-01-08 13:10:09.483026,2025-01-08 13:10:14.607396,0 days 00:00:05.124370,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
646,646,0.6428571428571428,2025-01-08 13:10:14.608776,2025-01-08 13:10:19.871788,0 days 00:00:05.263012,4,3,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
647,647,0.6156462585034014,2025-01-08 13:10:19.873215,2025-01-08 13:10:25.123381,0 days 00:00:05.250166,4,3,3,15,20.0,,,,,,20.0,45.0,,,,,,,COMPLETE
648,648,0.527536231884058,2025-01-08 13:10:25.124838,2025-01-08 13:10:30.197358,0 days 00:00:05.072520,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
649,649,0.6755637367694431,2025-01-08 13:10:30.198678,2025-01-08 13:10:36.495023,0 days 00:00:06.296345,5,3,3,15,15.0,,,,,,20.0,40.0,40.0,,,,,,COMPLETE
650,650,0.47700258397932815,2025-01-08 13:10:36.496448,2025-01-08 13:10:44.146097,0 days 00:00:07.649649,7,3,3,15,15.0,,,,,,20.0,40.0,25.0,5.0,50.0,,,,COMPLETE
651,651,0.752093023255814,2025-01-08 13:10:44.147526,2025-01-08 13:10:49.273370,0 days 00:00:05.125844,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
652,652,0.5291375291375291,2025-01-08 13:10:49.274759,2025-01-08 13:10:55.337479,0 days 00:00:06.062720,5,3,3,10,20.0,,,,,,20.0,40.0,5.0,,,,,,COMPLETE
653,653,0.527536231884058,2025-01-08 13:10:55.338745,2025-01-08 13:11:00.416607,0 days 00:00:05.077862,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
654,654,0.5769421078673924,2025-01-08 13:11:00.418075,2025-01-08 13:11:05.516349,0 days 00:00:05.098274,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
655,655,0.752093023255814,2025-01-08 13:11:05.517296,2025-01-08 13:11:10.642177,0 days 00:00:05.124881,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
656,656,0.6428571428571428,2025-01-08 13:11:10.643148,2025-01-08 13:11:15.882536,0 days 00:00:05.239388,4,3,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
657,657,0.5597771023302938,2025-01-08 13:11:15.883964,2025-01-08 13:11:21.937258,0 days 00:00:06.053294,5,3,3,15,15.0,,,,,,20.0,40.0,15.0,,,,,,COMPLETE
658,658,0.602051282051282,2025-01-08 13:11:21.938789,2025-01-08 13:11:26.923338,0 days 00:00:04.984549,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
659,659,0.752093023255814,2025-01-08 13:11:26.924282,2025-01-08 13:11:32.052901,0 days 00:00:05.128619,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
660,660,0.5119047619047619,2025-01-08 13:11:32.054298,2025-01-08 13:11:38.316653,0 days 00:00:06.262355,5,3,3,15,15.0,,,,,,20.0,40.0,20.0,,,,,,COMPLETE
661,661,0.6013888888888889,2025-01-08 13:11:38.317574,2025-01-08 13:11:42.842583,0 days 00:00:04.525009,4,3,2,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
662,662,0.6423255813953488,2025-01-08 13:11:42.843884,2025-01-08 13:11:47.942904,0 days 00:00:05.099020,4,3,3,15,15.0,,,,,,20.0,45.0,,,,,,,COMPLETE
663,663,0.5857142857142856,2025-01-08 13:11:47.944232,2025-01-08 13:11:53.182195,0 days 00:00:05.237963,4,3,3,15,10.0,,,,,,25.0,40.0,,,,,,,COMPLETE
664,664,0.6428571428571428,2025-01-08 13:11:53.183551,2025-01-08 13:11:58.327857,0 days 00:00:05.144306,4,3,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
665,665,0.602051282051282,2025-01-08 13:11:58.329233,2025-01-08 13:12:03.308103,0 days 00:00:04.978870,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
666,666,0.673407482305359,2025-01-08 13:12:03.309099,2025-01-08 13:12:09.891917,0 days 00:00:06.582818,5,3,3,15,20.0,,,,,,20.0,40.0,35.0,,,,,,COMPLETE
667,667,0.5482926829268293,2025-01-08 13:12:09.893391,2025-01-08 13:12:14.665400,0 days 00:00:04.772009,4,3,3,5,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
668,668,0.752093023255814,2025-01-08 13:12:14.666562,2025-01-08 13:12:19.800012,0 days 00:00:05.133450,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
669,669,0.5769421078673924,2025-01-08 13:12:19.801424,2025-01-08 13:12:24.900362,0 days 00:00:05.098938,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
670,670,0.685,2025-01-08 13:12:24.901738,2025-01-08 13:12:31.289116,0 days 00:00:06.387378,5,3,3,15,15.0,,,,,,20.0,40.0,45.0,,,,,,COMPLETE
671,671,0.5368421052631579,2025-01-08 13:12:31.290535,2025-01-08 13:12:36.453813,0 days 00:00:05.163278,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
672,672,0.6423255813953488,2025-01-08 13:12:36.454962,2025-01-08 13:12:41.554237,0 days 00:00:05.099275,4,3,3,15,15.0,,,,,,20.0,45.0,,,,,,,COMPLETE
673,673,0.752093023255814,2025-01-08 13:12:41.555609,2025-01-08 13:12:46.788851,0 days 00:00:05.233242,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
674,674,0.6118012422360248,2025-01-08 13:12:46.790275,2025-01-08 13:12:53.000137,0 days 00:00:06.209862,5,3,3,15,15.0,,,,,,20.0,40.0,30.0,,,,,,COMPLETE
675,675,0.5125581395348837,2025-01-08 13:12:53.001557,2025-01-08 13:12:59.404929,0 days 00:00:06.403372,4,3,3,50,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
676,676,0.687847866419295,2025-01-08 13:12:59.406465,2025-01-08 13:13:04.555029,0 days 00:00:05.148564,4,3,3,15,20.0,,,,,,15.0,40.0,,,,,,,COMPLETE
677,677,0.527536231884058,2025-01-08 13:13:04.556445,2025-01-08 13:13:09.631922,0 days 00:00:05.075477,4,3,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
678,678,0.752093023255814,2025-01-08 13:13:09.632899,2025-01-08 13:13:14.862827,0 days 00:00:05.229928,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
679,679,0.5593495934959349,2025-01-08 13:13:14.864223,2025-01-08 13:13:21.882238,0 days 00:00:07.018015,6,3,3,15,15.0,,,,,,20.0,45.0,20.0,10.0,,,,,COMPLETE
680,680,0.5147357723577235,2025-01-08 13:13:21.883750,2025-01-08 13:13:28.471207,0 days 00:00:06.587457,5,3,3,15,15.0,,,,,,25.0,40.0,40.0,,,,,,COMPLETE
681,681,0.5769421078673924,2025-01-08 13:13:28.472147,2025-01-08 13:13:33.577175,0 days 00:00:05.105028,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
682,682,0.752093023255814,2025-01-08 13:13:33.578818,2025-01-08 13:13:38.712008,0 days 00:00:05.133190,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
683,683,0.602051282051282,2025-01-08 13:13:38.713304,2025-01-08 13:13:43.694966,0 days 00:00:04.981662,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
684,684,0.565410199556541,2025-01-08 13:13:43.696363,2025-01-08 13:13:50.322353,0 days 00:00:06.625990,5,3,3,15,15.0,,,,,,20.0,40.0,50.0,,,,,,COMPLETE
685,685,0.459830866807611,2025-01-08 13:13:50.323757,2025-01-08 13:13:55.241042,0 days 00:00:04.917285,4,5,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
686,686,0.7095282146160962,2025-01-08 13:13:55.242340,2025-01-08 13:14:00.651705,0 days 00:00:05.409365,4,3,3,15,20.0,,,,,,25.0,35.0,,,,,,,COMPLETE
687,687,0.6288561936402468,2025-01-08 13:14:00.653117,2025-01-08 13:14:06.086793,0 days 00:00:05.433676,4,3,3,15,15.0,,,,,,50.0,40.0,,,,,,,COMPLETE
688,688,0.5769421078673924,2025-01-08 13:14:06.088196,2025-01-08 13:14:11.187911,0 days 00:00:05.099715,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
689,689,0.5679586563307493,2025-01-08 13:14:11.189330,2025-01-08 13:14:17.284786,0 days 00:00:06.095456,5,3,3,15,15.0,,,,,,20.0,40.0,5.0,,,,,,COMPLETE
690,690,0.041666666666666664,2025-01-08 13:14:17.286199,2025-01-08 13:14:21.858931,0 days 00:00:04.572732,4,1,3,15,15.0,,,,,,15.0,40.0,,,,,,,COMPLETE
691,691,0.752093023255814,2025-01-08 13:14:21.860348,2025-01-08 13:14:26.987375,0 days 00:00:05.127027,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
692,692,0.5439024390243903,2025-01-08 13:14:26.988702,2025-01-08 13:14:31.970319,0 days 00:00:04.981617,5,3,2,10,15.0,,,,,,20.0,45.0,10.0,,,,,,COMPLETE
693,693,0.752093023255814,2025-01-08 13:14:31.971721,2025-01-08 13:14:37.204396,0 days 00:00:05.232675,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
694,694,0.752093023255814,2025-01-08 13:14:37.205798,2025-01-08 13:14:42.339525,0 days 00:00:05.133727,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
695,695,0.752093023255814,2025-01-08 13:14:42.341181,2025-01-08 13:14:47.474855,0 days 00:00:05.133674,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
696,696,0.5895390070921986,2025-01-08 13:14:47.476175,2025-01-08 13:14:52.454969,0 days 00:00:04.978794,4,3,3,10,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
697,697,0.0,2025-01-08 13:14:52.456317,2025-01-08 13:15:05.636057,0 days 00:00:13.179740,11,3,3,30,15.0,15.0,,,,,20.0,40.0,15.0,40.0,40.0,20.0,50.0,40.0,COMPLETE
698,698,0.5616784630940344,2025-01-08 13:15:05.637396,2025-01-08 13:15:11.897228,0 days 00:00:06.259832,5,3,3,15,15.0,,,,,,20.0,45.0,35.0,,,,,,COMPLETE
699,699,0.5368421052631579,2025-01-08 13:15:11.898376,2025-01-08 13:15:17.064895,0 days 00:00:05.166519,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
700,700,0.0,2025-01-08 13:15:17.066394,2025-01-08 13:15:23.386392,0 days 00:00:06.319998,4,3,4,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
701,701,0.5769421078673924,2025-01-08 13:15:23.387848,2025-01-08 13:15:28.491725,0 days 00:00:05.103877,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
702,702,0.5518648018648018,2025-01-08 13:15:28.492862,2025-01-08 13:15:36.220202,0 days 00:00:07.727340,7,3,3,15,15.0,,,,,,15.0,40.0,25.0,20.0,25.0,,,,COMPLETE
703,703,0.752093023255814,2025-01-08 13:15:36.221726,2025-01-08 13:15:41.455248,0 days 00:00:05.233522,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
704,704,0.6452358926919519,2025-01-08 13:15:41.456667,2025-01-08 13:15:46.658427,0 days 00:00:05.201760,4,3,3,15,20.0,,,,,,20.0,40.0,,,,,,,COMPLETE
705,705,0.6360544217687074,2025-01-08 13:15:46.659614,2025-01-08 13:15:52.693061,0 days 00:00:06.033447,5,3,3,15,15.0,,,,,,15.0,35.0,30.0,,,,,,COMPLETE
706,706,0.752093023255814,2025-01-08 13:15:52.694392,2025-01-08 13:15:57.942540,0 days 00:00:05.248148,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
707,707,0.602051282051282,2025-01-08 13:15:57.944004,2025-01-08 13:16:02.930792,0 days 00:00:04.986788,4,3,3,10,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
708,708,0.752093023255814,2025-01-08 13:16:02.932133,2025-01-08 13:16:08.061377,0 days 00:00:05.129244,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
709,709,0.685,2025-01-08 13:16:08.062746,2025-01-08 13:16:14.433537,0 days 00:00:06.370791,5,3,3,15,15.0,,,,,,20.0,40.0,45.0,,,,,,COMPLETE
710,710,0.5769421078673924,2025-01-08 13:16:14.435009,2025-01-08 13:16:19.538648,0 days 00:00:05.103639,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
711,711,0.5474806201550388,2025-01-08 13:16:19.540416,2025-01-08 13:16:24.688000,0 days 00:00:05.147584,4,3,3,15,15.0,,,,,,25.0,45.0,,,,,,,COMPLETE
712,712,0.0,2025-01-08 13:16:24.688919,2025-01-08 13:16:39.825401,0 days 00:00:15.136482,14,3,3,15,15.0,35.0,50.0,10.0,35.0,,20.0,40.0,10.0,50.0,5.0,10.0,20.0,15.0,COMPLETE
713,713,0.6755637367694431,2025-01-08 13:16:39.827089,2025-01-08 13:16:46.121547,0 days 00:00:06.294458,5,3,3,15,15.0,,,,,,20.0,40.0,40.0,,,,,,COMPLETE
714,714,0.0,2025-01-08 13:16:46.122986,2025-01-08 13:17:01.607114,0 days 00:00:15.484128,12,3,3,15,15.0,10.0,40.0,,,,35.0,40.0,50.0,45.0,35.0,45.0,45.0,35.0,COMPLETE
