,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
428,428,0.9072370142696897,2025-01-08 02:46:08.996912,2025-01-08 02:46:32.514303,0 days 00:00:23.517391,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
429,429,0.8904124020244044,2025-01-08 02:46:32.515318,2025-01-08 02:47:04.058533,0 days 00:00:31.543215,5,3,2,10,10.0,,,,,,40.0,45.0,50.0,,,,,,COMPLETE
430,430,0.8535239353822255,2025-01-08 02:47:04.059530,2025-01-08 02:47:26.475839,0 days 00:00:22.416309,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
431,431,0.9072370142696897,2025-01-08 02:47:26.476821,2025-01-08 02:47:49.993380,0 days 00:00:23.516559,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
432,432,0.8916091132809398,2025-01-08 02:47:49.994185,2025-01-08 02:48:10.698548,0 days 00:00:20.704363,4,3,2,10,10.0,,,,,,20.0,45.0,,,,,,,COMPLETE
433,433,0.8466709676719815,2025-01-08 02:48:10.699447,2025-01-08 02:48:44.592967,0 days 00:00:33.893520,5,3,3,10,10.0,,,,,,40.0,45.0,30.0,,,,,,COMPLETE
434,434,0.9072370142696897,2025-01-08 02:48:44.594060,2025-01-08 02:49:08.230828,0 days 00:00:23.636768,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
435,435,0.8591966586254114,2025-01-08 02:49:08.231824,2025-01-08 02:49:41.893155,0 days 00:00:33.661331,5,3,2,50,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
436,436,0.6656438122194742,2025-01-08 02:49:41.894306,2025-01-08 02:50:13.732005,0 days 00:00:31.837699,4,3,5,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
437,437,0.9072370142696897,2025-01-08 02:50:13.733148,2025-01-08 02:50:37.254591,0 days 00:00:23.521443,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
438,438,0.9072370142696897,2025-01-08 02:50:37.255679,2025-01-08 02:51:00.772543,0 days 00:00:23.516864,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
439,439,0.9072370142696897,2025-01-08 02:51:00.773327,2025-01-08 02:51:24.428768,0 days 00:00:23.655441,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
440,440,0.8535239353822255,2025-01-08 02:51:24.429701,2025-01-08 02:51:46.725510,0 days 00:00:22.295809,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
441,441,0.2642248949306655,2025-01-08 02:51:46.726230,2025-01-08 02:52:26.504892,0 days 00:00:39.778662,5,3,4,10,10.0,,,,,,40.0,45.0,25.0,,,,,,COMPLETE
442,442,0.9072370142696897,2025-01-08 02:52:26.506243,2025-01-08 02:52:50.022262,0 days 00:00:23.516019,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
443,443,0.9072370142696897,2025-01-08 02:52:50.023263,2025-01-08 02:53:13.667511,0 days 00:00:23.644248,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
444,444,0.8976949283657905,2025-01-08 02:53:13.668627,2025-01-08 02:53:35.709949,0 days 00:00:22.041322,4,3,2,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
445,445,0.8929916974769101,2025-01-08 02:53:35.710772,2025-01-08 02:54:06.245463,0 days 00:00:30.534691,5,3,2,10,10.0,,,,,,40.0,45.0,40.0,,,,,,COMPLETE
446,446,0.9072370142696897,2025-01-08 02:54:06.246576,2025-01-08 02:54:29.764791,0 days 00:00:23.518215,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
447,447,0.8783594542770643,2025-01-08 02:54:29.765826,2025-01-08 02:54:56.478242,0 days 00:00:26.712416,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
448,448,0.9072370142696897,2025-01-08 02:54:56.479446,2025-01-08 02:55:19.999704,0 days 00:00:23.520258,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
449,449,0.9072370142696897,2025-01-08 02:55:20.000508,2025-01-08 02:55:43.639933,0 days 00:00:23.639425,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
450,450,0.8751596417835337,2025-01-08 02:55:43.640876,2025-01-08 02:56:06.250076,0 days 00:00:22.609200,4,3,2,5,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
451,451,0.8744463186243774,2025-01-08 02:56:06.250961,2025-01-08 02:56:36.704663,0 days 00:00:30.453702,5,3,2,10,10.0,,,,,,40.0,40.0,45.0,,,,,,COMPLETE
452,452,0.9072370142696897,2025-01-08 02:56:36.705816,2025-01-08 02:57:00.342286,0 days 00:00:23.636470,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
453,453,0.8976949283657905,2025-01-08 02:57:00.343396,2025-01-08 02:57:22.389160,0 days 00:00:22.045764,4,3,2,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
454,454,0.9072370142696897,2025-01-08 02:57:22.390107,2025-01-08 02:57:45.909962,0 days 00:00:23.519855,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
455,455,0.8822811074415076,2025-01-08 02:57:45.910839,2025-01-08 02:58:08.888612,0 days 00:00:22.977773,4,3,2,10,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
456,456,0.9072370142696897,2025-01-08 02:58:08.889538,2025-01-08 02:58:32.410279,0 days 00:00:23.520741,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
457,457,0.9072370142696897,2025-01-08 02:58:32.411230,2025-01-08 02:58:55.943718,0 days 00:00:23.532488,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
458,458,0.9072370142696897,2025-01-08 02:58:55.944793,2025-01-08 02:59:19.466700,0 days 00:00:23.521907,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
459,459,0.20474592095318545,2025-01-08 02:59:19.467612,2025-01-08 02:59:48.899598,0 days 00:00:29.431986,5,7,2,5,10.0,,,,,,40.0,45.0,30.0,,,,,,COMPLETE
460,460,0.863206277982824,2025-01-08 02:59:48.900953,2025-01-08 03:00:12.254870,0 days 00:00:23.353917,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
461,461,0.9072370142696897,2025-01-08 03:00:12.255641,2025-01-08 03:00:35.781372,0 days 00:00:23.525731,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
462,462,0.8506953976413042,2025-01-08 03:00:35.782412,2025-01-08 03:01:20.514000,0 days 00:00:44.731588,8,3,2,40,5.0,,,,,,40.0,45.0,5.0,25.0,30.0,45.0,,,COMPLETE
463,463,0.9072370142696897,2025-01-08 03:01:20.515170,2025-01-08 03:01:44.166885,0 days 00:00:23.651715,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
464,464,0.9048482873280365,2025-01-08 03:01:44.167908,2025-01-08 03:02:14.367812,0 days 00:00:30.199904,4,3,2,45,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
465,465,0.8412513030299077,2025-01-08 03:02:14.368893,2025-01-08 03:02:43.420412,0 days 00:00:29.051519,5,3,2,10,10.0,,,,,,40.0,45.0,35.0,,,,,,COMPLETE
466,466,0.9072370142696897,2025-01-08 03:02:43.421554,2025-01-08 03:03:06.941115,0 days 00:00:23.519561,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
467,467,0.8074327082486799,2025-01-08 03:03:06.942100,2025-01-08 03:03:28.624512,0 days 00:00:21.682412,4,1,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
468,468,0.8900431308642243,2025-01-08 03:03:28.625733,2025-01-08 03:03:57.961334,0 days 00:00:29.335601,5,5,2,5,10.0,,,,,,40.0,50.0,25.0,,,,,,COMPLETE
469,469,0.8822811074415076,2025-01-08 03:03:57.962330,2025-01-08 03:04:20.817840,0 days 00:00:22.855510,4,3,2,10,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
470,470,0.9072370142696897,2025-01-08 03:04:20.819054,2025-01-08 03:04:44.343205,0 days 00:00:23.524151,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
471,471,0.842079936743747,2025-01-08 03:04:44.344177,2025-01-08 03:05:10.910544,0 days 00:00:26.566367,4,3,3,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
472,472,0.8976949283657905,2025-01-08 03:05:10.911455,2025-01-08 03:05:33.075101,0 days 00:00:22.163646,4,3,2,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
473,473,0.8783594542770643,2025-01-08 03:05:33.076120,2025-01-08 03:05:59.787036,0 days 00:00:26.710916,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
474,474,0.9072370142696897,2025-01-08 03:05:59.788107,2025-01-08 03:06:23.319430,0 days 00:00:23.531323,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
475,475,0.7737210764433055,2025-01-08 03:06:23.320579,2025-01-08 03:07:22.333823,0 days 00:00:59.013244,11,3,2,10,10.0,40.0,,,,,40.0,45.0,40.0,35.0,25.0,10.0,25.0,35.0,COMPLETE
476,476,0.8315584885223324,2025-01-08 03:07:22.335356,2025-01-08 03:07:49.602466,0 days 00:00:27.267110,5,3,2,10,10.0,,,,,,10.0,45.0,50.0,,,,,,COMPLETE
477,477,0.8340264675941635,2025-01-08 03:07:49.603563,2025-01-08 03:08:11.207947,0 days 00:00:21.604384,4,3,2,5,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
478,478,0.9072370142696897,2025-01-08 03:08:11.209095,2025-01-08 03:08:34.743295,0 days 00:00:23.534200,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
479,479,0.9072370142696897,2025-01-08 03:08:34.744050,2025-01-08 03:08:58.395248,0 days 00:00:23.651198,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
480,480,0.9072370142696897,2025-01-08 03:08:58.396182,2025-01-08 03:09:21.917962,0 days 00:00:23.521780,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
481,481,0.7963321498420999,2025-01-08 03:09:21.918947,2025-01-08 03:09:44.987958,0 days 00:00:23.069011,4,3,2,10,5.0,,,,,,40.0,50.0,,,,,,,COMPLETE
482,482,0.9072370142696897,2025-01-08 03:09:44.989011,2025-01-08 03:10:08.642654,0 days 00:00:23.653643,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
483,483,0.8663275180844354,2025-01-08 03:10:08.643705,2025-01-08 03:10:35.346257,0 days 00:00:26.702552,5,3,2,10,10.0,,,,,,35.0,45.0,20.0,,,,,,COMPLETE
484,484,0.9072370142696897,2025-01-08 03:10:35.347314,2025-01-08 03:10:58.869740,0 days 00:00:23.522426,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
485,485,0.9072370142696897,2025-01-08 03:10:58.870938,2025-01-08 03:11:22.393852,0 days 00:00:23.522914,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
486,486,0.9072370142696897,2025-01-08 03:11:22.394613,2025-01-08 03:11:46.037148,0 days 00:00:23.642535,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
487,487,0.8668903803131991,2025-01-08 03:11:46.038212,2025-01-08 03:12:07.851541,0 days 00:00:21.813329,4,3,2,10,10.0,,,,,,25.0,45.0,,,,,,,COMPLETE
488,488,0.8648825044859927,2025-01-08 03:12:07.852512,2025-01-08 03:12:35.658297,0 days 00:00:27.805785,5,3,2,10,10.0,,,,,,40.0,45.0,20.0,,,,,,COMPLETE
489,489,0.8761417164425689,2025-01-08 03:12:35.659407,2025-01-08 03:13:09.356854,0 days 00:00:33.697447,6,3,2,10,10.0,,,,,,40.0,45.0,45.0,15.0,,,,,COMPLETE
490,490,0.8721763824615023,2025-01-08 03:13:09.358143,2025-01-08 03:13:30.546508,0 days 00:00:21.188365,4,5,2,5,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
491,491,0.8940911696697232,2025-01-08 03:13:30.547495,2025-01-08 03:13:59.322534,0 days 00:00:28.775039,5,3,2,10,5.0,,,,,,40.0,45.0,30.0,,,,,,COMPLETE
492,492,0.9072370142696897,2025-01-08 03:13:59.323645,2025-01-08 03:14:22.841136,0 days 00:00:23.517491,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
493,493,0.863206277982824,2025-01-08 03:14:22.842204,2025-01-08 03:14:46.198925,0 days 00:00:23.356721,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
494,494,0.9072370142696897,2025-01-08 03:14:46.200008,2025-01-08 03:15:09.717507,0 days 00:00:23.517499,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
495,495,0.9086119909627022,2025-01-08 03:15:09.718412,2025-01-08 03:15:36.638806,0 days 00:00:26.920394,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
496,496,0.867595855270082,2025-01-08 03:15:36.640067,2025-01-08 03:16:02.784814,0 days 00:00:26.144747,5,3,2,10,10.0,,,,,,40.0,40.0,10.0,,,,,,COMPLETE
497,497,0.8858586224875036,2025-01-08 03:16:02.785853,2025-01-08 03:16:28.103960,0 days 00:00:25.318107,5,3,2,10,10.0,,,,,,35.0,45.0,5.0,,,,,,COMPLETE
498,498,0.31573256477799705,2025-01-08 03:16:28.105207,2025-01-08 03:17:00.094108,0 days 00:00:31.988901,4,3,4,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
499,499,0.8535239353822255,2025-01-08 03:17:00.094865,2025-01-08 03:17:22.397584,0 days 00:00:22.302719,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
500,500,0.8916091132809398,2025-01-08 03:17:22.398365,2025-01-08 03:17:43.116260,0 days 00:00:20.717895,4,3,2,10,10.0,,,,,,20.0,45.0,,,,,,,COMPLETE
501,501,0.8796414560715263,2025-01-08 03:17:43.117206,2025-01-08 03:18:05.305545,0 days 00:00:22.188339,4,3,2,10,10.0,,,,,,35.0,45.0,,,,,,,COMPLETE
502,502,0.863206277982824,2025-01-08 03:18:05.306320,2025-01-08 03:18:28.673941,0 days 00:00:23.367621,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
503,503,0.9086119909627022,2025-01-08 03:18:28.675063,2025-01-08 03:18:55.608647,0 days 00:00:26.933584,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
504,504,0.8717547952441252,2025-01-08 03:18:55.609681,2025-01-08 03:19:25.863095,0 days 00:00:30.253414,6,3,2,10,10.0,,,,,,40.0,45.0,10.0,30.0,,,,,COMPLETE
505,505,0.8949877399526034,2025-01-08 03:19:25.864393,2025-01-08 03:19:52.195995,0 days 00:00:26.331602,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
506,506,0.881209796624661,2025-01-08 03:19:52.196804,2025-01-08 03:20:22.705456,0 days 00:00:30.508652,6,3,2,5,10.0,,,,,,40.0,45.0,10.0,45.0,,,,,COMPLETE
507,507,0.8783594542770643,2025-01-08 03:20:22.706794,2025-01-08 03:20:49.418079,0 days 00:00:26.711285,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
508,508,0.8716135407909226,2025-01-08 03:20:49.419180,2025-01-08 03:21:16.110508,0 days 00:00:26.691328,5,3,2,10,10.0,,,,,,35.0,45.0,15.0,,,,,,COMPLETE
509,509,0.9072370142696897,2025-01-08 03:21:16.111582,2025-01-08 03:21:39.635762,0 days 00:00:23.524180,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
510,510,0.8615475140846123,2025-01-08 03:21:39.636554,2025-01-08 03:22:14.669560,0 days 00:00:35.033006,7,3,2,10,5.0,,,,,,40.0,45.0,20.0,5.0,50.0,,,,COMPLETE
511,511,0.8822811074415076,2025-01-08 03:22:14.670915,2025-01-08 03:22:37.650828,0 days 00:00:22.979913,4,3,2,10,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
512,512,0.9072370142696897,2025-01-08 03:22:37.651819,2025-01-08 03:23:01.182757,0 days 00:00:23.530938,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
513,513,0.9010581632978247,2025-01-08 03:23:01.183919,2025-01-08 03:23:28.068308,0 days 00:00:26.884389,5,3,2,10,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
514,514,0.9072370142696897,2025-01-08 03:23:28.069390,2025-01-08 03:23:51.595890,0 days 00:00:23.526500,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
515,515,0.895037926459639,2025-01-08 03:23:51.596976,2025-01-08 03:24:20.350037,0 days 00:00:28.753061,4,3,2,40,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
516,516,0.8822811074415076,2025-01-08 03:24:20.351129,2025-01-08 03:24:43.202812,0 days 00:00:22.851683,4,3,2,10,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
517,517,0.8949877399526034,2025-01-08 03:24:43.203837,2025-01-08 03:25:09.661150,0 days 00:00:26.457313,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
518,518,0.8796414560715263,2025-01-08 03:25:09.662008,2025-01-08 03:25:31.838609,0 days 00:00:22.176601,4,3,2,10,10.0,,,,,,35.0,45.0,,,,,,,COMPLETE
519,519,0.8528299571969977,2025-01-08 03:25:31.839346,2025-01-08 03:26:00.001205,0 days 00:00:28.161859,6,3,2,5,5.0,,,,,,15.0,45.0,20.0,40.0,,,,,COMPLETE
520,520,0.9072370142696897,2025-01-08 03:26:00.002465,2025-01-08 03:26:23.526390,0 days 00:00:23.523925,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
521,521,0.9072370142696897,2025-01-08 03:26:23.527135,2025-01-08 03:26:47.173143,0 days 00:00:23.646008,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
522,522,0.8793279724544263,2025-01-08 03:26:47.174273,2025-01-08 03:27:15.715948,0 days 00:00:28.541675,5,3,2,10,10.0,,,,,,45.0,50.0,25.0,,,,,,COMPLETE
523,523,0.9072370142696897,2025-01-08 03:27:15.717132,2025-01-08 03:27:39.239413,0 days 00:00:23.522281,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
524,524,0.9072370142696897,2025-01-08 03:27:39.240506,2025-01-08 03:28:02.885006,0 days 00:00:23.644500,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
525,525,0.8535239353822255,2025-01-08 03:28:02.885793,2025-01-08 03:28:25.186423,0 days 00:00:22.300630,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
526,526,0.8949877399526034,2025-01-08 03:28:25.187370,2025-01-08 03:28:51.517644,0 days 00:00:26.330274,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
527,527,0.8822811074415076,2025-01-08 03:28:51.518929,2025-01-08 03:29:14.374235,0 days 00:00:22.855306,4,3,2,10,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
528,528,0.0003363605785401951,2025-01-08 03:29:14.375234,2025-01-08 03:29:48.335320,0 days 00:00:33.960086,4,1,5,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
529,529,0.8976949283657905,2025-01-08 03:29:48.336499,2025-01-08 03:30:10.388206,0 days 00:00:22.051707,4,3,2,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
530,530,0.8363046588511549,2025-01-08 03:30:10.389110,2025-01-08 03:30:39.299153,0 days 00:00:28.910043,5,3,2,10,10.0,,,,,,50.0,45.0,10.0,,,,,,COMPLETE
531,531,0.8796414560715263,2025-01-08 03:30:39.300345,2025-01-08 03:31:01.600971,0 days 00:00:22.300626,4,3,2,10,10.0,,,,,,35.0,45.0,,,,,,,COMPLETE
532,532,0.842079936743747,2025-01-08 03:31:01.601970,2025-01-08 03:31:28.164818,0 days 00:00:26.562848,4,3,3,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
533,533,0.8783594542770643,2025-01-08 03:31:28.165944,2025-01-08 03:31:54.884392,0 days 00:00:26.718448,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
534,534,0.802393522577413,2025-01-08 03:31:54.885488,2025-01-08 03:32:39.614546,0 days 00:00:44.729058,9,3,2,10,10.0,,,,,,45.0,50.0,25.0,20.0,5.0,15.0,45.0,,COMPLETE
535,535,0.9072370142696897,2025-01-08 03:32:39.615874,2025-01-08 03:33:03.139900,0 days 00:00:23.524026,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
536,536,0.8535239353822255,2025-01-08 03:33:03.140995,2025-01-08 03:33:25.448762,0 days 00:00:22.307767,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
537,537,0.8822811074415076,2025-01-08 03:33:25.449869,2025-01-08 03:33:48.426833,0 days 00:00:22.976964,4,3,2,10,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
538,538,0.9072370142696897,2025-01-08 03:33:48.427915,2025-01-08 03:34:11.952997,0 days 00:00:23.525082,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
539,539,0.9086119909627022,2025-01-08 03:34:11.954034,2025-01-08 03:34:38.753807,0 days 00:00:26.799773,5,3,2,10,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
540,540,0.8909727174059342,2025-01-08 03:34:38.754951,2025-01-08 03:35:05.113526,0 days 00:00:26.358575,5,3,2,10,5.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
541,541,0.8716135407909226,2025-01-08 03:35:05.114612,2025-01-08 03:35:31.683952,0 days 00:00:26.569340,5,3,2,10,10.0,,,,,,35.0,45.0,15.0,,,,,,COMPLETE
542,542,0.8624358449301868,2025-01-08 03:35:31.685079,2025-01-08 03:35:59.181331,0 days 00:00:27.496252,5,3,2,10,10.0,,,,,,45.0,45.0,5.0,,,,,,COMPLETE
543,543,0.8831284405334536,2025-01-08 03:35:59.182495,2025-01-08 03:36:30.080275,0 days 00:00:30.897780,6,3,2,10,10.0,,,,,,40.0,45.0,20.0,10.0,,,,,COMPLETE
544,544,0.8783594542770643,2025-01-08 03:36:30.081381,2025-01-08 03:36:56.801789,0 days 00:00:26.720408,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
545,545,0.9010581632978247,2025-01-08 03:36:56.802990,2025-01-08 03:37:23.682368,0 days 00:00:26.879378,5,3,2,10,10.0,,,,,,40.0,50.0,10.0,,,,,,COMPLETE
546,546,0.8611129255388454,2025-01-08 03:37:23.683577,2025-01-08 03:38:00.812230,0 days 00:00:37.128653,7,3,2,10,10.0,,,,,,40.0,45.0,5.0,25.0,45.0,,,,COMPLETE
547,547,0.8438921049519092,2025-01-08 03:38:00.813299,2025-01-08 03:38:27.846376,0 days 00:00:27.033077,5,3,2,5,10.0,,,,,,40.0,40.0,15.0,,,,,,COMPLETE
548,548,0.9072370142696897,2025-01-08 03:38:27.847466,2025-01-08 03:38:51.373678,0 days 00:00:23.526212,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
549,549,0.9072370142696897,2025-01-08 03:38:51.374854,2025-01-08 03:39:14.903512,0 days 00:00:23.528658,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
550,550,0.842079936743747,2025-01-08 03:39:14.904566,2025-01-08 03:39:41.591840,0 days 00:00:26.687274,4,3,3,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
551,551,0.8976949283657905,2025-01-08 03:39:41.592846,2025-01-08 03:40:03.650098,0 days 00:00:22.057252,4,3,2,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
552,552,0.8399693562024273,2025-01-08 03:40:03.651267,2025-01-08 03:40:30.052564,0 days 00:00:26.401297,5,3,2,10,10.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
553,553,0.8816540294778412,2025-01-08 03:40:30.053599,2025-01-08 03:40:53.365453,0 days 00:00:23.311854,4,3,2,10,10.0,,,,,,45.0,45.0,,,,,,,COMPLETE
554,554,0.9072370142696897,2025-01-08 03:40:53.366603,2025-01-08 03:41:17.012468,0 days 00:00:23.645865,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
555,555,0.8996993127541598,2025-01-08 03:41:17.013434,2025-01-08 03:41:42.477324,0 days 00:00:25.463890,5,3,2,5,10.0,,,,,,40.0,50.0,5.0,,,,,,COMPLETE
556,556,0.8976949283657905,2025-01-08 03:41:42.478430,2025-01-08 03:42:04.525747,0 days 00:00:22.047317,4,3,2,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
557,557,0.8671730200699477,2025-01-08 03:42:04.526700,2025-01-08 03:42:26.450577,0 days 00:00:21.923877,4,5,2,10,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
558,558,0.9072370142696897,2025-01-08 03:42:26.451642,2025-01-08 03:42:50.100997,0 days 00:00:23.649355,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
559,559,0.8892407344770035,2025-01-08 03:42:50.102101,2025-01-08 03:43:18.736266,0 days 00:00:28.634165,5,3,2,10,10.0,,,,,,45.0,45.0,20.0,,,,,,COMPLETE
560,560,0.9072370142696897,2025-01-08 03:43:18.737413,2025-01-08 03:43:42.272534,0 days 00:00:23.535121,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
561,561,0.28539174369517395,2025-01-08 03:43:42.273756,2025-01-08 03:44:06.388193,0 days 00:00:24.114437,4,7,2,10,10.0,,,,,,35.0,45.0,,,,,,,COMPLETE
562,562,0.9072370142696897,2025-01-08 03:44:06.388952,2025-01-08 03:44:29.921001,0 days 00:00:23.532049,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
563,563,0.8783594542770643,2025-01-08 03:44:29.922033,2025-01-08 03:44:56.646388,0 days 00:00:26.724355,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
564,564,0.8276717233696512,2025-01-08 03:44:56.647471,2025-01-08 03:45:22.184011,0 days 00:00:25.536540,4,1,2,10,45.0,,,,,,40.0,45.0,,,,,,,COMPLETE
565,565,0.8880281560120605,2025-01-08 03:45:22.184925,2025-01-08 03:45:52.101563,0 days 00:00:29.916638,6,3,2,10,5.0,,,,,,40.0,50.0,5.0,35.0,,,,,COMPLETE
566,566,0.8535239353822255,2025-01-08 03:45:52.102700,2025-01-08 03:46:14.413143,0 days 00:00:22.310443,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
567,567,0.754382698653941,2025-01-08 03:46:14.413982,2025-01-08 03:47:02.684294,0 days 00:00:48.270312,10,3,2,10,35.0,,,,,,35.0,40.0,10.0,5.0,15.0,40.0,15.0,25.0,COMPLETE
568,568,0.9072370142696897,2025-01-08 03:47:02.685771,2025-01-08 03:47:26.214823,0 days 00:00:23.529052,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
