,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
427,427,0.825925925925926,2025-01-08 10:33:37.054161,2025-01-08 10:33:40.259285,0 days 00:00:03.205124,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
428,428,0.7751436781609196,2025-01-08 10:33:40.266000,2025-01-08 10:33:42.398150,0 days 00:00:02.132150,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
429,429,0.825925925925926,2025-01-08 10:33:42.404797,2025-01-08 10:33:45.612388,0 days 00:00:03.207591,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
430,430,0.48481831757093086,2025-01-08 10:33:45.613184,2025-01-08 10:33:49.930996,0 days 00:00:04.317812,4,5,1,10,5.0,,,,,,20.0,50.0,,,,,,,COMPLETE
431,431,0.47777777777777775,2025-01-08 10:33:49.932112,2025-01-08 10:33:53.181941,0 days 00:00:03.249829,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
432,432,0.7751436781609196,2025-01-08 10:33:53.182777,2025-01-08 10:33:55.207822,0 days 00:00:02.025045,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
433,433,0.825925925925926,2025-01-08 10:33:55.212475,2025-01-08 10:33:58.412387,0 days 00:00:03.199912,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
434,434,0.6137472283813747,2025-01-08 10:33:58.419070,2025-01-08 10:34:01.613553,0 days 00:00:03.194483,3,5,1,5,5.0,,,,,,45.0,,,,,,,,COMPLETE
435,435,0.6192135390741662,2025-01-08 10:34:01.620318,2025-01-08 10:34:04.759556,0 days 00:00:03.139238,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
436,436,0.7037037037037037,2025-01-08 10:34:04.766366,2025-01-08 10:34:08.561106,0 days 00:00:03.794740,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
437,437,0.4189024390243902,2025-01-08 10:34:08.562163,2025-01-08 10:34:12.197689,0 days 00:00:03.635526,4,5,1,5,5.0,,,,,,20.0,20.0,,,,,,,COMPLETE
438,438,0.5952380952380952,2025-01-08 10:34:12.198640,2025-01-08 10:34:15.912431,0 days 00:00:03.713791,3,5,2,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
439,439,0.5477272727272727,2025-01-08 10:34:15.919153,2025-01-08 10:34:20.056499,0 days 00:00:04.137346,4,5,1,5,50.0,,,,,,25.0,40.0,,,,,,,COMPLETE
440,440,0.7751436781609196,2025-01-08 10:34:20.057429,2025-01-08 10:34:22.086856,0 days 00:00:02.029427,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
441,441,0.6511111111111112,2025-01-08 10:34:22.093423,2025-01-08 10:34:25.223193,0 days 00:00:03.129770,3,5,1,5,15.0,,,,,,20.0,,,,,,,,COMPLETE
442,442,0.7751436781609196,2025-01-08 10:34:25.224072,2025-01-08 10:34:27.256741,0 days 00:00:02.032669,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
443,443,0.825925925925926,2025-01-08 10:34:27.257559,2025-01-08 10:34:30.457703,0 days 00:00:03.200144,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
444,444,0.825925925925926,2025-01-08 10:34:30.464454,2025-01-08 10:34:33.670490,0 days 00:00:03.206036,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
445,445,0.825925925925926,2025-01-08 10:34:33.677221,2025-01-08 10:34:36.985409,0 days 00:00:03.308188,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
446,446,0.49411764705882355,2025-01-08 10:34:36.992317,2025-01-08 10:34:41.220574,0 days 00:00:04.228257,4,5,1,10,5.0,,,,,,20.0,25.0,,,,,,,COMPLETE
447,447,0.6140350877192982,2025-01-08 10:34:41.221673,2025-01-08 10:34:46.144721,0 days 00:00:04.923048,3,7,1,20,10.0,,,,,,20.0,,,,,,,,COMPLETE
448,448,0.7751436781609196,2025-01-08 10:34:46.145794,2025-01-08 10:34:48.182043,0 days 00:00:02.036249,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
449,449,0.825925925925926,2025-01-08 10:34:48.183274,2025-01-08 10:34:51.385909,0 days 00:00:03.202635,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
450,450,0.825925925925926,2025-01-08 10:34:51.392684,2025-01-08 10:34:54.699619,0 days 00:00:03.306935,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
451,451,0.825925925925926,2025-01-08 10:34:54.706570,2025-01-08 10:34:57.915377,0 days 00:00:03.208807,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
452,452,0.40617848970251713,2025-01-08 10:34:57.922199,2025-01-08 10:35:01.728758,0 days 00:00:03.806559,4,5,1,5,5.0,,,,,,25.0,45.0,,,,,,,COMPLETE
453,453,0.7751436781609196,2025-01-08 10:35:01.730013,2025-01-08 10:35:03.762519,0 days 00:00:02.032506,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
454,454,0.825925925925926,2025-01-08 10:35:03.769153,2025-01-08 10:35:06.972785,0 days 00:00:03.203632,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
455,455,0.33689839572192515,2025-01-08 10:35:06.979578,2025-01-08 10:35:10.789636,0 days 00:00:03.810058,3,9,1,10,5.0,,,,,,30.0,,,,,,,,COMPLETE
456,456,0.47777777777777775,2025-01-08 10:35:10.790649,2025-01-08 10:35:13.907549,0 days 00:00:03.116900,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
457,457,0.3307692307692308,2025-01-08 10:35:13.914287,2025-01-08 10:35:17.529381,0 days 00:00:03.615094,4,5,1,5,5.0,,,,,,20.0,10.0,,,,,,,COMPLETE
458,458,0.38167435728411336,2025-01-08 10:35:17.536422,2025-01-08 10:35:24.531919,0 days 00:00:06.995497,3,5,5,15,5.0,,,,,,20.0,,,,,,,,COMPLETE
459,459,0.3511111111111111,2025-01-08 10:35:24.533031,2025-01-08 10:35:28.218815,0 days 00:00:03.685784,4,5,1,5,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
460,460,0.6192135390741662,2025-01-08 10:35:28.219798,2025-01-08 10:35:31.361091,0 days 00:00:03.141293,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
461,461,0.7751436781609196,2025-01-08 10:35:31.368091,2025-01-08 10:35:33.503100,0 days 00:00:02.135009,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
462,462,0.0,2025-01-08 10:35:33.510270,2025-01-08 10:35:39.913171,0 days 00:00:06.402901,8,5,1,5,5.0,,,,,,40.0,15.0,15.0,45.0,30.0,15.0,,,COMPLETE
463,463,0.0,2025-01-08 10:35:39.914193,2025-01-08 10:35:45.462113,0 days 00:00:05.547920,9,5,1,5,5.0,,,,,,15.0,5.0,50.0,20.0,35.0,50.0,20.0,,COMPLETE
464,464,0.0,2025-01-08 10:35:45.463298,2025-01-08 10:35:57.058040,0 days 00:00:11.594742,15,5,1,5,10.0,25.0,5.0,30.0,30.0,15.0,20.0,45.0,20.0,30.0,40.0,25.0,10.0,20.0,COMPLETE
465,465,0.825925925925926,2025-01-08 10:35:57.059295,2025-01-08 10:36:00.382574,0 days 00:00:03.323279,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
466,466,0.6874435411020776,2025-01-08 10:36:00.383472,2025-01-08 10:36:03.520877,0 days 00:00:03.137405,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
467,467,0.34637268847795166,2025-01-08 10:36:03.527725,2025-01-08 10:36:07.213683,0 days 00:00:03.685958,4,5,1,5,5.0,,,,,,20.0,35.0,,,,,,,COMPLETE
468,468,0.7751436781609196,2025-01-08 10:36:07.214578,2025-01-08 10:36:09.254846,0 days 00:00:02.040268,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
469,469,0.825925925925926,2025-01-08 10:36:09.256227,2025-01-08 10:36:12.461956,0 days 00:00:03.205729,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
470,470,0.825925925925926,2025-01-08 10:36:12.468719,2025-01-08 10:36:15.793819,0 days 00:00:03.325100,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
471,471,0.6728070175438596,2025-01-08 10:36:15.800708,2025-01-08 10:36:19.595951,0 days 00:00:03.795243,3,3,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
472,472,0.0,2025-01-08 10:36:19.596955,2025-01-08 10:36:27.477564,0 days 00:00:07.880609,10,5,1,10,5.0,,,,,,20.0,25.0,30.0,15.0,20.0,30.0,45.0,40.0,COMPLETE
473,473,0.7596153846153846,2025-01-08 10:36:27.478893,2025-01-08 10:36:29.560346,0 days 00:00:02.081453,2,5,2,5,5.0,,,,,,,,,,,,,,COMPLETE
474,474,0.825925925925926,2025-01-08 10:36:29.562370,2025-01-08 10:36:32.878615,0 days 00:00:03.316245,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
475,475,0.5037433155080214,2025-01-08 10:36:32.886692,2025-01-08 10:36:39.586068,0 days 00:00:06.699376,3,5,1,35,5.0,,,,,,20.0,,,,,,,,COMPLETE
476,476,0.825925925925926,2025-01-08 10:36:39.587193,2025-01-08 10:36:42.795962,0 days 00:00:03.208769,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
477,477,0.6874435411020776,2025-01-08 10:36:42.802779,2025-01-08 10:36:45.941414,0 days 00:00:03.138635,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
478,478,0.4991304347826087,2025-01-08 10:36:45.948121,2025-01-08 10:36:49.765085,0 days 00:00:03.816964,4,5,1,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
479,479,0.779205138498595,2025-01-08 10:36:49.765978,2025-01-08 10:36:52.568349,0 days 00:00:02.802371,2,5,1,5,20.0,,,,,,,,,,,,,,COMPLETE
480,480,0.6192135390741662,2025-01-08 10:36:52.575094,2025-01-08 10:36:55.717290,0 days 00:00:03.142196,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
481,481,0.0,2025-01-08 10:36:55.724175,2025-01-08 10:37:02.480680,0 days 00:00:06.756505,13,5,1,5,5.0,40.0,50.0,20.0,,,20.0,50.0,10.0,50.0,45.0,5.0,40.0,10.0,COMPLETE
482,482,0.825925925925926,2025-01-08 10:37:02.481932,2025-01-08 10:37:05.691099,0 days 00:00:03.209167,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
483,483,0.825925925925926,2025-01-08 10:37:05.697795,2025-01-08 10:37:08.907380,0 days 00:00:03.209585,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
484,484,0.3667711598746082,2025-01-08 10:37:08.914127,2025-01-08 10:37:12.678681,0 days 00:00:03.764554,4,5,1,5,5.0,,,,,,15.0,10.0,,,,,,,COMPLETE
485,485,0.7506802721088436,2025-01-08 10:37:12.686248,2025-01-08 10:37:15.176799,0 days 00:00:02.490551,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
486,486,0.825925925925926,2025-01-08 10:37:15.183667,2025-01-08 10:37:18.390161,0 days 00:00:03.206494,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
487,487,0.47777777777777775,2025-01-08 10:37:18.396902,2025-01-08 10:37:21.509042,0 days 00:00:03.112140,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
488,488,0.7598627787307033,2025-01-08 10:37:21.515734,2025-01-08 10:37:24.743633,0 days 00:00:03.227899,3,5,1,5,5.0,,,,,,50.0,,,,,,,,COMPLETE
489,489,0.825925925925926,2025-01-08 10:37:24.750636,2025-01-08 10:37:28.086995,0 days 00:00:03.336359,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
490,490,0.28787878787878785,2025-01-08 10:37:28.094012,2025-01-08 10:37:31.684649,0 days 00:00:03.590637,4,5,1,5,5.0,,,,,,20.0,15.0,,,,,,,COMPLETE
491,491,0.7037037037037037,2025-01-08 10:37:31.685546,2025-01-08 10:37:35.382171,0 days 00:00:03.696625,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
492,492,0.7751436781609196,2025-01-08 10:37:35.383171,2025-01-08 10:37:37.417748,0 days 00:00:02.034577,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
493,493,0.0,2025-01-08 10:37:37.418568,2025-01-08 10:37:41.176838,0 days 00:00:03.758270,4,5,1,5,5.0,,,,,,20.0,5.0,,,,,,,COMPLETE
494,494,0.6874435411020776,2025-01-08 10:37:41.177711,2025-01-08 10:37:44.325387,0 days 00:00:03.147676,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
495,495,0.825925925925926,2025-01-08 10:37:44.326292,2025-01-08 10:37:47.539318,0 days 00:00:03.213026,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
496,496,0.5401987353206865,2025-01-08 10:37:47.540162,2025-01-08 10:37:51.979008,0 days 00:00:04.438846,4,5,2,5,5.0,,,,,,20.0,25.0,,,,,,,COMPLETE
497,497,0.6989160979526294,2025-01-08 10:37:51.979876,2025-01-08 10:37:55.475478,0 days 00:00:03.495602,2,5,1,10,10.0,,,,,,,,,,,,,,COMPLETE
498,498,0.825925925925926,2025-01-08 10:37:55.476518,2025-01-08 10:37:58.686852,0 days 00:00:03.210334,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
499,499,0.825925925925926,2025-01-08 10:37:58.693654,2025-01-08 10:38:01.900956,0 days 00:00:03.207302,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
500,500,0.47777777777777775,2025-01-08 10:38:01.907737,2025-01-08 10:38:05.029624,0 days 00:00:03.121887,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
501,501,0.7751436781609196,2025-01-08 10:38:05.030477,2025-01-08 10:38:07.064238,0 days 00:00:02.033761,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
502,502,0.6874435411020776,2025-01-08 10:38:07.070767,2025-01-08 10:38:10.316837,0 days 00:00:03.246070,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
503,503,0.825925925925926,2025-01-08 10:38:10.324063,2025-01-08 10:38:13.533472,0 days 00:00:03.209409,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
504,504,0.34637268847795166,2025-01-08 10:38:13.540235,2025-01-08 10:38:17.219629,0 days 00:00:03.679394,4,5,1,5,5.0,,,,,,20.0,35.0,,,,,,,COMPLETE
505,505,0.6511111111111112,2025-01-08 10:38:17.227327,2025-01-08 10:38:20.358544,0 days 00:00:03.131217,3,5,1,5,15.0,,,,,,20.0,,,,,,,,COMPLETE
506,506,0.0,2025-01-08 10:38:20.365546,2025-01-08 10:38:24.594409,0 days 00:00:04.228863,5,5,1,5,5.0,,,,,,20.0,30.0,10.0,,,,,,COMPLETE
507,507,0.765791632485644,2025-01-08 10:38:24.595559,2025-01-08 10:38:27.809645,0 days 00:00:03.214086,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
508,508,0.825925925925926,2025-01-08 10:38:27.810613,2025-01-08 10:38:31.025045,0 days 00:00:03.214432,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
509,509,0.18181818181818182,2025-01-08 10:38:31.025909,2025-01-08 10:38:36.014203,0 days 00:00:04.988294,3,1,4,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
510,510,0.5793650793650793,2025-01-08 10:38:36.015161,2025-01-08 10:38:41.515070,0 days 00:00:05.499909,3,5,1,25,5.0,,,,,,20.0,,,,,,,,COMPLETE
511,511,0.4991304347826087,2025-01-08 10:38:41.516184,2025-01-08 10:38:45.345395,0 days 00:00:03.829211,4,5,1,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
512,512,0.782590051457976,2025-01-08 10:38:45.346326,2025-01-08 10:38:49.886568,0 days 00:00:04.540242,3,5,3,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
513,513,0.6874435411020776,2025-01-08 10:38:49.893502,2025-01-08 10:38:53.036076,0 days 00:00:03.142574,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
514,514,0.6989160979526294,2025-01-08 10:38:53.042842,2025-01-08 10:38:56.430487,0 days 00:00:03.387645,2,5,1,10,10.0,,,,,,,,,,,,,,COMPLETE
515,515,0.825925925925926,2025-01-08 10:38:56.431411,2025-01-08 10:38:59.744598,0 days 00:00:03.313187,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
516,516,0.0,2025-01-08 10:38:59.751539,2025-01-08 10:39:05.388957,0 days 00:00:05.637418,6,5,1,5,5.0,,,,,,20.0,45.0,35.0,40.0,,,,,COMPLETE
517,517,0.4245614035087719,2025-01-08 10:39:05.389967,2025-01-08 10:39:09.206251,0 days 00:00:03.816284,4,5,1,5,5.0,,,,,,20.0,50.0,,,,,,,COMPLETE
518,518,0.47777777777777775,2025-01-08 10:39:09.207167,2025-01-08 10:39:12.426049,0 days 00:00:03.218882,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
519,519,0.7388888888888889,2025-01-08 10:39:12.432918,2025-01-08 10:39:15.045567,0 days 00:00:02.612649,2,7,1,5,5.0,,,,,,,,,,,,,,COMPLETE
520,520,0.4714285714285714,2025-01-08 10:39:15.052299,2025-01-08 10:39:23.070255,0 days 00:00:08.017956,3,5,1,45,5.0,,,,,,20.0,,,,,,,,COMPLETE
521,521,0.34637268847795166,2025-01-08 10:39:23.071238,2025-01-08 10:39:26.761801,0 days 00:00:03.690563,4,5,1,5,5.0,,,,,,20.0,35.0,,,,,,,COMPLETE
522,522,0.825925925925926,2025-01-08 10:39:26.762800,2025-01-08 10:39:29.979810,0 days 00:00:03.217010,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
523,523,0.825925925925926,2025-01-08 10:39:29.986875,2025-01-08 10:39:33.194833,0 days 00:00:03.207958,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
524,524,0.6728813559322033,2025-01-08 10:39:33.201639,2025-01-08 10:39:40.883335,0 days 00:00:07.681696,3,5,3,30,40.0,,,,,,20.0,,,,,,,,COMPLETE
525,525,0.28787878787878785,2025-01-08 10:39:40.884460,2025-01-08 10:39:44.483746,0 days 00:00:03.599286,4,5,1,5,5.0,,,,,,20.0,15.0,,,,,,,COMPLETE
526,526,0.6192135390741662,2025-01-08 10:39:44.484651,2025-01-08 10:39:47.638820,0 days 00:00:03.154169,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
527,527,0.0,2025-01-08 10:39:47.639692,2025-01-08 10:39:56.554032,0 days 00:00:08.914340,12,5,1,5,5.0,15.0,25.0,,,,20.0,20.0,5.0,10.0,50.0,15.0,15.0,20.0,COMPLETE
528,528,0.6874435411020776,2025-01-08 10:39:56.555372,2025-01-08 10:39:59.710515,0 days 00:00:03.155143,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
529,529,0.7751436781609196,2025-01-08 10:39:59.711347,2025-01-08 10:40:01.855440,0 days 00:00:02.144093,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
530,530,0.7037037037037037,2025-01-08 10:40:01.862370,2025-01-08 10:40:05.555504,0 days 00:00:03.693134,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
531,531,0.7751436781609196,2025-01-08 10:40:05.556529,2025-01-08 10:40:07.594877,0 days 00:00:02.038348,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
532,532,0.3667711598746082,2025-01-08 10:40:07.595712,2025-01-08 10:40:11.254773,0 days 00:00:03.659061,4,5,1,5,5.0,,,,,,15.0,10.0,,,,,,,COMPLETE
533,533,0.825925925925926,2025-01-08 10:40:11.261684,2025-01-08 10:40:14.580958,0 days 00:00:03.319274,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
534,534,0.0,2025-01-08 10:40:14.581826,2025-01-08 10:40:26.498024,0 days 00:00:11.916198,14,5,1,5,5.0,35.0,35.0,40.0,5.0,,20.0,20.0,20.0,20.0,35.0,35.0,50.0,40.0,COMPLETE
535,535,0.6192135390741662,2025-01-08 10:40:26.499152,2025-01-08 10:40:29.654639,0 days 00:00:03.155487,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
536,536,0.7751436781609196,2025-01-08 10:40:29.661679,2025-01-08 10:40:31.689923,0 days 00:00:02.028244,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
537,537,0.6660877116804169,2025-01-08 10:40:31.696586,2025-01-08 10:40:36.575494,0 days 00:00:04.878908,3,5,1,20,5.0,,,,,,15.0,,,,,,,,COMPLETE
538,538,0.3980938416422287,2025-01-08 10:40:36.576546,2025-01-08 10:40:41.007000,0 days 00:00:04.430454,3,5,5,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
539,539,0.3511111111111111,2025-01-08 10:40:41.008145,2025-01-08 10:40:44.821615,0 days 00:00:03.813470,4,5,1,5,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
540,540,0.6874435411020776,2025-01-08 10:40:44.822531,2025-01-08 10:40:47.970636,0 days 00:00:03.148105,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
541,541,0.825925925925926,2025-01-08 10:40:47.977407,2025-01-08 10:40:51.181709,0 days 00:00:03.204302,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
542,542,0.7751436781609196,2025-01-08 10:40:51.188490,2025-01-08 10:40:53.219371,0 days 00:00:02.030881,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
543,543,0.825925925925926,2025-01-08 10:40:53.225965,2025-01-08 10:40:56.433165,0 days 00:00:03.207200,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
544,544,0.6192135390741662,2025-01-08 10:40:56.439836,2025-01-08 10:40:59.697092,0 days 00:00:03.257256,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
545,545,0.5884353741496599,2025-01-08 10:40:59.704904,2025-01-08 10:41:03.437677,0 days 00:00:03.732773,4,5,1,5,5.0,,,,,,30.0,5.0,,,,,,,COMPLETE
546,546,0.5286415711947627,2025-01-08 10:41:03.444677,2025-01-08 10:41:06.720881,0 days 00:00:03.276204,3,5,1,5,35.0,,,,,,20.0,,,,,,,,COMPLETE
547,547,0.825925925925926,2025-01-08 10:41:06.721769,2025-01-08 10:41:09.935998,0 days 00:00:03.214229,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
548,548,0.7390606182256123,2025-01-08 10:41:09.936826,2025-01-08 10:41:13.906777,0 days 00:00:03.969951,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
549,549,0.577962577962578,2025-01-08 10:41:13.931351,2025-01-08 10:41:17.711935,0 days 00:00:03.780584,4,5,1,5,5.0,,,,,,20.0,45.0,,,,,,,COMPLETE
550,550,0.47777777777777775,2025-01-08 10:41:17.712854,2025-01-08 10:41:20.833737,0 days 00:00:03.120883,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
551,551,0.570754716981132,2025-01-08 10:41:20.840502,2025-01-08 10:41:24.034415,0 days 00:00:03.193913,3,5,1,5,25.0,,,,,,20.0,,,,,,,,COMPLETE
552,552,0.7037037037037037,2025-01-08 10:41:24.041642,2025-01-08 10:41:27.833631,0 days 00:00:03.791989,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
553,553,0.7751436781609196,2025-01-08 10:41:27.834711,2025-01-08 10:41:29.879537,0 days 00:00:02.044826,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
554,554,0.825925925925926,2025-01-08 10:41:29.880354,2025-01-08 10:41:33.087839,0 days 00:00:03.207485,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
555,555,0.0,2025-01-08 10:41:33.094591,2025-01-08 10:41:39.223341,0 days 00:00:06.128750,7,5,1,5,20.0,,,,,,25.0,25.0,40.0,35.0,25.0,,,,COMPLETE
556,556,0.6498257839721254,2025-01-08 10:41:39.224256,2025-01-08 10:41:42.467961,0 days 00:00:03.243705,3,5,1,5,5.0,,,,,,10.0,,,,,,,,COMPLETE
557,557,0.6192135390741662,2025-01-08 10:41:42.474715,2025-01-08 10:41:45.628352,0 days 00:00:03.153637,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
558,558,0.3820816864295125,2025-01-08 10:41:45.635489,2025-01-08 10:41:49.972978,0 days 00:00:04.337489,4,5,2,5,5.0,,,,,,20.0,10.0,,,,,,,COMPLETE
559,559,0.7037037037037037,2025-01-08 10:41:49.980035,2025-01-08 10:41:53.802877,0 days 00:00:03.822842,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
560,560,0.7751436781609196,2025-01-08 10:41:53.803930,2025-01-08 10:41:55.842864,0 days 00:00:02.038934,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
561,561,0.702939885914875,2025-01-08 10:41:55.843676,2025-01-08 10:41:59.100900,0 days 00:00:03.257224,3,5,1,5,30.0,,,,,,20.0,,,,,,,,COMPLETE
562,562,0.4572441293752769,2025-01-08 10:41:59.101804,2025-01-08 10:42:08.288936,0 days 00:00:09.187132,4,5,1,50,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
563,563,0.47777777777777775,2025-01-08 10:42:08.290021,2025-01-08 10:42:11.418081,0 days 00:00:03.128060,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
564,564,0.825925925925926,2025-01-08 10:42:11.418934,2025-01-08 10:42:14.629060,0 days 00:00:03.210126,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
565,565,0.7751436781609196,2025-01-08 10:42:14.635803,2025-01-08 10:42:16.774895,0 days 00:00:02.139092,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
566,566,0.3511111111111111,2025-01-08 10:42:16.781590,2025-01-08 10:42:20.475464,0 days 00:00:03.693874,4,5,1,5,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
567,567,0.825925925925926,2025-01-08 10:42:20.476366,2025-01-08 10:42:23.688375,0 days 00:00:03.212009,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
568,568,0.7738095238095237,2025-01-08 10:42:23.695173,2025-01-08 10:42:27.672938,0 days 00:00:03.977765,3,3,1,10,10.0,,,,,,25.0,,,,,,,,COMPLETE
569,569,0.825925925925926,2025-01-08 10:42:27.674004,2025-01-08 10:42:30.885427,0 days 00:00:03.211423,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
570,570,0.825925925925926,2025-01-08 10:42:30.892289,2025-01-08 10:42:34.106634,0 days 00:00:03.214345,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
571,571,0.8081014729950899,2025-01-08 10:42:34.107505,2025-01-08 10:42:37.537200,0 days 00:00:03.429695,2,5,3,5,5.0,,,,,,,,,,,,,,COMPLETE
572,572,0.825925925925926,2025-01-08 10:42:37.543765,2025-01-08 10:42:40.754249,0 days 00:00:03.210484,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
573,573,0.6799999999999999,2025-01-08 10:42:40.761056,2025-01-08 10:42:44.188367,0 days 00:00:03.427311,3,5,1,5,45.0,,,,,,20.0,,,,,,,,COMPLETE
