,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
529,529,0.8942358540454786,2025-01-08 09:13:42.087450,2025-01-08 09:13:48.376218,0 days 00:00:06.288768,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
530,530,0.3744144144144144,2025-01-08 09:13:48.377360,2025-01-08 09:13:56.849137,0 days 00:00:08.471777,8,1,4,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,25.0,,,COMPLETE
531,531,0.8942358540454786,2025-01-08 09:13:56.850366,2025-01-08 09:14:03.135594,0 days 00:00:06.285228,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
532,532,0.8368421052631578,2025-01-08 09:14:03.136873,2025-01-08 09:14:10.026280,0 days 00:00:06.889407,8,1,1,45,30.0,,,,,,40.0,40.0,5.0,5.0,10.0,30.0,,,COMPLETE
533,533,0.8942358540454786,2025-01-08 09:14:10.027273,2025-01-08 09:14:16.312675,0 days 00:00:06.285402,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
534,534,0.8942358540454786,2025-01-08 09:14:16.313915,2025-01-08 09:14:22.492609,0 days 00:00:06.178694,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
535,535,0.765270227054685,2025-01-08 09:14:22.493844,2025-01-08 09:14:29.576691,0 days 00:00:07.082847,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,20.0,,,COMPLETE
536,536,0.8942358540454786,2025-01-08 09:14:29.578142,2025-01-08 09:14:35.890380,0 days 00:00:06.312238,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
537,537,0.8499583217560434,2025-01-08 09:14:35.891665,2025-01-08 09:14:41.991317,0 days 00:00:06.099652,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,10.0,,,,COMPLETE
538,538,0.8942358540454786,2025-01-08 09:14:41.992522,2025-01-08 09:14:48.285208,0 days 00:00:06.292686,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
539,539,0.8942358540454786,2025-01-08 09:14:48.286454,2025-01-08 09:14:54.464511,0 days 00:00:06.178057,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
540,540,0.8942358540454786,2025-01-08 09:14:54.465775,2025-01-08 09:15:00.750586,0 days 00:00:06.284811,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
541,541,0.8942358540454786,2025-01-08 09:15:00.751829,2025-01-08 09:15:06.931318,0 days 00:00:06.179489,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
542,542,0.8499583217560434,2025-01-08 09:15:06.932506,2025-01-08 09:15:13.308332,0 days 00:00:06.375826,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,5.0,,,,COMPLETE
543,543,0.8297382801265458,2025-01-08 09:15:13.309613,2025-01-08 09:15:20.218917,0 days 00:00:06.909304,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,40.0,,,COMPLETE
544,544,0.8942358540454786,2025-01-08 09:15:20.220135,2025-01-08 09:15:26.508769,0 days 00:00:06.288634,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
545,545,0.8942358540454786,2025-01-08 09:15:26.510302,2025-01-08 09:15:32.690796,0 days 00:00:06.180494,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
546,546,0.4601339013998783,2025-01-08 09:15:32.692020,2025-01-08 09:15:38.536390,0 days 00:00:05.844370,7,1,5,45,30.0,,,,,,40.0,40.0,10.0,5.0,5.0,,,,COMPLETE
547,547,0.8870673952641166,2025-01-08 09:15:38.537705,2025-01-08 09:15:45.505421,0 days 00:00:06.967716,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,50.0,,,COMPLETE
548,548,0.8499583217560434,2025-01-08 09:15:45.506630,2025-01-08 09:15:51.716646,0 days 00:00:06.210016,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,10.0,,,,COMPLETE
549,549,0.2606060606060606,2025-01-08 09:15:51.717938,2025-01-08 09:15:58.770826,0 days 00:00:07.052888,8,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,10.0,10.0,,,COMPLETE
550,550,0.8942358540454786,2025-01-08 09:15:58.771898,2025-01-08 09:16:04.952297,0 days 00:00:06.180399,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
551,551,0.8499583217560434,2025-01-08 09:16:04.953577,2025-01-08 09:16:11.324771,0 days 00:00:06.371194,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,5.0,,,,COMPLETE
552,552,0.0,2025-01-08 09:16:11.326066,2025-01-08 09:16:17.092775,0 days 00:00:05.766709,7,9,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
553,553,0.8942358540454786,2025-01-08 09:16:17.094058,2025-01-08 09:16:23.381668,0 days 00:00:06.287610,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
554,554,0.8942358540454786,2025-01-08 09:16:23.382881,2025-01-08 09:16:29.571923,0 days 00:00:06.189042,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
555,555,0.8942358540454786,2025-01-08 09:16:29.573295,2025-01-08 09:16:35.881042,0 days 00:00:06.307747,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
556,556,0.8688172043010753,2025-01-08 09:16:35.882291,2025-01-08 09:16:42.071929,0 days 00:00:06.189638,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,5.0,,,,COMPLETE
557,557,0.8592896174863388,2025-01-08 09:16:42.073120,2025-01-08 09:16:49.157085,0 days 00:00:07.083965,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,35.0,,,COMPLETE
558,558,0.8403954802259888,2025-01-08 09:16:49.158366,2025-01-08 09:16:55.394489,0 days 00:00:06.236123,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,10.0,,,,COMPLETE
559,559,0.0,2025-01-08 09:16:55.395809,2025-01-08 09:17:02.262387,0 days 00:00:06.866578,9,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,10.0,5.0,10.0,,COMPLETE
560,560,0.8942358540454786,2025-01-08 09:17:02.263462,2025-01-08 09:17:08.555664,0 days 00:00:06.292202,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
561,561,0.751349527665317,2025-01-08 09:17:08.556870,2025-01-08 09:17:15.517840,0 days 00:00:06.960970,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,25.0,,,COMPLETE
562,562,0.9032258064516129,2025-01-08 09:17:15.519097,2025-01-08 09:17:21.800885,0 days 00:00:06.281788,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
563,563,0.8759562841530055,2025-01-08 09:17:21.802077,2025-01-08 09:17:28.065283,0 days 00:00:06.263206,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
564,564,0.2765957446808511,2025-01-08 09:17:28.066772,2025-01-08 09:17:34.909881,0 days 00:00:06.843109,8,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,15.0,,,COMPLETE
565,565,0.8499583217560434,2025-01-08 09:17:34.911065,2025-01-08 09:17:41.183189,0 days 00:00:06.272124,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,5.0,,,,COMPLETE
566,566,0.9032258064516129,2025-01-08 09:17:41.184389,2025-01-08 09:17:47.476074,0 days 00:00:06.291685,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
567,567,0.9032258064516129,2025-01-08 09:17:47.477040,2025-01-08 09:17:53.650639,0 days 00:00:06.173599,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
568,568,0.7997580157289776,2025-01-08 09:17:53.651850,2025-01-08 09:18:00.543982,0 days 00:00:06.892132,8,1,1,45,30.0,,,,,,30.0,40.0,10.0,5.0,15.0,30.0,,,COMPLETE
569,569,0.8759562841530055,2025-01-08 09:18:00.545213,2025-01-08 09:18:06.804845,0 days 00:00:06.259632,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
570,570,0.8849462365591398,2025-01-08 09:18:06.806079,2025-01-08 09:18:13.251100,0 days 00:00:06.445021,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
571,571,0.030303030303030304,2025-01-08 09:18:13.252333,2025-01-08 09:18:22.876281,0 days 00:00:09.623948,7,1,4,45,30.0,,,,,,35.0,40.0,15.0,5.0,15.0,,,,COMPLETE
572,572,0.8570621468926554,2025-01-08 09:18:22.877580,2025-01-08 09:18:28.934783,0 days 00:00:06.057203,7,1,1,45,30.0,,,,,,30.0,40.0,10.0,5.0,15.0,,,,COMPLETE
573,573,0.9032258064516129,2025-01-08 09:18:28.936173,2025-01-08 09:18:35.237505,0 days 00:00:06.301332,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
574,574,0.8777777777777778,2025-01-08 09:18:35.238756,2025-01-08 09:18:41.501804,0 days 00:00:06.263048,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
575,575,0.8452380952380952,2025-01-08 09:18:41.502960,2025-01-08 09:18:48.561013,0 days 00:00:07.058053,8,1,1,45,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,45.0,,,COMPLETE
576,576,0.8849462365591398,2025-01-08 09:18:48.562395,2025-01-08 09:18:54.905037,0 days 00:00:06.342642,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
577,577,0.9032258064516129,2025-01-08 09:18:54.906230,2025-01-08 09:19:01.184080,0 days 00:00:06.277850,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
578,578,0.8777777777777778,2025-01-08 09:19:01.185286,2025-01-08 09:19:07.434765,0 days 00:00:06.249479,7,1,1,45,30.0,,,,,,35.0,40.0,15.0,5.0,15.0,,,,COMPLETE
579,579,0.9032258064516129,2025-01-08 09:19:07.435958,2025-01-08 09:19:13.713196,0 days 00:00:06.277238,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
580,580,0.8499583217560434,2025-01-08 09:19:13.714414,2025-01-08 09:19:20.839033,0 days 00:00:07.124619,8,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,40.0,,,COMPLETE
581,581,0.8849462365591398,2025-01-08 09:19:20.840418,2025-01-08 09:19:27.031605,0 days 00:00:06.191187,7,1,1,45,25.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
582,582,0.8681732580037664,2025-01-08 09:19:27.033106,2025-01-08 09:19:33.387576,0 days 00:00:06.354470,7,1,1,45,30.0,,,,,,30.0,40.0,15.0,5.0,15.0,,,,COMPLETE
583,583,0.9032258064516129,2025-01-08 09:19:33.388802,2025-01-08 09:19:39.561979,0 days 00:00:06.173177,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
584,584,0.861904761904762,2025-01-08 09:19:39.563275,2025-01-08 09:19:46.520487,0 days 00:00:06.957212,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,20.0,,,COMPLETE
585,585,0.8777777777777778,2025-01-08 09:19:46.521769,2025-01-08 09:19:52.782271,0 days 00:00:06.260502,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
586,586,0.8681732580037664,2025-01-08 09:19:52.783557,2025-01-08 09:19:59.118514,0 days 00:00:06.334957,7,1,1,45,30.0,,,,,,30.0,40.0,15.0,5.0,15.0,,,,COMPLETE
587,587,0.8759562841530055,2025-01-08 09:19:59.119652,2025-01-08 09:20:05.378151,0 days 00:00:06.258499,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
588,588,0.8570621468926554,2025-01-08 09:20:05.379419,2025-01-08 09:20:11.684541,0 days 00:00:06.305122,7,1,1,45,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
589,589,0.8095238095238095,2025-01-08 09:20:11.685748,2025-01-08 09:20:18.708742,0 days 00:00:07.022994,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,35.0,,,COMPLETE
590,590,0.9032258064516129,2025-01-08 09:20:18.710006,2025-01-08 09:20:24.887415,0 days 00:00:06.177409,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
591,591,0.8570621468926554,2025-01-08 09:20:24.889106,2025-01-08 09:20:31.194267,0 days 00:00:06.305161,7,1,1,45,30.0,,,,,,30.0,40.0,10.0,10.0,15.0,,,,COMPLETE
592,592,0.7859649122807018,2025-01-08 09:20:31.195499,2025-01-08 09:20:38.359295,0 days 00:00:07.163796,8,1,1,40,30.0,,,,,,35.0,40.0,15.0,5.0,15.0,50.0,,,COMPLETE
593,593,0.856416054267948,2025-01-08 09:20:38.360573,2025-01-08 09:20:44.757627,0 days 00:00:06.397054,7,1,1,45,35.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
594,594,0.0,2025-01-08 09:20:44.758824,2025-01-08 09:20:51.066161,0 days 00:00:06.307337,9,1,1,40,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,25.0,40.0,,COMPLETE
595,595,0.9032258064516129,2025-01-08 09:20:51.090874,2025-01-08 09:20:57.369623,0 days 00:00:06.278749,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
596,596,0.8777777777777778,2025-01-08 09:20:57.370882,2025-01-08 09:21:03.631551,0 days 00:00:06.260669,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
597,597,0.8777777777777778,2025-01-08 09:21:03.632739,2025-01-08 09:21:10.063074,0 days 00:00:06.430335,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,10.0,15.0,,,,COMPLETE
598,598,0.8777777777777778,2025-01-08 09:21:10.064344,2025-01-08 09:21:16.561802,0 days 00:00:06.497458,7,1,1,45,30.0,,,,,,35.0,40.0,15.0,35.0,15.0,,,,COMPLETE
599,599,0.08823529411764706,2025-01-08 09:21:16.563107,2025-01-08 09:21:23.167159,0 days 00:00:06.604052,8,1,1,40,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,10.0,,,COMPLETE
600,600,0.8251231527093597,2025-01-08 09:21:23.168471,2025-01-08 09:21:30.102521,0 days 00:00:06.934050,8,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,5.0,,,COMPLETE
601,601,0.9032258064516129,2025-01-08 09:21:30.104063,2025-01-08 09:21:36.403179,0 days 00:00:06.299116,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
602,602,0.8173018753781004,2025-01-08 09:21:36.404391,2025-01-08 09:21:42.638915,0 days 00:00:06.234524,7,1,1,45,30.0,,,,,,35.0,35.0,10.0,10.0,15.0,,,,COMPLETE
603,603,0.8570621468926554,2025-01-08 09:21:42.640292,2025-01-08 09:21:48.708906,0 days 00:00:06.068614,7,1,1,45,30.0,,,,,,30.0,40.0,10.0,5.0,15.0,,,,COMPLETE
604,604,0.8595628415300547,2025-01-08 09:21:48.710229,2025-01-08 09:21:55.123847,0 days 00:00:06.413618,7,1,1,40,35.0,,,,,,35.0,40.0,15.0,5.0,15.0,,,,COMPLETE
605,605,0.8595628415300547,2025-01-08 09:21:55.125122,2025-01-08 09:22:01.184394,0 days 00:00:06.059272,7,1,1,40,25.0,,,,,,35.0,45.0,5.0,5.0,15.0,,,,COMPLETE
606,606,0.8777777777777778,2025-01-08 09:22:01.185593,2025-01-08 09:22:07.557508,0 days 00:00:06.371915,7,1,1,45,30.0,,,,,,35.0,40.0,15.0,5.0,15.0,,,,COMPLETE
607,607,0.8570621468926554,2025-01-08 09:22:07.558775,2025-01-08 09:22:13.627535,0 days 00:00:06.068760,7,1,1,45,30.0,,,,,,30.0,40.0,10.0,5.0,15.0,,,,COMPLETE
608,608,0.9032258064516129,2025-01-08 09:22:13.628816,2025-01-08 09:22:20.049192,0 days 00:00:06.420376,7,1,1,45,30.0,,,,,,40.0,35.0,10.0,10.0,20.0,,,,COMPLETE
609,609,0.8305084745762712,2025-01-08 09:22:20.050514,2025-01-08 09:22:26.808025,0 days 00:00:06.757511,8,1,1,40,35.0,,,,,,30.0,35.0,10.0,10.0,15.0,30.0,,,COMPLETE
610,610,0.9032258064516129,2025-01-08 09:22:26.809460,2025-01-08 09:22:33.245100,0 days 00:00:06.435640,7,1,1,45,30.0,,,,,,40.0,35.0,10.0,10.0,20.0,,,,COMPLETE
611,611,0.8570621468926554,2025-01-08 09:22:33.246264,2025-01-08 09:22:39.554917,0 days 00:00:06.308653,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,10.0,20.0,,,,COMPLETE
612,612,0.8401129943502825,2025-01-08 09:22:39.555986,2025-01-08 09:22:45.674741,0 days 00:00:06.118755,7,1,1,40,30.0,,,,,,40.0,35.0,10.0,10.0,20.0,,,,COMPLETE
613,613,0.8849462365591398,2025-01-08 09:22:45.675760,2025-01-08 09:22:51.959285,0 days 00:00:06.283525,7,1,1,45,25.0,,,,,,40.0,40.0,15.0,10.0,20.0,,,,COMPLETE
614,614,0.8297382801265458,2025-01-08 09:22:51.960618,2025-01-08 09:22:58.689419,0 days 00:00:06.728801,8,1,1,20,30.0,,,,,,45.0,35.0,10.0,10.0,20.0,45.0,,,COMPLETE
615,615,0.8499583217560434,2025-01-08 09:22:58.690428,2025-01-08 09:23:05.833286,0 days 00:00:07.142858,8,1,1,45,30.0,,,,,,40.0,35.0,10.0,10.0,15.0,40.0,,,COMPLETE
616,616,0.0,2025-01-08 09:23:05.834624,2025-01-08 09:23:10.973518,0 days 00:00:05.138894,7,7,1,10,30.0,,,,,,30.0,35.0,10.0,10.0,15.0,,,,COMPLETE
617,617,0.8849462365591398,2025-01-08 09:23:10.974529,2025-01-08 09:23:17.210790,0 days 00:00:06.236261,7,1,1,45,30.0,,,,,,35.0,35.0,15.0,10.0,20.0,,,,COMPLETE
618,618,0.8214192196910186,2025-01-08 09:23:17.212062,2025-01-08 09:23:21.460790,0 days 00:00:04.248728,4,1,1,45,25.0,,,,,,40.0,40.0,,,,,,,COMPLETE
619,619,0.8227812323346524,2025-01-08 09:23:21.462015,2025-01-08 09:23:29.967317,0 days 00:00:08.505302,7,1,3,45,30.0,,,,,,35.0,35.0,5.0,10.0,15.0,,,,COMPLETE
620,620,0.8543859649122807,2025-01-08 09:23:29.968654,2025-01-08 09:23:36.322602,0 days 00:00:06.353948,7,1,1,45,35.0,,,,,,45.0,40.0,10.0,5.0,15.0,,,,COMPLETE
621,621,0.8663517643789942,2025-01-08 09:23:36.323955,2025-01-08 09:23:42.660810,0 days 00:00:06.336855,7,1,1,45,30.0,,,,,,40.0,35.0,10.0,5.0,15.0,,,,COMPLETE
622,622,0.8091853471842537,2025-01-08 09:23:42.661965,2025-01-08 09:23:49.637429,0 days 00:00:06.975464,8,1,1,40,30.0,,,,,,40.0,40.0,15.0,5.0,20.0,10.0,,,COMPLETE
623,623,0.7794871794871795,2025-01-08 09:23:49.638735,2025-01-08 09:23:56.682706,0 days 00:00:07.043971,8,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,35.0,,,COMPLETE
624,624,0.8688172043010753,2025-01-08 09:23:56.683761,2025-01-08 09:24:03.192891,0 days 00:00:06.509130,7,1,1,45,30.0,,,,,,45.0,40.0,10.0,5.0,20.0,,,,COMPLETE
625,625,0.8740112994350282,2025-01-08 09:24:03.194222,2025-01-08 09:24:09.153577,0 days 00:00:05.959355,7,1,1,45,25.0,,,,,,30.0,40.0,10.0,10.0,15.0,,,,COMPLETE
626,626,0.8595628415300547,2025-01-08 09:24:09.154892,2025-01-08 09:24:15.328308,0 days 00:00:06.173416,7,1,1,40,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
627,627,0.7752206809583859,2025-01-08 09:24:15.329573,2025-01-08 09:24:21.456364,0 days 00:00:06.126791,7,3,1,45,35.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
628,628,0.8570621468926554,2025-01-08 09:24:21.457679,2025-01-08 09:24:28.402609,0 days 00:00:06.944930,8,1,1,40,30.0,,,,,,35.0,45.0,15.0,5.0,15.0,15.0,,,COMPLETE
629,629,0.8923497267759564,2025-01-08 09:24:28.403631,2025-01-08 09:24:34.649516,0 days 00:00:06.245885,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,20.0,,,,COMPLETE
630,630,0.8663517643789942,2025-01-08 09:24:34.650772,2025-01-08 09:24:40.587224,0 days 00:00:05.936452,7,1,1,45,30.0,,,,,,30.0,35.0,5.0,5.0,15.0,,,,COMPLETE
631,631,0.7854406130268199,2025-01-08 09:24:40.588441,2025-01-08 09:24:47.299800,0 days 00:00:06.711359,8,1,1,40,25.0,,,,,,35.0,40.0,10.0,5.0,15.0,20.0,,,COMPLETE
632,632,0.8849462365591398,2025-01-08 09:24:47.300872,2025-01-08 09:24:53.761263,0 days 00:00:06.460391,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
633,633,0.8942358540454786,2025-01-08 09:24:53.762489,2025-01-08 09:25:00.043280,0 days 00:00:06.280791,7,1,1,45,30.0,,,,,,35.0,35.0,15.0,5.0,20.0,,,,COMPLETE
634,634,0.844047619047619,2025-01-08 09:25:00.044525,2025-01-08 09:25:06.234586,0 days 00:00:06.190061,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
635,635,0.883300916921367,2025-01-08 09:25:06.235856,2025-01-08 09:25:12.647980,0 days 00:00:06.412124,7,1,1,45,35.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
636,636,0.8053197509903791,2025-01-08 09:25:12.649206,2025-01-08 09:25:19.503276,0 days 00:00:06.854070,8,1,1,45,25.0,,,,,,30.0,45.0,10.0,5.0,15.0,50.0,,,COMPLETE
637,637,0.8595628415300547,2025-01-08 09:25:19.504287,2025-01-08 09:25:25.720224,0 days 00:00:06.215937,7,1,1,40,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
638,638,0.8870673952641166,2025-01-08 09:25:25.721532,2025-01-08 09:25:31.878474,0 days 00:00:06.156942,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
639,639,0.859212684527064,2025-01-08 09:25:31.879611,2025-01-08 09:25:38.313087,0 days 00:00:06.433476,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,10.0,15.0,,,,COMPLETE
640,640,0.8666666666666667,2025-01-08 09:25:38.314331,2025-01-08 09:25:44.447419,0 days 00:00:06.133088,7,1,1,40,30.0,,,,,,35.0,35.0,15.0,5.0,20.0,,,,COMPLETE
641,641,0.8777777777777778,2025-01-08 09:25:44.448611,2025-01-08 09:25:50.833270,0 days 00:00:06.384659,7,1,1,45,30.0,,,,,,35.0,40.0,5.0,5.0,15.0,,,,COMPLETE
642,642,0.8572639909553419,2025-01-08 09:25:50.834522,2025-01-08 09:25:58.088913,0 days 00:00:07.254391,8,1,1,45,35.0,,,,,,30.0,40.0,10.0,40.0,15.0,30.0,,,COMPLETE
643,643,0.8481045081967213,2025-01-08 09:25:58.090151,2025-01-08 09:26:01.575819,0 days 00:00:03.485668,3,1,1,45,30.0,,,,,,35.0,,,,,,,,COMPLETE
644,644,0.8103448275862069,2025-01-08 09:26:01.576938,2025-01-08 09:26:07.777752,0 days 00:00:06.200814,7,1,1,40,50.0,,,,,,40.0,15.0,15.0,5.0,15.0,,,,COMPLETE
645,645,0.8595628415300547,2025-01-08 09:26:07.779005,2025-01-08 09:26:14.089450,0 days 00:00:06.310445,7,1,1,45,25.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
646,646,0.8759562841530055,2025-01-08 09:26:14.090507,2025-01-08 09:26:20.477080,0 days 00:00:06.386573,7,1,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
647,647,0.8870673952641166,2025-01-08 09:26:20.478352,2025-01-08 09:26:26.645562,0 days 00:00:06.167210,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
648,648,0.8666666666666667,2025-01-08 09:26:26.647110,2025-01-08 09:26:32.827624,0 days 00:00:06.180514,7,1,1,40,25.0,,,,,,35.0,35.0,10.0,5.0,15.0,,,,COMPLETE
649,649,0.8403954802259888,2025-01-08 09:26:32.828788,2025-01-08 09:26:39.977440,0 days 00:00:07.148652,8,1,1,45,30.0,,,,,,40.0,40.0,10.0,10.0,15.0,45.0,,,COMPLETE
650,650,0.8681732580037664,2025-01-08 09:26:39.978774,2025-01-08 09:26:46.335492,0 days 00:00:06.356718,7,1,1,45,30.0,,,,,,30.0,40.0,15.0,5.0,15.0,,,,COMPLETE
651,651,0.38596491228070173,2025-01-08 09:26:46.336750,2025-01-08 09:26:53.225859,0 days 00:00:06.889109,8,1,1,40,30.0,,,,,,45.0,40.0,10.0,5.0,25.0,20.0,,,COMPLETE
652,652,0.8533372365339578,2025-01-08 09:26:53.227025,2025-01-08 09:26:59.540430,0 days 00:00:06.313405,7,1,1,45,35.0,,,,,,35.0,35.0,5.0,5.0,15.0,,,,COMPLETE
653,653,0.9032258064516129,2025-01-08 09:26:59.541561,2025-01-08 09:27:05.731542,0 days 00:00:06.189981,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
654,654,0.6188507647788342,2025-01-08 09:27:05.732723,2025-01-08 09:27:12.797271,0 days 00:00:07.064548,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,25.0,,,COMPLETE
655,655,0.844047619047619,2025-01-08 09:27:12.798544,2025-01-08 09:27:18.990934,0 days 00:00:06.192390,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
656,656,0.861904761904762,2025-01-08 09:27:18.992222,2025-01-08 09:27:25.357954,0 days 00:00:06.365732,7,1,1,40,30.0,,,,,,35.0,40.0,15.0,5.0,20.0,,,,COMPLETE
657,657,0.8617133791644632,2025-01-08 09:27:25.359345,2025-01-08 09:27:31.759418,0 days 00:00:06.400073,7,1,1,45,25.0,,,,,,35.0,40.0,20.0,5.0,15.0,,,,COMPLETE
658,658,0.8595628415300547,2025-01-08 09:27:31.760701,2025-01-08 09:27:38.276153,0 days 00:00:06.515452,7,1,1,40,35.0,,,,,,30.0,45.0,20.0,10.0,15.0,,,,COMPLETE
