,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
246,246,0.8551171115096328,2025-01-05 18:29:22.279655,2025-01-05 18:30:07.942838,0 days 00:00:45.663183,6,20,10.0,80.0,10.0,95.0,45.0,,,,,5,4.0,3.0,2.0,5.0,6.0,,,,,COMPLETE
247,247,0.8644988554494717,2025-01-05 18:30:07.943477,2025-01-05 18:30:53.923205,0 days 00:00:45.979728,7,10,35.0,50.0,15.0,90.0,100.0,40.0,,,,5,4.0,5.0,2.0,5.0,3.0,2.0,,,,COMPLETE
248,248,0.8819645919831847,2025-01-05 18:30:53.923797,2025-01-05 18:31:46.726366,0 days 00:00:52.802569,7,15,25.0,15.0,5.0,75.0,95.0,35.0,,,,5,4.0,2.0,2.0,6.0,6.0,4.0,,,,COMPLETE
249,249,0.8076741731582795,2025-01-05 18:31:46.727053,2025-01-05 18:32:36.610833,0 days 00:00:49.883780,7,15,25.0,15.0,5.0,75.0,95.0,35.0,,,,5,4.0,5.0,2.0,6.0,6.0,2.0,,,,COMPLETE
250,250,0.8635961093517293,2025-01-05 18:32:36.611596,2025-01-05 18:33:29.004428,0 days 00:00:52.392832,7,15,25.0,25.0,5.0,75.0,95.0,35.0,,,,5,4.0,3.0,2.0,6.0,6.0,2.0,,,,COMPLETE
251,251,0.8435621135053267,2025-01-05 18:33:29.005024,2025-01-05 18:34:29.755089,0 days 00:01:00.750065,7,10,30.0,75.0,10.0,80.0,100.0,35.0,,,,5,4.0,2.0,2.0,6.0,6.0,4.0,,,,COMPLETE
252,252,0.8621218333350732,2025-01-05 18:34:29.755845,2025-01-05 18:35:17.119264,0 days 00:00:47.363419,7,15,25.0,20.0,5.0,75.0,95.0,30.0,,,,5,4.0,5.0,2.0,6.0,6.0,2.0,,,,COMPLETE
253,253,0.8528013736966287,2025-01-05 18:35:17.119876,2025-01-05 18:35:50.968204,0 days 00:00:33.848328,7,15,30.0,10.0,10.0,80.0,100.0,40.0,,,,5,4.0,3.0,2.0,3.0,6.0,2.0,,,,COMPLETE
254,254,0.8798653605634039,2025-01-05 18:35:50.969322,2025-01-05 18:36:40.246506,0 days 00:00:49.277184,7,10,35.0,5.0,5.0,85.0,30.0,50.0,,,,5,4.0,5.0,2.0,6.0,6.0,2.0,,,,COMPLETE
255,255,0.8577275448352153,2025-01-05 18:36:40.247102,2025-01-05 18:37:22.817667,0 days 00:00:42.570565,6,10,35.0,5.0,5.0,90.0,35.0,,,,,5,4.0,3.0,6.0,6.0,6.0,,,,,COMPLETE
256,256,0.8482990964613537,2025-01-05 18:37:22.818418,2025-01-05 18:38:05.932846,0 days 00:00:43.114428,7,10,20.0,15.0,5.0,85.0,25.0,55.0,,,,5,4.0,5.0,2.0,6.0,6.0,2.0,,,,COMPLETE
257,257,0.8489501467577955,2025-01-05 18:38:05.933472,2025-01-05 18:38:45.191090,0 days 00:00:39.257618,7,10,25.0,10.0,5.0,95.0,20.0,50.0,,,,5,4.0,2.0,2.0,6.0,2.0,2.0,,,,COMPLETE
258,258,0.8571331905426107,2025-01-05 18:38:45.191735,2025-01-05 18:39:24.734626,0 days 00:00:39.542891,6,10,30.0,5.0,15.0,90.0,30.0,,,,,5,4.0,5.0,2.0,6.0,6.0,,,,,COMPLETE
259,259,0.8641377751691195,2025-01-05 18:39:24.735285,2025-01-05 18:40:19.260194,0 days 00:00:54.524909,8,5,30.0,10.0,5.0,50.0,45.0,50.0,75.0,,,5,4.0,3.0,2.0,6.0,6.0,2.0,5.0,,,COMPLETE
260,260,0.8480556162076525,2025-01-05 18:40:19.260986,2025-01-05 18:41:01.837188,0 days 00:00:42.576202,7,15,35.0,80.0,5.0,85.0,40.0,45.0,,,,5,4.0,2.0,6.0,6.0,6.0,2.0,,,,COMPLETE
261,261,0.8517980597022334,2025-01-05 18:41:01.838175,2025-01-05 18:41:50.165253,0 days 00:00:48.327078,7,10,25.0,35.0,40.0,80.0,95.0,50.0,,,,5,4.0,6.0,2.0,6.0,6.0,2.0,,,,COMPLETE
262,262,0.8493324473892871,2025-01-05 18:41:50.165967,2025-01-05 18:42:47.867720,0 days 00:00:57.701753,8,15,20.0,85.0,50.0,90.0,100.0,40.0,90.0,,,5,4.0,5.0,2.0,6.0,6.0,2.0,2.0,,,COMPLETE
263,263,0.8591824504410219,2025-01-05 18:42:47.868413,2025-01-05 18:43:33.084326,0 days 00:00:45.215913,7,15,25.0,80.0,10.0,75.0,35.0,100.0,,,,5,4.0,3.0,2.0,6.0,6.0,2.0,,,,COMPLETE
264,264,0.8617146324395666,2025-01-05 18:43:33.085073,2025-01-05 18:44:17.830999,0 days 00:00:44.745926,7,10,30.0,20.0,15.0,95.0,100.0,45.0,,,,5,4.0,5.0,2.0,6.0,6.0,3.0,,,,COMPLETE
265,265,0.8799103949510323,2025-01-05 18:44:17.831601,2025-01-05 18:44:54.077816,0 days 00:00:36.246215,6,15,10.0,75.0,5.0,10.0,40.0,,,,,5,4.0,3.0,2.0,6.0,6.0,,,,,COMPLETE
266,266,0.8649504382345419,2025-01-05 18:44:54.078553,2025-01-05 18:45:36.879189,0 days 00:00:42.800636,6,5,10.0,80.0,10.0,10.0,40.0,,,,,5,4.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
267,267,0.8371496511129303,2025-01-05 18:45:36.879795,2025-01-05 18:46:20.461557,0 days 00:00:43.581762,6,10,10.0,85.0,15.0,10.0,40.0,,,,,5,4.0,5.0,2.0,6.0,6.0,,,,,COMPLETE
268,268,0.8664154738130883,2025-01-05 18:46:20.462310,2025-01-05 18:46:32.481184,0 days 00:00:12.018874,1,15,,,,,,,,,,5,,,,,,,,,,COMPLETE
269,269,0.8738011861903314,2025-01-05 18:46:32.481585,2025-01-05 18:47:15.040688,0 days 00:00:42.559103,6,15,10.0,95.0,5.0,15.0,40.0,,,,,5,4.0,3.0,2.0,6.0,6.0,,,,,COMPLETE
270,270,0.86636602712719,2025-01-05 18:47:15.041220,2025-01-05 18:47:55.440429,0 days 00:00:40.399209,6,10,10.0,10.0,45.0,5.0,30.0,,,,,5,4.0,5.0,2.0,6.0,6.0,,,,,COMPLETE
271,271,0.8539569798415143,2025-01-05 18:47:55.441184,2025-01-05 18:48:55.082032,0 days 00:00:59.640848,8,15,5.0,25.0,10.0,10.0,95.0,40.0,60.0,,,5,4.0,3.0,2.0,6.0,6.0,6.0,3.0,,,COMPLETE
272,272,0.866707234860183,2025-01-05 18:48:55.082682,2025-01-05 18:49:43.107827,0 days 00:00:48.025145,7,10,10.0,15.0,15.0,55.0,45.0,35.0,,,,5,4.0,2.0,6.0,6.0,5.0,5.0,,,,COMPLETE
273,273,0.8699340933081645,2025-01-05 18:49:43.108523,2025-01-05 18:50:26.077878,0 days 00:00:42.969355,6,20,15.0,75.0,5.0,5.0,95.0,,,,,5,4.0,5.0,2.0,4.0,6.0,,,,,COMPLETE
274,274,0.8542142593957258,2025-01-05 18:50:26.078540,2025-01-05 18:51:33.867761,0 days 00:01:07.789221,7,55,20.0,50.0,10.0,85.0,100.0,100.0,,,,5,4.0,3.0,2.0,6.0,6.0,3.0,,,,COMPLETE
275,275,0.8735025932194099,2025-01-05 18:51:33.868541,2025-01-05 18:52:13.848567,0 days 00:00:39.980026,8,15,5.0,75.0,5.0,20.0,45.0,25.0,80.0,,,5,4.0,5.0,2.0,3.0,6.0,5.0,3.0,,,COMPLETE
276,276,0.7563113978653985,2025-01-05 18:52:13.849291,2025-01-05 18:52:50.074906,0 days 00:00:36.225615,7,5,25.0,80.0,15.0,45.0,15.0,5.0,,,,5,4.0,2.0,2.0,6.0,6.0,3.0,,,,COMPLETE
277,277,0.8583341358457659,2025-01-05 18:52:50.075499,2025-01-05 18:53:37.759158,0 days 00:00:47.683659,7,10,40.0,70.0,10.0,15.0,35.0,45.0,,,,5,4.0,4.0,2.0,6.0,6.0,3.0,,,,COMPLETE
278,278,0.8522750462151585,2025-01-05 18:53:37.759939,2025-01-05 18:54:32.760065,0 days 00:00:55.000126,8,20,10.0,45.0,5.0,100.0,65.0,40.0,100.0,,,5,4.0,3.0,6.0,6.0,5.0,2.0,2.0,,,COMPLETE
279,279,0.8573456483231945,2025-01-05 18:54:32.760805,2025-01-05 18:55:31.880326,0 days 00:00:59.119521,7,80,35.0,40.0,10.0,80.0,90.0,45.0,,,,5,4.0,5.0,2.0,4.0,6.0,2.0,,,,COMPLETE
280,280,0.8675880670170937,2025-01-05 18:55:31.881024,2025-01-05 18:56:21.071423,0 days 00:00:49.190399,6,15,5.0,75.0,5.0,95.0,70.0,,,,,5,4.0,2.0,2.0,6.0,6.0,,,,,COMPLETE
281,281,0.852441248737545,2025-01-05 18:56:21.083172,2025-01-05 18:57:13.787237,0 days 00:00:52.704065,7,15,10.0,80.0,15.0,75.0,100.0,55.0,,,,5,4.0,3.0,2.0,5.0,3.0,3.0,,,,COMPLETE
282,282,0.8410608636729087,2025-01-05 18:57:13.787773,2025-01-05 18:58:09.383880,0 days 00:00:55.596107,7,20,25.0,75.0,10.0,5.0,40.0,100.0,,,,5,4.0,5.0,2.0,6.0,6.0,2.0,,,,COMPLETE
283,283,0.8705707242279099,2025-01-05 18:58:09.384680,2025-01-05 18:59:01.047444,0 days 00:00:51.662764,8,95,15.0,50.0,5.0,85.0,95.0,95.0,85.0,,,5,4.0,3.0,2.0,5.0,2.0,2.0,3.0,,,COMPLETE
284,284,0.8747724756340551,2025-01-05 18:59:01.048073,2025-01-05 18:59:39.217239,0 days 00:00:38.169166,6,10,20.0,30.0,10.0,90.0,45.0,,,,,5,4.0,3.0,4.0,6.0,6.0,,,,,COMPLETE
285,285,0.8350355992106759,2025-01-05 18:59:39.217911,2025-01-05 19:00:28.388616,0 days 00:00:49.170705,7,15,30.0,85.0,15.0,70.0,100.0,35.0,,,,5,4.0,4.0,2.0,5.0,6.0,3.0,,,,COMPLETE
286,286,0.8649470042143941,2025-01-05 19:00:28.389205,2025-01-05 19:01:18.769366,0 days 00:00:50.380161,8,5,5.0,35.0,65.0,95.0,35.0,45.0,70.0,,,5,4.0,5.0,6.0,6.0,6.0,2.0,5.0,,,COMPLETE
287,287,0.8180329939912186,2025-01-05 19:01:18.770101,2025-01-05 19:02:15.562197,0 days 00:00:56.792096,7,20,30.0,80.0,5.0,85.0,95.0,40.0,,,,5,4.0,2.0,2.0,5.0,6.0,2.0,,,,COMPLETE
288,288,0.888442797632182,2025-01-05 19:02:15.562825,2025-01-05 19:02:59.299047,0 days 00:00:43.736222,7,10,10.0,5.0,20.0,75.0,40.0,100.0,,,,5,4.0,3.0,3.0,5.0,6.0,3.0,,,,COMPLETE
289,289,0.8464501019403825,2025-01-05 19:02:59.299976,2025-01-05 19:03:49.388063,0 days 00:00:50.088087,7,10,15.0,20.0,70.0,10.0,40.0,100.0,,,,5,4.0,3.0,2.0,5.0,6.0,3.0,,,,COMPLETE
290,290,0.8407488759028028,2025-01-05 19:03:49.388745,2025-01-05 19:04:29.975837,0 days 00:00:40.587092,7,10,25.0,5.0,10.0,90.0,40.0,100.0,,,,5,4.0,3.0,2.0,5.0,6.0,3.0,,,,COMPLETE
291,291,0.8458429596771709,2025-01-05 19:04:29.976474,2025-01-05 19:05:27.003600,0 days 00:00:57.027126,7,5,35.0,5.0,20.0,80.0,20.0,95.0,,,,5,4.0,3.0,6.0,5.0,6.0,3.0,,,,COMPLETE
292,292,0.863660062565172,2025-01-05 19:05:27.004323,2025-01-05 19:06:13.760620,0 days 00:00:46.756297,7,60,5.0,10.0,5.0,95.0,45.0,100.0,,,,5,4.0,3.0,3.0,5.0,6.0,3.0,,,,COMPLETE
293,293,0.8666747010721823,2025-01-05 19:06:13.761287,2025-01-05 19:07:04.032887,0 days 00:00:50.271600,7,40,10.0,95.0,10.0,75.0,10.0,45.0,,,,5,3.0,3.0,2.0,5.0,6.0,3.0,,,,COMPLETE
294,294,0.7970242585965979,2025-01-05 19:07:04.033598,2025-01-05 19:07:51.743863,0 days 00:00:47.710265,7,10,20.0,5.0,15.0,90.0,40.0,30.0,,,,5,4.0,3.0,2.0,5.0,6.0,2.0,,,,COMPLETE
295,295,0.8882977779321148,2025-01-05 19:07:51.744528,2025-01-05 19:08:36.909538,0 days 00:00:45.165010,8,10,50.0,5.0,5.0,85.0,35.0,95.0,90.0,,,5,4.0,3.0,5.0,3.0,6.0,2.0,3.0,,,COMPLETE
296,296,0.8813605787103742,2025-01-05 19:08:36.925375,2025-01-05 19:09:25.292070,0 days 00:00:48.366695,7,10,45.0,5.0,5.0,85.0,40.0,100.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
297,297,0.8686557027379977,2025-01-05 19:09:25.292681,2025-01-05 19:10:18.842756,0 days 00:00:53.550075,8,10,55.0,5.0,5.0,85.0,35.0,100.0,90.0,,,5,4.0,3.0,5.0,4.0,6.0,2.0,2.0,,,COMPLETE
298,298,0.8332888250317658,2025-01-05 19:10:18.843547,2025-01-05 19:11:05.716563,0 days 00:00:46.873016,7,5,40.0,5.0,5.0,80.0,40.0,100.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
299,299,0.8428850992451775,2025-01-05 19:11:05.717165,2025-01-05 19:11:53.616371,0 days 00:00:47.899206,7,10,45.0,5.0,5.0,85.0,35.0,45.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
300,300,0.8839677625609339,2025-01-05 19:11:53.617156,2025-01-05 19:12:37.257179,0 days 00:00:43.640023,7,10,45.0,10.0,5.0,85.0,30.0,50.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
301,301,0.8763203399069092,2025-01-05 19:12:37.257778,2025-01-05 19:13:19.701894,0 days 00:00:42.444116,7,10,45.0,10.0,5.0,85.0,30.0,50.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
302,302,0.8534858782502588,2025-01-05 19:13:19.702687,2025-01-05 19:14:01.135977,0 days 00:00:41.433290,7,5,50.0,10.0,5.0,85.0,35.0,50.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
303,303,0.8399360668640119,2025-01-05 19:14:01.136556,2025-01-05 19:14:43.622547,0 days 00:00:42.485991,7,10,50.0,5.0,5.0,80.0,30.0,50.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
304,304,0.8361865896950997,2025-01-05 19:14:43.623653,2025-01-05 19:15:27.905938,0 days 00:00:44.282285,7,10,35.0,5.0,5.0,85.0,25.0,40.0,,,,5,4.0,3.0,4.0,3.0,6.0,2.0,,,,COMPLETE
305,305,0.8196540413860433,2025-01-05 19:15:27.906569,2025-01-05 19:16:16.756034,0 days 00:00:48.849465,7,10,45.0,10.0,5.0,85.0,40.0,55.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
306,306,0.8728522853155648,2025-01-05 19:16:16.756812,2025-01-05 19:16:55.995171,0 days 00:00:39.238359,7,5,50.0,5.0,5.0,80.0,40.0,45.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
307,307,0.8698557758304101,2025-01-05 19:16:55.995770,2025-01-05 19:17:27.076429,0 days 00:00:31.080659,4,15,50.0,5.0,5.0,,,,,,,5,4.0,3.0,5.0,,,,,,,COMPLETE
308,308,0.8469787285749968,2025-01-05 19:17:27.077138,2025-01-05 19:18:07.090879,0 days 00:00:40.013741,7,10,45.0,5.0,10.0,85.0,30.0,100.0,,,,5,4.0,3.0,5.0,3.0,6.0,2.0,,,,COMPLETE
309,309,0.8557821946100773,2025-01-05 19:18:07.091465,2025-01-05 19:18:52.111281,0 days 00:00:45.019816,7,15,45.0,10.0,5.0,90.0,35.0,50.0,,,,6,4.0,3.0,5.0,4.0,6.0,2.0,,,,COMPLETE
310,310,0.8383668456364671,2025-01-05 19:18:52.111999,2025-01-05 19:19:43.324924,0 days 00:00:51.212925,7,10,50.0,15.0,10.0,80.0,25.0,45.0,,,,5,4.0,3.0,5.0,5.0,6.0,2.0,,,,COMPLETE
311,311,0.8312308470441225,2025-01-05 19:19:43.337632,2025-01-05 19:20:26.256591,0 days 00:00:42.918959,7,15,30.0,10.0,5.0,85.0,45.0,100.0,,,,5,4.0,3.0,5.0,5.0,6.0,2.0,,,,COMPLETE
312,312,0.8414814867095077,2025-01-05 19:20:26.257426,2025-01-05 19:21:11.757123,0 days 00:00:45.499697,8,5,40.0,5.0,10.0,90.0,40.0,40.0,45.0,,,5,4.0,3.0,4.0,5.0,6.0,2.0,6.0,,,COMPLETE
313,313,0.8572801190309407,2025-01-05 19:21:11.757765,2025-01-05 19:22:00.608882,0 days 00:00:48.851117,7,15,55.0,10.0,5.0,100.0,35.0,35.0,,,,5,5.0,3.0,5.0,4.0,6.0,2.0,,,,COMPLETE
314,314,0.855287804562782,2025-01-05 19:22:00.609667,2025-01-05 19:22:45.549331,0 days 00:00:44.939664,7,10,30.0,5.0,40.0,80.0,45.0,50.0,,,,5,4.0,3.0,5.0,5.0,6.0,2.0,,,,COMPLETE
315,315,0.8781765904183729,2025-01-05 19:22:45.549934,2025-01-05 19:23:34.618743,0 days 00:00:49.068809,7,15,45.0,70.0,10.0,85.0,40.0,45.0,,,,5,4.0,3.0,5.0,5.0,3.0,2.0,,,,COMPLETE
316,316,0.8377248106955781,2025-01-05 19:23:34.619524,2025-01-05 19:24:15.704669,0 days 00:00:41.085145,7,10,30.0,75.0,55.0,90.0,45.0,55.0,,,,5,3.0,3.0,2.0,5.0,2.0,2.0,,,,COMPLETE
317,317,0.8249823134465792,2025-01-05 19:24:15.705190,2025-01-05 19:25:03.202280,0 days 00:00:47.497090,8,15,35.0,5.0,5.0,95.0,40.0,40.0,55.0,,,5,4.0,3.0,2.0,3.0,6.0,4.0,2.0,,,COMPLETE
318,318,0.8414835592306709,2025-01-05 19:25:03.203027,2025-01-05 19:25:53.300338,0 days 00:00:50.097311,7,15,25.0,70.0,5.0,90.0,25.0,60.0,,,,5,4.0,3.0,2.0,5.0,6.0,2.0,,,,COMPLETE
319,319,0.8569763458834947,2025-01-05 19:25:53.301452,2025-01-05 19:26:36.671298,0 days 00:00:43.369846,6,10,30.0,75.0,10.0,75.0,90.0,,,,,5,4.0,3.0,2.0,5.0,6.0,,,,,COMPLETE
320,320,0.8730457699378995,2025-01-05 19:26:36.672072,2025-01-05 19:27:28.998503,0 days 00:00:52.326431,7,15,40.0,100.0,5.0,85.0,45.0,25.0,,,,5,4.0,3.0,2.0,6.0,6.0,2.0,,,,COMPLETE
321,321,0.8668406283792991,2025-01-05 19:27:28.999218,2025-01-05 19:28:10.994435,0 days 00:00:41.995217,8,10,25.0,10.0,10.0,95.0,90.0,100.0,65.0,,,5,4.0,4.0,2.0,5.0,6.0,2.0,3.0,,,COMPLETE
322,322,0.8315973910632262,2025-01-05 19:28:10.995116,2025-01-05 19:29:10.972137,0 days 00:00:59.977021,7,10,30.0,75.0,5.0,80.0,35.0,45.0,,,,5,4.0,4.0,5.0,6.0,6.0,6.0,,,,COMPLETE
323,323,0.8284331118198061,2025-01-05 19:29:10.972880,2025-01-05 19:29:29.438829,0 days 00:00:18.465949,2,15,35.0,,,,,,,,,5,4.0,,,,,,,,,COMPLETE
324,324,0.8526316672230002,2025-01-05 19:29:29.439261,2025-01-05 19:30:12.007528,0 days 00:00:42.568267,7,5,20.0,75.0,10.0,90.0,30.0,95.0,,,,5,4.0,3.0,2.0,3.0,6.0,4.0,,,,COMPLETE
325,325,0.8068784801947799,2025-01-05 19:30:12.008132,2025-01-05 19:30:59.476441,0 days 00:00:47.468309,7,10,60.0,80.0,5.0,90.0,35.0,30.0,,,,5,4.0,3.0,3.0,5.0,6.0,2.0,,,,COMPLETE
326,326,0.8417195065792162,2025-01-05 19:30:59.494917,2025-01-05 19:31:55.600752,0 days 00:00:56.105835,8,15,25.0,85.0,35.0,5.0,40.0,40.0,75.0,,,5,4.0,3.0,4.0,6.0,6.0,2.0,2.0,,,COMPLETE
327,327,0.850965802503306,2025-01-05 19:31:55.601368,2025-01-05 19:32:33.878915,0 days 00:00:38.277547,7,10,30.0,5.0,10.0,20.0,15.0,50.0,,,,5,4.0,6.0,2.0,5.0,6.0,2.0,,,,COMPLETE
328,328,0.8774091157871273,2025-01-05 19:32:33.879727,2025-01-05 19:33:20.838858,0 days 00:00:46.959131,6,15,25.0,70.0,5.0,85.0,45.0,,,,,5,4.0,3.0,2.0,6.0,6.0,,,,,COMPLETE
329,329,0.8224574027057423,2025-01-05 19:33:20.839439,2025-01-05 19:34:12.560664,0 days 00:00:51.721225,7,10,55.0,80.0,5.0,70.0,40.0,100.0,,,,5,4.0,4.0,3.0,5.0,6.0,2.0,,,,COMPLETE
330,330,0.8393516903895197,2025-01-05 19:34:12.561471,2025-01-05 19:34:51.804598,0 days 00:00:39.243127,7,5,30.0,75.0,5.0,85.0,40.0,45.0,,,,5,4.0,3.0,2.0,6.0,6.0,2.0,,,,COMPLETE
331,331,0.8557267276597679,2025-01-05 19:34:51.805189,2025-01-05 19:35:32.107414,0 days 00:00:40.302225,7,15,50.0,80.0,10.0,95.0,45.0,35.0,,,,5,3.0,2.0,2.0,5.0,6.0,2.0,,,,COMPLETE
332,332,0.8622248735200543,2025-01-05 19:35:32.108149,2025-01-05 19:36:24.195705,0 days 00:00:52.087556,6,10,20.0,75.0,100.0,95.0,40.0,,,,,5,4.0,3.0,3.0,6.0,6.0,,,,,COMPLETE
333,333,0.8823831378626823,2025-01-05 19:36:24.196672,2025-01-05 19:37:04.754573,0 days 00:00:40.557901,7,15,30.0,15.0,15.0,100.0,45.0,95.0,,,,5,4.0,3.0,3.0,5.0,3.0,2.0,,,,COMPLETE
334,334,0.8406288440559568,2025-01-05 19:37:04.755349,2025-01-05 19:38:02.054851,0 days 00:00:57.299502,8,20,30.0,15.0,15.0,100.0,45.0,95.0,100.0,,,5,4.0,3.0,3.0,5.0,3.0,2.0,3.0,,,COMPLETE
335,335,0.8619456594054715,2025-01-05 19:38:02.055449,2025-01-05 19:38:44.627202,0 days 00:00:42.571753,7,15,15.0,65.0,40.0,100.0,45.0,95.0,,,,5,4.0,3.0,3.0,5.0,2.0,4.0,,,,COMPLETE
336,336,0.8546077174114126,2025-01-05 19:38:44.627918,2025-01-05 19:39:20.625742,0 days 00:00:35.997824,7,15,25.0,15.0,15.0,100.0,45.0,95.0,,,,5,4.0,3.0,3.0,5.0,2.0,2.0,,,,COMPLETE
337,337,0.8629089648528968,2025-01-05 19:39:20.626320,2025-01-05 19:40:09.902570,0 days 00:00:49.276250,7,45,30.0,20.0,15.0,100.0,40.0,100.0,,,,2,4.0,3.0,3.0,5.0,3.0,2.0,,,,COMPLETE
338,338,0.8540855458521823,2025-01-05 19:40:09.903340,2025-01-05 19:40:59.319994,0 days 00:00:49.416654,7,20,20.0,70.0,60.0,75.0,50.0,100.0,,,,5,5.0,3.0,3.0,5.0,2.0,5.0,,,,COMPLETE
339,339,0.8075906413307441,2025-01-05 19:40:59.320718,2025-01-05 19:41:45.219351,0 days 00:00:45.898633,6,15,30.0,90.0,20.0,95.0,45.0,,,,,5,4.0,4.0,5.0,5.0,3.0,,,,,COMPLETE
340,340,0.8873511761870101,2025-01-05 19:41:45.220001,2025-01-05 19:42:36.586748,0 days 00:00:51.366747,8,15,65.0,10.0,10.0,5.0,50.0,95.0,95.0,,,5,4.0,3.0,3.0,5.0,6.0,2.0,5.0,,,COMPLETE
341,341,0.8725223910025935,2025-01-05 19:42:36.617713,2025-01-05 19:43:34.455000,0 days 00:00:57.837287,8,15,80.0,25.0,15.0,5.0,50.0,95.0,80.0,,,5,4.0,3.0,3.0,5.0,6.0,2.0,6.0,,,COMPLETE
342,342,0.8639004934329084,2025-01-05 19:43:34.455838,2025-01-05 19:44:41.939438,0 days 00:01:07.483600,8,20,65.0,15.0,10.0,40.0,50.0,95.0,95.0,,,5,4.0,3.0,3.0,5.0,6.0,2.0,5.0,,,COMPLETE
343,343,0.8712954276938583,2025-01-05 19:44:41.940284,2025-01-05 19:45:51.879485,0 days 00:01:09.939201,8,15,25.0,15.0,45.0,80.0,50.0,95.0,95.0,,,5,4.0,2.0,3.0,5.0,6.0,2.0,5.0,,,COMPLETE
344,344,0.8493622264153382,2025-01-05 19:45:51.880248,2025-01-05 19:46:53.594162,0 days 00:01:01.713914,8,10,60.0,10.0,15.0,70.0,95.0,100.0,100.0,,,5,4.0,3.0,3.0,5.0,6.0,6.0,5.0,,,COMPLETE
345,345,0.850287385640921,2025-01-05 19:46:53.594898,2025-01-05 19:47:48.564952,0 days 00:00:54.970054,8,20,70.0,10.0,10.0,90.0,90.0,45.0,90.0,,,5,4.0,3.0,3.0,5.0,6.0,2.0,6.0,,,COMPLETE
346,346,0.8214797451347389,2025-01-05 19:47:48.565793,2025-01-05 19:48:41.295244,0 days 00:00:52.729451,8,5,75.0,10.0,10.0,95.0,45.0,100.0,95.0,,,5,4.0,4.0,3.0,5.0,6.0,2.0,5.0,,,COMPLETE
347,347,0.8622493746906892,2025-01-05 19:48:41.295991,2025-01-05 19:49:37.566523,0 days 00:00:56.270532,8,15,35.0,15.0,10.0,100.0,50.0,95.0,85.0,,,5,4.0,3.0,3.0,5.0,6.0,2.0,5.0,,,COMPLETE
348,348,0.8784635700349439,2025-01-05 19:49:37.567224,2025-01-05 19:50:20.139651,0 days 00:00:42.572427,7,10,65.0,85.0,15.0,5.0,95.0,40.0,,,,5,4.0,2.0,3.0,5.0,6.0,2.0,,,,COMPLETE
349,349,0.8575746482310646,2025-01-05 19:50:20.140766,2025-01-05 19:51:12.865498,0 days 00:00:52.724732,7,25,45.0,20.0,15.0,90.0,5.0,100.0,,,,5,4.0,4.0,3.0,3.0,3.0,5.0,,,,COMPLETE
350,350,0.8487287837909456,2025-01-05 19:51:12.866177,2025-01-05 19:51:54.768752,0 days 00:00:41.902575,7,10,20.0,10.0,10.0,45.0,45.0,35.0,,,,5,4.0,3.0,5.0,5.0,6.0,2.0,,,,COMPLETE
351,351,0.8767324636651677,2025-01-05 19:51:54.769468,2025-01-05 19:52:44.349882,0 days 00:00:49.580414,8,15,55.0,10.0,10.0,75.0,50.0,90.0,90.0,,,5,4.0,2.0,3.0,4.0,6.0,2.0,3.0,,,COMPLETE
352,352,0.8453155502626759,2025-01-05 19:52:44.350572,2025-01-05 19:53:45.331060,0 days 00:01:00.980488,7,20,30.0,80.0,20.0,90.0,100.0,45.0,,,,5,3.0,3.0,4.0,5.0,6.0,2.0,,,,COMPLETE
353,353,0.8636867336779368,2025-01-05 19:53:45.331907,2025-01-05 19:54:04.532534,0 days 00:00:19.200627,3,15,25.0,80.0,,,,,,,,5,4.0,3.0,,,,,,,,COMPLETE
354,354,0.8519355281946482,2025-01-05 19:54:04.533010,2025-01-05 19:54:46.970702,0 days 00:00:42.437692,7,15,35.0,20.0,15.0,95.0,45.0,100.0,,,,5,4.0,3.0,3.0,5.0,6.0,3.0,,,,COMPLETE
355,355,0.8384018965276809,2025-01-05 19:54:46.971416,2025-01-05 19:55:26.421395,0 days 00:00:39.449979,7,10,30.0,15.0,35.0,25.0,95.0,40.0,,,,5,4.0,2.0,3.0,5.0,6.0,2.0,,,,COMPLETE
