,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
309,309,0.9608034636081848,2025-01-01 22:07:39.115978,2025-01-01 22:07:43.498143,0 days 00:00:04.382165,2,125,80.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.9476285518746224,2025-01-01 22:07:43.498570,2025-01-01 22:07:49.607972,0 days 00:00:06.109402,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.9507899320530443,2025-01-01 22:07:49.608391,2025-01-01 22:07:53.995934,0 days 00:00:04.387543,2,125,80.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.9591983316601866,2025-01-01 22:07:53.996368,2025-01-01 22:07:58.762032,0 days 00:00:04.765664,2,130,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.9565942028985508,2025-01-01 22:07:58.762582,2025-01-01 22:08:03.338358,0 days 00:00:04.575776,2,120,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.9111435814818978,2025-01-01 22:08:03.338805,2025-01-01 22:08:09.335496,0 days 00:00:05.996691,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.9574622006800261,2025-01-01 22:08:09.335945,2025-01-01 22:08:13.554135,0 days 00:00:04.218190,2,105,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.9566623328999566,2025-01-01 22:08:13.554571,2025-01-01 22:08:18.076585,0 days 00:00:04.522014,2,130,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.9420772284205714,2025-01-01 22:08:18.077025,2025-01-01 22:08:24.457980,0 days 00:00:06.380955,1,115,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.9574582345542979,2025-01-01 22:08:24.458413,2025-01-01 22:08:29.504307,0 days 00:00:05.045894,2,135,105.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.9541263216471898,2025-01-01 22:08:29.504727,2025-01-01 22:08:33.871085,0 days 00:00:04.366358,2,125,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.9411750977303226,2025-01-01 22:08:33.871505,2025-01-01 22:08:40.335836,0 days 00:00:06.464331,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.946545798175265,2025-01-01 22:08:40.336260,2025-01-01 22:08:45.613641,0 days 00:00:05.277381,3,135,80.0,,,,,,,,,,,125.0,,,,,,,,4,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
322,322,0.9541260663665352,2025-01-01 22:08:45.614102,2025-01-01 22:08:49.964247,0 days 00:00:04.350145,2,115,115.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
323,323,0.9499152712435059,2025-01-01 22:08:49.964674,2025-01-01 22:08:54.850657,0 days 00:00:04.885983,2,120,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
324,324,0.0,2025-01-01 22:08:54.851095,2025-01-01 22:08:59.860260,0 days 00:00:05.009165,7,110,85.0,,,,,,,,,,,150.0,105.0,80.0,125.0,20.0,,,,6,4.0,,,,,,,,,,,5.0,5.0,3.0,4.0,6.0,,,,COMPLETE
325,325,0.0,2025-01-01 22:08:59.860936,2025-01-01 22:09:10.808810,0 days 00:00:10.947874,13,135,100.0,60.0,40.0,70.0,,,,,,,,135.0,125.0,30.0,145.0,165.0,115.0,180.0,75.0,6,4.0,5.0,4.0,3.0,,,,,,,,4.0,6.0,5.0,6.0,3.0,5.0,2.0,4.0,COMPLETE
326,326,0.9524636326198983,2025-01-01 22:09:10.809429,2025-01-01 22:09:17.226223,0 days 00:00:06.416794,3,155,160.0,,,,,,,,,,,10.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
327,327,0.9590671029268891,2025-01-01 22:09:17.226750,2025-01-01 22:09:22.189099,0 days 00:00:04.962349,2,125,110.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.9485243670958448,2025-01-01 22:09:22.189547,2025-01-01 22:09:28.687055,0 days 00:00:06.497508,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.965767843382509,2025-01-01 22:09:28.687493,2025-01-01 22:09:33.376034,0 days 00:00:04.688541,2,145,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
330,330,0.9425501583656444,2025-01-01 22:09:33.376487,2025-01-01 22:09:42.644294,0 days 00:00:09.267807,3,140,190.0,,,,,,,,,,,50.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
331,331,0.9608575073492707,2025-01-01 22:09:42.644764,2025-01-01 22:09:47.354267,0 days 00:00:04.709503,2,145,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.9511782357040262,2025-01-01 22:09:47.354725,2025-01-01 22:09:53.821666,0 days 00:00:06.466941,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.0,2025-01-01 22:09:53.822089,2025-01-01 22:10:06.481926,0 days 00:00:12.659837,17,145,190.0,100.0,175.0,135.0,75.0,135.0,50.0,55.0,,,,155.0,180.0,60.0,90.0,85.0,105.0,120.0,35.0,6,4.0,2.0,5.0,2.0,5.0,4.0,3.0,2.0,,,,5.0,3.0,2.0,2.0,4.0,3.0,5.0,6.0,COMPLETE
334,334,0.9574032094160738,2025-01-01 22:10:06.482734,2025-01-01 22:10:11.498210,0 days 00:00:05.015476,2,150,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.9516654583031243,2025-01-01 22:10:11.498665,2025-01-01 22:10:17.224109,0 days 00:00:05.725444,3,145,200.0,,,,,,,,,,,110.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
336,336,0.9599906664333275,2025-01-01 22:10:17.224623,2025-01-01 22:10:22.857672,0 days 00:00:05.633049,2,165,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.9574684178307085,2025-01-01 22:10:22.858110,2025-01-01 22:10:27.590933,0 days 00:00:04.732823,2,155,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
338,338,0.9474334312038069,2025-01-01 22:10:27.591384,2025-01-01 22:10:33.124122,0 days 00:00:05.532738,1,140,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.9491235392320534,2025-01-01 22:10:33.124548,2025-01-01 22:10:40.475891,0 days 00:00:07.351343,3,145,175.0,,,,,,,,,,,45.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
340,340,0.9566666666666667,2025-01-01 22:10:40.476353,2025-01-01 22:10:45.452465,0 days 00:00:04.976112,2,160,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
341,341,0.9490371354710471,2025-01-01 22:10:45.452915,2025-01-01 22:10:52.248765,0 days 00:00:06.795850,2,150,195.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
342,342,0.8801204153593206,2025-01-01 22:10:52.249208,2025-01-01 22:10:58.616454,0 days 00:00:06.367246,1,100,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
343,343,0.0,2025-01-01 22:10:58.616887,2025-01-01 22:11:03.607268,0 days 00:00:04.990381,5,195,185.0,,,,,,,,,,,35.0,15.0,100.0,,,,,,6,4.0,,,,,,,,,,,4.0,2.0,4.0,,,,,,COMPLETE
344,344,0.9658096112641568,2025-01-01 22:11:03.607808,2025-01-01 22:11:08.809521,0 days 00:00:05.201713,2,150,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.960798334993517,2025-01-01 22:11:08.810096,2025-01-01 22:11:13.944962,0 days 00:00:05.134866,2,145,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.9353046274790066,2025-01-01 22:11:13.945410,2025-01-01 22:11:20.156567,0 days 00:00:06.211157,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.9581882702326323,2025-01-01 22:11:20.157036,2025-01-01 22:11:25.587477,0 days 00:00:05.430441,2,155,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
348,348,0.9566666666666667,2025-01-01 22:11:25.587932,2025-01-01 22:11:29.446999,0 days 00:00:03.859067,2,145,175.0,,,,,,,,,,,,,,,,,,,4,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.9632772849271315,2025-01-01 22:11:29.447446,2025-01-01 22:11:34.544353,0 days 00:00:05.096907,2,150,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
350,350,0.9520544055427776,2025-01-01 22:11:34.544793,2025-01-01 22:11:41.045639,0 days 00:00:06.500846,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
351,351,0.9531772575250836,2025-01-01 22:11:41.046063,2025-01-01 22:11:45.984319,0 days 00:00:04.938256,2,155,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.9649991249781245,2025-01-01 22:11:45.984777,2025-01-01 22:11:51.300905,0 days 00:00:05.316128,2,150,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.9411750977303226,2025-01-01 22:11:51.301356,2025-01-01 22:11:57.687952,0 days 00:00:06.386596,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
354,354,0.9576066467294266,2025-01-01 22:11:57.688389,2025-01-01 22:12:09.999432,0 days 00:00:12.311043,3,140,180.0,,,,,,,,,,,5.0,,,,,,,,6,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
355,355,0.9614983164983165,2025-01-01 22:12:10.000034,2025-01-01 22:12:15.250086,0 days 00:00:05.250052,2,150,35.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
356,356,0.959128421732138,2025-01-01 22:12:15.250543,2025-01-01 22:12:20.028616,0 days 00:00:04.778073,2,140,150.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.0,2025-01-01 22:12:20.029130,2025-01-01 22:12:37.737257,0 days 00:00:17.708127,19,135,180.0,25.0,80.0,195.0,170.0,85.0,190.0,140.0,65.0,5.0,,180.0,135.0,190.0,75.0,115.0,80.0,80.0,120.0,6,4.0,4.0,3.0,4.0,3.0,6.0,5.0,4.0,6.0,6.0,,5.0,5.0,6.0,5.0,2.0,6.0,4.0,5.0,COMPLETE
358,358,0.9401477832512315,2025-01-01 22:12:37.738163,2025-01-01 22:12:44.211830,0 days 00:00:06.473667,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
359,359,0.9465714596275889,2025-01-01 22:12:44.212268,2025-01-01 22:12:54.743072,0 days 00:00:10.530804,3,150,110.0,,,,,,,,,,,195.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
360,360,0.9557205152400042,2025-01-01 22:12:54.743554,2025-01-01 22:12:59.591298,0 days 00:00:04.847744,2,140,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
361,361,0.9624732170186716,2025-01-01 22:12:59.591757,2025-01-01 22:13:04.012204,0 days 00:00:04.420447,2,135,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.9475454661423524,2025-01-01 22:13:04.012653,2025-01-01 22:13:16.303965,0 days 00:00:12.291312,3,135,195.0,,,,,,,,,,,160.0,,,,,,,,6,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
363,363,0.9549998749996528,2025-01-01 22:13:16.304563,2025-01-01 22:13:21.896883,0 days 00:00:05.592320,2,135,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
364,364,0.9400258914911146,2025-01-01 22:13:21.897332,2025-01-01 22:13:28.350210,0 days 00:00:06.452878,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
365,365,0.9557957707289928,2025-01-01 22:13:28.350698,2025-01-01 22:13:33.252177,0 days 00:00:04.901479,2,140,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.9511782357040262,2025-01-01 22:13:33.252638,2025-01-01 22:13:39.636883,0 days 00:00:06.384245,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.9457727391626178,2025-01-01 22:13:39.637324,2025-01-01 22:13:50.029996,0 days 00:00:10.392672,3,150,190.0,,,,,,,,,,,145.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
368,368,0.9574652198107958,2025-01-01 22:13:50.030462,2025-01-01 22:13:55.008284,0 days 00:00:04.977822,2,135,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.9408852649970879,2025-01-01 22:13:55.008741,2025-01-01 22:14:08.719535,0 days 00:00:13.710794,3,140,195.0,,,,,,,,,,,15.0,,,,,,,,6,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
370,370,0.9557983071692108,2025-01-01 22:14:08.720023,2025-01-01 22:14:13.903503,0 days 00:00:05.183480,2,150,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.9363431686218746,2025-01-01 22:14:13.904072,2025-01-01 22:14:20.349305,0 days 00:00:06.445233,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.9507899320530443,2025-01-01 22:14:20.349750,2025-01-01 22:14:25.000795,0 days 00:00:04.651045,2,130,200.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
373,373,0.9490279065092855,2025-01-01 22:14:25.001297,2025-01-01 22:14:36.201558,0 days 00:00:11.200261,3,150,155.0,,,,,,,,,,,170.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
374,374,0.9566637685104681,2025-01-01 22:14:36.202052,2025-01-01 22:14:41.066098,0 days 00:00:04.864046,2,145,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.9333763033175355,2025-01-01 22:14:41.066550,2025-01-01 22:14:47.578238,0 days 00:00:06.511688,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.0,2025-01-01 22:14:47.578673,2025-01-01 22:14:51.902274,0 days 00:00:04.323601,9,140,190.0,,,,,,,,,,,20.0,120.0,110.0,15.0,40.0,160.0,190.0,,6,4.0,,,,,,,,,,,2.0,4.0,3.0,3.0,6.0,2.0,4.0,,COMPLETE
377,377,0.9582710874266984,2025-01-01 22:14:51.902886,2025-01-01 22:14:55.557106,0 days 00:00:03.654220,2,130,105.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
378,378,0.9582633076642224,2025-01-01 22:14:55.557563,2025-01-01 22:15:00.221534,0 days 00:00:04.663971,2,135,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
379,379,0.9396801346801347,2025-01-01 22:15:00.221993,2025-01-01 22:15:05.955494,0 days 00:00:05.733501,2,10,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.9494063926940639,2025-01-01 22:15:05.955940,2025-01-01 22:15:12.410604,0 days 00:00:06.454664,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
381,381,0.9574684178307085,2025-01-01 22:15:12.411034,2025-01-01 22:15:22.407861,0 days 00:00:09.996827,3,155,185.0,,,,,,,,,,,115.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
382,382,0.9541321164227281,2025-01-01 22:15:22.408450,2025-01-01 22:15:27.660319,0 days 00:00:05.251869,2,160,200.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.9699301950957581,2025-01-01 22:15:27.660829,2025-01-01 22:15:32.270329,0 days 00:00:04.609500,2,140,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
384,384,0.9516665324070345,2025-01-01 22:15:32.270799,2025-01-01 22:15:40.057289,0 days 00:00:07.786490,3,140,160.0,,,,,,,,,,,70.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
385,385,0.9649530626351819,2025-01-01 22:15:40.057792,2025-01-01 22:15:44.879669,0 days 00:00:04.821877,2,150,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.9421942165191723,2025-01-01 22:15:44.880135,2025-01-01 22:15:51.392373,0 days 00:00:06.512238,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
387,387,0.9524636326198983,2025-01-01 22:15:51.392811,2025-01-01 22:15:56.492259,0 days 00:00:05.099448,2,150,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.9640936730488969,2025-01-01 22:15:56.492714,2025-01-01 22:16:00.868063,0 days 00:00:04.375349,2,155,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.9549998749996528,2025-01-01 22:16:00.868520,2025-01-01 22:16:12.074342,0 days 00:00:11.205822,3,160,90.0,,,,,,,,,,,190.0,,,,,,,,6,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
390,390,0.9532604787665448,2025-01-01 22:16:12.074826,2025-01-01 22:16:17.032898,0 days 00:00:04.958072,2,165,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
391,391,0.9402688486265343,2025-01-01 22:16:17.033454,2025-01-01 22:16:23.512199,0 days 00:00:06.478745,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.9583332175922711,2025-01-01 22:16:23.512638,2025-01-01 22:16:28.007370,0 days 00:00:04.494732,2,130,100.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
393,393,0.9520544055427776,2025-01-01 22:16:28.007873,2025-01-01 22:16:34.358020,0 days 00:00:06.350147,1,85,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.9616657083093744,2025-01-01 22:16:34.358457,2025-01-01 22:16:40.022727,0 days 00:00:05.664270,2,170,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.9591318864774624,2025-01-01 22:16:40.023194,2025-01-01 22:16:45.425339,0 days 00:00:05.402145,3,155,90.0,,,,,,,,,,,130.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
396,396,0.9633317036312725,2025-01-01 22:16:45.425799,2025-01-01 22:16:50.013027,0 days 00:00:04.587228,2,130,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.9608013355592655,2025-01-01 22:16:50.013479,2025-01-01 22:16:55.298344,0 days 00:00:05.284865,2,135,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.9515764008116123,2025-01-01 22:16:55.298805,2025-01-01 22:17:03.225142,0 days 00:00:07.926337,3,160,170.0,,,,,,,,,,,30.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
399,399,0.9549998749996528,2025-01-01 22:17:03.225628,2025-01-01 22:17:08.222674,0 days 00:00:04.997046,2,145,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.9232535756926001,2025-01-01 22:17:08.223111,2025-01-01 22:17:13.557711,0 days 00:00:05.334600,1,130,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.9456954455865685,2025-01-01 22:17:13.558151,2025-01-01 22:17:26.223762,0 days 00:00:12.665611,3,140,170.0,,,,,,,,,,,120.0,,,,,,,,6,5.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
402,402,0.96,2025-01-01 22:17:26.224367,2025-01-01 22:17:31.215611,0 days 00:00:04.991244,2,155,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
403,403,0.9492115786729673,2025-01-01 22:17:31.216131,2025-01-01 22:17:38.016503,0 days 00:00:06.800372,2,125,160.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
404,404,0.9449647161753025,2025-01-01 22:17:38.016967,2025-01-01 22:17:44.499297,0 days 00:00:06.482330,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
405,405,0.9591360869032911,2025-01-01 22:17:44.499758,2025-01-01 22:17:49.341648,0 days 00:00:04.841890,2,150,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.9516633099520799,2025-01-01 22:17:49.342105,2025-01-01 22:18:01.649099,0 days 00:00:12.306994,3,145,150.0,,,,,,,,,,,105.0,,,,,,,,6,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
407,407,0.9549153827287119,2025-01-01 22:18:01.649588,2025-01-01 22:18:05.989907,0 days 00:00:04.340319,2,140,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
408,408,0.9520544055427776,2025-01-01 22:18:05.990368,2025-01-01 22:18:12.283316,0 days 00:00:06.292948,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.9583203697942131,2025-01-01 22:18:12.283766,2025-01-01 22:18:16.796500,0 days 00:00:04.512734,2,155,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
410,410,0.9449647161753025,2025-01-01 22:18:16.796957,2025-01-01 22:18:23.248229,0 days 00:00:06.451272,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.9491235392320534,2025-01-01 22:18:23.248799,2025-01-01 22:18:28.444299,0 days 00:00:05.195500,2,140,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
412,412,0.9542066234421711,2025-01-01 22:18:28.444767,2025-01-01 22:18:33.275164,0 days 00:00:04.830397,2,150,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.0,2025-01-01 22:18:33.275682,2025-01-01 22:18:36.649507,0 days 00:00:03.373825,3,105,150.0,,,,,,,,,,,180.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
414,414,0.0,2025-01-01 22:18:36.649984,2025-01-01 22:18:46.165855,0 days 00:00:09.515871,12,155,175.0,180.0,120.0,,,,,,,,,15.0,160.0,125.0,165.0,125.0,45.0,140.0,65.0,6,4.0,6.0,2.0,,,,,,,,,4.0,6.0,4.0,4.0,5.0,5.0,6.0,3.0,COMPLETE
415,415,0.9557983071692108,2025-01-01 22:18:46.166502,2025-01-01 22:18:50.914877,0 days 00:00:04.748375,2,145,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
416,416,0.9549219620958751,2025-01-01 22:18:50.915337,2025-01-01 22:18:57.101361,0 days 00:00:06.186024,3,135,165.0,,,,,,,,,,,5.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
417,417,0.9599383495402694,2025-01-01 22:18:57.101845,2025-01-01 22:19:02.610743,0 days 00:00:05.508898,2,125,50.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
418,418,0.9429804158719821,2025-01-01 22:19:02.611199,2025-01-01 22:19:09.082526,0 days 00:00:06.471327,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
419,419,0.9566666666666667,2025-01-01 22:19:09.082970,2025-01-01 22:19:14.350007,0 days 00:00:05.267037,2,150,80.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
420,420,0.9491235392320534,2025-01-01 22:19:14.350467,2025-01-01 22:19:22.964150,0 days 00:00:08.613683,3,140,190.0,,,,,,,,,,,140.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
421,421,0.9533328148090534,2025-01-01 22:19:22.964774,2025-01-01 22:19:28.252507,0 days 00:00:05.287733,2,160,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.9421920352954836,2025-01-01 22:19:28.252979,2025-01-01 22:19:34.609969,0 days 00:00:06.356990,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
