,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
322,322,0.0,2025-01-01 07:31:21.051908,2025-01-01 07:31:23.935029,0 days 00:00:02.883121,6,145,195.0,,,,,,,,,,,45.0,180.0,10.0,135.0,,,,,2,2.0,,,,,,,,,,,3.0,4.0,3.0,2.0,,,,,COMPLETE
323,323,0.8548009367681498,2025-01-01 07:31:23.935544,2025-01-01 07:31:28.393610,0 days 00:00:04.458066,2,165,185.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
324,324,0.8572639909553419,2025-01-01 07:31:28.394207,2025-01-01 07:31:31.450956,0 days 00:00:03.056749,1,115,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
325,325,0.8225344782721832,2025-01-01 07:31:31.451393,2025-01-01 07:31:36.841588,0 days 00:00:05.390195,3,190,165.0,,,,,,,,,,,190.0,,,,,,,,2,2.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
326,326,0.80625,2025-01-01 07:31:36.842057,2025-01-01 07:31:40.931543,0 days 00:00:04.089486,2,180,60.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.0,2025-01-01 07:31:40.932001,2025-01-01 07:31:43.463570,0 days 00:00:02.531569,4,155,80.0,,,,,,,,,,,155.0,115.0,,,,,,,2,2.0,,,,,,,,,,,6.0,3.0,,,,,,,COMPLETE
328,328,0.8452380952380952,2025-01-01 07:31:43.464067,2025-01-01 07:31:47.851984,0 days 00:00:04.387917,2,140,125.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.8202898550724638,2025-01-01 07:31:47.852424,2025-01-01 07:31:52.901028,0 days 00:00:05.048604,3,175,65.0,,,,,,,,,,,145.0,,,,,,,,5,2.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
330,330,0.8696969696969696,2025-01-01 07:31:52.901489,2025-01-01 07:31:55.817573,0 days 00:00:02.916084,1,165,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
331,331,0.87042842215256,2025-01-01 07:31:55.817979,2025-01-01 07:31:59.916389,0 days 00:00:04.098410,2,125,95.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.8214192196910186,2025-01-01 07:31:59.916842,2025-01-01 07:32:05.068562,0 days 00:00:05.151720,3,185,80.0,,,,,,,,,,,160.0,,,,,,,,4,2.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
333,333,0.0,2025-01-01 07:32:05.069027,2025-01-01 07:32:08.816867,0 days 00:00:03.747840,5,10,190.0,,,,,,,,,,,195.0,165.0,35.0,,,,,,2,4.0,,,,,,,,,,,5.0,5.0,6.0,,,,,,COMPLETE
334,334,0.8225344782721832,2025-01-01 07:32:08.817399,2025-01-01 07:32:12.490319,0 days 00:00:03.672920,2,135,85.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.7639257294429709,2025-01-01 07:32:12.490774,2025-01-01 07:32:20.045203,0 days 00:00:07.554429,4,180,70.0,,,,,,,,,,,25.0,190.0,,,,,,,2,3.0,,,,,,,,,,,3.0,2.0,,,,,,,COMPLETE
336,336,0.8548009367681498,2025-01-01 07:32:20.045697,2025-01-01 07:32:25.166859,0 days 00:00:05.121162,3,120,175.0,,,,,,,,,,,125.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
337,337,0.8225344782721832,2025-01-01 07:32:25.167325,2025-01-01 07:32:29.065925,0 days 00:00:03.898600,2,170,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
338,338,0.8572639909553419,2025-01-01 07:32:29.066508,2025-01-01 07:32:31.929334,0 days 00:00:02.862826,1,140,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.8286546610169492,2025-01-01 07:32:31.929783,2025-01-01 07:32:37.603948,0 days 00:00:05.674165,3,180,75.0,,,,,,,,,,,170.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
340,340,0.8320512820512821,2025-01-01 07:32:37.604408,2025-01-01 07:32:41.051647,0 days 00:00:03.447239,2,115,185.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
341,341,0.7704301075268818,2025-01-01 07:32:41.052085,2025-01-01 07:32:46.572551,0 days 00:00:05.520466,3,150,80.0,,,,,,,,,,,185.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
342,342,0.8696969696969696,2025-01-01 07:32:46.573033,2025-01-01 07:32:49.609026,0 days 00:00:03.035993,1,125,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
343,343,0.8064516129032258,2025-01-01 07:32:49.609436,2025-01-01 07:32:53.012052,0 days 00:00:03.402616,2,105,110.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.8126984126984127,2025-01-01 07:32:53.012493,2025-01-01 07:32:57.141431,0 days 00:00:04.128938,2,190,180.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.7902680197762164,2025-01-01 07:32:57.141885,2025-01-01 07:33:01.797319,0 days 00:00:04.655434,3,135,170.0,,,,,,,,,,,165.0,,,,,,,,2,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
346,346,0.8225344782721832,2025-01-01 07:33:01.797799,2025-01-01 07:33:05.266437,0 days 00:00:03.468638,2,175,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.0,2025-01-01 07:33:05.266903,2025-01-01 07:33:07.397362,0 days 00:00:02.130459,4,120,65.0,,,,,,,,,,,180.0,55.0,,,,,,,2,2.0,,,,,,,,,,,2.0,5.0,,,,,,,COMPLETE
348,348,0.8708333333333333,2025-01-01 07:33:07.397847,2025-01-01 07:33:11.469090,0 days 00:00:04.071243,2,70,80.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.8221642764015646,2025-01-01 07:33:11.469542,2025-01-01 07:33:16.528904,0 days 00:00:05.059362,3,170,175.0,,,,,,,,,,,195.0,,,,,,,,2,2.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
350,350,0.0,2025-01-01 07:33:16.529375,2025-01-01 07:33:22.109115,0 days 00:00:05.579740,9,185,70.0,,,,,,,,,,,140.0,65.0,115.0,175.0,115.0,130.0,160.0,,2,4.0,,,,,,,,,,,5.0,6.0,3.0,4.0,3.0,2.0,5.0,,COMPLETE
351,351,0.850389321468298,2025-01-01 07:33:22.109775,2025-01-01 07:33:25.833512,0 days 00:00:03.723737,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.8064516129032258,2025-01-01 07:33:25.833920,2025-01-01 07:33:30.242511,0 days 00:00:04.408591,2,110,85.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.7741935483870968,2025-01-01 07:33:30.243094,2025-01-01 07:33:34.321780,0 days 00:00:04.078686,3,155,95.0,,,,,,,,,,,175.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
354,354,0.7960805084745763,2025-01-01 07:33:34.322249,2025-01-01 07:33:38.038012,0 days 00:00:03.715763,2,175,75.0,,,,,,,,,,,,,,,,,,,2,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
355,355,0.8385416666666667,2025-01-01 07:33:38.038451,2025-01-01 07:33:43.743017,0 days 00:00:05.704566,3,125,190.0,,,,,,,,,,,180.0,,,,,,,,4,5.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
356,356,0.8385416666666667,2025-01-01 07:33:43.743508,2025-01-01 07:33:48.108151,0 days 00:00:04.364643,2,175,55.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.7416666666666667,2025-01-01 07:33:48.108607,2025-01-01 07:33:52.112238,0 days 00:00:04.003631,2,25,85.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
358,358,0.7580015612802498,2025-01-01 07:33:52.112695,2025-01-01 07:33:56.885237,0 days 00:00:04.772542,3,195,180.0,,,,,,,,,,,15.0,,,,,,,,3,2.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
359,359,0.8499583217560434,2025-01-01 07:33:56.885705,2025-01-01 07:33:59.734362,0 days 00:00:02.848657,1,140,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
360,360,0.0,2025-01-01 07:33:59.734776,2025-01-01 07:34:02.151808,0 days 00:00:02.417032,4,115,90.0,,,,,,,,,,,65.0,95.0,,,,,,,2,4.0,,,,,,,,,,,2.0,4.0,,,,,,,COMPLETE
361,361,0.8617133791644632,2025-01-01 07:34:02.152292,2025-01-01 07:34:06.278514,0 days 00:00:04.126222,2,145,165.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.8380355276907001,2025-01-01 07:34:06.278971,2025-01-01 07:34:10.581191,0 days 00:00:04.302220,3,160,70.0,,,,,,,,,,,155.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
363,363,0.80625,2025-01-01 07:34:10.581657,2025-01-01 07:34:15.490059,0 days 00:00:04.908402,3,180,80.0,,,,,,,,,,,190.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
364,364,0.8225344782721832,2025-01-01 07:34:15.490525,2025-01-01 07:34:19.613807,0 days 00:00:04.123282,2,135,185.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
365,365,0.8696969696969696,2025-01-01 07:34:19.614251,2025-01-01 07:34:22.929503,0 days 00:00:03.315252,1,190,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.8056426332288402,2025-01-01 07:34:22.929931,2025-01-01 07:34:26.443443,0 days 00:00:03.513512,2,170,75.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.0,2025-01-01 07:34:26.443904,2025-01-01 07:34:28.755941,0 days 00:00:02.312037,4,130,80.0,,,,,,,,,,,200.0,130.0,,,,,,,2,2.0,,,,,,,,,,,6.0,2.0,,,,,,,COMPLETE
368,368,0.7720588235294117,2025-01-01 07:34:28.756570,2025-01-01 07:34:34.304199,0 days 00:00:05.547629,3,185,60.0,,,,,,,,,,,55.0,,,,,,,,2,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
369,369,0.8548009367681498,2025-01-01 07:34:34.304708,2025-01-01 07:34:37.931094,0 days 00:00:03.626386,2,120,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
370,370,0.8696969696969696,2025-01-01 07:34:37.931550,2025-01-01 07:34:40.859981,0 days 00:00:02.928431,1,150,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.7704918032786885,2025-01-01 07:34:40.860400,2025-01-01 07:34:46.717944,0 days 00:00:05.857544,3,125,70.0,,,,,,,,,,,70.0,,,,,,,,2,2.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
372,372,0.861904761904762,2025-01-01 07:34:46.718437,2025-01-01 07:34:49.436891,0 days 00:00:02.718454,1,100,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
373,373,0.8385416666666667,2025-01-01 07:34:49.437275,2025-01-01 07:34:54.781941,0 days 00:00:05.344666,2,180,170.0,,,,,,,,,,,,,,,,,,,2,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
374,374,0.0,2025-01-01 07:34:54.782388,2025-01-01 07:34:59.002473,0 days 00:00:04.220085,7,140,100.0,,,,,,,,,,,130.0,140.0,85.0,185.0,90.0,,,,2,4.0,,,,,,,,,,,2.0,4.0,2.0,5.0,6.0,,,,COMPLETE
375,375,0.80625,2025-01-01 07:34:59.003059,2025-01-01 07:35:03.411129,0 days 00:00:04.408070,2,175,85.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.8221642764015646,2025-01-01 07:35:03.411581,2025-01-01 07:35:08.374413,0 days 00:00:04.962832,3,185,75.0,,,,,,,,,,,170.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
377,377,0.7739583333333333,2025-01-01 07:35:08.374879,2025-01-01 07:35:12.018031,0 days 00:00:03.643152,2,115,155.0,,,,,,,,,,,,,,,,,,,2,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
378,378,0.8544980443285528,2025-01-01 07:35:12.018451,2025-01-01 07:35:17.208527,0 days 00:00:05.190076,3,170,175.0,,,,,,,,,,,80.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
379,379,0.7902680197762164,2025-01-01 07:35:17.208983,2025-01-01 07:35:20.631266,0 days 00:00:03.422283,2,160,180.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.8501567398119122,2025-01-01 07:35:20.631712,2025-01-01 07:35:23.385472,0 days 00:00:02.753760,1,110,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
381,381,0.0,2025-01-01 07:35:23.385901,2025-01-01 07:35:26.563439,0 days 00:00:03.177538,4,125,185.0,,,,,,,,,,,115.0,110.0,,,,,,,2,4.0,,,,,,,,,,,3.0,3.0,,,,,,,COMPLETE
382,382,0.8130618720253834,2025-01-01 07:35:26.563916,2025-01-01 07:35:32.192148,0 days 00:00:05.628232,3,135,65.0,,,,,,,,,,,165.0,,,,,,,,2,2.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
383,383,0.7732497387669801,2025-01-01 07:35:32.192774,2025-01-01 07:35:37.346447,0 days 00:00:05.153673,3,165,200.0,,,,,,,,,,,135.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
384,384,0.8544980443285528,2025-01-01 07:35:37.346919,2025-01-01 07:35:40.978051,0 days 00:00:03.631132,2,120,85.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.8708333333333333,2025-01-01 07:35:40.978469,2025-01-01 07:35:45.102868,0 days 00:00:04.124399,2,130,80.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.829190904283448,2025-01-01 07:35:45.103324,2025-01-01 07:35:49.656744,0 days 00:00:04.553420,3,175,70.0,,,,,,,,,,,150.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
387,387,0.802801724137931,2025-01-01 07:35:49.657215,2025-01-01 07:35:54.219058,0 days 00:00:04.561843,2,190,95.0,,,,,,,,,,,,,,,,,,,2,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.8572639909553419,2025-01-01 07:35:54.219512,2025-01-01 07:35:57.118929,0 days 00:00:02.899417,1,145,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.0,2025-01-01 07:35:57.119393,2025-01-01 07:35:59.721986,0 days 00:00:02.602593,4,180,75.0,,,,,,,,,,,195.0,155.0,,,,,,,2,4.0,,,,,,,,,,,2.0,6.0,,,,,,,COMPLETE
390,390,0.0,2025-01-01 07:35:59.722455,2025-01-01 07:36:09.759545,0 days 00:00:10.037090,16,135,190.0,175.0,25.0,170.0,100.0,120.0,150.0,,,,,175.0,35.0,160.0,150.0,150.0,105.0,20.0,20.0,2,2.0,2.0,4.0,5.0,2.0,6.0,5.0,,,,,3.0,5.0,5.0,6.0,4.0,5.0,2.0,5.0,COMPLETE
391,391,0.845603813559322,2025-01-01 07:36:09.760360,2025-01-01 07:36:14.180528,0 days 00:00:04.420168,2,185,80.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.0,2025-01-01 07:36:14.180975,2025-01-01 07:36:16.708715,0 days 00:00:02.527740,3,125,175.0,,,,,,,,,,,190.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
393,393,0.8360215053763441,2025-01-01 07:36:16.709156,2025-01-01 07:36:21.889567,0 days 00:00:05.180411,3,170,90.0,,,,,,,,,,,185.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
394,394,0.8544980443285528,2025-01-01 07:36:21.890038,2025-01-01 07:36:25.633284,0 days 00:00:03.743246,2,175,75.0,,,,,,,,,,,,,,,,,,,2,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.8696969696969696,2025-01-01 07:36:25.633730,2025-01-01 07:36:28.477607,0 days 00:00:02.843877,1,155,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.7960805084745763,2025-01-01 07:36:28.478005,2025-01-01 07:36:31.883291,0 days 00:00:03.405286,2,140,85.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.8364272262577347,2025-01-01 07:36:31.883748,2025-01-01 07:36:36.037511,0 days 00:00:04.153763,2,180,185.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.7641459545214172,2025-01-01 07:36:36.038081,2025-01-01 07:36:41.639193,0 days 00:00:05.601112,3,130,80.0,,,,,,,,,,,160.0,,,,,,,,6,2.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
399,399,0.8548009367681498,2025-01-01 07:36:41.639668,2025-01-01 07:36:45.460610,0 days 00:00:03.820942,2,115,195.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.0,2025-01-01 07:36:45.461074,2025-01-01 07:36:48.436925,0 days 00:00:02.975851,5,165,65.0,,,,,,,,,,,180.0,75.0,50.0,,,,,,4,2.0,,,,,,,,,,,3.0,3.0,6.0,,,,,,COMPLETE
401,401,0.7472089314194577,2025-01-01 07:36:48.437431,2025-01-01 07:36:53.687156,0 days 00:00:05.249725,3,120,85.0,,,,,,,,,,,40.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
402,402,0.8696969696969696,2025-01-01 07:36:53.687637,2025-01-01 07:36:56.607802,0 days 00:00:02.920165,1,190,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
403,403,0.8385416666666667,2025-01-01 07:36:56.608204,2025-01-01 07:37:01.712728,0 days 00:00:05.104524,3,195,180.0,,,,,,,,,,,170.0,,,,,,,,2,2.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
404,404,0.0,2025-01-01 07:37:01.713191,2025-01-01 07:37:08.742124,0 days 00:00:07.028933,13,150,135.0,65.0,80.0,85.0,,,,,,,,160.0,25.0,65.0,35.0,130.0,20.0,50.0,180.0,2,3.0,4.0,3.0,2.0,,,,,,,,2.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,COMPLETE
405,405,0.8225344782721832,2025-01-01 07:37:08.742859,2025-01-01 07:37:13.160104,0 days 00:00:04.417245,2,130,170.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.0,2025-01-01 07:37:13.160553,2025-01-01 07:37:14.862274,0 days 00:00:01.701721,4,110,105.0,,,,,,,,,,,180.0,90.0,,,,,,,2,2.0,,,,,,,,,,,2.0,2.0,,,,,,,COMPLETE
407,407,0.8708333333333333,2025-01-01 07:37:14.862744,2025-01-01 07:37:19.275569,0 days 00:00:04.412825,2,180,75.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
408,408,0.859212684527064,2025-01-01 07:37:19.276015,2025-01-01 07:37:22.309430,0 days 00:00:03.033415,1,140,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.8225344782721832,2025-01-01 07:37:22.309853,2025-01-01 07:37:28.972157,0 days 00:00:06.662304,3,170,90.0,,,,,,,,,,,145.0,,,,,,,,2,5.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
410,410,0.8548009367681498,2025-01-01 07:37:28.972642,2025-01-01 07:37:32.428448,0 days 00:00:03.455806,2,185,160.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.8380355276907001,2025-01-01 07:37:32.428908,2025-01-01 07:37:38.302815,0 days 00:00:05.873907,3,120,70.0,,,,,,,,,,,155.0,,,,,,,,2,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
412,412,0.7574967405475881,2025-01-01 07:37:38.303289,2025-01-01 07:37:41.985565,0 days 00:00:03.682276,2,160,95.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.845603813559322,2025-01-01 07:37:41.986154,2025-01-01 07:37:47.357467,0 days 00:00:05.371313,3,135,180.0,,,,,,,,,,,190.0,,,,,,,,5,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
414,414,0.8064516129032258,2025-01-01 07:37:47.357959,2025-01-01 07:37:51.490290,0 days 00:00:04.132331,2,175,80.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
415,415,0.0,2025-01-01 07:37:51.490752,2025-01-01 07:37:54.872676,0 days 00:00:03.381924,4,125,115.0,,,,,,,,,,,75.0,195.0,,,,,,,2,2.0,,,,,,,,,,,6.0,5.0,,,,,,,COMPLETE
416,416,0.8696969696969696,2025-01-01 07:37:54.873179,2025-01-01 07:37:57.506675,0 days 00:00:02.633496,1,180,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
417,417,0.80625,2025-01-01 07:37:57.507085,2025-01-01 07:38:01.606257,0 days 00:00:04.099172,2,145,85.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
418,418,0.0,2025-01-01 07:38:01.606707,2025-01-01 07:38:09.259404,0 days 00:00:07.652697,12,170,175.0,100.0,200.0,,,,,,,,,165.0,45.0,180.0,5.0,170.0,180.0,165.0,115.0,2,3.0,6.0,5.0,,,,,,,,,2.0,6.0,5.0,5.0,4.0,6.0,2.0,3.0,COMPLETE
419,419,0.8548009367681498,2025-01-01 07:38:09.260129,2025-01-01 07:38:12.928727,0 days 00:00:03.668598,2,130,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
420,420,0.8225344782721832,2025-01-01 07:38:12.929175,2025-01-01 07:38:18.473864,0 days 00:00:05.544689,3,165,65.0,,,,,,,,,,,200.0,,,,,,,,2,2.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
421,421,0.8572639909553419,2025-01-01 07:38:18.474336,2025-01-01 07:38:21.893099,0 days 00:00:03.418763,1,115,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.8064516129032258,2025-01-01 07:38:21.893524,2025-01-01 07:38:25.566157,0 days 00:00:03.672633,2,185,185.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
423,423,0.8225344782721832,2025-01-01 07:38:25.566612,2025-01-01 07:38:30.704169,0 days 00:00:05.137557,3,105,145.0,,,,,,,,,,,125.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
424,424,0.80625,2025-01-01 07:38:30.704655,2025-01-01 07:38:34.344577,0 days 00:00:03.639922,2,125,70.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
425,425,0.7889499869075673,2025-01-01 07:38:34.345026,2025-01-01 07:38:40.584988,0 days 00:00:06.239962,3,155,80.0,,,,,,,,,,,50.0,,,,,,,,2,6.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
426,426,0.8380355276907001,2025-01-01 07:38:40.585623,2025-01-01 07:38:45.059774,0 days 00:00:04.474151,2,175,75.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
427,427,0.8696969696969696,2025-01-01 07:38:45.060237,2025-01-01 07:38:48.240796,0 days 00:00:03.180559,1,135,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
428,428,0.8091787439613527,2025-01-01 07:38:48.241219,2025-01-01 07:38:53.213493,0 days 00:00:04.972274,3,195,85.0,,,,,,,,,,,175.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
429,429,0.8385416666666667,2025-01-01 07:38:53.213969,2025-01-01 07:38:57.493370,0 days 00:00:04.279401,2,120,170.0,,,,,,,,,,,,,,,,,,,4,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
430,430,0.0,2025-01-01 07:38:57.493856,2025-01-01 07:39:01.408860,0 days 00:00:03.915004,8,190,95.0,,,,,,,,,,,185.0,170.0,105.0,165.0,15.0,165.0,,,2,4.0,,,,,,,,,,,2.0,3.0,2.0,4.0,3.0,3.0,,,COMPLETE
431,431,0.8548009367681498,2025-01-01 07:39:01.409452,2025-01-01 07:39:05.802880,0 days 00:00:04.393428,3,140,75.0,,,,,,,,,,,120.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
432,432,0.7898305084745763,2025-01-01 07:39:05.803355,2025-01-01 07:39:12.303881,0 days 00:00:06.500526,4,165,185.0,,,,,,,,,,,170.0,10.0,,,,,,,2,4.0,,,,,,,,,,,4.0,2.0,,,,,,,COMPLETE
433,433,0.8385416666666667,2025-01-01 07:39:12.304388,2025-01-01 07:39:15.930581,0 days 00:00:03.626193,2,130,80.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
434,434,0.8385416666666667,2025-01-01 07:39:15.931040,2025-01-01 07:39:20.095801,0 days 00:00:04.164761,2,175,100.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
