,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
300,300,0.8212005108556832,2025-01-01 10:14:54.776953,2025-01-01 10:14:59.688208,0 days 00:00:04.911255,2,145,100.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.8227642276422764,2025-01-01 10:14:59.688676,2025-01-01 10:15:02.603144,0 days 00:00:02.914468,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.8364327630382676,2025-01-01 10:15:02.603548,2025-01-01 10:15:07.514738,0 days 00:00:04.911190,2,85,120.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.8152542372881356,2025-01-01 10:15:07.515151,2025-01-01 10:15:13.958061,0 days 00:00:06.442910,3,85,90.0,,,,,,,,,,,10.0,,,,,,,,6,5.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
304,304,0.8925487687879757,2025-01-01 10:15:13.958635,2025-01-01 10:15:18.278287,0 days 00:00:04.319652,2,125,180.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.771902700474129,2025-01-01 10:15:18.278702,2025-01-01 10:15:21.476371,0 days 00:00:03.197669,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.788888888888889,2025-01-01 10:15:21.476764,2025-01-01 10:15:25.815711,0 days 00:00:04.338947,2,130,170.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.8251247384516337,2025-01-01 10:15:25.816116,2025-01-01 10:15:29.708200,0 days 00:00:03.892084,2,10,180.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.8009090909090909,2025-01-01 10:15:29.708617,2025-01-01 10:15:32.538318,0 days 00:00:02.829701,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.7801932367149759,2025-01-01 10:15:32.538738,2025-01-01 10:15:36.926801,0 days 00:00:04.388063,2,115,150.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.7994009484982112,2025-01-01 10:15:36.927205,2025-01-01 10:15:41.290867,0 days 00:00:04.363662,2,110,175.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.8303436179542374,2025-01-01 10:15:41.291283,2025-01-01 10:15:48.448402,0 days 00:00:07.157119,3,115,190.0,,,,,,,,,,,190.0,,,,,,,,6,3.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
312,312,0.7621117012715275,2025-01-01 10:15:48.448851,2025-01-01 10:15:55.070772,0 days 00:00:06.621921,3,135,105.0,,,,,,,,,,,170.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
313,313,0.8260869565217391,2025-01-01 10:15:55.071205,2025-01-01 10:15:59.430691,0 days 00:00:04.359486,2,125,155.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.0,2025-01-01 10:15:59.431109,2025-01-01 10:16:03.813985,0 days 00:00:04.382876,7,120,180.0,,,,,,,,,,,180.0,40.0,50.0,125.0,50.0,,,,4,3.0,,,,,,,,,,,5.0,6.0,6.0,2.0,2.0,,,,COMPLETE
315,315,0.8303436179542374,2025-01-01 10:16:03.814532,2025-01-01 10:16:10.404261,0 days 00:00:06.589729,3,130,115.0,,,,,,,,,,,155.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
316,316,0.852012882447665,2025-01-01 10:16:10.404705,2025-01-01 10:16:15.317062,0 days 00:00:04.912357,2,115,185.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.8107142857142857,2025-01-01 10:16:15.317525,2025-01-01 10:16:20.252911,0 days 00:00:04.935386,2,115,185.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.7099901816396661,2025-01-01 10:16:20.253325,2025-01-01 10:16:24.006580,0 days 00:00:03.753255,1,110,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.8213716108452951,2025-01-01 10:16:24.006966,2025-01-01 10:16:31.248707,0 days 00:00:07.241741,3,120,145.0,,,,,,,,,,,175.0,,,,,,,,6,5.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
320,320,0.8430709802028006,2025-01-01 10:16:31.249284,2025-01-01 10:16:36.066302,0 days 00:00:04.817018,2,110,185.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.0,2025-01-01 10:16:36.066729,2025-01-01 10:16:41.278375,0 days 00:00:05.211646,10,105,200.0,,,,,,,,,,,45.0,5.0,105.0,145.0,160.0,35.0,85.0,125.0,6,5.0,,,,,,,,,,,5.0,6.0,3.0,3.0,5.0,3.0,4.0,5.0,COMPLETE
322,322,0.8035087719298246,2025-01-01 10:16:41.278996,2025-01-01 10:16:47.730685,0 days 00:00:06.451689,3,115,195.0,,,,,,,,,,,145.0,,,,,,,,6,5.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
323,323,0.7789320388349514,2025-01-01 10:16:47.731132,2025-01-01 10:16:49.882798,0 days 00:00:02.151666,1,125,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
324,324,0.8392344497607656,2025-01-01 10:16:49.883186,2025-01-01 10:16:54.768449,0 days 00:00:04.885263,2,120,165.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
325,325,0.8161196911196911,2025-01-01 10:16:54.768874,2025-01-01 10:17:00.665176,0 days 00:00:05.896302,3,110,190.0,,,,,,,,,,,185.0,,,,,,,,4,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
326,326,0.857097288676236,2025-01-01 10:17:00.665620,2025-01-01 10:17:05.174979,0 days 00:00:04.509359,2,140,120.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.8270502645502645,2025-01-01 10:17:05.175394,2025-01-01 10:17:10.117092,0 days 00:00:04.941698,2,140,110.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.0,2025-01-01 10:17:10.117516,2025-01-01 10:17:23.264033,0 days 00:00:13.146517,19,130,120.0,80.0,125.0,30.0,40.0,140.0,155.0,120.0,200.0,15.0,,25.0,25.0,175.0,20.0,200.0,150.0,165.0,65.0,6,2.0,2.0,5.0,6.0,5.0,5.0,5.0,3.0,2.0,6.0,,5.0,5.0,5.0,6.0,6.0,4.0,6.0,3.0,COMPLETE
329,329,0.7578914141414141,2025-01-01 10:17:23.264903,2025-01-01 10:17:26.165654,0 days 00:00:02.900751,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
330,330,0.8250201126307322,2025-01-01 10:17:26.166042,2025-01-01 10:17:30.494304,0 days 00:00:04.328262,2,140,120.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
331,331,0.8430709802028006,2025-01-01 10:17:30.495418,2025-01-01 10:17:35.440401,0 days 00:00:04.944983,2,145,115.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.8429605792437651,2025-01-01 10:17:35.440826,2025-01-01 10:17:39.534261,0 days 00:00:04.093435,2,135,110.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.7967924528301886,2025-01-01 10:17:39.534683,2025-01-01 10:17:42.995722,0 days 00:00:03.461039,1,105,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.8198051948051948,2025-01-01 10:17:42.996107,2025-01-01 10:17:47.067883,0 days 00:00:04.071776,2,115,105.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.8213716108452951,2025-01-01 10:17:47.068426,2025-01-01 10:17:54.231028,0 days 00:00:07.162602,3,100,200.0,,,,,,,,,,,50.0,,,,,,,,6,5.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
336,336,0.8482021844853703,2025-01-01 10:17:54.231470,2025-01-01 10:17:58.064580,0 days 00:00:03.833110,2,110,185.0,,,,,,,,,,,,,,,,,,,3,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.8303436179542374,2025-01-01 10:17:58.064991,2025-01-01 10:18:05.493506,0 days 00:00:07.428515,3,105,115.0,,,,,,,,,,,40.0,,,,,,,,6,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
338,338,0.6473684210526316,2025-01-01 10:18:05.493952,2025-01-01 10:18:08.136804,0 days 00:00:02.642852,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.7891391794046662,2025-01-01 10:18:08.137197,2025-01-01 10:18:12.171829,0 days 00:00:04.034632,2,115,125.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
340,340,0.0,2025-01-01 10:18:12.172243,2025-01-01 10:18:15.370562,0 days 00:00:03.198319,4,95,195.0,,,,,,,,,,,200.0,180.0,,,,,,,5,4.0,,,,,,,,,,,5.0,5.0,,,,,,,COMPLETE
341,341,0.8159504265250281,2025-01-01 10:18:15.371030,2025-01-01 10:18:21.893591,0 days 00:00:06.522561,3,135,120.0,,,,,,,,,,,10.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
342,342,0.8509591736350222,2025-01-01 10:18:21.894036,2025-01-01 10:18:26.814833,0 days 00:00:04.920797,2,145,190.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
343,343,0.8340572715572716,2025-01-01 10:18:26.815256,2025-01-01 10:18:34.207826,0 days 00:00:07.392570,3,145,180.0,,,,,,,,,,,55.0,,,,,,,,6,5.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
344,344,0.8468468468468469,2025-01-01 10:18:34.208280,2025-01-01 10:18:39.160924,0 days 00:00:04.952644,2,145,190.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.7641414141414141,2025-01-01 10:18:39.161346,2025-01-01 10:18:42.353330,0 days 00:00:03.191984,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.8017857142857143,2025-01-01 10:18:42.353732,2025-01-01 10:18:47.069976,0 days 00:00:04.716244,2,135,190.0,,,,,,,,,,,,,,,,,,,3,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.8519948519948519,2025-01-01 10:18:47.070457,2025-01-01 10:18:54.863061,0 days 00:00:07.792604,3,155,185.0,,,,,,,,,,,35.0,,,,,,,,6,5.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
348,348,0.852012882447665,2025-01-01 10:18:54.863520,2025-01-01 10:19:02.738072,0 days 00:00:07.874552,3,155,185.0,,,,,,,,,,,35.0,,,,,,,,6,5.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
349,349,0.7658520743687587,2025-01-01 10:19:02.738661,2025-01-01 10:19:14.133561,0 days 00:00:11.394900,4,160,185.0,,,,,,,,,,,35.0,50.0,,,,,,,6,5.0,,,,,,,,,,,6.0,6.0,,,,,,,COMPLETE
350,350,0.7802896218825423,2025-01-01 10:19:14.134060,2025-01-01 10:19:25.258873,0 days 00:00:11.124813,4,150,180.0,,,,,,,,,,,35.0,70.0,,,,,,,6,5.0,,,,,,,,,,,6.0,6.0,,,,,,,COMPLETE
351,351,0.7330439056356488,2025-01-01 10:19:25.259371,2025-01-01 10:19:32.124022,0 days 00:00:06.864651,3,170,175.0,,,,,,,,,,,45.0,,,,,,,,6,3.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
352,352,0.8340579710144927,2025-01-01 10:19:32.124469,2025-01-01 10:19:39.898303,0 days 00:00:07.773834,3,160,185.0,,,,,,,,,,,20.0,,,,,,,,6,5.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
353,353,0.7675606641123882,2025-01-01 10:19:39.898761,2025-01-01 10:19:50.365065,0 days 00:00:10.466304,4,155,135.0,,,,,,,,,,,30.0,60.0,,,,,,,6,3.0,,,,,,,,,,,6.0,5.0,,,,,,,COMPLETE
354,354,0.8251247384516337,2025-01-01 10:19:50.365549,2025-01-01 10:19:57.323878,0 days 00:00:06.958329,3,130,100.0,,,,,,,,,,,40.0,,,,,,,,6,3.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
355,355,0.8068438003220613,2025-01-01 10:19:57.324325,2025-01-01 10:20:04.411893,0 days 00:00:07.087568,3,155,180.0,,,,,,,,,,,30.0,,,,,,,,3,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
356,356,0.8213716108452951,2025-01-01 10:20:04.412363,2025-01-01 10:20:12.190396,0 days 00:00:07.778033,3,125,105.0,,,,,,,,,,,15.0,,,,,,,,6,5.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
357,357,0.7855355355355356,2025-01-01 10:20:12.190859,2025-01-01 10:20:19.030532,0 days 00:00:06.839673,4,165,190.0,,,,,,,,,,,20.0,195.0,,,,,,,6,3.0,,,,,,,,,,,6.0,4.0,,,,,,,COMPLETE
358,358,0.7982300884955753,2025-01-01 10:20:19.031066,2025-01-01 10:20:26.685523,0 days 00:00:07.654457,3,160,185.0,,,,,,,,,,,40.0,,,,,,,,6,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
359,359,0.8482021844853703,2025-01-01 10:20:26.685977,2025-01-01 10:20:33.685445,0 days 00:00:06.999468,3,150,110.0,,,,,,,,,,,60.0,,,,,,,,6,3.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
360,360,0.7946264848919716,2025-01-01 10:20:33.685909,2025-01-01 10:20:40.685786,0 days 00:00:06.999877,3,155,125.0,,,,,,,,,,,45.0,,,,,,,,6,3.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
361,361,0.8379520520113775,2025-01-01 10:20:40.686360,2025-01-01 10:20:47.726322,0 days 00:00:07.039962,3,170,115.0,,,,,,,,,,,25.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
362,362,0.8035087719298246,2025-01-01 10:20:47.726783,2025-01-01 10:20:54.780893,0 days 00:00:07.054110,3,120,130.0,,,,,,,,,,,35.0,,,,,,,,6,3.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
363,363,0.0,2025-01-01 10:20:54.781343,2025-01-01 10:20:58.656507,0 days 00:00:03.875164,4,30,195.0,,,,,,,,,,,75.0,105.0,,,,,,,6,5.0,,,,,,,,,,,4.0,6.0,,,,,,,COMPLETE
364,364,0.8481053051455923,2025-01-01 10:20:58.656992,2025-01-01 10:21:03.159134,0 days 00:00:04.502142,2,130,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
365,365,0.8520514883346741,2025-01-01 10:21:03.159571,2025-01-01 10:21:09.594193,0 days 00:00:06.434622,3,120,120.0,,,,,,,,,,,50.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
366,366,0.8117647058823529,2025-01-01 10:21:09.594652,2025-01-01 10:21:19.228782,0 days 00:00:09.634130,4,125,120.0,,,,,,,,,,,55.0,35.0,,,,,,,6,5.0,,,,,,,,,,,5.0,5.0,,,,,,,COMPLETE
367,367,0.8559714216124057,2025-01-01 10:21:19.229266,2025-01-01 10:21:25.279624,0 days 00:00:06.050358,3,125,125.0,,,,,,,,,,,50.0,,,,,,,,3,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
368,368,0.8466477041852905,2025-01-01 10:21:25.280079,2025-01-01 10:21:31.411902,0 days 00:00:06.131823,3,125,125.0,,,,,,,,,,,65.0,,,,,,,,3,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
369,369,0.0,2025-01-01 10:21:31.412365,2025-01-01 10:21:39.785780,0 days 00:00:08.373415,14,120,120.0,60.0,25.0,120.0,135.0,,,,,,,50.0,120.0,80.0,110.0,20.0,50.0,20.0,160.0,3,3.0,4.0,6.0,4.0,2.0,,,,,,,5.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,COMPLETE
370,370,0.8388231531819635,2025-01-01 10:21:39.786582,2025-01-01 10:21:50.323884,0 days 00:00:10.537302,4,130,125.0,,,,,,,,,,,50.0,15.0,,,,,,,3,3.0,,,,,,,,,,,5.0,6.0,,,,,,,COMPLETE
371,371,0.7981821106821108,2025-01-01 10:21:50.324379,2025-01-01 10:21:56.427418,0 days 00:00:06.103039,3,125,115.0,,,,,,,,,,,70.0,,,,,,,,3,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
372,372,0.7856459330143541,2025-01-01 10:21:56.427878,2025-01-01 10:22:02.255803,0 days 00:00:05.827925,3,20,130.0,,,,,,,,,,,60.0,,,,,,,,3,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
373,373,0.8482021844853703,2025-01-01 10:22:02.256255,2025-01-01 10:22:08.259733,0 days 00:00:06.003478,3,120,120.0,,,,,,,,,,,55.0,,,,,,,,3,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
374,374,0.8213716108452951,2025-01-01 10:22:08.260314,2025-01-01 10:22:11.851892,0 days 00:00:03.591578,2,115,135.0,,,,,,,,,,,,,,,,,,,3,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.8214285714285714,2025-01-01 10:22:11.852313,2025-01-01 10:22:17.896515,0 days 00:00:06.044202,3,130,110.0,,,,,,,,,,,50.0,,,,,,,,3,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
376,376,0.8520514883346741,2025-01-01 10:22:17.896962,2025-01-01 10:22:27.050781,0 days 00:00:09.153819,4,120,115.0,,,,,,,,,,,45.0,110.0,,,,,,,4,3.0,,,,,,,,,,,5.0,5.0,,,,,,,COMPLETE
377,377,0.8660607510165033,2025-01-01 10:22:27.051272,2025-01-01 10:22:36.377567,0 days 00:00:09.326295,4,120,115.0,,,,,,,,,,,45.0,110.0,,,,,,,2,3.0,,,,,,,,,,,5.0,5.0,,,,,,,COMPLETE
378,378,0.0,2025-01-01 10:22:36.378072,2025-01-01 10:22:39.396433,0 days 00:00:03.018361,5,120,115.0,,,,,,,,,,,40.0,110.0,200.0,,,,,,2,3.0,,,,,,,,,,,5.0,5.0,2.0,,,,,,COMPLETE
379,379,0.0,2025-01-01 10:22:39.396926,2025-01-01 10:22:42.914682,0 days 00:00:03.517756,5,125,120.0,,,,,,,,,,,45.0,85.0,50.0,,,,,,2,3.0,,,,,,,,,,,5.0,5.0,5.0,,,,,,COMPLETE
380,380,0.8182263196540752,2025-01-01 10:22:42.915171,2025-01-01 10:22:52.788855,0 days 00:00:09.873684,4,135,115.0,,,,,,,,,,,55.0,95.0,,,,,,,2,3.0,,,,,,,,,,,5.0,5.0,,,,,,,COMPLETE
381,381,0.7713159588159588,2025-01-01 10:22:52.789345,2025-01-01 10:23:02.813923,0 days 00:00:10.024578,4,120,110.0,,,,,,,,,,,45.0,125.0,,,,,,,2,3.0,,,,,,,,,,,5.0,6.0,,,,,,,COMPLETE
382,382,0.7801932367149759,2025-01-01 10:23:02.814407,2025-01-01 10:23:13.106291,0 days 00:00:10.291884,5,125,125.0,,,,,,,,,,,60.0,75.0,85.0,,,,,,4,3.0,,,,,,,,,,,5.0,5.0,3.0,,,,,,COMPLETE
383,383,0.0,2025-01-01 10:23:13.106865,2025-01-01 10:23:17.411491,0 days 00:00:04.304626,4,120,105.0,,,,,,,,,,,65.0,100.0,,,,,,,2,3.0,,,,,,,,,,,5.0,6.0,,,,,,,COMPLETE
384,384,0.7856459330143541,2025-01-01 10:23:17.411968,2025-01-01 10:23:26.807867,0 days 00:00:09.395899,4,130,115.0,,,,,,,,,,,50.0,130.0,,,,,,,2,3.0,,,,,,,,,,,5.0,5.0,,,,,,,COMPLETE
385,385,0.0,2025-01-01 10:23:26.808352,2025-01-01 10:23:30.762949,0 days 00:00:03.954597,6,125,120.0,,,,,,,,,,,165.0,140.0,125.0,60.0,,,,,2,3.0,,,,,,,,,,,5.0,6.0,4.0,3.0,,,,,COMPLETE
386,386,0.8033205619412516,2025-01-01 10:23:30.763460,2025-01-01 10:23:39.894659,0 days 00:00:09.131199,4,140,115.0,,,,,,,,,,,55.0,150.0,,,,,,,2,3.0,,,,,,,,,,,5.0,5.0,,,,,,,COMPLETE
387,387,0.7801932367149759,2025-01-01 10:23:39.895263,2025-01-01 10:23:47.282582,0 days 00:00:07.387319,4,120,110.0,,,,,,,,,,,40.0,115.0,,,,,,,4,3.0,,,,,,,,,,,5.0,4.0,,,,,,,COMPLETE
388,388,0.8287337662337663,2025-01-01 10:23:47.283074,2025-01-01 10:23:56.702257,0 days 00:00:09.419183,4,115,110.0,,,,,,,,,,,45.0,90.0,,,,,,,4,3.0,,,,,,,,,,,5.0,6.0,,,,,,,COMPLETE
389,389,0.0,2025-01-01 10:23:56.702758,2025-01-01 10:24:00.359499,0 days 00:00:03.656741,5,95,120.0,,,,,,,,,,,50.0,105.0,70.0,,,,,,2,3.0,,,,,,,,,,,5.0,5.0,6.0,,,,,,COMPLETE
390,390,0.8378246753246753,2025-01-01 10:24:00.360009,2025-01-01 10:24:06.153769,0 days 00:00:05.793760,3,120,100.0,,,,,,,,,,,70.0,,,,,,,,3,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
391,391,0.8198198198198199,2025-01-01 10:24:06.154227,2025-01-01 10:24:12.207086,0 days 00:00:06.052859,3,135,125.0,,,,,,,,,,,25.0,,,,,,,,2,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
392,392,0.7946264848919716,2025-01-01 10:24:12.207546,2025-01-01 10:24:18.206807,0 days 00:00:05.999261,3,115,115.0,,,,,,,,,,,190.0,,,,,,,,2,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
393,393,0.0,2025-01-01 10:24:18.207260,2025-01-01 10:24:25.387791,0 days 00:00:07.180531,13,110,105.0,125.0,75.0,75.0,,,,,,,,60.0,80.0,145.0,75.0,180.0,20.0,105.0,95.0,3,3.0,3.0,2.0,5.0,,,,,,,,5.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,COMPLETE
394,394,0.8016569200779726,2025-01-01 10:24:25.388478,2025-01-01 10:24:29.286927,0 days 00:00:03.898449,2,130,135.0,,,,,,,,,,,,,,,,,,,4,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.7975921137685844,2025-01-01 10:24:29.287353,2025-01-01 10:24:40.523473,0 days 00:00:11.236120,4,120,130.0,,,,,,,,,,,40.0,120.0,,,,,,,3,3.0,,,,,,,,,,,5.0,6.0,,,,,,,COMPLETE
396,396,0.8469420949902408,2025-01-01 10:24:40.524039,2025-01-01 10:24:44.943619,0 days 00:00:04.419580,2,125,120.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.8607085346215781,2025-01-01 10:24:44.944057,2025-01-01 10:24:51.021782,0 days 00:00:06.077725,3,115,125.0,,,,,,,,,,,55.0,,,,,,,,5,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
398,398,0.0,2025-01-01 10:24:51.022238,2025-01-01 10:25:01.099970,0 days 00:00:10.077732,15,105,130.0,200.0,170.0,195.0,90.0,60.0,,,,,,75.0,70.0,25.0,35.0,145.0,105.0,45.0,35.0,5,3.0,5.0,4.0,3.0,6.0,5.0,,,,,,5.0,4.0,2.0,4.0,4.0,6.0,3.0,6.0,COMPLETE
399,399,0.8000992473740799,2025-01-01 10:25:01.100737,2025-01-01 10:25:06.243950,0 days 00:00:05.143213,3,115,125.0,,,,,,,,,,,60.0,,,,,,,,6,3.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
400,400,0.851842910027362,2025-01-01 10:25:06.244547,2025-01-01 10:25:12.216566,0 days 00:00:05.972019,3,110,130.0,,,,,,,,,,,65.0,,,,,,,,5,3.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
401,401,0.8429605792437651,2025-01-01 10:25:12.217022,2025-01-01 10:25:16.311681,0 days 00:00:04.094659,2,100,125.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.8300183720744468,2025-01-01 10:25:16.312106,2025-01-01 10:25:23.405898,0 days 00:00:07.093792,3,105,200.0,,,,,,,,,,,150.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
403,403,0.8300183720744468,2025-01-01 10:25:23.406370,2025-01-01 10:25:27.469224,0 days 00:00:04.062854,2,90,120.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
404,404,0.8571428571428571,2025-01-01 10:25:27.469666,2025-01-01 10:25:34.459928,0 days 00:00:06.990262,3,110,200.0,,,,,,,,,,,50.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
405,405,0.8378378378378378,2025-01-01 10:25:34.460385,2025-01-01 10:25:39.292377,0 days 00:00:04.831992,2,110,200.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.8482021844853703,2025-01-01 10:25:39.292817,2025-01-01 10:25:45.316374,0 days 00:00:06.023557,3,25,200.0,,,,,,,,,,,55.0,,,,,,,,6,3.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
407,407,0.7950937950937951,2025-01-01 10:25:45.316847,2025-01-01 10:25:48.538381,0 days 00:00:03.221534,1,110,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
408,408,0.7729648991784914,2025-01-01 10:25:48.538790,2025-01-01 10:25:52.521070,0 days 00:00:03.982280,2,105,195.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.7958815958815959,2025-01-01 10:25:52.521504,2025-01-01 10:25:56.881180,0 days 00:00:04.359676,2,100,140.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
