,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
327,327,0.8924121339440072,2025-01-01 15:47:09.688906,2025-01-01 15:47:25.198264,0 days 00:00:15.509358,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.862323259928369,2025-01-01 15:47:25.198772,2025-01-01 15:48:00.071808,0 days 00:00:34.873036,2,150,5.0,,,,,,,,,,,,,,,,,,,3,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.869378574916438,2025-01-01 15:48:00.072234,2025-01-01 15:48:15.329717,0 days 00:00:15.257483,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
330,330,0.6938316698630043,2025-01-01 15:48:15.330260,2025-01-01 15:48:31.979732,0 days 00:00:16.649472,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
331,331,0.8900875979714153,2025-01-01 15:48:31.980122,2025-01-01 15:48:44.767390,0 days 00:00:12.787268,1,135,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.8786166217957395,2025-01-01 15:48:44.767784,2025-01-01 15:50:28.163275,0 days 00:01:43.395491,2,195,175.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.8333599283979031,2025-01-01 15:50:28.163858,2025-01-01 15:50:43.766568,0 days 00:00:15.602710,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.8910417363598986,2025-01-01 15:50:43.767066,2025-01-01 15:50:59.912749,0 days 00:00:16.145683,1,190,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.871156788451497,2025-01-01 15:50:59.913164,2025-01-01 15:52:47.684319,0 days 00:01:47.771155,2,155,90.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
336,336,0.8275467363075537,2025-01-01 15:52:47.684905,2025-01-01 15:53:01.285962,0 days 00:00:13.601057,1,100,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.8689448895918532,2025-01-01 15:53:01.286395,2025-01-01 15:53:38.291028,0 days 00:00:37.004633,3,145,30.0,,,,,,,,,,,145.0,,,,,,,,5,2.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
338,338,0.8621974708765368,2025-01-01 15:53:38.291584,2025-01-01 15:54:41.224924,0 days 00:01:02.933340,2,160,45.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.6861787315127719,2025-01-01 15:54:41.225512,2025-01-01 15:54:54.821565,0 days 00:00:13.596053,1,105,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
340,340,0.8978321669756667,2025-01-01 15:54:54.822069,2025-01-01 15:55:08.748963,0 days 00:00:13.926894,1,125,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
341,341,0.8744486648322933,2025-01-01 15:55:08.749363,2025-01-01 15:56:36.231356,0 days 00:01:27.481993,2,175,20.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
342,342,0.8684113640259188,2025-01-01 15:56:36.231961,2025-01-01 15:56:49.854139,0 days 00:00:13.622178,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
343,343,0.8929553442389735,2025-01-01 15:56:49.854543,2025-01-01 15:57:05.414179,0 days 00:00:15.559636,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.8636452558054749,2025-01-01 15:57:05.414623,2025-01-01 15:57:22.218677,0 days 00:00:16.804054,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.871700256825521,2025-01-01 15:57:22.219164,2025-01-01 15:58:08.423537,0 days 00:00:46.204373,2,190,95.0,,,,,,,,,,,,,,,,,,,4,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.8063977316317581,2025-01-01 15:58:08.424125,2025-01-01 15:58:22.744445,0 days 00:00:14.320320,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.8847299647228097,2025-01-01 15:58:22.744857,2025-01-01 15:58:28.964452,0 days 00:00:06.219595,1,160,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
348,348,0.8741229932109389,2025-01-01 15:58:28.964857,2025-01-01 15:59:25.202415,0 days 00:00:56.237558,2,80,55.0,,,,,,,,,,,,,,,,,,,2,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.894893012497087,2025-01-01 15:59:25.203014,2025-01-01 15:59:39.137110,0 days 00:00:13.934096,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
350,350,0.8780993148804301,2025-01-01 15:59:39.137503,2025-01-01 16:00:06.217445,0 days 00:00:27.079942,2,140,65.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
351,351,0.9043572332336003,2025-01-01 16:00:06.218025,2025-01-01 16:00:23.251763,0 days 00:00:17.033738,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.8863053712304493,2025-01-01 16:00:23.252166,2025-01-01 16:00:42.130535,0 days 00:00:18.878369,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.9098917194532268,2025-01-01 16:00:42.130978,2025-01-01 16:00:58.647684,0 days 00:00:16.516706,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
354,354,0.7551855097867368,2025-01-01 16:00:58.648192,2025-01-01 16:01:18.013748,0 days 00:00:19.365556,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
355,355,0.0,2025-01-01 16:01:18.014155,2025-01-01 16:02:22.336473,0 days 00:01:04.322318,13,160,180.0,90.0,175.0,170.0,,,,,,,,15.0,50.0,80.0,185.0,105.0,185.0,180.0,80.0,6,5.0,4.0,2.0,4.0,,,,,,,,6.0,6.0,5.0,2.0,6.0,4.0,3.0,6.0,COMPLETE
356,356,0.8863274697317542,2025-01-01 16:02:22.337272,2025-01-01 16:02:39.414677,0 days 00:00:17.077405,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.8616278146278608,2025-01-01 16:02:39.415214,2025-01-01 16:03:43.973243,0 days 00:01:04.558029,2,155,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
358,358,0.7923463689106907,2025-01-01 16:03:43.973876,2025-01-01 16:03:55.343716,0 days 00:00:11.369840,1,40,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
359,359,0.9037200816768842,2025-01-01 16:03:55.344146,2025-01-01 16:04:12.881648,0 days 00:00:17.537502,1,200,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
360,360,0.8738741987179488,2025-01-01 16:04:12.882110,2025-01-01 16:06:00.448035,0 days 00:01:47.565925,2,145,130.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
361,361,0.87131412701303,2025-01-01 16:06:00.448669,2025-01-01 16:06:39.462055,0 days 00:00:39.013386,2,150,85.0,,,,,,,,,,,,,,,,,,,4,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.8790475886171959,2025-01-01 16:06:39.462627,2025-01-01 16:06:57.043407,0 days 00:00:17.580780,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
363,363,0.902276674073262,2025-01-01 16:06:57.043880,2025-01-01 16:07:10.606567,0 days 00:00:13.562687,1,160,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
364,364,0.8756339540609204,2025-01-01 16:07:10.606990,2025-01-01 16:08:39.294521,0 days 00:01:28.687531,2,170,115.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
365,365,0.9116401516295314,2025-01-01 16:08:39.295143,2025-01-01 16:08:58.053160,0 days 00:00:18.758017,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.8625734490508812,2025-01-01 16:08:58.053616,2025-01-01 16:09:14.717115,0 days 00:00:16.663499,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.0,2025-01-01 16:09:14.717638,2025-01-01 16:09:34.906394,0 days 00:00:20.188756,6,145,185.0,,,,,,,,,,,50.0,30.0,190.0,15.0,,,,,6,2.0,,,,,,,,,,,3.0,3.0,3.0,5.0,,,,,COMPLETE
368,368,0.883747639677998,2025-01-01 16:09:34.906886,2025-01-01 16:09:52.543758,0 days 00:00:17.636872,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.808821445339243,2025-01-01 16:09:52.544209,2025-01-01 16:10:09.133009,0 days 00:00:16.588800,1,195,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
370,370,0.861315118011902,2025-01-01 16:10:09.133529,2025-01-01 16:10:27.267347,0 days 00:00:18.133818,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.8703991067036929,2025-01-01 16:10:27.267762,2025-01-01 16:11:26.680314,0 days 00:00:59.412552,2,140,125.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.0,2025-01-01 16:11:26.680920,2025-01-01 16:11:58.213276,0 days 00:00:31.532356,7,145,140.0,,,,,,,,,,,70.0,145.0,60.0,40.0,90.0,,,,6,5.0,,,,,,,,,,,5.0,5.0,4.0,3.0,5.0,,,,COMPLETE
373,373,0.8557301025556686,2025-01-01 16:11:58.213961,2025-01-01 16:12:14.523729,0 days 00:00:16.309768,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
374,374,0.8731164214297795,2025-01-01 16:12:14.524134,2025-01-01 16:13:01.966676,0 days 00:00:47.442542,2,150,195.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.39621911032157825,2025-01-01 16:13:01.967274,2025-01-01 16:13:14.890982,0 days 00:00:12.923708,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.8739515328808474,2025-01-01 16:13:14.891426,2025-01-01 16:13:32.549887,0 days 00:00:17.658461,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
377,377,0.8693944281795429,2025-01-01 16:13:32.550361,2025-01-01 16:14:40.147830,0 days 00:01:07.597469,2,185,40.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
378,378,0.0,2025-01-01 16:14:40.148431,2025-01-01 16:15:59.306472,0 days 00:01:19.158041,18,180,170.0,50.0,120.0,40.0,175.0,150.0,140.0,45.0,200.0,,,135.0,90.0,5.0,155.0,115.0,90.0,105.0,115.0,5,6.0,3.0,4.0,3.0,2.0,5.0,5.0,4.0,6.0,,,4.0,4.0,6.0,2.0,2.0,2.0,5.0,2.0,COMPLETE
379,379,0.0,2025-01-01 16:15:59.307360,2025-01-01 16:16:07.327666,0 days 00:00:08.020306,3,150,155.0,,,,,,,,,,,115.0,,,,,,,,5,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
380,380,0.8038564586456143,2025-01-01 16:16:07.328116,2025-01-01 16:16:23.991425,0 days 00:00:16.663309,1,190,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
381,381,0.8549804411230763,2025-01-01 16:16:23.991981,2025-01-01 16:16:36.341889,0 days 00:00:12.349908,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
382,382,0.8929866670877614,2025-01-01 16:16:36.342354,2025-01-01 16:16:51.417473,0 days 00:00:15.075119,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.8644472942663379,2025-01-01 16:16:51.417919,2025-01-01 16:17:40.509126,0 days 00:00:49.091207,2,195,60.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
384,384,0.9051680119605889,2025-01-01 16:17:40.509753,2025-01-01 16:17:54.605375,0 days 00:00:14.095622,1,140,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.8708456939991057,2025-01-01 16:17:54.605851,2025-01-01 16:18:48.840613,0 days 00:00:54.234762,2,140,105.0,,,,,,,,,,,,,,,,,,,4,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.8472918459588048,2025-01-01 16:18:48.841237,2025-01-01 16:19:03.929754,0 days 00:00:15.088517,1,65,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
387,387,0.9101941285138238,2025-01-01 16:19:03.930245,2025-01-01 16:19:19.803144,0 days 00:00:15.872899,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.8920899231065681,2025-01-01 16:19:19.803630,2025-01-01 16:19:35.887030,0 days 00:00:16.083400,1,135,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.8675960058456758,2025-01-01 16:19:35.887450,2025-01-01 16:21:11.978294,0 days 00:01:36.090844,2,130,145.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
390,390,0.898842589668776,2025-01-01 16:21:11.978902,2025-01-01 16:21:27.282506,0 days 00:00:15.303604,1,135,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
391,391,0.8130552777339113,2025-01-01 16:21:27.283036,2025-01-01 16:21:42.446862,0 days 00:00:15.163826,1,140,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.8603402240095238,2025-01-01 16:21:42.447313,2025-01-01 16:22:19.800694,0 days 00:00:37.353381,2,135,20.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
393,393,0.8839393983688097,2025-01-01 16:22:19.801245,2025-01-01 16:22:35.529716,0 days 00:00:15.728471,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.8987898897079722,2025-01-01 16:22:35.530160,2025-01-01 16:22:46.785246,0 days 00:00:11.255086,1,140,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.8707567956059146,2025-01-01 16:22:46.785672,2025-01-01 16:24:02.401446,0 days 00:01:15.615774,2,145,35.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.8661302570886869,2025-01-01 16:24:02.402059,2025-01-01 16:24:21.076143,0 days 00:00:18.674084,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.8903053200527847,2025-01-01 16:24:21.076577,2025-01-01 16:24:34.797236,0 days 00:00:13.720659,1,140,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.8745147303982317,2025-01-01 16:24:34.797696,2025-01-01 16:25:02.870513,0 days 00:00:28.072817,2,145,75.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
399,399,0.644506230083899,2025-01-01 16:25:02.871049,2025-01-01 16:25:20.936757,0 days 00:00:18.065708,1,200,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.859479149604952,2025-01-01 16:25:20.937165,2025-01-01 16:25:36.610494,0 days 00:00:15.673329,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.9012511396457529,2025-01-01 16:25:36.611027,2025-01-01 16:25:51.654252,0 days 00:00:15.043225,1,130,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.8723348311923154,2025-01-01 16:25:51.654711,2025-01-01 16:26:47.995965,0 days 00:00:56.341254,2,140,110.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
403,403,0.7410741447551169,2025-01-01 16:26:47.996567,2025-01-01 16:27:03.845539,0 days 00:00:15.848972,1,190,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
404,404,0.8947931610960268,2025-01-01 16:27:03.845956,2025-01-01 16:27:18.173399,0 days 00:00:14.327443,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
405,405,0.8700720360104145,2025-01-01 16:27:18.173873,2025-01-01 16:28:32.381207,0 days 00:01:14.207334,2,155,50.0,,,,,,,,,,,,,,,,,,,2,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.9081578293656987,2025-01-01 16:28:32.381827,2025-01-01 16:28:49.952977,0 days 00:00:17.571150,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
407,407,0.0,2025-01-01 16:28:49.953438,2025-01-01 16:30:04.960978,0 days 00:01:15.007540,16,175,100.0,170.0,35.0,130.0,105.0,30.0,190.0,,,,,155.0,120.0,50.0,145.0,185.0,130.0,20.0,40.0,6,6.0,5.0,6.0,5.0,4.0,2.0,3.0,,,,,4.0,2.0,2.0,4.0,3.0,6.0,5.0,4.0,COMPLETE
408,408,0.8900725976581857,2025-01-01 16:30:04.961852,2025-01-01 16:30:24.168625,0 days 00:00:19.206773,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.9087075634997281,2025-01-01 16:30:24.169071,2025-01-01 16:30:43.683071,0 days 00:00:19.514000,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
410,410,0.8747261702046232,2025-01-01 16:30:43.683644,2025-01-01 16:32:25.740683,0 days 00:01:42.057039,3,170,120.0,,,,,,,,,,,105.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
411,411,0.8993888213592647,2025-01-01 16:32:25.741353,2025-01-01 16:32:43.561146,0 days 00:00:17.819793,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
412,412,0.7793853598922025,2025-01-01 16:32:43.561600,2025-01-01 16:33:01.775128,0 days 00:00:18.213528,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.8630239771357738,2025-01-01 16:33:01.775621,2025-01-01 16:33:34.697342,0 days 00:00:32.921721,2,170,80.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
414,414,0.8681034950838957,2025-01-01 16:33:34.697929,2025-01-01 16:33:54.556361,0 days 00:00:19.858432,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
415,415,0.9097502344343062,2025-01-01 16:33:54.556862,2025-01-01 16:34:11.918405,0 days 00:00:17.361543,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
416,416,0.8702405281775643,2025-01-01 16:34:11.918965,2025-01-01 16:35:19.685648,0 days 00:01:07.766683,2,170,65.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
417,417,0.8671919080515419,2025-01-01 16:35:19.686261,2025-01-01 16:36:51.324681,0 days 00:01:31.638420,2,165,190.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
418,418,0.8508722954254662,2025-01-01 16:36:51.325299,2025-01-01 16:37:09.663747,0 days 00:00:18.338448,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
419,419,0.8703618297712785,2025-01-01 16:37:09.664216,2025-01-01 16:37:26.644237,0 days 00:00:16.980021,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
420,420,0.0,2025-01-01 16:37:26.644785,2025-01-01 16:38:14.032933,0 days 00:00:47.388148,11,175,165.0,20.0,,,,,,,,,,90.0,150.0,120.0,5.0,70.0,200.0,130.0,5.0,6,6.0,6.0,,,,,,,,,,3.0,5.0,3.0,5.0,4.0,6.0,2.0,3.0,COMPLETE
421,421,0.893641236622429,2025-01-01 16:38:14.033737,2025-01-01 16:38:32.468907,0 days 00:00:18.435170,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.8717357910906298,2025-01-01 16:38:32.469381,2025-01-01 16:39:19.652688,0 days 00:00:47.183307,2,175,10.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
423,423,0.0,2025-01-01 16:39:19.653293,2025-01-01 16:39:55.390383,0 days 00:00:35.737090,5,165,130.0,,,,,,,,,,,200.0,175.0,35.0,,,,,,6,2.0,,,,,,,,,,,6.0,3.0,4.0,,,,,,COMPLETE
424,424,0.8734071752421555,2025-01-01 16:39:55.391019,2025-01-01 16:40:14.517190,0 days 00:00:19.126171,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
425,425,0.8831906311011111,2025-01-01 16:40:14.517670,2025-01-01 16:40:34.856776,0 days 00:00:20.339106,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
426,426,0.8655755271745464,2025-01-01 16:40:34.857247,2025-01-01 16:41:26.229318,0 days 00:00:51.372071,2,180,150.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
427,427,0.8673608999695956,2025-01-01 16:41:26.229883,2025-01-01 16:41:46.036897,0 days 00:00:19.807014,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
428,428,0.8364072118048319,2025-01-01 16:41:46.037443,2025-01-01 16:42:01.647104,0 days 00:00:15.609661,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
429,429,0.0,2025-01-01 16:42:01.647583,2025-01-01 16:43:25.997426,0 days 00:01:24.349843,20,160,200.0,165.0,120.0,100.0,30.0,120.0,55.0,145.0,110.0,20.0,195.0,60.0,135.0,145.0,100.0,20.0,55.0,45.0,140.0,6,5.0,2.0,3.0,6.0,5.0,6.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,COMPLETE
430,430,0.9039973697835149,2025-01-01 16:43:25.998498,2025-01-01 16:43:41.460317,0 days 00:00:15.461819,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
431,431,0.8775908246519531,2025-01-01 16:43:41.460829,2025-01-01 16:45:45.227596,0 days 00:02:03.766767,2,180,15.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
432,432,0.8919368623235652,2025-01-01 16:45:45.228257,2025-01-01 16:45:59.484747,0 days 00:00:14.256490,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
433,433,0.8736193855716741,2025-01-01 16:45:59.485238,2025-01-01 16:47:01.395273,0 days 00:01:01.910035,2,160,30.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
434,434,0.8831800961285339,2025-01-01 16:47:01.395924,2025-01-01 16:47:20.449459,0 days 00:00:19.053535,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
435,435,0.8233906281867668,2025-01-01 16:47:20.449913,2025-01-01 16:47:36.185048,0 days 00:00:15.735135,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
436,436,0.8872341970668389,2025-01-01 16:47:36.185628,2025-01-01 16:47:54.659393,0 days 00:00:18.473765,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
437,437,0.8737699179468384,2025-01-01 16:47:54.659896,2025-01-01 16:48:27.700642,0 days 00:00:33.040746,2,180,5.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
438,438,0.8940840351703434,2025-01-01 16:48:27.701221,2025-01-01 16:48:45.332847,0 days 00:00:17.631626,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
439,439,0.8721072626113062,2025-01-01 16:48:45.333322,2025-01-01 16:49:47.894995,0 days 00:01:02.561673,2,175,95.0,,,,,,,,,,,,,,,,,,,4,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
440,440,0.8579521927348015,2025-01-01 16:49:47.895623,2025-01-01 16:49:54.446994,0 days 00:00:06.551371,1,155,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
441,441,0.8849341356730995,2025-01-01 16:49:54.447387,2025-01-01 16:50:01.102718,0 days 00:00:06.655331,1,150,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
442,442,0.0,2025-01-01 16:50:01.103185,2025-01-01 16:50:33.210452,0 days 00:00:32.107267,8,165,115.0,,,,,,,,,,,100.0,105.0,100.0,70.0,55.0,20.0,,,6,3.0,,,,,,,,,,,6.0,2.0,6.0,3.0,5.0,3.0,,,COMPLETE
443,443,0.9073544860029064,2025-01-01 16:50:33.211150,2025-01-01 16:50:51.583380,0 days 00:00:18.372230,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
