,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
315,315,0.8063986874487286,2025-01-05 13:53:06.374313,2025-01-05 13:53:09.290393,0 days 00:00:02.916080,2,2,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.8486088379705401,2025-01-05 13:53:09.290775,2025-01-05 13:53:13.709037,0 days 00:00:04.418262,3,1,3.0,,,,,,,,,,,4.0,,,,,,,,10,15.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
317,317,0.7686628383921248,2025-01-05 13:53:13.709455,2025-01-05 13:53:16.698575,0 days 00:00:02.989120,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.8389694041867954,2025-01-05 13:53:16.698936,2025-01-05 13:53:19.990656,0 days 00:00:03.291720,2,1,4.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.8361204013377926,2025-01-05 13:53:19.991043,2025-01-05 13:53:24.071133,0 days 00:00:04.080090,3,2,4.0,,,,,,,,,,,2.0,,,,,,,,15,20.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
320,320,0.9173967459324155,2025-01-05 13:53:24.071538,2025-01-05 13:53:27.364097,0 days 00:00:03.292559,2,1,7.0,,,,,,,,,,,,,,,,,,,40,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.4358974358974359,2025-01-05 13:53:27.364479,2025-01-05 13:53:39.700005,0 days 00:00:12.335526,6,1,7.0,,,,,,,,,,,1.0,15.0,4.0,9.0,,,,,50,20.0,,,,,,,,,,,40.0,15.0,5.0,30.0,,,,,COMPLETE
322,322,0.0,2025-01-05 13:53:39.700527,2025-01-05 13:54:09.142701,0 days 00:00:29.442174,18,1,3.0,6.0,7.0,13.0,9.0,4.0,11.0,7.0,9.0,,,2.0,11.0,15.0,13.0,8.0,5.0,4.0,5.0,15,20.0,15.0,55.0,20.0,35.0,45.0,20.0,60.0,35.0,,,30.0,25.0,60.0,35.0,10.0,25.0,55.0,40.0,COMPLETE
323,323,0.86615515771526,2025-01-05 13:54:09.143811,2025-01-05 13:54:12.754736,0 days 00:00:03.610925,3,2,5.0,,,,,,,,,,,3.0,,,,,,,,15,20.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
324,324,0.8868085106382979,2025-01-05 13:54:12.755161,2025-01-05 13:54:17.333922,0 days 00:00:04.578761,3,1,4.0,,,,,,,,,,,2.0,,,,,,,,20,30.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
325,325,0.88,2025-01-05 13:54:17.334328,2025-01-05 13:54:20.653621,0 days 00:00:03.319293,2,1,7.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
326,326,0.7475490196078431,2025-01-05 13:54:20.654000,2025-01-05 13:54:22.766245,0 days 00:00:02.112245,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.8599439775910365,2025-01-05 13:54:22.766599,2025-01-05 13:54:26.082242,0 days 00:00:03.315643,2,1,4.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.86615515771526,2025-01-05 13:54:26.082609,2025-01-05 13:54:30.199847,0 days 00:00:04.117238,3,1,3.0,,,,,,,,,,,5.0,,,,,,,,50,20.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
329,329,0.48793330408073715,2025-01-05 13:54:30.200254,2025-01-05 13:54:36.935092,0 days 00:00:06.734838,9,1,4.0,,,,,,,,,,,1.0,3.0,8.0,15.0,12.0,8.0,9.0,,10,25.0,,,,,,,,,,,35.0,30.0,15.0,5.0,15.0,15.0,20.0,,COMPLETE
330,330,0.5637651821862348,2025-01-05 13:54:36.935608,2025-01-05 13:54:41.231584,0 days 00:00:04.295976,4,1,5.0,,,,,,,,,,,4.0,6.0,,,,,,,15,25.0,,,,,,,,,,,35.0,45.0,,,,,,,COMPLETE
331,331,0.8485714285714285,2025-01-05 13:54:41.232006,2025-01-05 13:54:45.079580,0 days 00:00:03.847574,2,2,7.0,,,,,,,,,,,,,,,,,,,45,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.7616869918699187,2025-01-05 13:54:45.079957,2025-01-05 13:54:48.055533,0 days 00:00:02.975576,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.8281632653061224,2025-01-05 13:54:48.055884,2025-01-05 13:54:51.008712,0 days 00:00:02.952828,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.5952380952380952,2025-01-05 13:54:51.009089,2025-01-05 13:54:55.135482,0 days 00:00:04.126393,3,2,3.0,,,,,,,,,,,11.0,,,,,,,,10,55.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
335,335,0.8599439775910365,2025-01-05 13:54:55.135869,2025-01-05 13:54:58.464443,0 days 00:00:03.328574,2,1,4.0,,,,,,,,,,,,,,,,,,,15,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
336,336,0.828137817883511,2025-01-05 13:54:58.464812,2025-01-05 13:55:02.017735,0 days 00:00:03.552923,3,1,5.0,,,,,,,,,,,3.0,,,,,,,,15,20.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
337,337,0.8110349801658854,2025-01-05 13:55:02.018208,2025-01-05 13:55:04.825817,0 days 00:00:02.807609,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
338,338,0.8480392156862746,2025-01-05 13:55:04.826187,2025-01-05 13:55:08.211463,0 days 00:00:03.385276,2,1,3.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.500709219858156,2025-01-05 13:55:08.211839,2025-01-05 13:55:13.542529,0 days 00:00:05.330690,4,2,6.0,,,,,,,,,,,2.0,14.0,,,,,,,15,55.0,,,,,,,,,,,25.0,15.0,,,,,,,COMPLETE
340,340,0.8,2025-01-05 13:55:13.542944,2025-01-05 13:55:17.567320,0 days 00:00:04.024376,3,1,4.0,,,,,,,,,,,1.0,,,,,,,,15,20.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
341,341,0.8397435897435898,2025-01-05 13:55:17.567721,2025-01-05 13:55:20.871573,0 days 00:00:03.303852,2,1,5.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
342,342,0.6747491638795986,2025-01-05 13:55:20.871953,2025-01-05 13:55:24.823373,0 days 00:00:03.951420,3,1,3.0,,,,,,,,,,,9.0,,,,,,,,15,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
343,343,0.7596153846153846,2025-01-05 13:55:24.823768,2025-01-05 13:55:28.174878,0 days 00:00:03.351110,1,2,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.816020025031289,2025-01-05 13:55:28.175238,2025-01-05 13:55:31.545509,0 days 00:00:03.370271,2,1,4.0,,,,,,,,,,,,,,,,,,,10,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.8042553191489361,2025-01-05 13:55:31.545883,2025-01-05 13:55:36.058485,0 days 00:00:04.512602,2,5,4.0,,,,,,,,,,,,,,,,,,,40,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.9089795918367347,2025-01-05 13:55:36.058860,2025-01-05 13:55:39.382428,0 days 00:00:03.323568,2,1,4.0,,,,,,,,,,,,,,,,,,,15,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.7077724706904038,2025-01-05 13:55:39.382913,2025-01-05 13:55:43.238154,0 days 00:00:03.855241,3,1,5.0,,,,,,,,,,,4.0,,,,,,,,15,10.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
348,348,0.8687448728465956,2025-01-05 13:55:43.238671,2025-01-05 13:55:45.918324,0 days 00:00:02.679653,2,2,3.0,,,,,,,,,,,,,,,,,,,20,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.7947434292866082,2025-01-05 13:55:45.918694,2025-01-05 13:55:50.043345,0 days 00:00:04.124651,3,1,4.0,,,,,,,,,,,3.0,,,,,,,,50,10.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
350,350,0.46739130434782605,2025-01-05 13:55:50.043762,2025-01-05 13:55:55.522363,0 days 00:00:05.478601,4,1,6.0,,,,,,,,,,,2.0,8.0,,,,,,,15,10.0,,,,,,,,,,,20.0,35.0,,,,,,,COMPLETE
351,351,0.8452991452991453,2025-01-05 13:55:55.522784,2025-01-05 13:55:58.585321,0 days 00:00:03.062537,2,1,4.0,,,,,,,,,,,,,,,,,,,15,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.7037037037037037,2025-01-05 13:55:58.585697,2025-01-05 13:56:02.340461,0 days 00:00:03.754764,3,2,5.0,,,,,,,,,,,1.0,,,,,,,,15,30.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
353,353,0.8376623376623377,2025-01-05 13:56:02.340937,2025-01-05 13:56:05.313250,0 days 00:00:02.972313,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
354,354,0.8798076923076923,2025-01-05 13:56:05.313616,2025-01-05 13:56:08.872878,0 days 00:00:03.559262,2,1,3.0,,,,,,,,,,,,,,,,,,,15,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
355,355,0.784506273867976,2025-01-05 13:56:08.873263,2025-01-05 13:56:12.189287,0 days 00:00:03.316024,1,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
356,356,0.9198717948717949,2025-01-05 13:56:12.189647,2025-01-05 13:56:15.812540,0 days 00:00:03.622893,2,1,4.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.7916012558869702,2025-01-05 13:56:15.812923,2025-01-05 13:56:20.283779,0 days 00:00:04.470856,3,2,6.0,,,,,,,,,,,3.0,,,,,,,,60,20.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
358,358,0.8996386993175431,2025-01-05 13:56:20.284197,2025-01-05 13:56:23.978125,0 days 00:00:03.693928,2,1,2.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
359,359,0.391156462585034,2025-01-05 13:56:23.978505,2025-01-05 13:56:39.847690,0 days 00:00:15.869185,5,14,4.0,,,,,,,,,,,2.0,3.0,7.0,,,,,,60,15.0,,,,,,,,,,,30.0,50.0,40.0,,,,,,COMPLETE
360,360,0.928921568627451,2025-01-05 13:56:39.848188,2025-01-05 13:56:43.924099,0 days 00:00:04.075911,3,1,5.0,,,,,,,,,,,1.0,,,,,,,,50,20.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
361,361,0.8688725490196079,2025-01-05 13:56:43.924509,2025-01-05 13:56:47.259113,0 days 00:00:03.334604,2,1,5.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.8116627265563435,2025-01-05 13:56:47.259500,2025-01-05 13:56:50.080348,0 days 00:00:02.820848,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
363,363,0.6959517657192076,2025-01-05 13:56:50.080712,2025-01-05 13:56:55.014108,0 days 00:00:04.933396,4,1,5.0,,,,,,,,,,,1.0,7.0,,,,,,,55,20.0,,,,,,,,,,,40.0,40.0,,,,,,,COMPLETE
364,364,0.8081632653061225,2025-01-05 13:56:55.014541,2025-01-05 13:56:59.128135,0 days 00:00:04.113594,3,1,15.0,,,,,,,,,,,1.0,,,,,,,,50,20.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
365,365,0.9183673469387755,2025-01-05 13:56:59.128540,2025-01-05 13:57:02.472896,0 days 00:00:03.344356,2,1,4.0,,,,,,,,,,,,,,,,,,,50,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.9399759903961584,2025-01-05 13:57:02.473290,2025-01-05 13:57:06.030285,0 days 00:00:03.556995,2,1,4.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.7647969052224372,2025-01-05 13:57:06.030671,2025-01-05 13:57:09.192457,0 days 00:00:03.161786,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
368,368,0.8876127973748975,2025-01-05 13:57:09.192817,2025-01-05 13:57:12.767285,0 days 00:00:03.574468,2,1,4.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.8685714285714285,2025-01-05 13:57:12.767671,2025-01-05 13:57:16.341547,0 days 00:00:03.573876,2,1,5.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
370,370,0.8547826086956521,2025-01-05 13:57:16.342047,2025-01-05 13:57:19.920606,0 days 00:00:03.578559,2,1,4.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.7596153846153846,2025-01-05 13:57:19.921120,2025-01-05 13:57:23.368803,0 days 00:00:03.447683,1,2,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.891287284144427,2025-01-05 13:57:23.369184,2025-01-05 13:57:26.954335,0 days 00:00:03.585151,2,1,4.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
373,373,0.10978835978835978,2025-01-05 13:57:26.954719,2025-01-05 13:57:41.978949,0 days 00:00:15.024230,8,1,4.0,,,,,,,,,,,4.0,5.0,3.0,5.0,6.0,2.0,,,50,15.0,,,,,,,,,,,45.0,55.0,45.0,55.0,30.0,35.0,,,COMPLETE
374,374,0.8389694041867954,2025-01-05 13:57:41.979494,2025-01-05 13:57:45.343838,0 days 00:00:03.364344,2,1,5.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.8594941790445605,2025-01-05 13:57:45.344231,2025-01-05 13:57:48.746879,0 days 00:00:03.402648,2,1,4.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.7005813953488372,2025-01-05 13:57:48.747273,2025-01-05 13:57:52.170725,0 days 00:00:03.423452,1,2,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
377,377,0.9198717948717949,2025-01-05 13:57:52.171098,2025-01-05 13:57:55.751170,0 days 00:00:03.580072,2,1,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
378,378,0.8688725490196079,2025-01-05 13:57:55.751556,2025-01-05 13:57:58.890959,0 days 00:00:03.139403,2,1,5.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
379,379,0.8081632653061225,2025-01-05 13:57:58.891355,2025-01-05 13:58:03.107584,0 days 00:00:04.216229,3,2,4.0,,,,,,,,,,,5.0,,,,,,,,35,55.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
380,380,0.7494572297003907,2025-01-05 13:58:03.108075,2025-01-05 13:58:07.272098,0 days 00:00:04.164023,3,1,4.0,,,,,,,,,,,8.0,,,,,,,,50,60.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
381,381,0.8107142857142857,2025-01-05 13:58:07.272527,2025-01-05 13:58:10.196315,0 days 00:00:02.923788,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
382,382,0.9277210884353742,2025-01-05 13:58:10.196681,2025-01-05 13:58:13.560049,0 days 00:00:03.363368,2,1,5.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.8765123070504798,2025-01-05 13:58:13.560434,2025-01-05 13:58:16.899025,0 days 00:00:03.338591,2,1,5.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
384,384,0.8096264367816092,2025-01-05 13:58:16.899415,2025-01-05 13:58:18.603600,0 days 00:00:01.704185,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.13916256157635468,2025-01-05 13:58:18.603960,2025-01-05 13:58:24.697847,0 days 00:00:06.093887,13,1,5.0,4.0,3.0,3.0,,,,,,,,7.0,10.0,5.0,14.0,2.0,7.0,2.0,13.0,50,55.0,45.0,40.0,60.0,,,,,,,,15.0,10.0,20.0,40.0,50.0,45.0,40.0,15.0,COMPLETE
386,386,0.8979591836734694,2025-01-05 13:58:24.698469,2025-01-05 13:58:28.271049,0 days 00:00:03.572580,2,1,5.0,,,,,,,,,,,,,,,,,,,50,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
387,387,0.765791632485644,2025-01-05 13:58:28.271445,2025-01-05 13:58:31.010733,0 days 00:00:02.739288,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.9093137254901961,2025-01-05 13:58:31.011107,2025-01-05 13:58:34.317128,0 days 00:00:03.306021,2,1,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.8868085106382979,2025-01-05 13:58:34.317515,2025-01-05 13:58:38.308386,0 days 00:00:03.990871,2,2,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
390,390,0.9183333333333333,2025-01-05 13:58:38.308768,2025-01-05 13:58:41.639695,0 days 00:00:03.330927,2,1,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
391,391,0.9697959183673469,2025-01-05 13:58:41.640092,2025-01-05 13:58:44.987403,0 days 00:00:03.347311,2,1,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.7958333333333334,2025-01-05 13:58:44.987771,2025-01-05 13:58:47.989824,0 days 00:00:03.002053,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
393,393,0.8747826086956522,2025-01-05 13:58:47.990180,2025-01-05 13:58:51.716336,0 days 00:00:03.726156,2,2,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.7557932263814617,2025-01-05 13:58:51.716705,2025-01-05 13:58:59.730034,0 days 00:00:08.013329,2,13,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.8020186335403727,2025-01-05 13:58:59.730679,2025-01-05 13:59:02.687666,0 days 00:00:02.956987,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.8775,2025-01-05 13:59:02.688104,2025-01-05 13:59:06.045849,0 days 00:00:03.357745,2,1,5.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.9083469721767594,2025-01-05 13:59:06.046243,2025-01-05 13:59:09.408274,0 days 00:00:03.362031,2,1,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.7645502645502645,2025-01-05 13:59:09.408647,2025-01-05 13:59:12.362590,0 days 00:00:02.953943,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
399,399,0.898989898989899,2025-01-05 13:59:12.362942,2025-01-05 13:59:16.103456,0 days 00:00:03.740514,2,2,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.8963210702341138,2025-01-05 13:59:16.103827,2025-01-05 13:59:19.448873,0 days 00:00:03.345046,2,1,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.7847222222222222,2025-01-05 13:59:19.449257,2025-01-05 13:59:22.032061,0 days 00:00:02.582804,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.7994676131322094,2025-01-05 13:59:22.032410,2025-01-05 13:59:30.941600,0 days 00:00:08.909190,2,15,5.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
403,403,0.88,2025-01-05 13:59:30.942000,2025-01-05 13:59:34.295486,0 days 00:00:03.353486,2,1,4.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
404,404,0.8999599839935974,2025-01-05 13:59:34.295859,2025-01-05 13:59:37.713913,0 days 00:00:03.418054,2,1,5.0,,,,,,,,,,,,,,,,,,,55,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
405,405,0.779205138498595,2025-01-05 13:59:37.714292,2025-01-05 13:59:40.685692,0 days 00:00:02.971400,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.9180602006688963,2025-01-05 13:59:40.686052,2025-01-05 13:59:44.055369,0 days 00:00:03.369317,2,1,4.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
407,407,0.34029038112522686,2025-01-05 13:59:44.055747,2025-01-05 13:59:46.738928,0 days 00:00:02.683181,15,2,4.0,12.0,10.0,8.0,4.0,11.0,,,,,,6.0,4.0,11.0,10.0,6.0,14.0,7.0,11.0,50,60.0,25.0,10.0,10.0,50.0,20.0,,,,,,45.0,60.0,10.0,25.0,60.0,10.0,10.0,50.0,COMPLETE
408,408,0.8781810596579057,2025-01-05 13:59:46.739568,2025-01-05 13:59:50.106259,0 days 00:00:03.366691,2,1,4.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.5695394436844505,2025-01-05 13:59:50.106638,2025-01-05 13:59:54.197961,0 days 00:00:04.091323,3,2,5.0,,,,,,,,,,,13.0,,,,,,,,50,55.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
410,410,0.8798076923076923,2025-01-05 13:59:54.198370,2025-01-05 13:59:57.849441,0 days 00:00:03.651071,2,1,4.0,,,,,,,,,,,,,,,,,,,55,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.795959595959596,2025-01-05 13:59:57.849816,2025-01-05 14:00:00.761242,0 days 00:00:02.911426,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
412,412,0.8494071146245059,2025-01-05 14:00:00.761665,2025-01-05 14:00:04.846550,0 days 00:00:04.084885,3,1,5.0,,,,,,,,,,,5.0,,,,,,,,50,55.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
413,413,0.8781810596579057,2025-01-05 14:00:04.846974,2025-01-05 14:00:08.240542,0 days 00:00:03.393568,2,1,4.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
414,414,0.779205138498595,2025-01-05 14:00:08.240928,2025-01-05 14:00:12.423406,0 days 00:00:04.182478,3,2,4.0,,,,,,,,,,,6.0,,,,,,,,50,55.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
415,415,0.8666666666666667,2025-01-05 14:00:12.423819,2025-01-05 14:00:16.034215,0 days 00:00:03.610396,2,1,5.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
416,416,0.817230273752013,2025-01-05 14:00:16.034599,2025-01-05 14:00:19.009074,0 days 00:00:02.974475,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
417,417,0.8561844863731656,2025-01-05 14:00:19.009428,2025-01-05 14:00:22.405876,0 days 00:00:03.396448,2,1,4.0,,,,,,,,,,,,,,,,,,,55,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
418,418,0.4565217391304348,2025-01-05 14:00:22.406262,2025-01-05 14:00:26.841474,0 days 00:00:04.435212,3,1,14.0,,,,,,,,,,,7.0,,,,,,,,45,55.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
419,419,0.0,2025-01-05 14:00:26.842008,2025-01-05 14:00:59.986601,0 days 00:00:33.144593,20,2,4.0,8.0,15.0,12.0,9.0,4.0,4.0,8.0,9.0,15.0,4.0,14.0,1.0,4.0,7.0,1.0,10.0,13.0,8.0,50,55.0,35.0,35.0,45.0,50.0,50.0,45.0,25.0,60.0,60.0,5.0,15.0,20.0,55.0,45.0,35.0,40.0,20.0,55.0,COMPLETE
420,420,0.8775,2025-01-05 14:00:59.987557,2025-01-05 14:01:03.608457,0 days 00:00:03.620900,2,1,3.0,,,,,,,,,,,,,,,,,,,45,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
421,421,0.8116627265563435,2025-01-05 14:01:03.608901,2025-01-05 14:01:06.737870,0 days 00:00:03.128969,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.80306905370844,2025-01-05 14:01:06.738238,2025-01-05 14:01:10.795803,0 days 00:00:04.057565,3,1,4.0,,,,,,,,,,,5.0,,,,,,,,50,60.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
423,423,0.823076923076923,2025-01-05 14:01:10.796201,2025-01-05 14:01:14.299393,0 days 00:00:03.503192,2,2,4.0,,,,,,,,,,,,,,,,,,,35,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
424,424,0.8999599839935974,2025-01-05 14:01:14.299768,2025-01-05 14:01:17.707897,0 days 00:00:03.408129,2,1,5.0,,,,,,,,,,,,,,,,,,,55,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
425,425,0.4721706864564007,2025-01-05 14:01:17.708275,2025-01-05 14:01:21.718236,0 days 00:00:04.009961,3,1,4.0,,,,,,,,,,,12.0,,,,,,,,30,15.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
426,426,0.7596153846153846,2025-01-05 14:01:21.718629,2025-01-05 14:01:24.754393,0 days 00:00:03.035764,1,2,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
427,427,0.9093137254901961,2025-01-05 14:01:24.754737,2025-01-05 14:01:28.130618,0 days 00:00:03.375881,2,1,5.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
428,428,0.8678396072013093,2025-01-05 14:01:28.130987,2025-01-05 14:01:31.511882,0 days 00:00:03.380895,2,1,5.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
