,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
319,319,0.5201273169818386,2025-01-05 15:14:22.373055,2025-01-05 15:14:27.303101,0 days 00:00:04.930046,4,1,2.0,,,,,,,,,,,7.0,13.0,,,,,,,35,35.0,,,,,,,,,,,20.0,60.0,,,,,,,COMPLETE
320,320,0.8558441558441559,2025-01-05 15:14:27.303516,2025-01-05 15:14:31.432075,0 days 00:00:04.128559,3,2,1.0,,,,,,,,,,,4.0,,,,,,,,35,55.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
321,321,0.7802896218825423,2025-01-05 15:14:31.432458,2025-01-05 15:14:36.355117,0 days 00:00:04.922659,4,2,1.0,,,,,,,,,,,4.0,2.0,,,,,,,15,55.0,,,,,,,,,,,20.0,5.0,,,,,,,COMPLETE
322,322,0.7891391794046662,2025-01-05 15:14:36.355534,2025-01-05 15:14:40.762952,0 days 00:00:04.407418,3,2,1.0,,,,,,,,,,,4.0,,,,,,,,35,55.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
323,323,0.215007215007215,2025-01-05 15:14:40.763338,2025-01-05 15:14:47.455665,0 days 00:00:06.692327,11,8,1.0,8.0,,,,,,,,,,5.0,5.0,11.0,15.0,3.0,9.0,6.0,4.0,35,55.0,30.0,,,,,,,,,,25.0,20.0,50.0,25.0,5.0,40.0,55.0,40.0,COMPLETE
324,324,0.49455337690631807,2025-01-05 15:14:47.456247,2025-01-05 15:14:52.154237,0 days 00:00:04.697990,4,2,1.0,,,,,,,,,,,3.0,11.0,,,,,,,40,40.0,,,,,,,,,,,20.0,40.0,,,,,,,COMPLETE
325,325,0.795968534906588,2025-01-05 15:14:52.154659,2025-01-05 15:14:56.283673,0 days 00:00:04.129014,3,2,1.0,,,,,,,,,,,4.0,,,,,,,,35,60.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
326,326,0.792725501339612,2025-01-05 15:14:56.284061,2025-01-05 15:15:00.396201,0 days 00:00:04.112140,3,2,1.0,,,,,,,,,,,5.0,,,,,,,,35,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
327,327,0.6636085626911314,2025-01-05 15:15:00.396585,2025-01-05 15:15:04.524272,0 days 00:00:04.127687,3,2,3.0,,,,,,,,,,,6.0,,,,,,,,40,55.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
328,328,0.7883495145631068,2025-01-05 15:15:04.524662,2025-01-05 15:15:08.903496,0 days 00:00:04.378834,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,35,60.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
329,329,0.8213716108452951,2025-01-05 15:15:08.903884,2025-01-05 15:15:12.239684,0 days 00:00:03.335800,2,1,3.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
330,330,0.7818181818181819,2025-01-05 15:15:12.240048,2025-01-05 15:15:17.122823,0 days 00:00:04.882775,4,1,1.0,,,,,,,,,,,5.0,1.0,,,,,,,40,35.0,,,,,,,,,,,10.0,55.0,,,,,,,COMPLETE
331,331,0.49863387978142076,2025-01-05 15:15:17.123312,2025-01-05 15:15:19.633411,0 days 00:00:02.510099,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.21354723707664885,2025-01-05 15:15:19.633751,2025-01-05 15:15:27.460303,0 days 00:00:07.826552,10,1,1.0,,,,,,,,,,,3.0,4.0,4.0,12.0,9.0,11.0,9.0,10.0,35,40.0,,,,,,,,,,,15.0,20.0,45.0,5.0,50.0,10.0,15.0,55.0,COMPLETE
333,333,0.8506961506961507,2025-01-05 15:15:27.460868,2025-01-05 15:15:30.821511,0 days 00:00:03.360643,2,1,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.7597395550732502,2025-01-05 15:15:30.821877,2025-01-05 15:15:33.128985,0 days 00:00:02.307108,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.7963963963963965,2025-01-05 15:15:33.129330,2025-01-05 15:15:36.476430,0 days 00:00:03.347100,2,1,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
336,336,0.8362674601206712,2025-01-05 15:15:36.476783,2025-01-05 15:15:39.845068,0 days 00:00:03.368285,2,1,5.0,,,,,,,,,,,,,,,,,,,40,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.8506961506961507,2025-01-05 15:15:39.845422,2025-01-05 15:15:43.203832,0 days 00:00:03.358410,2,2,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
338,338,0.8123653769445554,2025-01-05 15:15:43.204191,2025-01-05 15:15:46.552725,0 days 00:00:03.348534,2,2,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.8452974410103025,2025-01-05 15:15:46.553089,2025-01-05 15:15:49.902726,0 days 00:00:03.349637,2,2,2.0,,,,,,,,,,,,,,,,,,,40,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
340,340,0.822143415279197,2025-01-05 15:15:49.903083,2025-01-05 15:15:52.197788,0 days 00:00:02.294705,1,2,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
341,341,0.8646891507517269,2025-01-05 15:15:52.198240,2025-01-05 15:15:55.557821,0 days 00:00:03.359581,2,2,2.0,,,,,,,,,,,,,,,,,,,40,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
342,342,0.28826246217550566,2025-01-05 15:15:55.558304,2025-01-05 15:15:59.698791,0 days 00:00:04.140487,13,2,2.0,10.0,13.0,3.0,,,,,,,,2.0,3.0,12.0,14.0,6.0,5.0,8.0,7.0,40,45.0,25.0,10.0,30.0,,,,,,,,10.0,10.0,30.0,35.0,15.0,30.0,25.0,15.0,COMPLETE
343,343,0.833896668276195,2025-01-05 15:15:59.699412,2025-01-05 15:16:03.726443,0 days 00:00:04.027031,2,11,3.0,,,,,,,,,,,,,,,,,,,40,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.7305529522024368,2025-01-05 15:16:03.726837,2025-01-05 15:16:06.097729,0 days 00:00:02.370892,1,2,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.7944954128440367,2025-01-05 15:16:06.098076,2025-01-05 15:16:09.446263,0 days 00:00:03.348187,2,2,2.0,,,,,,,,,,,,,,,,,,,40,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.8485102109139604,2025-01-05 15:16:09.446618,2025-01-05 15:16:12.784859,0 days 00:00:03.338241,2,2,2.0,,,,,,,,,,,,,,,,,,,45,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.8174426229508196,2025-01-05 15:16:12.785225,2025-01-05 15:16:15.174025,0 days 00:00:02.388800,1,2,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
348,348,0.8163299663299664,2025-01-05 15:16:15.174359,2025-01-05 15:16:18.531571,0 days 00:00:03.357212,2,2,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.7463369963369964,2025-01-05 15:16:18.531934,2025-01-05 15:16:20.646478,0 days 00:00:02.114544,1,2,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
350,350,0.8557504873294347,2025-01-05 15:16:20.646812,2025-01-05 15:16:24.014140,0 days 00:00:03.367328,2,2,2.0,,,,,,,,,,,,,,,,,,,55,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
351,351,0.7814076585890332,2025-01-05 15:16:24.014496,2025-01-05 15:16:27.366629,0 days 00:00:03.352133,2,2,3.0,,,,,,,,,,,,,,,,,,,50,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.8049220672682527,2025-01-05 15:16:27.366981,2025-01-05 15:16:30.724384,0 days 00:00:03.357403,2,2,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.7803391626921039,2025-01-05 15:16:30.724738,2025-01-05 15:16:33.119437,0 days 00:00:02.394699,1,2,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
354,354,0.8144963144963145,2025-01-05 15:16:33.119773,2025-01-05 15:16:36.464481,0 days 00:00:03.344708,2,2,2.0,,,,,,,,,,,,,,,,,,,45,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
355,355,0.8660607510165033,2025-01-05 15:16:36.464840,2025-01-05 15:16:39.569888,0 days 00:00:03.105048,2,1,3.0,,,,,,,,,,,,,,,,,,,55,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
356,356,0.7942959001782531,2025-01-05 15:16:39.570251,2025-01-05 15:16:41.584763,0 days 00:00:02.014512,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.8161196911196911,2025-01-05 15:16:41.585104,2025-01-05 15:16:44.935928,0 days 00:00:03.350824,2,1,3.0,,,,,,,,,,,,,,,,,,,55,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
358,358,0.10144927536231885,2025-01-05 15:16:44.936288,2025-01-05 15:16:58.594682,0 days 00:00:13.658394,19,2,3.0,1.0,4.0,13.0,13.0,15.0,5.0,5.0,1.0,2.0,,3.0,9.0,7.0,3.0,11.0,14.0,13.0,2.0,45,45.0,45.0,35.0,40.0,55.0,35.0,50.0,45.0,60.0,5.0,,35.0,45.0,35.0,55.0,30.0,5.0,45.0,10.0,COMPLETE
359,359,0.8074074074074074,2025-01-05 15:16:58.595470,2025-01-05 15:17:02.050240,0 days 00:00:03.454770,2,3,3.0,,,,,,,,,,,,,,,,,,,55,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
360,360,0.7099901816396661,2025-01-05 15:17:02.050627,2025-01-05 15:17:07.043086,0 days 00:00:04.992459,1,7,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
361,361,0.8159167876149008,2025-01-05 15:17:07.043438,2025-01-05 15:17:11.797898,0 days 00:00:04.754460,2,12,4.0,,,,,,,,,,,,,,,,,,,60,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.789787798408488,2025-01-05 15:17:11.798263,2025-01-05 15:17:15.384924,0 days 00:00:03.586661,2,1,3.0,,,,,,,,,,,,,,,,,,,55,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
363,363,0.8159504265250281,2025-01-05 15:17:15.385298,2025-01-05 15:17:18.962488,0 days 00:00:03.577190,2,1,3.0,,,,,,,,,,,,,,,,,,,55,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
364,364,0.7960321364158058,2025-01-05 15:17:18.962849,2025-01-05 15:17:22.353671,0 days 00:00:03.390822,2,2,4.0,,,,,,,,,,,,,,,,,,,50,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
365,365,0.822377338031987,2025-01-05 15:17:22.354035,2025-01-05 15:17:24.332472,0 days 00:00:01.978437,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.7982300884955753,2025-01-05 15:17:24.332809,2025-01-05 15:17:27.680973,0 days 00:00:03.348164,2,2,2.0,,,,,,,,,,,,,,,,,,,30,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.7997351870241642,2025-01-05 15:17:27.681334,2025-01-05 15:17:31.383398,0 days 00:00:03.702064,2,3,2.0,,,,,,,,,,,,,,,,,,,60,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
368,368,0.7954545454545454,2025-01-05 15:17:31.383869,2025-01-05 15:17:33.353627,0 days 00:00:01.969758,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.21649484536082475,2025-01-05 15:17:33.354086,2025-01-05 15:17:37.633185,0 days 00:00:04.279099,14,1,2.0,7.0,10.0,7.0,1.0,,,,,,,10.0,12.0,10.0,5.0,2.0,7.0,1.0,5.0,55,55.0,10.0,25.0,15.0,15.0,,,,,,,10.0,15.0,55.0,30.0,35.0,20.0,55.0,25.0,COMPLETE
370,370,0.799361754357254,2025-01-05 15:17:37.633823,2025-01-05 15:17:41.747612,0 days 00:00:04.113789,2,2,9.0,,,,,,,,,,,,,,,,,,,50,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.8321861684693543,2025-01-05 15:17:41.747999,2025-01-05 15:17:45.909007,0 days 00:00:04.161008,3,1,2.0,,,,,,,,,,,2.0,,,,,,,,15,45.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
372,372,0.8302353410450738,2025-01-05 15:17:45.909394,2025-01-05 15:17:49.259458,0 days 00:00:03.350064,2,2,3.0,,,,,,,,,,,,,,,,,,,50,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
373,373,0.8215120160213618,2025-01-05 15:17:49.259822,2025-01-05 15:17:53.350850,0 days 00:00:04.091028,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,35,45.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
374,374,0.5560632019798211,2025-01-05 15:17:53.351242,2025-01-05 15:17:58.785216,0 days 00:00:05.433974,3,1,15.0,,,,,,,,,,,3.0,,,,,,,,55,45.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
375,375,0.7117311350665821,2025-01-05 15:17:58.785599,2025-01-05 15:18:01.013475,0 days 00:00:02.227876,1,2,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.7867924528301887,2025-01-05 15:18:01.013866,2025-01-05 15:18:04.386219,0 days 00:00:03.372353,2,3,2.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
377,377,0.8,2025-01-05 15:18:04.386587,2025-01-05 15:18:08.389692,0 days 00:00:04.003105,2,10,3.0,,,,,,,,,,,,,,,,,,,45,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
378,378,0.5980769230769231,2025-01-05 15:18:08.390065,2025-01-05 15:18:12.547695,0 days 00:00:04.157630,3,1,2.0,,,,,,,,,,,15.0,,,,,,,,35,40.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
379,379,0.7873054873054873,2025-01-05 15:18:12.548095,2025-01-05 15:18:15.909721,0 days 00:00:03.361626,2,1,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.5803702109341369,2025-01-05 15:18:15.910096,2025-01-05 15:18:21.880437,0 days 00:00:05.970341,5,2,4.0,,,,,,,,,,,8.0,5.0,1.0,,,,,,30,35.0,,,,,,,,,,,35.0,25.0,15.0,,,,,,COMPLETE
381,381,0.8247987117552334,2025-01-05 15:18:21.880911,2025-01-05 15:18:25.985600,0 days 00:00:04.104689,3,1,1.0,,,,,,,,,,,2.0,,,,,,,,35,40.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
382,382,0.835993714332975,2025-01-05 15:18:25.986000,2025-01-05 15:18:29.351958,0 days 00:00:03.365958,2,2,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.7623491552695092,2025-01-05 15:18:29.352333,2025-01-05 15:18:32.893435,0 days 00:00:03.541102,2,1,6.0,,,,,,,,,,,,,,,,,,,45,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
384,384,0.7692219679633867,2025-01-05 15:18:32.893798,2025-01-05 15:18:35.145392,0 days 00:00:02.251594,1,1,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.25524475524475526,2025-01-05 15:18:35.145731,2025-01-05 15:18:47.685240,0 days 00:00:12.539509,6,4,3.0,,,,,,,,,,,12.0,7.0,6.0,8.0,,,,,35,35.0,,,,,,,,,,,5.0,30.0,20.0,5.0,,,,,COMPLETE
386,386,0.8197802197802198,2025-01-05 15:18:47.685760,2025-01-05 15:18:51.808187,0 days 00:00:04.122427,3,2,1.0,,,,,,,,,,,3.0,,,,,,,,35,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
387,387,0.7748493975903614,2025-01-05 15:18:51.808595,2025-01-05 15:18:53.866967,0 days 00:00:02.058372,1,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.7564404713531085,2025-01-05 15:18:53.867316,2025-01-05 15:18:57.224987,0 days 00:00:03.357671,2,2,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.8379475521636762,2025-01-05 15:18:57.225354,2025-01-05 15:19:01.371773,0 days 00:00:04.146419,3,3,1.0,,,,,,,,,,,4.0,,,,,,,,30,40.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
390,390,0.8199236827149469,2025-01-05 15:19:01.372169,2025-01-05 15:19:04.740759,0 days 00:00:03.368590,2,1,2.0,,,,,,,,,,,,,,,,,,,55,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
391,391,0.6550326689273013,2025-01-05 15:19:04.741126,2025-01-05 15:19:08.938844,0 days 00:00:04.197718,3,2,1.0,,,,,,,,,,,14.0,,,,,,,,35,45.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
392,392,0.7473684210526317,2025-01-05 15:19:08.939231,2025-01-05 15:19:10.927879,0 days 00:00:01.988648,1,1,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
393,393,0.8303436179542374,2025-01-05 15:19:10.928338,2025-01-05 15:19:14.283785,0 days 00:00:03.355447,2,1,3.0,,,,,,,,,,,,,,,,,,,35,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.8507046869878728,2025-01-05 15:19:14.284268,2025-01-05 15:19:17.661459,0 days 00:00:03.377191,2,2,2.0,,,,,,,,,,,,,,,,,,,30,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.6923076923076923,2025-01-05 15:19:17.661824,2025-01-05 15:19:22.068927,0 days 00:00:04.407103,3,9,2.0,,,,,,,,,,,7.0,,,,,,,,35,45.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
396,396,0.8464912280701755,2025-01-05 15:19:22.069336,2025-01-05 15:19:25.447664,0 days 00:00:03.378328,2,3,2.0,,,,,,,,,,,,,,,,,,,30,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.7657467532467532,2025-01-05 15:19:25.448033,2025-01-05 15:19:28.809851,0 days 00:00:03.361818,2,2,3.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.8427536231884059,2025-01-05 15:19:28.810221,2025-01-05 15:19:32.928293,0 days 00:00:04.118072,3,2,2.0,,,,,,,,,,,2.0,,,,,,,,40,50.0,,,,,,,,,,,60.0,,,,,,,,COMPLETE
399,399,0.8371724137931034,2025-01-05 15:19:32.928679,2025-01-05 15:19:36.281101,0 days 00:00:03.352422,1,3,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.7330439056356488,2025-01-05 15:19:36.281442,2025-01-05 15:19:40.353145,0 days 00:00:04.071703,2,2,10.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.8466477041852905,2025-01-05 15:19:40.353506,2025-01-05 15:19:44.484814,0 days 00:00:04.131308,3,2,2.0,,,,,,,,,,,3.0,,,,,,,,30,40.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
402,402,0.795940170940171,2025-01-05 15:19:44.485208,2025-01-05 15:19:47.848769,0 days 00:00:03.363561,2,2,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
403,403,0.48233644859813085,2025-01-05 15:19:47.849139,2025-01-05 15:19:52.157085,0 days 00:00:04.307946,3,2,7.0,,,,,,,,,,,4.0,,,,,,,,45,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
404,404,0.7200501253132832,2025-01-05 15:19:52.157468,2025-01-05 15:19:54.389404,0 days 00:00:02.231936,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
405,405,0.8324868938401049,2025-01-05 15:19:54.389737,2025-01-05 15:19:57.738688,0 days 00:00:03.348951,2,2,3.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.7873525557011796,2025-01-05 15:19:57.739057,2025-01-05 15:20:01.091759,0 days 00:00:03.352702,2,1,3.0,,,,,,,,,,,,,,,,,,,40,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
407,407,0.2800435865504358,2025-01-05 15:20:01.092125,2025-01-05 15:20:14.841577,0 days 00:00:13.749452,7,1,2.0,,,,,,,,,,,2.0,14.0,14.0,7.0,5.0,,,,50,55.0,,,,,,,,,,,10.0,40.0,40.0,20.0,10.0,,,,COMPLETE
408,408,0.6749288906948394,2025-01-05 15:20:14.842144,2025-01-05 15:20:19.279323,0 days 00:00:04.437179,3,2,4.0,,,,,,,,,,,4.0,,,,,,,,35,50.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
409,409,0.5463276836158192,2025-01-05 15:20:19.279731,2025-01-05 15:20:24.332218,0 days 00:00:05.052487,4,3,1.0,,,,,,,,,,,3.0,9.0,,,,,,,30,40.0,,,,,,,,,,,20.0,10.0,,,,,,,COMPLETE
410,410,0.7644927536231885,2025-01-05 15:20:24.332642,2025-01-05 15:20:26.434400,0 days 00:00:02.101758,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.6237265302685864,2025-01-05 15:20:26.434755,2025-01-05 15:20:31.359195,0 days 00:00:04.924440,4,1,2.0,,,,,,,,,,,6.0,2.0,,,,,,,35,45.0,,,,,,,,,,,25.0,35.0,,,,,,,COMPLETE
412,412,0.8300183720744468,2025-01-05 15:20:31.359619,2025-01-05 15:20:34.740111,0 days 00:00:03.380492,2,2,1.0,,,,,,,,,,,,,,,,,,,30,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.8286062576188541,2025-01-05 15:20:34.740476,2025-01-05 15:20:38.114605,0 days 00:00:03.374129,2,3,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
414,414,0.75,2025-01-05 15:20:38.114972,2025-01-05 15:20:41.487637,0 days 00:00:03.372665,2,1,1.0,,,,,,,,,,,,,,,,,,,40,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
415,415,0.8251287001287001,2025-01-05 15:20:41.488002,2025-01-05 15:20:45.596713,0 days 00:00:04.108711,3,1,2.0,,,,,,,,,,,2.0,,,,,,,,35,35.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
416,416,0.618859649122807,2025-01-05 15:20:45.597111,2025-01-05 15:20:48.043097,0 days 00:00:02.445986,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
417,417,0.5859333685880486,2025-01-05 15:20:48.043439,2025-01-05 15:20:52.621820,0 days 00:00:04.578381,3,14,3.0,,,,,,,,,,,8.0,,,,,,,,35,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
418,418,0.8033205619412516,2025-01-05 15:20:52.622335,2025-01-05 15:20:55.984840,0 days 00:00:03.362505,2,1,1.0,,,,,,,,,,,,,,,,,,,40,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
419,419,0.39070442992011617,2025-01-05 15:20:55.985326,2025-01-05 15:21:10.956922,0 days 00:00:14.971596,8,2,2.0,,,,,,,,,,,4.0,1.0,15.0,2.0,15.0,2.0,,,35,40.0,,,,,,,,,,,20.0,5.0,25.0,45.0,25.0,55.0,,,COMPLETE
420,420,0.7867924528301887,2025-01-05 15:21:10.957555,2025-01-05 15:21:15.368749,0 days 00:00:04.411194,3,1,1.0,,,,,,,,,,,3.0,,,,,,,,30,30.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
421,421,0.7817174973138277,2025-01-05 15:21:15.369169,2025-01-05 15:21:18.729744,0 days 00:00:03.360575,2,2,2.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.7815292949354519,2025-01-05 15:21:18.730126,2025-01-05 15:21:22.845781,0 days 00:00:04.115655,3,1,1.0,,,,,,,,,,,6.0,,,,,,,,35,35.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
423,423,0.49249352890422776,2025-01-05 15:21:22.846186,2025-01-05 15:21:25.823493,0 days 00:00:02.977307,1,3,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
424,424,0.8287732402370707,2025-01-05 15:21:25.823846,2025-01-05 15:21:29.172577,0 days 00:00:03.348731,2,1,3.0,,,,,,,,,,,,,,,,,,,30,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
425,425,0.7927927927927928,2025-01-05 15:21:29.172942,2025-01-05 15:21:32.540762,0 days 00:00:03.367820,2,2,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
426,426,0.5058713410483322,2025-01-05 15:21:32.541138,2025-01-05 15:21:37.421899,0 days 00:00:04.880761,4,2,2.0,,,,,,,,,,,11.0,6.0,,,,,,,35,40.0,,,,,,,,,,,10.0,55.0,,,,,,,COMPLETE
427,427,0.8325958702064897,2025-01-05 15:21:37.422334,2025-01-05 15:21:41.531538,0 days 00:00:04.109204,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,40,45.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
428,428,0.7142857142857143,2025-01-05 15:21:41.531932,2025-01-05 15:21:43.698220,0 days 00:00:02.166288,1,1,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
429,429,0.8159504265250281,2025-01-05 15:21:43.698562,2025-01-05 15:21:47.831891,0 days 00:00:04.133329,2,7,2.0,,,,,,,,,,,,,,,,,,,55,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
430,430,0.8127606338615514,2025-01-05 15:21:47.832265,2025-01-05 15:21:51.985962,0 days 00:00:04.153697,3,2,1.0,,,,,,,,,,,5.0,,,,,,,,35,35.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
431,431,0.7996030105036804,2025-01-05 15:21:51.986362,2025-01-05 15:21:55.449766,0 days 00:00:03.463404,2,3,3.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
