,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
322,322,0.903125,2025-01-05 12:30:54.301908,2025-01-05 12:30:58.523365,0 days 00:00:04.221457,3,8,2.0,,,,,,,,,,,3.0,,,,,,,,60,35.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
323,323,0.7866559052999731,2025-01-05 12:30:58.523741,2025-01-05 12:31:03.577849,0 days 00:00:05.054108,4,8,2.0,,,,,,,,,,,4.0,2.0,,,,,,,60,10.0,,,,,,,,,,,20.0,15.0,,,,,,,COMPLETE
324,324,0.631578947368421,2025-01-05 12:31:03.578331,2025-01-05 12:31:07.919371,0 days 00:00:04.341040,3,8,10.0,,,,,,,,,,,3.0,,,,,,,,60,30.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
325,325,0.8286546610169492,2025-01-05 12:31:07.919761,2025-01-05 12:31:12.118965,0 days 00:00:04.199204,3,8,3.0,,,,,,,,,,,2.0,,,,,,,,60,20.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
326,326,0.8961538461538462,2025-01-05 12:31:12.119356,2025-01-05 12:31:15.572075,0 days 00:00:03.452719,2,8,2.0,,,,,,,,,,,,,,,,,,,60,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.8685344827586207,2025-01-05 12:31:15.572430,2025-01-05 12:31:19.791150,0 days 00:00:04.218720,3,8,1.0,,,,,,,,,,,1.0,,,,,,,,60,40.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
328,328,0.8708333333333333,2025-01-05 12:31:19.791531,2025-01-05 12:31:23.254079,0 days 00:00:03.462548,2,8,2.0,,,,,,,,,,,,,,,,,,,60,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.47368421052631576,2025-01-05 12:31:23.254447,2025-01-05 12:31:27.945796,0 days 00:00:04.691349,4,8,2.0,,,,,,,,,,,5.0,11.0,,,,,,,60,40.0,,,,,,,,,,,15.0,40.0,,,,,,,COMPLETE
330,330,0.6633771929824561,2025-01-05 12:31:27.946323,2025-01-05 12:31:34.148469,0 days 00:00:06.202146,1,9,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
331,331,0.8596059113300492,2025-01-05 12:31:34.148919,2025-01-05 12:31:38.366406,0 days 00:00:04.217487,3,8,2.0,,,,,,,,,,,4.0,,,,,,,,60,30.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
332,332,0.4307692307692308,2025-01-05 12:31:38.366797,2025-01-05 12:31:50.851592,0 days 00:00:12.484795,6,8,2.0,,,,,,,,,,,3.0,10.0,9.0,11.0,,,,,60,45.0,,,,,,,,,,,10.0,5.0,45.0,45.0,,,,,COMPLETE
333,333,0.8342780026990553,2025-01-05 12:31:50.852061,2025-01-05 12:31:54.192777,0 days 00:00:03.340716,2,9,1.0,,,,,,,,,,,,,,,,,,,30,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.8870673952641166,2025-01-05 12:31:54.193145,2025-01-05 12:31:57.597750,0 days 00:00:03.404605,2,7,7.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.8055555555555556,2025-01-05 12:31:57.598108,2025-01-05 12:32:03.469398,0 days 00:00:05.871290,1,7,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
336,336,0.8548009367681498,2025-01-05 12:32:03.469806,2025-01-05 12:32:06.838665,0 days 00:00:03.368859,2,7,2.0,,,,,,,,,,,,,,,,,,,45,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.8944297082228116,2025-01-05 12:32:06.839036,2025-01-05 12:32:10.195376,0 days 00:00:03.356340,2,8,2.0,,,,,,,,,,,,,,,,,,,30,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
338,338,0.8452950558213717,2025-01-05 12:32:10.195734,2025-01-05 12:32:14.353615,0 days 00:00:04.157881,3,8,2.0,,,,,,,,,,,4.0,,,,,,,,30,30.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
339,339,0.8595628415300547,2025-01-05 12:32:14.353995,2025-01-05 12:32:17.692310,0 days 00:00:03.338315,2,9,1.0,,,,,,,,,,,,,,,,,,,30,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
340,340,0.7795833333333333,2025-01-05 12:32:17.692665,2025-01-05 12:32:23.550834,0 days 00:00:05.858169,1,8,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
341,341,0.7674291938997821,2025-01-05 12:32:23.551182,2025-01-05 12:32:27.734548,0 days 00:00:04.183366,3,8,2.0,,,,,,,,,,,8.0,,,,,,,,30,35.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
342,342,0.8548009367681498,2025-01-05 12:32:27.734919,2025-01-05 12:32:31.286197,0 days 00:00:03.551278,2,2,3.0,,,,,,,,,,,,,,,,,,,30,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
343,343,0.8198924731182795,2025-01-05 12:32:31.286551,2025-01-05 12:32:34.681622,0 days 00:00:03.395071,2,8,9.0,,,,,,,,,,,,,,,,,,,25,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.059027777777777776,2025-01-05 12:32:34.681975,2025-01-05 12:32:43.685124,0 days 00:00:09.003149,17,8,2.0,2.0,11.0,9.0,15.0,4.0,4.0,9.0,,,,7.0,7.0,6.0,5.0,7.0,7.0,15.0,5.0,30,25.0,25.0,15.0,40.0,45.0,35.0,20.0,5.0,,,,5.0,45.0,60.0,20.0,30.0,20.0,15.0,15.0,COMPLETE
345,345,0.7166666666666667,2025-01-05 12:32:43.685909,2025-01-05 12:32:49.213957,0 days 00:00:05.528048,1,9,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.8360655737704918,2025-01-05 12:32:49.214303,2025-01-05 12:32:52.818453,0 days 00:00:03.604150,2,8,2.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.4730015082956259,2025-01-05 12:32:52.818805,2025-01-05 12:32:56.789305,0 days 00:00:03.970500,3,7,12.0,,,,,,,,,,,3.0,,,,,,,,45,10.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
348,348,0.8474358974358975,2025-01-05 12:32:56.789681,2025-01-05 12:32:59.962468,0 days 00:00:03.172787,1,3,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.8604465709728868,2025-01-05 12:32:59.962801,2025-01-05 12:33:03.356875,0 days 00:00:03.394074,2,6,3.0,,,,,,,,,,,,,,,,,,,60,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
350,350,0.8385416666666667,2025-01-05 12:33:03.357301,2025-01-05 12:33:06.731447,0 days 00:00:03.374146,2,8,2.0,,,,,,,,,,,,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
351,351,0.83754889178618,2025-01-05 12:33:06.731940,2025-01-05 12:33:10.099047,0 days 00:00:03.367107,2,7,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.9016393442622951,2025-01-05 12:33:10.099526,2025-01-05 12:33:13.430934,0 days 00:00:03.331408,2,6,3.0,,,,,,,,,,,,,,,,,,,45,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.8455843469063987,2025-01-05 12:33:13.431297,2025-01-05 12:33:17.582420,0 days 00:00:04.151123,3,6,2.0,,,,,,,,,,,5.0,,,,,,,,45,20.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
354,354,0.7765899122807017,2025-01-05 12:33:17.582812,2025-01-05 12:33:21.740467,0 days 00:00:04.157655,3,6,2.0,,,,,,,,,,,6.0,,,,,,,,45,20.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
355,355,0.7675814751286449,2025-01-05 12:33:21.740843,2025-01-05 12:33:27.755738,0 days 00:00:06.014895,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
356,356,0.8851224105461393,2025-01-05 12:33:27.756078,2025-01-05 12:33:31.118955,0 days 00:00:03.362877,2,6,4.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.8317035512094699,2025-01-05 12:33:31.119314,2025-01-05 12:33:34.688674,0 days 00:00:03.569360,2,3,3.0,,,,,,,,,,,,,,,,,,,45,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
358,358,0.5400130123617437,2025-01-05 12:33:34.689038,2025-01-05 12:33:39.871481,0 days 00:00:05.182443,4,9,2.0,,,,,,,,,,,2.0,12.0,,,,,,,45,25.0,,,,,,,,,,,35.0,15.0,,,,,,,COMPLETE
359,359,0.8035087719298246,2025-01-05 12:33:39.871876,2025-01-05 12:33:45.745133,0 days 00:00:05.873257,1,5,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
360,360,0.8544980443285528,2025-01-05 12:33:45.745474,2025-01-05 12:33:49.125467,0 days 00:00:03.379993,2,6,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
361,361,0.9193338537600833,2025-01-05 12:33:49.125823,2025-01-05 12:33:53.290531,0 days 00:00:04.164708,3,8,2.0,,,,,,,,,,,1.0,,,,,,,,45,30.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
362,362,0.801948051948052,2025-01-05 12:33:53.290906,2025-01-05 12:33:58.602257,0 days 00:00:05.311351,4,8,3.0,,,,,,,,,,,1.0,6.0,,,,,,,45,30.0,,,,,,,,,,,20.0,55.0,,,,,,,COMPLETE
363,363,0.6228448275862069,2025-01-05 12:33:58.602656,2025-01-05 12:34:04.467951,0 days 00:00:05.865295,5,8,2.0,,,,,,,,,,,2.0,1.0,8.0,,,,,,45,30.0,,,,,,,,,,,20.0,20.0,30.0,,,,,,COMPLETE
364,364,0.8512931034482758,2025-01-05 12:34:04.468396,2025-01-05 12:34:08.654423,0 days 00:00:04.186027,3,8,7.0,,,,,,,,,,,1.0,,,,,,,,45,30.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
365,365,0.8548009367681498,2025-01-05 12:34:08.654804,2025-01-05 12:34:12.845604,0 days 00:00:04.190800,3,9,2.0,,,,,,,,,,,3.0,,,,,,,,45,30.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
366,366,0.8777777777777778,2025-01-05 12:34:12.845987,2025-01-05 12:34:17.036470,0 days 00:00:04.190483,3,8,3.0,,,,,,,,,,,4.0,,,,,,,,45,30.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
367,367,0.8548009367681498,2025-01-05 12:34:17.036850,2025-01-05 12:34:21.451928,0 days 00:00:04.415078,3,9,1.0,,,,,,,,,,,2.0,,,,,,,,25,35.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
368,368,0.861904761904762,2025-01-05 12:34:21.452312,2025-01-05 12:34:24.817748,0 days 00:00:03.365436,2,2,2.0,,,,,,,,,,,,,,,,,,,45,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.8064516129032258,2025-01-05 12:34:24.818106,2025-01-05 12:34:28.925298,0 days 00:00:04.107192,3,3,3.0,,,,,,,,,,,1.0,,,,,,,,50,25.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
370,370,0.8538884524744697,2025-01-05 12:34:28.925681,2025-01-05 12:34:32.368085,0 days 00:00:03.442404,2,8,2.0,,,,,,,,,,,,,,,,,,,55,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.783068783068783,2025-01-05 12:34:32.368442,2025-01-05 12:34:38.544662,0 days 00:00:06.176220,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.8942358540454786,2025-01-05 12:34:38.544999,2025-01-05 12:34:42.693859,0 days 00:00:04.148860,3,6,4.0,,,,,,,,,,,2.0,,,,,,,,30,35.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
373,373,0.8253968253968254,2025-01-05 12:34:42.694253,2025-01-05 12:34:46.844025,0 days 00:00:04.149772,3,6,4.0,,,,,,,,,,,2.0,,,,,,,,30,35.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
374,374,0.8221642764015646,2025-01-05 12:34:46.844529,2025-01-05 12:34:50.967355,0 days 00:00:04.122826,3,5,5.0,,,,,,,,,,,1.0,,,,,,,,30,35.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
375,375,0.8452380952380952,2025-01-05 12:34:50.967849,2025-01-05 12:34:55.130353,0 days 00:00:04.162504,3,6,4.0,,,,,,,,,,,3.0,,,,,,,,30,35.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
376,376,0.8452380952380952,2025-01-05 12:34:55.130746,2025-01-05 12:35:00.388272,0 days 00:00:05.257526,4,5,1.0,,,,,,,,,,,2.0,3.0,,,,,,,30,40.0,,,,,,,,,,,25.0,50.0,,,,,,,COMPLETE
377,377,0.5139826422372227,2025-01-05 12:35:00.388726,2025-01-05 12:35:05.236195,0 days 00:00:04.847469,4,6,5.0,,,,,,,,,,,3.0,14.0,,,,,,,30,35.0,,,,,,,,,,,30.0,25.0,,,,,,,COMPLETE
378,378,0.8422635319846912,2025-01-05 12:35:05.236614,2025-01-05 12:35:09.385412,0 days 00:00:04.148798,3,6,2.0,,,,,,,,,,,4.0,,,,,,,,30,30.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
379,379,0.9028213166144201,2025-01-05 12:35:09.385802,2025-01-05 12:35:12.780813,0 days 00:00:03.395011,2,6,2.0,,,,,,,,,,,,,,,,,,,55,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.8685344827586207,2025-01-05 12:35:12.781180,2025-01-05 12:35:16.162928,0 days 00:00:03.381748,2,6,2.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
381,381,0.8544980443285528,2025-01-05 12:35:16.163298,2025-01-05 12:35:19.543838,0 days 00:00:03.380540,2,6,2.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
382,382,0.7760577915376676,2025-01-05 12:35:19.544203,2025-01-05 12:35:25.441170,0 days 00:00:05.896967,1,6,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.8709677419354839,2025-01-05 12:35:25.441511,2025-01-05 12:35:29.567471,0 days 00:00:04.125960,3,5,2.0,,,,,,,,,,,1.0,,,,,,,,60,25.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
384,384,0.8293650793650793,2025-01-05 12:35:29.567854,2025-01-05 12:35:32.966814,0 days 00:00:03.398960,2,6,2.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.861228813559322,2025-01-05 12:35:32.967179,2025-01-05 12:35:36.307660,0 days 00:00:03.340481,2,5,2.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.8781068217874141,2025-01-05 12:35:36.308023,2025-01-05 12:35:40.440771,0 days 00:00:04.132748,3,6,2.0,,,,,,,,,,,2.0,,,,,,,,55,30.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
387,387,0.861904761904762,2025-01-05 12:35:40.441156,2025-01-05 12:35:43.789124,0 days 00:00:03.347968,2,9,2.0,,,,,,,,,,,,,,,,,,,30,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.8011730205278593,2025-01-05 12:35:43.789475,2025-01-05 12:35:49.847278,0 days 00:00:06.057803,1,8,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.861904761904762,2025-01-05 12:35:49.847620,2025-01-05 12:35:53.202552,0 days 00:00:03.354932,2,6,3.0,,,,,,,,,,,,,,,,,,,25,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
390,390,0.4720647773279352,2025-01-05 12:35:53.202909,2025-01-05 12:35:58.533236,0 days 00:00:05.330327,4,10,2.0,,,,,,,,,,,5.0,9.0,,,,,,,45,35.0,,,,,,,,,,,15.0,30.0,,,,,,,COMPLETE
391,391,0.8868318122555411,2025-01-05 12:35:58.533633,2025-01-05 12:36:02.011166,0 days 00:00:03.477533,2,8,6.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.43099273607748184,2025-01-05 12:36:02.011588,2025-01-05 12:36:18.115869,0 days 00:00:16.104281,9,6,3.0,,,,,,,,,,,4.0,15.0,1.0,13.0,4.0,8.0,13.0,,30,25.0,,,,,,,,,,,20.0,35.0,10.0,5.0,35.0,15.0,10.0,,COMPLETE
393,393,0.3224489795918367,2025-01-05 12:36:18.116422,2025-01-05 12:36:23.428003,0 days 00:00:05.311581,4,9,11.0,,,,,,,,,,,2.0,13.0,,,,,,,45,20.0,,,,,,,,,,,35.0,5.0,,,,,,,COMPLETE
394,394,0.8641025641025641,2025-01-05 12:36:23.428430,2025-01-05 12:36:29.540423,0 days 00:00:06.111993,1,7,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.8868318122555411,2025-01-05 12:36:29.540908,2025-01-05 12:36:33.677954,0 days 00:00:04.137046,3,8,4.0,,,,,,,,,,,3.0,,,,,,,,30,30.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
396,396,0.8681732580037664,2025-01-05 12:36:33.678468,2025-01-05 12:36:37.074102,0 days 00:00:03.395634,2,8,3.0,,,,,,,,,,,,,,,,,,,45,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.8435501066098081,2025-01-05 12:36:37.074479,2025-01-05 12:36:40.471716,0 days 00:00:03.397237,2,6,2.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.8544980443285528,2025-01-05 12:36:40.472093,2025-01-05 12:36:44.610643,0 days 00:00:04.138550,3,7,2.0,,,,,,,,,,,1.0,,,,,,,,30,30.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
399,399,0.8698826597131681,2025-01-05 12:36:44.611030,2025-01-05 12:36:48.016601,0 days 00:00:03.405571,2,8,2.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.6973584905660377,2025-01-05 12:36:48.016956,2025-01-05 12:36:54.040380,0 days 00:00:06.023424,1,6,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.8548009367681498,2025-01-05 12:36:54.040720,2025-01-05 12:36:57.394120,0 days 00:00:03.353400,2,9,3.0,,,,,,,,,,,,,,,,,,,30,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.8548009367681498,2025-01-05 12:36:57.394476,2025-01-05 12:37:01.552873,0 days 00:00:04.158397,3,7,5.0,,,,,,,,,,,3.0,,,,,,,,45,35.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
403,403,0.7817460317460317,2025-01-05 12:37:01.553323,2025-01-05 12:37:07.402782,0 days 00:00:05.849459,1,7,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
404,404,0.826098901098901,2025-01-05 12:37:07.403145,2025-01-05 12:37:11.602941,0 days 00:00:04.199796,3,8,2.0,,,,,,,,,,,4.0,,,,,,,,45,15.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
405,405,0.8618037135278515,2025-01-05 12:37:11.603337,2025-01-05 12:37:14.963573,0 days 00:00:03.360236,2,5,2.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.8445623342175066,2025-01-05 12:37:14.963932,2025-01-05 12:37:18.453792,0 days 00:00:03.489860,2,9,2.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
407,407,0.7958009778544722,2025-01-05 12:37:18.454158,2025-01-05 12:37:22.654387,0 days 00:00:04.200229,3,7,3.0,,,,,,,,,,,6.0,,,,,,,,30,30.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
408,408,0.8158705701078584,2025-01-05 12:37:22.654773,2025-01-05 12:37:28.542700,0 days 00:00:05.887927,1,6,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.903125,2025-01-05 12:37:28.543047,2025-01-05 12:37:31.880616,0 days 00:00:03.337569,2,8,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
410,410,0.8529094827586207,2025-01-05 12:37:31.880976,2025-01-05 12:37:35.251161,0 days 00:00:03.370185,2,10,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.9028213166144201,2025-01-05 12:37:35.251520,2025-01-05 12:37:38.609452,0 days 00:00:03.357932,2,8,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
412,412,0.8697478991596639,2025-01-05 12:37:38.609809,2025-01-05 12:37:42.749527,0 days 00:00:04.139718,3,8,1.0,,,,,,,,,,,2.0,,,,,,,,35,40.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
413,413,0.6586538461538461,2025-01-05 12:37:42.749910,2025-01-05 12:37:48.651711,0 days 00:00:05.901801,1,8,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
414,414,0.1891891891891892,2025-01-05 12:37:48.652066,2025-01-05 12:38:07.777397,0 days 00:00:19.125331,10,9,1.0,,,,,,,,,,,5.0,2.0,14.0,4.0,10.0,5.0,8.0,11.0,35,40.0,,,,,,,,,,,15.0,50.0,50.0,35.0,15.0,50.0,60.0,55.0,COMPLETE
415,415,0.8286546610169492,2025-01-05 12:38:07.778102,2025-01-05 12:38:11.133405,0 days 00:00:03.355303,2,8,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
416,416,0.8253837719298245,2025-01-05 12:38:11.133896,2025-01-05 12:38:14.724671,0 days 00:00:03.590775,2,8,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
417,417,0.8787956767884715,2025-01-05 12:38:14.725053,2025-01-05 12:38:18.805293,0 days 00:00:04.080240,3,4,1.0,,,,,,,,,,,1.0,,,,,,,,35,40.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
418,418,0.7672364672364673,2025-01-05 12:38:18.805677,2025-01-05 12:38:24.489653,0 days 00:00:05.683976,1,9,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
419,419,0.8544980443285528,2025-01-05 12:38:24.490001,2025-01-05 12:38:27.848571,0 days 00:00:03.358570,2,8,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
420,420,0.8548009367681498,2025-01-05 12:38:27.848933,2025-01-05 12:38:32.048397,0 days 00:00:04.199464,3,8,1.0,,,,,,,,,,,5.0,,,,,,,,55,40.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
421,421,0.9107521186440678,2025-01-05 12:38:32.048781,2025-01-05 12:38:35.419852,0 days 00:00:03.371071,2,6,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.81889338731444,2025-01-05 12:38:35.420228,2025-01-05 12:38:38.762498,0 days 00:00:03.342270,2,5,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
423,423,0.8293650793650793,2025-01-05 12:38:38.762859,2025-01-05 12:38:43.354132,0 days 00:00:04.591273,4,6,1.0,,,,,,,,,,,2.0,7.0,,,,,,,40,40.0,,,,,,,,,,,30.0,40.0,,,,,,,COMPLETE
424,424,0.3705329153605016,2025-01-05 12:38:43.354539,2025-01-05 12:38:49.744669,0 days 00:00:06.390130,5,6,4.0,,,,,,,,,,,3.0,5.0,12.0,,,,,,35,40.0,,,,,,,,,,,10.0,55.0,35.0,,,,,,COMPLETE
425,425,0.8512931034482758,2025-01-05 12:38:49.745105,2025-01-05 12:38:53.095703,0 days 00:00:03.350598,2,6,1.0,,,,,,,,,,,,,,,,,,,40,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
426,426,0.0,2025-01-05 12:38:53.096071,2025-01-05 12:39:17.914729,0 days 00:00:24.818658,15,5,1.0,5.0,8.0,5.0,7.0,13.0,,,,,,1.0,8.0,5.0,7.0,12.0,13.0,5.0,8.0,60,40.0,50.0,20.0,15.0,25.0,50.0,,,,,,5.0,20.0,45.0,10.0,60.0,35.0,20.0,40.0,COMPLETE
427,427,0.8944444444444444,2025-01-05 12:39:17.915487,2025-01-05 12:39:22.032360,0 days 00:00:04.116873,3,6,1.0,,,,,,,,,,,4.0,,,,,,,,35,45.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
428,428,0.7357549857549857,2025-01-05 12:39:22.032761,2025-01-05 12:39:27.887607,0 days 00:00:05.854846,1,6,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
429,429,0.776775956284153,2025-01-05 12:39:27.887966,2025-01-05 12:39:31.279783,0 days 00:00:03.391817,2,1,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
430,430,0.15384615384615385,2025-01-05 12:39:31.280164,2025-01-05 12:39:37.167089,0 days 00:00:05.886925,12,6,13.0,10.0,14.0,,,,,,,,,6.0,6.0,7.0,2.0,6.0,2.0,11.0,14.0,35,50.0,40.0,35.0,,,,,,,,,15.0,15.0,55.0,50.0,40.0,45.0,55.0,25.0,COMPLETE
431,431,0.8672064777327935,2025-01-05 12:39:37.167668,2025-01-05 12:39:40.538147,0 days 00:00:03.370479,2,9,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
432,432,0.8423645320197044,2025-01-05 12:39:40.538519,2025-01-05 12:39:46.374493,0 days 00:00:05.835974,1,7,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
433,433,0.87042842215256,2025-01-05 12:39:46.374842,2025-01-05 12:39:49.737252,0 days 00:00:03.362410,2,8,1.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
434,434,0.29474216380182,2025-01-05 12:39:49.737621,2025-01-05 12:39:58.505183,0 days 00:00:08.767562,8,6,9.0,,,,,,,,,,,5.0,12.0,11.0,10.0,9.0,9.0,,,40,45.0,,,,,,,,,,,10.0,45.0,15.0,60.0,30.0,20.0,,,COMPLETE
