,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
427,427,0.8378084179970973,2025-01-02 07:47:22.849032,2025-01-02 07:47:28.193336,0 days 00:00:05.344304,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
428,428,0.7906715126341295,2025-01-02 07:47:28.193933,2025-01-02 07:47:34.630430,0 days 00:00:06.436497,2,155,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
429,429,0.8275754746342981,2025-01-02 07:47:34.631030,2025-01-02 07:47:42.560049,0 days 00:00:07.929019,3,135,150.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
430,430,0.8101190476190476,2025-01-02 07:47:42.560667,2025-01-02 07:47:47.583436,0 days 00:00:05.022769,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
431,431,0.8235583224115335,2025-01-02 07:47:47.584034,2025-01-02 07:47:54.012777,0 days 00:00:06.428743,2,120,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
432,432,0.8480883602378929,2025-01-02 07:47:54.013383,2025-01-02 07:47:59.043784,0 days 00:00:05.030401,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
433,433,0.8303436179542374,2025-01-02 07:47:59.044371,2025-01-02 07:48:06.993572,0 days 00:00:07.949201,3,95,170.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
434,434,0.8250201126307322,2025-01-02 07:48:06.994245,2025-01-02 07:48:13.449542,0 days 00:00:06.455297,2,115,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
435,435,0.8040668348045397,2025-01-02 07:48:13.450126,2025-01-02 07:48:22.767124,0 days 00:00:09.316998,4,125,150.0,,,,,,,,,,,135.0,5.0,,,,,,,COMPLETE
436,436,0.8359788359788359,2025-01-02 07:48:22.767766,2025-01-02 07:48:27.768184,0 days 00:00:05.000418,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
437,437,0.7787193973634652,2025-01-02 07:48:27.768767,2025-01-02 07:48:35.684916,0 days 00:00:07.916149,3,145,30.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
438,438,0.8583583583583584,2025-01-02 07:48:35.685526,2025-01-02 07:48:42.164728,0 days 00:00:06.479202,2,135,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
439,439,0.8295107033639144,2025-01-02 07:48:42.165321,2025-01-02 07:48:47.175799,0 days 00:00:05.010478,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
440,440,0.8317473338802297,2025-01-02 07:48:47.176379,2025-01-02 07:48:53.613715,0 days 00:00:06.437336,2,125,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
441,441,0.8651457335390111,2025-01-02 07:48:53.614310,2025-01-02 07:48:58.604311,0 days 00:00:04.990001,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
442,442,0.43813131313131315,2025-01-02 07:48:58.604933,2025-01-02 07:49:13.098591,0 days 00:00:14.493658,8,140,175.0,,,,,,,,,,,85.0,120.0,200.0,100.0,190.0,30.0,,,COMPLETE
443,443,0.833576266826717,2025-01-02 07:49:13.099548,2025-01-02 07:49:18.430138,0 days 00:00:05.330590,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
444,444,0.803654873164219,2025-01-02 07:49:18.430736,2025-01-02 07:49:24.858660,0 days 00:00:06.427924,2,135,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
445,445,0.8272584511116621,2025-01-02 07:49:24.859229,2025-01-02 07:49:29.862545,0 days 00:00:05.003316,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
446,446,0.8377192982456141,2025-01-02 07:49:29.863136,2025-01-02 07:49:37.795105,0 days 00:00:07.931969,3,135,145.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
447,447,0.7373428474345906,2025-01-02 07:49:37.795719,2025-01-02 07:49:46.589213,0 days 00:00:08.793494,4,140,10.0,,,,,,,,,,,155.0,40.0,,,,,,,COMPLETE
448,448,0.838095238095238,2025-01-02 07:49:46.589824,2025-01-02 07:49:53.005494,0 days 00:00:06.415670,2,135,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
449,449,0.5170068027210885,2025-01-02 07:49:53.006079,2025-01-02 07:50:40.899010,0 days 00:00:47.892931,17,130,155.0,130.0,105.0,80.0,85.0,110.0,120.0,85.0,,,,60.0,135.0,135.0,200.0,20.0,5.0,60.0,75.0,COMPLETE
450,450,0.8198051948051948,2025-01-02 07:50:40.899934,2025-01-02 07:50:45.885973,0 days 00:00:04.986039,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
451,451,0.6174821610601428,2025-01-02 07:50:45.886572,2025-01-02 07:50:58.805144,0 days 00:00:12.918572,6,145,10.0,,,,,,,,,,,40.0,195.0,125.0,15.0,,,,,COMPLETE
452,452,0.572814399251987,2025-01-02 07:50:58.805849,2025-01-02 07:51:08.507636,0 days 00:00:09.701787,5,55,40.0,,,,,,,,,,,50.0,70.0,175.0,,,,,,COMPLETE
453,453,0.8070796460176992,2025-01-02 07:51:08.508285,2025-01-02 07:51:14.931640,0 days 00:00:06.423355,2,135,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
454,454,0.8310810810810811,2025-01-02 07:51:14.932254,2025-01-02 07:51:19.904312,0 days 00:00:04.972058,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
455,455,0.7946264848919716,2025-01-02 07:51:19.904920,2025-01-02 07:51:27.898862,0 days 00:00:07.993942,3,150,165.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
456,456,0.7888034188034188,2025-01-02 07:51:27.899468,2025-01-02 07:51:34.336832,0 days 00:00:06.437364,2,130,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
457,457,0.8407079646017699,2025-01-02 07:51:34.337428,2025-01-02 07:51:40.328960,0 days 00:00:05.991532,2,135,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
458,458,0.822429906542056,2025-01-02 07:51:40.329659,2025-01-02 07:51:45.330263,0 days 00:00:05.000604,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
459,459,0.7816430291677816,2025-01-02 07:51:45.330981,2025-01-02 07:51:50.318760,0 days 00:00:04.987779,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
460,460,0.8018998132662174,2025-01-02 07:51:50.319362,2025-01-02 07:51:57.709159,0 days 00:00:07.389797,3,130,140.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
461,461,0.798605924819517,2025-01-02 07:51:57.709766,2025-01-02 07:52:03.043200,0 days 00:00:05.333434,1,30,,,,,,,,,,,,,,,,,,,,COMPLETE
462,462,0.8286062576188541,2025-01-02 07:52:03.043803,2025-01-02 07:52:09.473916,0 days 00:00:06.430113,2,120,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
463,463,0.8379475521636762,2025-01-02 07:52:09.474532,2025-01-02 07:52:16.045049,0 days 00:00:06.570517,2,10,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
464,464,0.8166445623342176,2025-01-02 07:52:16.045657,2025-01-02 07:52:22.081491,0 days 00:00:06.035834,2,135,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
465,465,0.8020471740097908,2025-01-02 07:52:22.082111,2025-01-02 07:52:29.501020,0 days 00:00:07.418909,3,125,190.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
466,466,0.809190031152648,2025-01-02 07:52:29.501676,2025-01-02 07:52:34.502928,0 days 00:00:05.001252,1,165,,,,,,,,,,,,,,,,,,,,COMPLETE
467,467,0.8266434892541087,2025-01-02 07:52:34.503502,2025-01-02 07:52:40.966808,0 days 00:00:06.463306,2,100,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
468,468,0.7917989912198767,2025-01-02 07:52:40.967407,2025-01-02 07:52:46.018437,0 days 00:00:05.051030,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
469,469,0.8182605682605683,2025-01-02 07:52:46.019034,2025-01-02 07:52:53.904561,0 days 00:00:07.885527,3,110,145.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
470,470,0.8400900900900901,2025-01-02 07:52:53.905191,2025-01-02 07:53:00.356439,0 days 00:00:06.451248,2,195,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
471,471,0.8301807833947104,2025-01-02 07:53:00.357062,2025-01-02 07:53:05.389549,0 days 00:00:05.032487,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
472,472,0.7907534529815565,2025-01-02 07:53:05.390129,2025-01-02 07:53:10.777597,0 days 00:00:05.387468,1,40,,,,,,,,,,,,,,,,,,,,COMPLETE
473,473,0.8199106054449411,2025-01-02 07:53:10.778197,2025-01-02 07:53:18.724464,0 days 00:00:07.946267,3,155,130.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
474,474,0.8304391384204375,2025-01-02 07:53:18.725111,2025-01-02 07:53:25.184512,0 days 00:00:06.459401,2,135,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
475,475,0.796281127129751,2025-01-02 07:53:25.185660,2025-01-02 07:53:31.658039,0 days 00:00:06.472379,2,75,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
476,476,0.8218218218218218,2025-01-02 07:53:31.658653,2025-01-02 07:53:36.665394,0 days 00:00:05.006741,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
477,477,0.8197753573859768,2025-01-02 07:53:36.666005,2025-01-02 07:53:44.094573,0 days 00:00:07.428568,3,120,55.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
478,478,0.8052096985583224,2025-01-02 07:53:44.095233,2025-01-02 07:53:50.636928,0 days 00:00:06.541695,2,145,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
479,479,0.794232766195383,2025-01-02 07:53:50.637554,2025-01-02 07:53:59.543236,0 days 00:00:08.905682,4,115,120.0,,,,,,,,,,,30.0,15.0,,,,,,,COMPLETE
480,480,0.8150943396226416,2025-01-02 07:53:59.543884,2025-01-02 07:54:04.530711,0 days 00:00:04.986827,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
481,481,0.8401167639699749,2025-01-02 07:54:04.531290,2025-01-02 07:54:09.520786,0 days 00:00:04.989496,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
482,482,0.3261904761904762,2025-01-02 07:54:09.521845,2025-01-02 07:54:24.176089,0 days 00:00:14.654244,16,125,115.0,110.0,75.0,100.0,35.0,5.0,80.0,,,,,15.0,160.0,85.0,190.0,35.0,110.0,15.0,145.0,COMPLETE
483,483,0.8278816199376947,2025-01-02 07:54:24.177150,2025-01-02 07:54:30.687936,0 days 00:00:06.510786,2,20,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
484,484,0.8018018018018018,2025-01-02 07:54:30.688539,2025-01-02 07:54:38.590211,0 days 00:00:07.901672,3,130,145.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
485,485,0.8182605682605683,2025-01-02 07:54:38.590861,2025-01-02 07:54:43.615048,0 days 00:00:05.024187,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
486,486,0.8340579710144927,2025-01-02 07:54:43.615654,2025-01-02 07:54:50.030868,0 days 00:00:06.415214,2,135,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
487,487,0.8284600389863548,2025-01-02 07:54:50.031473,2025-01-02 07:54:56.054023,0 days 00:00:06.022550,2,125,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
488,488,0.8493744787322769,2025-01-02 07:54:56.054650,2025-01-02 07:55:01.031056,0 days 00:00:04.976406,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
489,489,0.8238421955403088,2025-01-02 07:55:01.031714,2025-01-02 07:55:07.070805,0 days 00:00:06.039091,2,135,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
490,490,0.5577319587628866,2025-01-02 07:55:07.071439,2025-01-02 07:55:15.883552,0 days 00:00:08.812113,4,130,50.0,,,,,,,,,,,55.0,90.0,,,,,,,COMPLETE
491,491,0.849624060150376,2025-01-02 07:55:15.884187,2025-01-02 07:55:20.879021,0 days 00:00:04.994834,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
492,492,0.849467418546366,2025-01-02 07:55:20.879622,2025-01-02 07:55:26.934627,0 days 00:00:06.055005,2,115,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
493,493,0.8240589899682758,2025-01-02 07:55:26.935225,2025-01-02 07:55:34.871189,0 days 00:00:07.935964,3,60,105.0,,,,,,,,,,,75.0,,,,,,,,COMPLETE
494,494,0.34177215189873417,2025-01-02 07:55:34.871833,2025-01-02 07:56:38.631699,0 days 00:01:03.759866,20,145,155.0,80.0,130.0,180.0,185.0,50.0,30.0,140.0,90.0,105.0,155.0,5.0,50.0,10.0,35.0,130.0,80.0,115.0,20.0,COMPLETE
495,495,0.8288288288288288,2025-01-02 07:56:38.632978,2025-01-02 07:56:43.613909,0 days 00:00:04.980931,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
496,496,0.8386850152905199,2025-01-02 07:56:43.614510,2025-01-02 07:56:48.596844,0 days 00:00:04.982334,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
497,497,0.7999338624338624,2025-01-02 07:56:48.597500,2025-01-02 07:56:55.015111,0 days 00:00:06.417611,2,120,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
498,498,0.4664095146255223,2025-01-02 07:56:55.015903,2025-01-02 07:57:37.882084,0 days 00:00:42.866181,15,110,170.0,55.0,160.0,155.0,70.0,105.0,,,,,,110.0,180.0,145.0,115.0,100.0,155.0,90.0,55.0,COMPLETE
499,499,0.8089098272584512,2025-01-02 07:57:37.883593,2025-01-02 07:57:44.288793,0 days 00:00:06.405200,2,130,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
500,500,0.8676176176176176,2025-01-02 07:57:44.289387,2025-01-02 07:57:52.184128,0 days 00:00:07.894741,3,135,165.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
501,501,0.8342990503782393,2025-01-02 07:57:52.184763,2025-01-02 07:57:57.176446,0 days 00:00:04.991683,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
502,502,0.8213716108452951,2025-01-02 07:57:57.177054,2025-01-02 07:58:03.606254,0 days 00:00:06.429200,2,135,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
503,503,0.8074460916442049,2025-01-02 07:58:03.606900,2025-01-02 07:58:08.618471,0 days 00:00:05.011571,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
504,504,0.8050161812297735,2025-01-02 07:58:08.619074,2025-01-02 07:58:13.652240,0 days 00:00:05.033166,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
505,505,0.8108766233766234,2025-01-02 07:58:13.652855,2025-01-02 07:58:21.613668,0 days 00:00:07.960813,3,145,165.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
506,506,0.8301886792452831,2025-01-02 07:58:21.614322,2025-01-02 07:58:28.087844,0 days 00:00:06.473522,2,135,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
507,507,0.8373019097927672,2025-01-02 07:58:28.088466,2025-01-02 07:58:34.468251,0 days 00:00:06.379785,2,130,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
508,508,0.787525354969574,2025-01-02 07:58:34.468886,2025-01-02 07:58:39.480072,0 days 00:00:05.011186,1,50,,,,,,,,,,,,,,,,,,,,COMPLETE
509,509,0.8444760550023708,2025-01-02 07:58:39.480672,2025-01-02 07:58:47.413410,0 days 00:00:07.932738,3,135,120.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
510,510,0.8384876805437553,2025-01-02 07:58:47.414067,2025-01-02 07:58:53.850374,0 days 00:00:06.436307,2,130,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
511,511,0.8258086253369272,2025-01-02 07:58:53.851005,2025-01-02 07:58:59.207031,0 days 00:00:05.356026,1,30,,,,,,,,,,,,,,,,,,,,COMPLETE
512,512,0.8703703703703703,2025-01-02 07:58:59.207642,2025-01-02 07:59:04.232253,0 days 00:00:05.024611,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
513,513,0.8257575757575758,2025-01-02 07:59:04.232875,2025-01-02 07:59:09.217223,0 days 00:00:04.984348,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
514,514,0.849624060150376,2025-01-02 07:59:09.217848,2025-01-02 07:59:14.204061,0 days 00:00:04.986213,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
515,515,0.8308308308308308,2025-01-02 07:59:14.204686,2025-01-02 07:59:19.189682,0 days 00:00:04.984996,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
516,516,0.4926043812020221,2025-01-02 07:59:19.190317,2025-01-02 07:59:33.919398,0 days 00:00:14.729081,7,140,185.0,,,,,,,,,,,10.0,145.0,30.0,155.0,115.0,,,,COMPLETE
517,517,0.8612706850724514,2025-01-02 07:59:33.920296,2025-01-02 07:59:38.906792,0 days 00:00:04.986496,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
518,518,0.8158692722371967,2025-01-02 07:59:38.907370,2025-01-02 07:59:43.926306,0 days 00:00:05.018936,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
519,519,0.8141498606328906,2025-01-02 07:59:43.926905,2025-01-02 07:59:49.382573,0 days 00:00:05.455668,1,5,,,,,,,,,,,,,,,,,,,,COMPLETE
520,520,0.8361469712015889,2025-01-02 07:59:49.383194,2025-01-02 07:59:54.402937,0 days 00:00:05.019743,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
521,521,0.8492910758965805,2025-01-02 07:59:54.403545,2025-01-02 07:59:59.397345,0 days 00:00:04.993800,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
522,522,0.7817460317460317,2025-01-02 07:59:59.397936,2025-01-02 08:00:08.108908,0 days 00:00:08.710972,4,135,175.0,,,,,,,,,,,70.0,165.0,,,,,,,COMPLETE
523,523,0.8245892951775304,2025-01-02 08:00:08.109569,2025-01-02 08:00:13.112342,0 days 00:00:05.002773,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
524,524,0.8054554390563565,2025-01-02 08:00:13.112962,2025-01-02 08:00:19.545785,0 days 00:00:06.432823,2,130,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
525,525,0.6002962962962963,2025-01-02 08:00:19.546397,2025-01-02 08:00:41.352266,0 days 00:00:21.805869,11,155,115.0,145.0,,,,,,,,,,50.0,105.0,65.0,170.0,140.0,50.0,155.0,165.0,COMPLETE
526,526,0.8088421385637456,2025-01-02 08:00:41.353066,2025-01-02 08:00:47.821074,0 days 00:00:06.468008,2,160,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
527,527,0.8453395087254982,2025-01-02 08:00:47.821688,2025-01-02 08:00:52.845406,0 days 00:00:05.023718,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
528,528,0.805367401183229,2025-01-02 08:00:52.846044,2025-01-02 08:01:00.754864,0 days 00:00:07.908820,3,130,175.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
529,529,0.8113929684023142,2025-01-02 08:01:00.755490,2025-01-02 08:01:05.754528,0 days 00:00:04.999038,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
530,530,0.8223678462210573,2025-01-02 08:01:05.755130,2025-01-02 08:01:12.235553,0 days 00:00:06.480423,2,145,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
531,531,0.8364899512033743,2025-01-02 08:01:12.236170,2025-01-02 08:01:18.687662,0 days 00:00:06.451492,2,135,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
532,532,0.8163299663299664,2025-01-02 08:01:18.688304,2025-01-02 08:01:23.711895,0 days 00:00:05.023591,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
533,533,0.7996030105036804,2025-01-02 08:01:23.712523,2025-01-02 08:01:31.706114,0 days 00:00:07.993591,3,130,165.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
534,534,0.7963963963963965,2025-01-02 08:01:31.706754,2025-01-02 08:01:38.202346,0 days 00:00:06.495592,2,140,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
535,535,0.8159504265250281,2025-01-02 08:01:38.202989,2025-01-02 08:01:43.264266,0 days 00:00:05.061277,1,15,,,,,,,,,,,,,,,,,,,,COMPLETE
536,536,0.8207282913165266,2025-01-02 08:01:43.264931,2025-01-02 08:01:48.589268,0 days 00:00:05.324337,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
537,537,0.8070796460176992,2025-01-02 08:01:48.589888,2025-01-02 08:01:56.005724,0 days 00:00:07.415836,3,145,110.0,,,,,,,,,,,195.0,,,,,,,,COMPLETE
538,538,0.8141498606328906,2025-01-02 08:01:56.006530,2025-01-02 08:02:02.444792,0 days 00:00:06.438262,2,130,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
539,539,0.8479442745497792,2025-01-02 08:02:02.445465,2025-01-02 08:02:07.448725,0 days 00:00:05.003260,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
540,540,0.788888888888889,2025-01-02 08:02:07.449362,2025-01-02 08:02:13.450757,0 days 00:00:06.001395,2,125,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
541,541,0.8469155844155845,2025-01-02 08:02:13.451380,2025-01-02 08:02:18.434141,0 days 00:00:04.982761,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
542,542,0.7781782437745741,2025-01-02 08:02:18.434757,2025-01-02 08:02:27.236248,0 days 00:00:08.801491,4,140,150.0,,,,,,,,,,,35.0,25.0,,,,,,,COMPLETE
543,543,0.8125625625625625,2025-01-02 08:02:27.236908,2025-01-02 08:02:33.666689,0 days 00:00:06.429781,2,105,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
544,544,0.7864656381486677,2025-01-02 08:02:33.667337,2025-01-02 08:02:42.332388,0 days 00:00:08.665051,4,150,130.0,,,,,,,,,,,120.0,175.0,,,,,,,COMPLETE
545,545,0.7946264848919716,2025-01-02 08:02:42.333040,2025-01-02 08:02:49.720329,0 days 00:00:07.387289,3,135,165.0,,,,,,,,,,,85.0,,,,,,,,COMPLETE
546,546,0.8253842077371489,2025-01-02 08:02:49.721015,2025-01-02 08:02:55.727696,0 days 00:00:06.006681,2,115,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
547,547,0.2751358695652174,2025-01-02 08:02:55.728329,2025-01-02 08:03:49.019141,0 days 00:00:53.290812,19,125,100.0,115.0,180.0,35.0,130.0,200.0,160.0,175.0,145.0,105.0,,60.0,155.0,190.0,5.0,80.0,40.0,45.0,115.0,COMPLETE
548,548,0.8647727272727272,2025-01-02 08:03:49.020143,2025-01-02 08:03:54.014304,0 days 00:00:04.994161,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
549,549,0.8107493707883413,2025-01-02 08:03:54.014964,2025-01-02 08:03:58.998819,0 days 00:00:04.983855,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
550,550,0.7874525770334042,2025-01-02 08:03:58.999433,2025-01-02 08:04:03.989111,0 days 00:00:04.989678,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
551,551,0.809276566285912,2025-01-02 08:04:03.989742,2025-01-02 08:04:08.988384,0 days 00:00:04.998642,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
552,552,0.8278867102396514,2025-01-02 08:04:08.988995,2025-01-02 08:04:13.992531,0 days 00:00:05.003536,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
553,553,0.8144963144963145,2025-01-02 08:04:13.993150,2025-01-02 08:04:18.986211,0 days 00:00:04.993061,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
554,554,0.8317610062893082,2025-01-02 08:04:18.986858,2025-01-02 08:04:23.961800,0 days 00:00:04.974942,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
555,555,0.8181818181818181,2025-01-02 08:04:23.962410,2025-01-02 08:04:28.941498,0 days 00:00:04.979088,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
556,556,0.8090909090909091,2025-01-02 08:04:28.942157,2025-01-02 08:04:33.943404,0 days 00:00:05.001247,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
557,557,0.8152740341419586,2025-01-02 08:04:33.944087,2025-01-02 08:04:39.936894,0 days 00:00:05.992807,2,135,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
558,558,0.8287732402370707,2025-01-02 08:04:39.937613,2025-01-02 08:04:44.906355,0 days 00:00:04.968742,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
559,559,0.8611111111111112,2025-01-02 08:04:44.906988,2025-01-02 08:04:51.329045,0 days 00:00:06.422057,2,130,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
560,560,0.803654873164219,2025-01-02 08:04:51.329668,2025-01-02 08:04:56.327185,0 days 00:00:04.997517,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
561,561,0.8189404934687954,2025-01-02 08:04:56.327838,2025-01-02 08:05:02.763407,0 days 00:00:06.435569,2,145,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
562,562,0.8198051948051948,2025-01-02 08:05:02.764079,2025-01-02 08:05:07.759174,0 days 00:00:04.995095,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
563,563,0.8220183486238533,2025-01-02 08:05:07.759793,2025-01-02 08:05:14.193197,0 days 00:00:06.433404,2,130,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
564,564,0.8254208754208754,2025-01-02 08:05:14.193835,2025-01-02 08:05:19.191056,0 days 00:00:04.997221,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
565,565,0.46156279658335975,2025-01-02 08:05:19.191683,2025-01-02 08:05:39.339567,0 days 00:00:20.147884,10,135,175.0,,,,,,,,,,,125.0,120.0,5.0,130.0,65.0,175.0,200.0,85.0,COMPLETE
566,566,0.8031910650179498,2025-01-02 08:05:39.340390,2025-01-02 08:05:45.791843,0 days 00:00:06.451453,2,120,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
567,567,0.805176132278936,2025-01-02 08:05:45.792509,2025-01-02 08:05:50.817436,0 days 00:00:05.024927,1,165,,,,,,,,,,,,,,,,,,,,COMPLETE
568,568,0.833896668276195,2025-01-02 08:05:50.818056,2025-01-02 08:05:57.316478,0 days 00:00:06.498422,2,130,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
569,569,0.8322675848499754,2025-01-02 08:05:57.317111,2025-01-02 08:06:02.325784,0 days 00:00:05.008673,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
570,570,0.8250201126307322,2025-01-02 08:06:02.326405,2025-01-02 08:06:08.385492,0 days 00:00:06.059087,2,135,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
571,571,0.8256293676854425,2025-01-02 08:06:08.386120,2025-01-02 08:06:14.406554,0 days 00:00:06.020434,2,130,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
572,572,0.8225524475524475,2025-01-02 08:06:14.407184,2025-01-02 08:06:19.392441,0 days 00:00:04.985257,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
573,573,0.8597640891218873,2025-01-02 08:06:19.393083,2025-01-02 08:06:25.417327,0 days 00:00:06.024244,2,125,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
574,574,0.8340572715572716,2025-01-02 08:06:25.418193,2025-01-02 08:06:30.399819,0 days 00:00:04.981626,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
