,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
433,433,0.36904761904761907,2025-01-02 09:54:18.549597,2025-01-02 09:54:55.353775,0 days 00:00:36.804178,12,95,125.0,145.0,15.0,,,,,,,,,140.0,180.0,175.0,20.0,145.0,200.0,70.0,95.0,COMPLETE
434,434,0.6285115303983229,2025-01-02 09:54:55.354666,2025-01-02 09:55:00.673361,0 days 00:00:05.318695,2,110,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
435,435,0.5927952576379389,2025-01-02 09:55:00.673998,2025-01-02 09:55:05.691047,0 days 00:00:05.017049,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
436,436,0.6875,2025-01-02 09:55:05.691680,2025-01-02 09:55:11.042527,0 days 00:00:05.350847,3,105,35.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
437,437,0.5994397759103641,2025-01-02 09:55:11.043187,2025-01-02 09:55:15.678408,0 days 00:00:04.635221,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
438,438,0.6780626780626781,2025-01-02 09:55:15.679011,2025-01-02 09:55:20.108557,0 days 00:00:04.429546,2,190,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
439,439,0.6862745098039216,2025-01-02 09:55:20.109157,2025-01-02 09:55:23.000051,0 days 00:00:02.890894,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
440,440,0.5576923076923077,2025-01-02 09:55:23.000666,2025-01-02 09:55:28.172453,0 days 00:00:05.171787,2,100,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
441,441,0.6356589147286822,2025-01-02 09:55:28.173068,2025-01-02 09:55:32.351030,0 days 00:00:04.177962,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
442,442,0.5648979591836735,2025-01-02 09:55:32.351644,2025-01-02 09:55:50.781024,0 days 00:00:18.429380,8,195,165.0,,,,,,,,,,,5.0,40.0,95.0,95.0,130.0,55.0,,,COMPLETE
443,443,0.6848659003831418,2025-01-02 09:55:50.781846,2025-01-02 09:55:54.651464,0 days 00:00:03.869618,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
444,444,0.6933333333333334,2025-01-02 09:55:54.652202,2025-01-02 09:55:59.377437,0 days 00:00:04.725235,2,95,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
445,445,0.6835664335664335,2025-01-02 09:55:59.378095,2025-01-02 09:56:02.955297,0 days 00:00:03.577202,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
446,446,0.674908424908425,2025-01-02 09:56:02.955918,2025-01-02 09:56:06.850956,0 days 00:00:03.895038,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
447,447,0.1995614035087719,2025-01-02 09:56:06.851564,2025-01-02 09:56:53.333658,0 days 00:00:46.482094,16,105,140.0,65.0,70.0,70.0,155.0,55.0,150.0,,,,,90.0,130.0,90.0,70.0,40.0,185.0,100.0,155.0,COMPLETE
448,448,0.584349593495935,2025-01-02 09:56:53.334624,2025-01-02 09:56:57.308075,0 days 00:00:03.973451,2,100,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
449,449,0.6581818181818182,2025-01-02 09:56:57.308718,2025-01-02 09:57:00.916937,0 days 00:00:03.608219,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
450,450,0.6624649859943978,2025-01-02 09:57:00.917547,2025-01-02 09:57:05.475086,0 days 00:00:04.557539,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
451,451,0.6700143472022956,2025-01-02 09:57:05.475722,2025-01-02 09:57:11.213491,0 days 00:00:05.737769,2,110,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
452,452,0.6515151515151515,2025-01-02 09:57:11.214095,2025-01-02 09:57:15.335104,0 days 00:00:04.121009,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
453,453,0.6242203742203742,2025-01-02 09:57:15.335724,2025-01-02 09:57:20.848526,0 days 00:00:05.512802,3,115,115.0,,,,,,,,,,,160.0,,,,,,,,COMPLETE
454,454,0.6234967622571693,2025-01-02 09:57:20.849167,2025-01-02 09:57:24.556504,0 days 00:00:03.707337,1,10,,,,,,,,,,,,,,,,,,,,COMPLETE
455,455,0.5701663201663202,2025-01-02 09:57:24.557103,2025-01-02 09:57:28.469910,0 days 00:00:03.912807,2,100,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
456,456,0.5343915343915344,2025-01-02 09:57:28.470529,2025-01-02 09:58:05.169628,0 days 00:00:36.699099,18,130,155.0,170.0,155.0,170.0,75.0,130.0,60.0,155.0,190.0,,,20.0,120.0,175.0,35.0,110.0,130.0,45.0,190.0,COMPLETE
457,457,0.7296918767507004,2025-01-02 09:58:05.170459,2025-01-02 09:58:08.479146,0 days 00:00:03.308687,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
458,458,0.6323055683387022,2025-01-02 09:58:08.479773,2025-01-02 09:58:12.683416,0 days 00:00:04.203643,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
459,459,0.6953703703703704,2025-01-02 09:58:12.684055,2025-01-02 09:58:18.065625,0 days 00:00:05.381570,2,85,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
460,460,0.6855813953488372,2025-01-02 09:58:18.066274,2025-01-02 09:58:21.945025,0 days 00:00:03.878751,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
461,461,0.6306306306306306,2025-01-02 09:58:21.945653,2025-01-02 09:58:27.155775,0 days 00:00:05.210122,2,75,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
462,462,0.6524822695035462,2025-01-02 09:58:27.156407,2025-01-02 09:58:32.392586,0 days 00:00:05.236179,1,55,,,,,,,,,,,,,,,,,,,,COMPLETE
463,463,0.4525462962962963,2025-01-02 09:58:32.393196,2025-01-02 09:59:03.599470,0 days 00:00:31.206274,10,95,125.0,,,,,,,,,,,60.0,75.0,60.0,130.0,170.0,150.0,5.0,20.0,COMPLETE
464,464,0.6520202020202019,2025-01-02 09:59:03.600471,2025-01-02 09:59:07.807030,0 days 00:00:04.206559,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
465,465,0.5927952576379389,2025-01-02 09:59:07.807666,2025-01-02 09:59:11.914234,0 days 00:00:04.106568,2,85,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
466,466,0.6594202898550725,2025-01-02 09:59:11.914856,2025-01-02 09:59:16.915979,0 days 00:00:05.001123,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
467,467,0.6460869565217391,2025-01-02 09:59:16.916596,2025-01-02 09:59:21.424271,0 days 00:00:04.507675,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
468,468,0.6802721088435374,2025-01-02 09:59:21.424882,2025-01-02 09:59:26.005895,0 days 00:00:04.581013,1,35,,,,,,,,,,,,,,,,,,,,COMPLETE
469,469,0.6781818181818182,2025-01-02 09:59:26.006510,2025-01-02 09:59:31.026012,0 days 00:00:05.019502,2,120,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
470,470,0.17142857142857143,2025-01-02 09:59:31.026626,2025-01-02 09:59:49.983436,0 days 00:00:18.956810,9,90,135.0,,,,,,,,,,,105.0,10.0,145.0,50.0,15.0,110.0,115.0,,COMPLETE
471,471,0.729020979020979,2025-01-02 09:59:49.984209,2025-01-02 09:59:54.333380,0 days 00:00:04.349171,3,155,110.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
472,472,0.5416666666666667,2025-01-02 09:59:54.334033,2025-01-02 10:00:00.229966,0 days 00:00:05.895933,3,150,105.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
473,473,0.6538461538461539,2025-01-02 10:00:00.230675,2025-01-02 10:00:06.177819,0 days 00:00:05.947144,3,160,115.0,,,,,,,,,,,85.0,,,,,,,,COMPLETE
474,474,0.6036036036036037,2025-01-02 10:00:06.178455,2025-01-02 10:00:11.699020,0 days 00:00:05.520565,3,135,130.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
475,475,0.6811369509043927,2025-01-02 10:00:11.699677,2025-01-02 10:00:18.896909,0 days 00:00:07.197232,4,140,100.0,,,,,,,,,,,135.0,55.0,,,,,,,COMPLETE
476,476,0.467304625199362,2025-01-02 10:00:18.897644,2025-01-02 10:00:25.723359,0 days 00:00:06.825715,4,155,110.0,,,,,,,,,,,170.0,195.0,,,,,,,COMPLETE
477,477,0.6356589147286822,2025-01-02 10:00:25.724024,2025-01-02 10:00:30.714646,0 days 00:00:04.990622,3,40,120.0,,,,,,,,,,,70.0,,,,,,,,COMPLETE
478,478,0.6920731707317074,2025-01-02 10:00:30.715321,2025-01-02 10:00:35.378139,0 days 00:00:04.662818,2,190,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
479,479,0.6088888888888888,2025-01-02 10:00:35.378791,2025-01-02 10:00:39.723812,0 days 00:00:04.345021,2,165,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
480,480,0.665,2025-01-02 10:00:39.724459,2025-01-02 10:00:44.120381,0 days 00:00:04.395922,2,180,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
481,481,0.6372972972972973,2025-01-02 10:00:44.121041,2025-01-02 10:00:49.732104,0 days 00:00:05.611063,3,80,120.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
482,482,0.6436037829766053,2025-01-02 10:00:49.732785,2025-01-02 10:00:54.878026,0 days 00:00:05.145241,2,145,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
483,483,0.6882516188714154,2025-01-02 10:00:54.878676,2025-01-02 10:00:58.875896,0 days 00:00:03.997220,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
484,484,0.6154545454545455,2025-01-02 10:00:58.876553,2025-01-02 10:01:03.281321,0 days 00:00:04.404768,2,195,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
485,485,0.6064084170253468,2025-01-02 10:01:03.281956,2025-01-02 10:01:07.572381,0 days 00:00:04.290425,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
486,486,0.6661828737300435,2025-01-02 10:01:07.573000,2025-01-02 10:01:12.677985,0 days 00:00:05.104985,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
487,487,0.746615087040619,2025-01-02 10:01:12.678614,2025-01-02 10:01:16.545529,0 days 00:00:03.866915,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
488,488,0.5881737310308739,2025-01-02 10:01:16.546166,2025-01-02 10:01:22.356576,0 days 00:00:05.810410,2,70,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
489,489,0.6621212121212121,2025-01-02 10:01:22.357243,2025-01-02 10:01:31.788539,0 days 00:00:09.431296,5,75,85.0,,,,,,,,,,,155.0,105.0,5.0,,,,,,COMPLETE
490,490,0.6802721088435374,2025-01-02 10:01:31.789267,2025-01-02 10:01:36.154850,0 days 00:00:04.365583,2,65,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
491,491,0.6711229946524064,2025-01-02 10:01:36.155505,2025-01-02 10:01:39.849353,0 days 00:00:03.693848,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
492,492,0.6802721088435374,2025-01-02 10:01:39.850012,2025-01-02 10:01:43.559717,0 days 00:00:03.709705,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
493,493,0.5330188679245282,2025-01-02 10:01:43.560386,2025-01-02 10:02:22.937112,0 days 00:00:39.376726,13,70,135.0,30.0,110.0,140.0,,,,,,,,100.0,145.0,160.0,5.0,185.0,165.0,185.0,165.0,COMPLETE
494,494,0.6470588235294117,2025-01-02 10:02:22.938158,2025-01-02 10:02:28.737291,0 days 00:00:05.799133,2,145,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
495,495,0.6589147286821706,2025-01-02 10:02:28.737939,2025-01-02 10:02:33.569399,0 days 00:00:04.831460,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
496,496,0.7088372093023256,2025-01-02 10:02:33.570046,2025-01-02 10:02:38.525523,0 days 00:00:04.955477,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
497,497,0.5733695652173914,2025-01-02 10:02:38.526154,2025-01-02 10:02:43.956925,0 days 00:00:05.430771,3,75,155.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
498,498,0.7731092436974789,2025-01-02 10:02:43.957601,2025-01-02 10:02:49.000841,0 days 00:00:05.043240,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
499,499,0.551594746716698,2025-01-02 10:02:49.001479,2025-01-02 10:02:53.057520,0 days 00:00:04.056041,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
500,500,0.6541774332472007,2025-01-02 10:02:53.058135,2025-01-02 10:02:57.407458,0 days 00:00:04.349323,2,85,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
501,501,0.637641723356009,2025-01-02 10:02:57.408119,2025-01-02 10:03:02.209299,0 days 00:00:04.801180,1,50,,,,,,,,,,,,,,,,,,,,COMPLETE
502,502,0.570754716981132,2025-01-02 10:03:02.209913,2025-01-02 10:03:06.983757,0 days 00:00:04.773844,2,80,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
503,503,0.6802721088435374,2025-01-02 10:03:06.984409,2025-01-02 10:03:10.281424,0 days 00:00:03.297015,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
504,504,0.5867612293144208,2025-01-02 10:03:10.282067,2025-01-02 10:03:13.625281,0 days 00:00:03.343214,1,30,,,,,,,,,,,,,,,,,,,,COMPLETE
505,505,0.5238095238095237,2025-01-02 10:03:13.625921,2025-01-02 10:03:18.224821,0 days 00:00:04.598900,2,20,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
506,506,0.6312056737588652,2025-01-02 10:03:18.225441,2025-01-02 10:03:21.254672,0 days 00:00:03.029231,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
507,507,0.6923469387755102,2025-01-02 10:03:21.255273,2025-01-02 10:03:27.297652,0 days 00:00:06.042379,4,90,90.0,,,,,,,,,,,165.0,25.0,,,,,,,COMPLETE
508,508,0.6737588652482269,2025-01-02 10:03:27.298296,2025-01-02 10:03:30.723415,0 days 00:00:03.425119,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
509,509,0.6491464510332434,2025-01-02 10:03:30.724040,2025-01-02 10:03:34.631522,0 days 00:00:03.907482,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
510,510,0.6976076555023923,2025-01-02 10:03:34.632156,2025-01-02 10:03:38.899113,0 days 00:00:04.266957,2,75,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
511,511,0.5939922480620154,2025-01-02 10:03:38.899757,2025-01-02 10:03:43.033842,0 days 00:00:04.134085,2,65,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
512,512,0.7058823529411764,2025-01-02 10:03:43.034531,2025-01-02 10:03:47.453759,0 days 00:00:04.419228,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
513,513,0.5897435897435896,2025-01-02 10:03:47.454384,2025-01-02 10:03:53.589292,0 days 00:00:06.134908,3,80,70.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
514,514,0.6436037829766053,2025-01-02 10:03:53.589981,2025-01-02 10:03:58.341857,0 days 00:00:04.751876,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
515,515,0.6423255813953488,2025-01-02 10:03:58.342476,2025-01-02 10:04:02.990854,0 days 00:00:04.648378,2,90,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
516,516,0.5695970695970696,2025-01-02 10:04:02.991506,2025-01-02 10:04:07.147418,0 days 00:00:04.155912,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
517,517,0.6013888888888889,2025-01-02 10:04:07.148060,2025-01-02 10:04:11.021617,0 days 00:00:03.873557,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
518,518,0.5677655677655677,2025-01-02 10:04:11.022236,2025-01-02 10:04:16.769831,0 days 00:00:05.747595,2,60,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
519,519,0.6834905660377358,2025-01-02 10:04:16.770488,2025-01-02 10:04:21.293222,0 days 00:00:04.522734,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
520,520,0.5845588235294117,2025-01-02 10:04:21.293839,2025-01-02 10:04:26.308252,0 days 00:00:05.014413,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
521,521,0.6323055683387022,2025-01-02 10:04:26.308876,2025-01-02 10:04:30.249080,0 days 00:00:03.940204,2,80,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
522,522,0.5737179487179487,2025-01-02 10:04:30.249705,2025-01-02 10:04:35.199690,0 days 00:00:04.949985,3,90,75.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
523,523,0.6594202898550725,2025-01-02 10:04:35.200339,2025-01-02 10:04:40.101119,0 days 00:00:04.900780,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
524,524,0.6725201708590414,2025-01-02 10:04:40.101824,2025-01-02 10:04:43.655845,0 days 00:00:03.554021,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
525,525,0.6526175687666371,2025-01-02 10:04:43.656550,2025-01-02 10:04:47.399362,0 days 00:00:03.742812,2,125,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
526,526,0.6360544217687074,2025-01-02 10:04:47.400007,2025-01-02 10:04:52.174295,0 days 00:00:04.774288,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
527,527,0.5277777777777778,2025-01-02 10:04:52.174931,2025-01-02 10:05:36.172311,0 days 00:00:43.997380,14,75,125.0,110.0,185.0,105.0,200.0,,,,,,,120.0,170.0,110.0,115.0,85.0,90.0,20.0,80.0,COMPLETE
528,528,0.6191489361702127,2025-01-02 10:05:36.173252,2025-01-02 10:05:41.057845,0 days 00:00:04.884593,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
529,529,0.6214209968186639,2025-01-02 10:05:41.058474,2025-01-02 10:05:45.949362,0 days 00:00:04.890888,2,170,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
530,530,0.6594202898550725,2025-01-02 10:05:45.950229,2025-01-02 10:05:49.734902,0 days 00:00:03.784673,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
531,531,0.6802721088435374,2025-01-02 10:05:49.735548,2025-01-02 10:05:53.841770,0 days 00:00:04.106222,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
532,532,0.5329192546583851,2025-01-02 10:05:53.842374,2025-01-02 10:05:59.572681,0 days 00:00:05.730307,2,70,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
533,533,0.6442687747035574,2025-01-02 10:05:59.573346,2025-01-02 10:06:03.747857,0 days 00:00:04.174511,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
534,534,0.6282051282051282,2025-01-02 10:06:03.748491,2025-01-02 10:06:08.878930,0 days 00:00:05.130439,2,85,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
535,535,0.6862745098039216,2025-01-02 10:06:08.879608,2025-01-02 10:06:13.578701,0 days 00:00:04.699093,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
536,536,0.687847866419295,2025-01-02 10:06:13.579317,2025-01-02 10:06:18.203583,0 days 00:00:04.624266,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
537,537,0.6502384737678856,2025-01-02 10:06:18.204234,2025-01-02 10:06:22.369140,0 days 00:00:04.164906,3,120,165.0,,,,,,,,,,,80.0,,,,,,,,COMPLETE
538,538,0.6223255813953488,2025-01-02 10:06:22.369799,2025-01-02 10:06:26.269704,0 days 00:00:03.899905,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
539,539,0.6987179487179487,2025-01-02 10:06:26.270345,2025-01-02 10:06:32.521406,0 days 00:00:06.251061,2,75,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
540,540,0.7011054421768708,2025-01-02 10:06:32.522088,2025-01-02 10:06:36.065045,0 days 00:00:03.542957,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
541,541,0.6491464510332434,2025-01-02 10:06:36.065712,2025-01-02 10:06:40.394196,0 days 00:00:04.328484,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
542,542,0.6123499142367066,2025-01-02 10:06:40.394881,2025-01-02 10:06:44.725237,0 days 00:00:04.330356,2,90,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
543,543,0.6190476190476191,2025-01-02 10:06:44.725900,2025-01-02 10:06:49.426821,0 days 00:00:04.700921,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
544,544,0.6388367729831144,2025-01-02 10:06:49.427454,2025-01-02 10:06:54.306372,0 days 00:00:04.878918,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
545,545,0.6011904761904763,2025-01-02 10:06:54.307032,2025-01-02 10:06:59.419821,0 days 00:00:05.112789,2,45,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
546,546,0.6785225718194254,2025-01-02 10:06:59.420469,2025-01-02 10:07:03.166341,0 days 00:00:03.745872,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
547,547,0.6680143755615453,2025-01-02 10:07:03.166992,2025-01-02 10:07:06.633986,0 days 00:00:03.466994,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
548,548,0.6526175687666371,2025-01-02 10:07:06.634627,2025-01-02 10:07:10.937094,0 days 00:00:04.302467,2,70,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
549,549,0.6391941391941391,2025-01-02 10:07:10.937758,2025-01-02 10:07:15.997305,0 days 00:00:05.059547,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
550,550,0.6364468864468864,2025-01-02 10:07:15.997930,2025-01-02 10:07:19.924730,0 days 00:00:03.926800,2,100,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
551,551,0.6232323232323232,2025-01-02 10:07:19.925386,2025-01-02 10:07:26.647702,0 days 00:00:06.722316,3,125,115.0,,,,,,,,,,,190.0,,,,,,,,COMPLETE
552,552,0.6651205936920223,2025-01-02 10:07:26.648370,2025-01-02 10:07:31.346574,0 days 00:00:04.698204,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
553,553,0.23032407407407407,2025-01-02 10:07:31.347191,2025-01-02 10:08:14.721375,0 days 00:00:43.374184,15,85,90.0,60.0,35.0,35.0,30.0,175.0,,,,,,160.0,35.0,200.0,140.0,60.0,60.0,95.0,140.0,COMPLETE
554,554,0.7213862289101687,2025-01-02 10:08:14.723035,2025-01-02 10:08:19.499153,0 days 00:00:04.776118,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
555,555,0.6785225718194254,2025-01-02 10:08:19.499784,2025-01-02 10:08:23.695918,0 days 00:00:04.196134,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
556,556,0.6288561936402468,2025-01-02 10:08:23.696543,2025-01-02 10:08:28.115289,0 days 00:00:04.418746,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
557,557,0.6386363636363637,2025-01-02 10:08:28.115935,2025-01-02 10:08:32.513237,0 days 00:00:04.397302,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
558,558,0.6445347786811202,2025-01-02 10:08:32.513895,2025-01-02 10:08:36.496196,0 days 00:00:03.982301,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
559,559,0.6570731707317073,2025-01-02 10:08:36.496867,2025-01-02 10:08:40.023681,0 days 00:00:03.526814,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
560,560,0.6039947894051237,2025-01-02 10:08:40.024286,2025-01-02 10:08:45.662079,0 days 00:00:05.637793,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
561,561,0.7009090909090909,2025-01-02 10:08:45.662754,2025-01-02 10:08:49.810855,0 days 00:00:04.148101,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
562,562,0.6064690026954178,2025-01-02 10:08:49.811496,2025-01-02 10:08:55.390099,0 days 00:00:05.578603,1,170,,,,,,,,,,,,,,,,,,,,COMPLETE
563,563,0.6282051282051282,2025-01-02 10:08:55.390749,2025-01-02 10:08:59.992799,0 days 00:00:04.602050,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
564,564,0.6428571428571428,2025-01-02 10:08:59.993427,2025-01-02 10:09:04.372194,0 days 00:00:04.378767,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
565,565,0.5905552672548002,2025-01-02 10:09:04.372821,2025-01-02 10:09:08.907656,0 days 00:00:04.534835,2,75,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
566,566,0.6594202898550725,2025-01-02 10:09:08.908310,2025-01-02 10:09:13.227476,0 days 00:00:04.319166,1,55,,,,,,,,,,,,,,,,,,,,COMPLETE
567,567,0.6196060037523452,2025-01-02 10:09:13.228121,2025-01-02 10:09:18.132794,0 days 00:00:04.904673,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
568,568,0.671239837398374,2025-01-02 10:09:18.133477,2025-01-02 10:09:22.444830,0 days 00:00:04.311353,2,170,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
569,569,0.603518821603928,2025-01-02 10:09:22.445456,2025-01-02 10:09:29.782697,0 days 00:00:07.337241,4,195,50.0,,,,,,,,,,,95.0,95.0,,,,,,,COMPLETE
570,570,0.608983451536643,2025-01-02 10:09:29.783366,2025-01-02 10:09:34.495588,0 days 00:00:04.712222,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
571,571,0.7118337850045167,2025-01-02 10:09:34.496237,2025-01-02 10:09:39.065039,0 days 00:00:04.568802,2,100,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
572,572,0.5,2025-01-02 10:09:39.065715,2025-01-02 10:10:15.882711,0 days 00:00:36.816996,12,200,40.0,10.0,125.0,,,,,,,,,105.0,65.0,130.0,200.0,40.0,25.0,160.0,20.0,COMPLETE
573,573,0.5831578947368421,2025-01-02 10:10:15.883620,2025-01-02 10:10:20.378431,0 days 00:00:04.494811,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
574,574,0.6091800356506238,2025-01-02 10:10:20.379067,2025-01-02 10:10:24.197431,0 days 00:00:03.818364,1,60,,,,,,,,,,,,,,,,,,,,COMPLETE
575,575,0.6396226415094339,2025-01-02 10:10:24.198074,2025-01-02 10:10:29.214600,0 days 00:00:05.016526,2,90,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
576,576,0.6190476190476191,2025-01-02 10:10:29.215247,2025-01-02 10:10:33.250467,0 days 00:00:04.035220,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
577,577,0.6584905660377358,2025-01-02 10:10:33.251160,2025-01-02 10:10:37.090010,0 days 00:00:03.838850,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
578,578,0.6504065040650406,2025-01-02 10:10:37.090819,2025-01-02 10:10:41.432375,0 days 00:00:04.341556,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
579,579,0.6711538461538462,2025-01-02 10:10:41.433025,2025-01-02 10:10:45.231546,0 days 00:00:03.798521,2,90,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
580,580,0.638034188034188,2025-01-02 10:10:45.232190,2025-01-02 10:10:50.466852,0 days 00:00:05.234662,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
581,581,0.6618589743589745,2025-01-02 10:10:50.467507,2025-01-02 10:10:54.794530,0 days 00:00:04.327023,2,175,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
