,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
430,430,0.9623451706694005,2025-01-03 21:48:24.820934,2025-01-03 21:48:28.795397,0 days 00:00:03.974463,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
431,431,0.957679741262941,2025-01-03 21:48:28.795813,2025-01-03 21:48:33.859136,0 days 00:00:05.063323,2,180,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
432,432,0.9608679977814754,2025-01-03 21:48:33.859556,2025-01-03 21:48:38.622390,0 days 00:00:04.762834,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
433,433,0.9640336134453782,2025-01-03 21:48:38.622807,2025-01-03 21:48:42.424040,0 days 00:00:03.801233,1,170,,,,,,,,,,,,,,,,,,,,COMPLETE
434,434,0.9609976749567498,2025-01-03 21:48:42.424500,2025-01-03 21:48:45.900571,0 days 00:00:03.476071,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
435,435,0.9594130794111025,2025-01-03 21:48:45.901029,2025-01-03 21:48:51.112843,0 days 00:00:05.211814,2,190,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
436,436,0.9608041179744018,2025-01-03 21:48:51.113280,2025-01-03 21:48:54.921202,0 days 00:00:03.807922,2,95,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
437,437,0.9618316831683169,2025-01-03 21:48:54.921671,2025-01-03 21:48:58.990247,0 days 00:00:04.068576,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
438,438,0.9579629297361367,2025-01-03 21:48:58.990688,2025-01-03 21:49:03.220670,0 days 00:00:04.229982,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
439,439,0.9623529411764706,2025-01-03 21:49:03.221114,2025-01-03 21:49:08.245406,0 days 00:00:05.024292,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
440,440,0.9184516062301215,2025-01-03 21:49:08.245858,2025-01-03 21:49:15.017101,0 days 00:00:06.771243,4,115,25.0,,,,,,,,,,,195.0,110.0,,,,,,,COMPLETE
441,441,0.5533395322448464,2025-01-03 21:49:15.017629,2025-01-03 21:49:44.900987,0 days 00:00:29.883358,8,100,55.0,,,,,,,,,,,125.0,195.0,50.0,200.0,165.0,145.0,,,COMPLETE
442,442,0.9610583945614093,2025-01-03 21:49:44.901640,2025-01-03 21:49:49.108352,0 days 00:00:04.206712,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
443,443,0.9574680022259321,2025-01-03 21:49:49.108798,2025-01-03 21:49:55.082166,0 days 00:00:05.973368,2,180,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
444,444,0.9601328903654485,2025-01-03 21:49:55.082646,2025-01-03 21:49:59.167785,0 days 00:00:04.085139,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
445,445,0.9502285438491894,2025-01-03 21:49:59.168218,2025-01-03 21:50:03.642009,0 days 00:00:04.473791,2,140,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
446,446,0.9596750502790772,2025-01-03 21:50:03.642470,2025-01-03 21:50:08.218068,0 days 00:00:04.575598,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
447,447,0.9570247933884297,2025-01-03 21:50:08.218533,2025-01-03 21:50:11.451301,0 days 00:00:03.232768,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
448,448,0.9617939145095378,2025-01-03 21:50:11.451745,2025-01-03 21:50:16.313786,0 days 00:00:04.862041,2,185,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
449,449,0.9586146402971369,2025-01-03 21:50:16.314249,2025-01-03 21:50:20.683012,0 days 00:00:04.368763,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
450,450,0.9557205152400042,2025-01-03 21:50:20.683495,2025-01-03 21:50:25.672300,0 days 00:00:04.988805,2,190,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
451,451,0.9649530626351819,2025-01-03 21:50:25.673261,2025-01-03 21:50:30.557768,0 days 00:00:04.884507,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
452,452,0.5666034993468623,2025-01-03 21:50:30.558252,2025-01-03 21:51:35.582747,0 days 00:01:05.024495,18,175,70.0,50.0,80.0,115.0,175.0,150.0,160.0,140.0,140.0,,,105.0,75.0,135.0,5.0,200.0,50.0,20.0,95.0,COMPLETE
453,453,0.595580050201899,2025-01-03 21:51:35.584146,2025-01-03 21:52:15.412493,0 days 00:00:39.828347,9,175,10.0,,,,,,,,,,,155.0,150.0,170.0,25.0,150.0,185.0,85.0,,COMPLETE
454,454,0.9591318864774624,2025-01-03 21:52:15.413058,2025-01-03 21:52:19.851758,0 days 00:00:04.438700,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
455,455,0.9601990049751243,2025-01-03 21:52:19.852213,2025-01-03 21:52:23.846160,0 days 00:00:03.993947,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
456,456,0.9648637424800215,2025-01-03 21:52:23.846588,2025-01-03 21:52:29.066515,0 days 00:00:05.219927,2,165,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
457,457,0.9618600250819564,2025-01-03 21:52:29.067012,2025-01-03 21:52:35.761976,0 days 00:00:06.694964,3,160,185.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
458,458,0.9617880794701987,2025-01-03 21:52:35.762641,2025-01-03 21:52:39.957720,0 days 00:00:04.195079,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
459,459,0.9556442577030813,2025-01-03 21:52:39.958175,2025-01-03 21:52:45.665779,0 days 00:00:05.707604,2,175,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
460,460,0.9583997785160576,2025-01-03 21:52:45.666335,2025-01-03 21:52:49.913069,0 days 00:00:04.246734,1,170,,,,,,,,,,,,,,,,,,,,COMPLETE
461,461,0.9564431774819869,2025-01-03 21:52:49.913554,2025-01-03 21:52:54.711178,0 days 00:00:04.797624,2,180,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
462,462,0.9573785594639866,2025-01-03 21:52:54.711982,2025-01-03 21:52:59.240600,0 days 00:00:04.528618,1,165,,,,,,,,,,,,,,,,,,,,COMPLETE
463,463,0.958997887990678,2025-01-03 21:52:59.241020,2025-01-03 21:53:03.164443,0 days 00:00:03.923423,1,165,,,,,,,,,,,,,,,,,,,,COMPLETE
464,464,0.7021513108614232,2025-01-03 21:53:03.164890,2025-01-03 21:53:15.442394,0 days 00:00:12.277504,5,170,50.0,,,,,,,,,,,30.0,175.0,155.0,,,,,,COMPLETE
465,465,0.9606755106385363,2025-01-03 21:53:15.442889,2025-01-03 21:53:20.017279,0 days 00:00:04.574390,2,185,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
466,466,0.9564315876601057,2025-01-03 21:53:20.017741,2025-01-03 21:53:24.762947,0 days 00:00:04.745206,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
467,467,0.2386384152045824,2025-01-03 21:53:24.763613,2025-01-03 21:54:08.783216,0 days 00:00:44.019603,14,170,15.0,105.0,5.0,30.0,35.0,,,,,,,55.0,135.0,185.0,175.0,10.0,5.0,70.0,120.0,COMPLETE
468,468,0.9559399892759023,2025-01-03 21:54:08.784055,2025-01-03 21:54:12.797858,0 days 00:00:04.013803,1,165,,,,,,,,,,,,,,,,,,,,COMPLETE
469,469,0.960048949035416,2025-01-03 21:54:12.798291,2025-01-03 21:54:18.390904,0 days 00:00:05.592613,2,190,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
470,470,0.952424677507318,2025-01-03 21:54:18.391407,2025-01-03 21:54:22.983008,0 days 00:00:04.591601,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
471,471,0.9580199210959854,2025-01-03 21:54:22.983484,2025-01-03 21:54:26.994580,0 days 00:00:04.011096,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
472,472,0.9644178562045713,2025-01-03 21:54:26.995007,2025-01-03 21:54:34.410292,0 days 00:00:07.415285,3,180,180.0,,,,,,,,,,,80.0,,,,,,,,COMPLETE
473,473,0.9459499431171786,2025-01-03 21:54:34.410745,2025-01-03 21:54:41.172367,0 days 00:00:06.761622,3,180,200.0,,,,,,,,,,,85.0,,,,,,,,COMPLETE
474,474,0.9595393696062494,2025-01-03 21:54:41.172840,2025-01-03 21:54:48.605523,0 days 00:00:07.432683,3,180,165.0,,,,,,,,,,,70.0,,,,,,,,COMPLETE
475,475,0.9507653480803608,2025-01-03 21:54:48.606028,2025-01-03 21:54:55.597856,0 days 00:00:06.991828,4,175,185.0,,,,,,,,,,,75.0,25.0,,,,,,,COMPLETE
476,476,0.9526216866137815,2025-01-03 21:54:55.598379,2025-01-03 21:55:01.744769,0 days 00:00:06.146390,3,170,180.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
477,477,0.9582552954292085,2025-01-03 21:55:01.745370,2025-01-03 21:55:08.236913,0 days 00:00:06.491543,3,175,175.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
478,478,0.9633574172687651,2025-01-03 21:55:08.237417,2025-01-03 21:55:13.790930,0 days 00:00:05.553513,2,185,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
479,479,0.9578839702152033,2025-01-03 21:55:13.791443,2025-01-03 21:55:19.841401,0 days 00:00:06.049958,2,130,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
480,480,0.9446986893681975,2025-01-03 21:55:19.841891,2025-01-03 21:55:27.332877,0 days 00:00:07.490986,4,190,155.0,,,,,,,,,,,120.0,50.0,,,,,,,COMPLETE
481,481,0.9606729298667249,2025-01-03 21:55:27.333363,2025-01-03 21:55:33.130076,0 days 00:00:05.796713,2,195,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
482,482,0.9549243722773602,2025-01-03 21:55:33.130861,2025-01-03 21:55:40.798142,0 days 00:00:07.667281,4,180,195.0,,,,,,,,,,,130.0,10.0,,,,,,,COMPLETE
483,483,0.9627832512315271,2025-01-03 21:55:40.798627,2025-01-03 21:55:43.997506,0 days 00:00:03.198879,1,50,,,,,,,,,,,,,,,,,,,,COMPLETE
484,484,0.9533328148090534,2025-01-03 21:55:43.997962,2025-01-03 21:55:46.991651,0 days 00:00:02.993689,1,40,,,,,,,,,,,,,,,,,,,,COMPLETE
485,485,0.9526003604241065,2025-01-03 21:55:46.992075,2025-01-03 21:55:53.360311,0 days 00:00:06.368236,3,185,150.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
486,486,0.9569531704000965,2025-01-03 21:55:53.360762,2025-01-03 21:55:58.741973,0 days 00:00:05.381211,2,180,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
487,487,0.9642726840539972,2025-01-03 21:55:58.742502,2025-01-03 21:56:02.980146,0 days 00:00:04.237644,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
488,488,0.9607944616959943,2025-01-03 21:56:02.980607,2025-01-03 21:56:07.206341,0 days 00:00:04.225734,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
489,489,0.960121412803532,2025-01-03 21:56:07.206954,2025-01-03 21:56:12.844383,0 days 00:00:05.637429,2,175,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
490,490,0.9537099913984336,2025-01-03 21:56:12.844860,2025-01-03 21:56:17.620118,0 days 00:00:04.775258,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
491,491,0.9609452736318408,2025-01-03 21:56:17.620577,2025-01-03 21:56:23.009297,0 days 00:00:05.388720,2,60,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
492,492,0.9587952352658236,2025-01-03 21:56:23.009771,2025-01-03 21:56:27.368992,0 days 00:00:04.359221,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
493,493,0.5968048878205128,2025-01-03 21:56:27.369492,2025-01-03 21:57:13.267034,0 days 00:00:45.897542,12,185,140.0,35.0,120.0,,,,,,,,,80.0,85.0,85.0,140.0,90.0,165.0,40.0,155.0,COMPLETE
494,494,0.960919965947661,2025-01-03 21:57:13.267742,2025-01-03 21:57:17.519772,0 days 00:00:04.252030,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
495,495,0.954986888306147,2025-01-03 21:57:17.520236,2025-01-03 21:57:22.982783,0 days 00:00:05.462547,2,175,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
496,496,0.9659758033071377,2025-01-03 21:57:22.983231,2025-01-03 21:57:27.420869,0 days 00:00:04.437638,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
497,497,0.9542081267263469,2025-01-03 21:57:27.421360,2025-01-03 21:57:31.831530,0 days 00:00:04.410170,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
498,498,0.9607985531441291,2025-01-03 21:57:31.832012,2025-01-03 21:57:38.099144,0 days 00:00:06.267132,2,180,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
499,499,0.9641410206466693,2025-01-03 21:57:38.099606,2025-01-03 21:57:42.557108,0 days 00:00:04.457502,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
500,500,0.953805768560474,2025-01-03 21:57:42.557566,2025-01-03 21:57:47.179435,0 days 00:00:04.621869,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
501,501,0.9588630082905645,2025-01-03 21:57:47.179896,2025-01-03 21:57:52.576995,0 days 00:00:05.397099,2,185,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
502,502,0.9600665557404326,2025-01-03 21:57:52.577482,2025-01-03 21:57:56.797228,0 days 00:00:04.219746,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
503,503,0.6863625536736258,2025-01-03 21:57:56.797662,2025-01-03 21:58:09.241215,0 days 00:00:12.443553,6,180,200.0,,,,,,,,,,,65.0,125.0,125.0,85.0,,,,,COMPLETE
504,504,0.9579971979300839,2025-01-03 21:58:09.241752,2025-01-03 21:58:15.936755,0 days 00:00:06.695003,3,170,190.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
505,505,0.9601815181518152,2025-01-03 21:58:15.937335,2025-01-03 21:58:20.035241,0 days 00:00:04.097906,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
506,506,0.95819945582112,2025-01-03 21:58:20.035814,2025-01-03 21:58:24.560559,0 days 00:00:04.524745,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
507,507,0.9641410206466693,2025-01-03 21:58:24.561374,2025-01-03 21:58:29.053072,0 days 00:00:04.491698,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
508,508,0.9624228076248758,2025-01-03 21:58:29.053519,2025-01-03 21:58:35.185996,0 days 00:00:06.132477,2,195,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
509,509,0.9573955477635524,2025-01-03 21:58:35.186461,2025-01-03 21:58:39.235345,0 days 00:00:04.048884,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
510,510,0.9600665557404326,2025-01-03 21:58:39.235824,2025-01-03 21:58:43.575528,0 days 00:00:04.339704,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
511,511,0.9582664437012263,2025-01-03 21:58:43.575970,2025-01-03 21:58:48.985247,0 days 00:00:05.409277,2,190,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
512,512,0.9598736000223718,2025-01-03 21:58:48.985756,2025-01-03 21:58:54.708072,0 days 00:00:05.722316,2,165,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
513,513,0.9586857692391756,2025-01-03 21:58:54.708550,2025-01-03 21:58:59.229235,0 days 00:00:04.520685,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
514,514,0.9642851219795346,2025-01-03 21:58:59.229726,2025-01-03 21:59:03.797718,0 days 00:00:04.567992,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
515,515,0.9624120603015075,2025-01-03 21:59:03.798219,2025-01-03 21:59:09.750596,0 days 00:00:05.952377,2,200,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
516,516,0.9617211898380917,2025-01-03 21:59:09.751048,2025-01-03 21:59:14.221729,0 days 00:00:04.470681,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
517,517,0.9514870174359261,2025-01-03 21:59:14.222183,2025-01-03 21:59:18.033856,0 days 00:00:03.811673,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
518,518,0.9360526301289858,2025-01-03 21:59:18.034382,2025-01-03 21:59:26.579980,0 days 00:00:08.545598,4,195,125.0,,,,,,,,,,,145.0,105.0,,,,,,,COMPLETE
519,519,0.9624723140449876,2025-01-03 21:59:26.580627,2025-01-03 21:59:31.414663,0 days 00:00:04.834036,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
520,520,0.9550050556117291,2025-01-03 21:59:31.415155,2025-01-03 21:59:36.008410,0 days 00:00:04.593255,2,175,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
521,521,0.958811978677411,2025-01-03 21:59:36.008857,2025-01-03 21:59:40.448200,0 days 00:00:04.439343,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
522,522,0.9500521962579298,2025-01-03 21:59:40.448636,2025-01-03 21:59:45.064858,0 days 00:00:04.616222,2,180,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
523,523,0.9635647950177078,2025-01-03 21:59:45.065348,2025-01-03 21:59:49.822283,0 days 00:00:04.756935,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
524,524,0.5185757898191148,2025-01-03 21:59:49.822778,2025-01-03 22:00:44.654654,0 days 00:00:54.831876,15,140,20.0,180.0,155.0,80.0,80.0,45.0,,,,,,100.0,160.0,145.0,190.0,65.0,65.0,15.0,90.0,COMPLETE
525,525,0.9631649831649831,2025-01-03 22:00:44.655400,2025-01-03 22:00:48.959872,0 days 00:00:04.304472,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
526,526,0.9632314283477075,2025-01-03 22:00:48.960351,2025-01-03 22:00:55.089770,0 days 00:00:06.129419,2,195,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
527,527,0.9631542767357361,2025-01-03 22:00:55.090240,2025-01-03 22:00:59.370978,0 days 00:00:04.280738,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
528,528,0.9600665557404326,2025-01-03 22:00:59.371460,2025-01-03 22:01:04.478400,0 days 00:00:05.106940,3,125,30.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
529,529,0.6361217351508613,2025-01-03 22:01:04.479282,2025-01-03 22:01:24.196720,0 days 00:00:19.717438,5,160,5.0,,,,,,,,,,,15.0,115.0,115.0,,,,,,COMPLETE
530,530,0.9549243722773602,2025-01-03 22:01:24.197268,2025-01-03 22:01:28.550325,0 days 00:00:04.353057,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
531,531,0.9606701287933537,2025-01-03 22:01:28.550787,2025-01-03 22:01:35.301422,0 days 00:00:06.750635,2,200,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
532,532,0.9641882522602474,2025-01-03 22:01:35.301990,2025-01-03 22:01:39.513058,0 days 00:00:04.211068,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
533,533,0.9609476058331214,2025-01-03 22:01:39.513650,2025-01-03 22:01:44.158632,0 days 00:00:04.644982,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
534,534,0.9574680022259321,2025-01-03 22:01:44.159129,2025-01-03 22:01:50.230722,0 days 00:00:06.071593,3,190,150.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
535,535,0.9524264010239858,2025-01-03 22:01:50.231221,2025-01-03 22:01:54.892999,0 days 00:00:04.661778,1,170,,,,,,,,,,,,,,,,,,,,COMPLETE
536,536,0.9600664451827242,2025-01-03 22:01:54.893480,2025-01-03 22:01:59.830860,0 days 00:00:04.937380,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
537,537,0.9599332220367278,2025-01-03 22:01:59.831343,2025-01-03 22:02:05.367311,0 days 00:00:05.535968,2,185,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
538,538,0.950883819475643,2025-01-03 22:02:05.367817,2025-01-03 22:02:09.500655,0 days 00:00:04.132838,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
539,539,0.954831583215649,2025-01-03 22:02:09.501132,2025-01-03 22:02:15.477628,0 days 00:00:05.976496,2,180,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
540,540,0.9614253097489632,2025-01-03 22:02:15.478080,2025-01-03 22:02:20.073727,0 days 00:00:04.595647,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
541,541,0.947458777831572,2025-01-03 22:02:20.074193,2025-01-03 22:02:23.376765,0 days 00:00:03.302572,1,30,,,,,,,,,,,,,,,,,,,,COMPLETE
542,542,0.9635208536736294,2025-01-03 22:02:23.377275,2025-01-03 22:02:28.617232,0 days 00:00:05.239957,2,165,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
543,543,0.9537130383229377,2025-01-03 22:02:28.617679,2025-01-03 22:02:39.769444,0 days 00:00:11.151765,2,5,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
544,544,0.9573955477635524,2025-01-03 22:02:39.769954,2025-01-03 22:02:43.374453,0 days 00:00:03.604499,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
545,545,0.9590060615567333,2025-01-03 22:02:43.374895,2025-01-03 22:02:47.575736,0 days 00:00:04.200841,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
546,546,0.9631745532908323,2025-01-03 22:02:47.576330,2025-01-03 22:02:51.540125,0 days 00:00:03.963795,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
547,547,0.9584716462060192,2025-01-03 22:02:51.540611,2025-01-03 22:02:57.774536,0 days 00:00:06.233925,2,185,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
548,548,0.4488550678625288,2025-01-03 22:02:57.775426,2025-01-03 22:04:15.694418,0 days 00:01:17.918992,19,190,170.0,135.0,185.0,160.0,170.0,105.0,95.0,50.0,200.0,130.0,,125.0,185.0,105.0,40.0,20.0,25.0,95.0,135.0,COMPLETE
549,549,0.958811978677411,2025-01-03 22:04:15.695278,2025-01-03 22:04:20.170229,0 days 00:00:04.474951,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
550,550,0.9603305785123968,2025-01-03 22:04:20.170743,2025-01-03 22:04:24.299180,0 days 00:00:04.128437,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
551,551,0.9557899598773505,2025-01-03 22:04:24.299652,2025-01-03 22:04:28.659582,0 days 00:00:04.359930,2,195,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
552,552,0.9589162755403164,2025-01-03 22:04:28.660036,2025-01-03 22:04:33.224480,0 days 00:00:04.564444,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
553,553,0.6356755860238832,2025-01-03 22:04:33.224927,2025-01-03 22:05:13.295011,0 days 00:00:40.070084,11,180,55.0,160.0,,,,,,,,,,30.0,135.0,95.0,15.0,95.0,135.0,140.0,75.0,COMPLETE
554,554,0.9626533040958227,2025-01-03 22:05:13.295816,2025-01-03 22:05:18.374340,0 days 00:00:05.078524,2,185,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
555,555,0.9565994141534071,2025-01-03 22:05:18.374857,2025-01-03 22:05:22.632381,0 days 00:00:04.257524,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
556,556,0.9590619765494137,2025-01-03 22:05:22.632836,2025-01-03 22:05:26.940910,0 days 00:00:04.308074,1,160,,,,,,,,,,,,,,,,,,,,COMPLETE
557,557,0.9566661851798354,2025-01-03 22:05:26.941389,2025-01-03 22:05:31.229298,0 days 00:00:04.287909,1,170,,,,,,,,,,,,,,,,,,,,COMPLETE
558,558,0.962528910310096,2025-01-03 22:05:31.230000,2025-01-03 22:05:36.312259,0 days 00:00:05.082259,3,185,20.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
559,559,0.9566425174452198,2025-01-03 22:05:36.312750,2025-01-03 22:05:41.911027,0 days 00:00:05.598277,2,190,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
560,560,0.9643112947658403,2025-01-03 22:05:41.911521,2025-01-03 22:05:45.781702,0 days 00:00:03.870181,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
561,561,0.9632721202003339,2025-01-03 22:05:45.782210,2025-01-03 22:05:50.647892,0 days 00:00:04.865682,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
562,562,0.9594740298834219,2025-01-03 22:05:50.648441,2025-01-03 22:05:55.612852,0 days 00:00:04.964411,2,195,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
563,563,0.9649523268031784,2025-01-03 22:05:55.613388,2025-01-03 22:05:59.953539,0 days 00:00:04.340151,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
564,564,0.959866220735786,2025-01-03 22:05:59.954145,2025-01-03 22:06:04.403405,0 days 00:00:04.449260,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
565,565,0.9633440371559684,2025-01-03 22:06:04.403855,2025-01-03 22:06:08.418990,0 days 00:00:04.015135,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
566,566,0.9635670368167277,2025-01-03 22:06:08.419577,2025-01-03 22:06:12.965810,0 days 00:00:04.546233,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
567,567,0.9552978907117307,2025-01-03 22:06:12.966539,2025-01-03 22:06:17.552559,0 days 00:00:04.586020,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
568,568,0.954902075546897,2025-01-03 22:06:17.553031,2025-01-03 22:06:21.627638,0 days 00:00:04.074607,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
569,569,0.9565943238731218,2025-01-03 22:06:21.628128,2025-01-03 22:06:27.149135,0 days 00:00:05.521007,2,185,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
570,570,0.9602040676008305,2025-01-03 22:06:27.149602,2025-01-03 22:06:31.462151,0 days 00:00:04.312549,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
571,571,0.954188713989373,2025-01-03 22:06:31.462626,2025-01-03 22:06:35.559060,0 days 00:00:04.096434,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
572,572,0.9603246808243242,2025-01-03 22:06:35.559628,2025-01-03 22:06:40.050098,0 days 00:00:04.490470,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
573,573,0.9606862745098039,2025-01-03 22:06:40.050562,2025-01-03 22:06:43.907126,0 days 00:00:03.856564,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
574,574,0.9565244139450731,2025-01-03 22:06:43.907605,2025-01-03 22:06:48.271467,0 days 00:00:04.363862,2,125,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
575,575,0.9584716462060192,2025-01-03 22:06:48.271957,2025-01-03 22:06:52.785958,0 days 00:00:04.514001,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
576,576,0.954607597225047,2025-01-03 22:06:52.786430,2025-01-03 22:06:57.867572,0 days 00:00:05.081142,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
577,577,0.9625639233696075,2025-01-03 22:06:57.868486,2025-01-03 22:07:01.754437,0 days 00:00:03.885951,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
578,578,0.9617410997322791,2025-01-03 22:07:01.754918,2025-01-03 22:07:06.276739,0 days 00:00:04.521821,2,190,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
579,579,0.9619204254211038,2025-01-03 22:07:06.277304,2025-01-03 22:07:10.220646,0 days 00:00:03.943342,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
